
Segment Center Intensity Max Ch=1 Img=1
 ==================== 
Segment Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2,,Segment,1,0,Image 1,1,1,100000053,510000000004,
2,,Segment,1,0,Image 1,1,1,100000053,510000000030,
5,,Segment,1,0,Image 1,1,1,100000053,510000000045,
2,,Segment,1,0,Image 1,1,1,100000053,510000000053,
5,,Segment,1,0,Image 1,1,1,100000053,510000000081,
5,,Segment,1,0,Image 1,1,1,100000053,510000000093,
5,,Segment,1,0,Image 1,1,1,100000053,510000000098,
4,,Segment,1,0,Image 1,1,1,100000053,510000000129,
21,,Segment,1,0,Image 1,1,1,100000053,510000000146,
2,,Segment,1,0,Image 1,1,1,100000053,510000000164,
2,,Segment,1,0,Image 1,1,1,100000053,510000000173,
3,,Segment,1,0,Image 1,1,1,100000053,510000000179,
16,,Segment,1,0,Image 1,1,1,100000054,510000000281,
2,,Segment,1,0,Image 1,1,1,100000054,510000000283,
2,,Segment,1,0,Image 1,1,1,100000054,510000000293,
2,,Segment,1,0,Image 1,1,1,100000054,510000000295,
3,,Segment,1,1,Image 1,1,1,100000003,510000000401,
1,,Segment,1,0,Image 1,1,1,100000003,510000000411,
2,,Segment,1,0,Image 1,1,1,100000053,510000000432,
2,,Segment,1,0,Image 1,1,1,100000053,510000000451,
7,,Segment,1,0,Image 1,1,1,100000053,510000000491,
2,,Segment,1,0,Image 1,1,1,100000053,510000000493,
2,,Segment,1,0,Image 1,1,1,100000053,510000000504,
4,,Segment,1,0,Image 1,1,1,100000053,510000000517,
6,,Segment,1,0,Image 1,1,1,100000053,510000000560,
3,,Segment,1,0,Image 1,1,1,100000053,510000000562,
4,,Segment,1,0,Image 1,1,1,100000053,510000000571,
20,,Segment,1,0,Image 1,1,1,100000053,510000000581,
7,,Segment,1,0,Image 1,1,1,100000053,510000000607,
3,,Segment,1,0,Image 1,1,1,100000053,510000000626,
2,,Segment,1,0,Image 1,1,1,100000053,510000000651,
2,,Segment,1,0,Image 1,1,1,100000053,510000000660,
3,,Segment,1,0,Image 1,1,1,100000053,510000000668,
2,,Segment,1,0,Image 1,1,1,100000053,510000000684,
7,,Segment,1,0,Image 1,1,1,100000053,510000000690,
2,,Segment,1,0,Image 1,1,1,100000053,510000000692,
3,,Segment,1,0,Image 1,1,1,100000053,510000000698,
3,,Segment,1,0,Image 1,1,1,100000053,510000000717,
1,,Segment,1,0,Image 1,1,1,100000053,510000000723,
2,,Segment,1,0,Image 1,1,1,100000053,510000000737,
3,,Segment,1,0,Image 1,1,1,100000053,510000000739,
1,,Segment,1,0,Image 1,1,1,100000053,510000000742,
2,,Segment,1,0,Image 1,1,1,100000053,510000000746,
1,,Segment,1,0,Image 1,1,1,100000053,510000000753,
3,,Segment,1,0,Image 1,1,1,100000053,510000000764,
2,,Segment,1,0,Image 1,1,1,100000053,510000000768,
1,,Segment,1,0,Image 1,1,1,100000053,510000000774,
40,,Segment,1,0,Image 1,1,1,100000054,510000000833,
2,,Segment,1,0,Image 1,1,1,100000054,510000000847,
2,,Segment,1,0,Image 1,1,1,100000054,510000000861,
1,,Segment,1,0,Image 1,1,1,100000054,510000000868,
2,,Segment,1,0,Image 1,1,1,100000054,510000000872,
5,,Segment,1,0,Image 1,1,1,100000038,510000000874,
8,,Segment,1,0,Image 1,1,1,100000038,510000000881,
3,,Segment,1,0,Image 1,1,1,100000038,510000000898,
3,,Segment,1,0,Image 1,1,1,100000038,510000000912,
4,,Segment,1,0,Image 1,1,1,100000038,510000000915,
2,,Segment,1,3,Image 1,2,1,100000037,510000000990,
2,,Segment,1,2,Image 1,2,1,100000037,510000000998,
3,,Segment,1,1,Image 1,1,1,100000037,510000001004,
1,,Segment,1,0,Image 1,1,1,100000037,510000001008,
5,,Segment,1,0,Image 1,1,1,100000038,510000001029,
2,,Segment,1,0,Image 1,1,1,100000038,510000001032,
2,,Segment,1,0,Image 1,1,1,100000038,510000001050,
2,,Segment,1,0,Image 1,1,1,100000038,510000001055,
3,,Segment,1,0,Image 1,1,1,100000038,510000001072,
1,,Segment,1,0,Image 1,1,1,100000038,510000001075,
1,,Segment,1,0,Image 1,1,1,100000038,510000001086,
2,,Segment,1,0,Image 1,1,1,100000038,510000001107,
2,,Segment,1,0,Image 1,1,1,100000038,510000001125,
2,,Segment,1,0,Image 1,1,1,100000038,510000001140,
1,,Segment,1,0,Image 1,1,1,100000038,510000001143,
2,,Segment,1,0,Image 1,1,1,100000038,510000001153,
3,,Segment,1,0,Image 1,1,1,100000038,510000001169,
1,,Segment,1,0,Image 1,1,1,100000038,510000001173,
9,,Segment,1,0,Image 1,1,1,100000038,510000001200,
4,,Segment,1,4,Image 1,2,1,100000000,510000001267,
1,,Segment,1,3,Image 1,2,1,100000000,510000001274,
2,,Segment,1,2,Image 1,1,1,100000000,510000001293,
2,,Segment,1,1,Image 1,1,1,100000000,510000001313,
2,,Segment,1,0,Image 1,1,1,100000000,510000001339,
2,,Segment,1,4,Image 1,2,1,100000037,510000001372,
3,,Segment,1,3,Image 1,2,1,100000037,510000001392,
5,,Segment,1,2,Image 1,1,1,100000037,510000001408,
3,,Segment,1,1,Image 1,1,1,100000037,510000001422,
4,,Segment,1,0,Image 1,1,1,100000037,510000001426,
2,,Segment,1,3,Image 1,4,1,100000003,510000001444,
3,,Segment,1,2,Image 1,3,1,100000003,510000001480,
5,,Segment,1,1,Image 1,2,1,100000003,510000001549,
1,,Segment,1,3,Image 1,3,1,100000003,510000001554,
2,,Segment,1,4,Image 1,3,1,100000037,510000001561,
2,,Segment,1,3,Image 1,1,1,100000000,510000001592,
0,,Segment,1,4,Image 1,3,1,100000000,510000001597,
2,,Segment,1,6,Image 1,3,1,100000003,510000001599,
6,,Segment,1,5,Image 1,2,1,100000003,510000001633,
2,,Segment,1,4,Image 1,2,1,100000003,510000001640,
4,,Segment,1,2,Image 1,2,1,100000003,510000001657,
4,,Segment,1,1,Image 1,2,1,100000003,510000001670,
2,,Segment,1,0,Image 1,1,1,100000003,510000001695,
1,,Segment,1,2,Image 1,2,1,100000003,510000001705,
5,,Segment,1,5,Image 1,3,1,100000003,510000001730,
3,,Segment,1,4,Image 1,2,1,100000037,510000001763,
3,,Segment,1,3,Image 1,2,1,100000037,510000001771,
3,,Segment,1,2,Image 1,1,1,100000037,510000001786,
17,,Segment,1,1,Image 1,1,1,100000003,510000001836,
8,,Segment,1,2,Image 1,2,1,100000000,510000001863,
1,,Segment,1,3,Image 1,1,1,100000037,510000001875,
2,,Segment,1,3,Image 1,3,1,100000003,510000001882,
4,,Segment,1,1,Image 1,2,1,100000000,510000001931,
2,,Segment,1,0,Image 1,1,1,100000000,510000001938,
3,,Segment,1,2,Image 1,3,1,100000037,510000001969,
2,,Segment,1,1,Image 1,2,1,100000037,510000001983,
2,,Segment,1,0,Image 1,1,1,100000037,510000001993,
3,,Segment,1,2,Image 1,3,1,100000003,510000002015,
4,,Segment,1,1,Image 1,2,1,100000000,510000002041,
2,,Segment,1,4,Image 1,3,1,100000003,510000002044,
3,,Segment,1,4,Image 1,3,1,100000037,510000002056,
2,,Segment,1,3,Image 1,3,1,100000037,510000002075,
2,,Segment,1,1,Image 1,2,1,100000037,510000002084,
5,,Segment,1,0,Image 1,1,1,100000037,510000002114,
3,,Segment,1,3,Image 1,1,1,100000037,510000002123,
4,,Segment,1,1,Image 1,1,1,100000037,510000002131,
3,,Segment,1,2,Image 1,2,1,100000037,510000002143,
4,,Segment,1,1,Image 1,2,1,100000003,510000002165,
3,,Segment,1,0,Image 1,1,1,100000003,510000002174,
3,,Segment,1,0,Image 1,1,1,100000003,510000002204,
3,,Segment,1,1,Image 1,2,1,100000003,510000002218,
6,,Segment,1,0,Image 1,1,1,100000003,510000002241,
2,,Segment,1,2,Image 1,2,1,100000037,510000002247,
5,,Segment,1,1,Image 1,2,1,100000037,510000002255,
2,,Segment,1,0,Image 1,1,1,100000037,510000002273,
2,,Segment,1,2,Image 1,2,1,100000000,510000002282,
2,,Segment,1,1,Image 1,1,1,100000000,510000002287,
