
Pt Time Type=Spine Terminal
 ==================== 
Pt Time,Unit,Category,Depth,Time,Type,FilamentID,ID,
0,s,Point,3,1,Spine Terminal,100000000,800000270,
0,s,Point,3,1,Spine Terminal,100000000,800000271,
0,s,Point,3,1,Spine Terminal,100000000,800000272,
0,s,Point,1,1,Spine Terminal,100000000,800000273,
0,s,Point,3,1,Spine Terminal,100000000,800000274,
0,s,Point,1,1,Spine Terminal,100000000,800000275,
0,s,Point,3,1,Spine Terminal,100000000,800000276,
0,s,Point,0,1,Spine Terminal,100000000,800000277,
0,s,Point,3,1,Spine Terminal,100000000,800000278,
0,s,Point,3,1,Spine Terminal,100000000,800000279,
0,s,Point,1,1,Spine Terminal,100000000,800000280,
0,s,Point,1,1,Spine Terminal,100000000,800000281,
0,s,Point,1,1,Spine Terminal,100000000,800000282,
0,s,Point,1,1,Spine Terminal,100000000,800000283,
0,s,Point,1,1,Spine Terminal,100000000,800000284,
0,s,Point,1,1,Spine Terminal,100000000,800000285,
0,s,Point,1,1,Spine Terminal,100000000,800000286,
0,s,Point,1,1,Spine Terminal,100000000,800000287,
0,s,Point,1,1,Spine Terminal,100000000,800000288,
0,s,Point,0,1,Spine Terminal,100000000,800000289,
0,s,Point,4,1,Spine Terminal,100000000,800000290,
0,s,Point,1,1,Spine Terminal,100000000,800000291,
0,s,Point,1,1,Spine Terminal,100000000,800000292,
0,s,Point,1,1,Spine Terminal,100000000,800000293,
0,s,Point,1,1,Spine Terminal,100000000,800000294,
0,s,Point,1,1,Spine Terminal,100000000,800000295,
0,s,Point,1,1,Spine Terminal,100000000,800000296,
0,s,Point,4,1,Spine Terminal,100000000,800000297,
0,s,Point,3,1,Spine Terminal,100000000,800000298,
0,s,Point,2,1,Spine Terminal,100000000,800000299,
0,s,Point,1,1,Spine Terminal,100000000,800000300,
0,s,Point,1,1,Spine Terminal,100000000,800000301,
0,s,Point,4,1,Spine Terminal,100000000,800000302,
0,s,Point,2,1,Spine Terminal,100000000,800000303,
0,s,Point,0,1,Spine Terminal,100000000,800000304,
0,s,Point,2,1,Spine Terminal,100000000,800000305,
0,s,Point,2,1,Spine Terminal,100000000,800000306,
0,s,Point,1,1,Spine Terminal,100000000,800000307,
0,s,Point,2,1,Spine Terminal,100000000,800000308,
0,s,Point,0,1,Spine Terminal,100000000,800000309,
0,s,Point,1,1,Spine Terminal,100000000,800000310,
0,s,Point,1,1,Spine Terminal,100000000,800000311,
0,s,Point,2,1,Spine Terminal,100000000,800000312,
0,s,Point,1,1,Spine Terminal,100000000,800000313,
0,s,Point,1,1,Spine Terminal,100000000,800000314,
0,s,Point,2,1,Spine Terminal,100000000,800000315,
0,s,Point,0,1,Spine Terminal,100000000,800000316,
0,s,Point,1,1,Spine Terminal,100000000,800000317,
0,s,Point,2,1,Spine Terminal,100000000,800000318,
0,s,Point,1,1,Spine Terminal,100000000,800000319,
0,s,Point,0,1,Spine Terminal,100000000,800000320,
0,s,Point,1,1,Spine Terminal,100000000,800000321,
0,s,Point,2,1,Spine Terminal,100000000,800000322,
0,s,Point,1,1,Spine Terminal,100000000,800000323,
0,s,Point,0,1,Spine Terminal,100000000,800000324,
0,s,Point,1,1,Spine Terminal,100000000,800000325,
0,s,Point,1,1,Spine Terminal,100000000,800000326,
0,s,Point,0,1,Spine Terminal,100000000,800000327,
0,s,Point,2,1,Spine Terminal,100000000,800000328,
0,s,Point,0,1,Spine Terminal,100000000,800000329,
0,s,Point,2,1,Spine Terminal,100000000,800000330,
0,s,Point,4,1,Spine Terminal,100000000,800000331,
0,s,Point,0,1,Spine Terminal,100000000,800000332,
0,s,Point,1,1,Spine Terminal,100000000,800000333,
0,s,Point,1,1,Spine Terminal,100000000,800000334,
0,s,Point,0,1,Spine Terminal,100000000,800000335,
0,s,Point,3,1,Spine Terminal,100000000,800000336,
0,s,Point,1,1,Spine Terminal,100000000,800000337,
0,s,Point,1,1,Spine Terminal,100000000,800000338,
0,s,Point,2,1,Spine Terminal,100000000,800000339,
0,s,Point,1,1,Spine Terminal,100000000,800000340,
0,s,Point,3,1,Spine Terminal,100000000,800000341,
0,s,Point,1,1,Spine Terminal,100000000,800000342,
0,s,Point,,1,Spine Terminal,100000000,800000343,
0,s,Point,4,1,Spine Terminal,100000000,800000344,
0,s,Point,3,1,Spine Terminal,100000000,800000345,
0,s,Point,3,1,Spine Terminal,100000000,800000346,
0,s,Point,0,1,Spine Terminal,100000000,800000347,
0,s,Point,4,1,Spine Terminal,100000000,800000348,
0,s,Point,2,1,Spine Terminal,100000000,800000349,
0,s,Point,0,1,Spine Terminal,100000000,800000350,
0,s,Point,1,1,Spine Terminal,100000000,800000351,
0,s,Point,1,1,Spine Terminal,100000000,800000352,
0,s,Point,2,1,Spine Terminal,100000000,800000353,
0,s,Point,1,1,Spine Terminal,100000000,800000354,
0,s,Point,2,1,Spine Terminal,100000000,800000355,
0,s,Point,0,1,Spine Terminal,100000000,800000356,
0,s,Point,1,1,Spine Terminal,100000000,800000357,
0,s,Point,2,1,Spine Terminal,100000000,800000358,
0,s,Point,1,1,Spine Terminal,100000000,800000359,
0,s,Point,3,1,Spine Terminal,100000000,800000360,
0,s,Point,2,1,Spine Terminal,100000000,800000361,
0,s,Point,2,1,Spine Terminal,100000000,800000362,
0,s,Point,1,1,Spine Terminal,100000000,800000363,
0,s,Point,2,1,Spine Terminal,100000000,800000364,
0,s,Point,3,1,Spine Terminal,100000000,800000365,
0,s,Point,2,1,Spine Terminal,100000000,800000366,
0,s,Point,0,1,Spine Terminal,100000000,800000367,
0,s,Point,,1,Spine Terminal,100000000,800000368,
0,s,Point,0,1,Spine Terminal,100000000,800000369,
0,s,Point,1,1,Spine Terminal,100000000,800000370,
0,s,Point,1,1,Spine Terminal,100000000,800000371,
0,s,Point,2,1,Spine Terminal,100000000,800000372,
0,s,Point,0,1,Spine Terminal,100000000,800000373,
0,s,Point,1,1,Spine Terminal,100000000,800000374,
0,s,Point,2,1,Spine Terminal,100000000,800000375,
0,s,Point,1,1,Spine Terminal,100000000,800000376,
0,s,Point,0,1,Spine Terminal,100000000,800000377,
0,s,Point,0,1,Spine Terminal,100000000,800000378,
0,s,Point,1,1,Spine Terminal,100000000,800000379,
0,s,Point,4,1,Spine Terminal,100000000,800000380,
0,s,Point,0,1,Spine Terminal,100000000,800000381,
0,s,Point,2,1,Spine Terminal,100000000,800000382,
0,s,Point,0,1,Spine Terminal,100000000,800000383,
0,s,Point,1,1,Spine Terminal,100000000,800000384,
0,s,Point,1,1,Spine Terminal,100000000,800000385,
0,s,Point,0,1,Spine Terminal,100000000,800000386,
0,s,Point,3,1,Spine Terminal,100000000,800000387,
0,s,Point,1,1,Spine Terminal,100000000,800000388,
0,s,Point,0,1,Spine Terminal,100000000,800000389,
0,s,Point,1,1,Spine Terminal,100000000,800000390,
0,s,Point,4,1,Spine Terminal,100000000,800000391,
0,s,Point,0,1,Spine Terminal,100000000,800000392,
0,s,Point,4,1,Spine Terminal,100000000,800000393,
0,s,Point,2,1,Spine Terminal,100000000,800000394,
0,s,Point,2,1,Spine Terminal,100000000,800000395,
0,s,Point,1,1,Spine Terminal,100000000,800000396,
0,s,Point,1,1,Spine Terminal,100000000,800000397,
0,s,Point,1,1,Spine Terminal,100000000,800000398,
0,s,Point,4,1,Spine Terminal,100000000,800000399,
0,s,Point,4,1,Spine Terminal,100000000,800000400,
0,s,Point,1,1,Spine Terminal,100000000,800000401,
0,s,Point,1,1,Spine Terminal,100000000,800000402,
0,s,Point,,1,Spine Terminal,100000000,800000403,
0,s,Point,1,1,Spine Terminal,100000000,800000404,
0,s,Point,1,1,Spine Terminal,100000000,800000405,
0,s,Point,1,1,Spine Terminal,100000000,800000406,
0,s,Point,0,1,Spine Terminal,100000000,800000407,
0,s,Point,1,1,Spine Terminal,100000000,800000408,
0,s,Point,1,1,Spine Terminal,100000000,800000409,
