
Spine Part Min Diameter Ground
 ==================== 
Spine Part Min Diameter Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.234094,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000002877,
0.282569,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000002880,
0.162331,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000002885,
0.296518,µm,Spine,Spine Part Min Diameter,,,1,100000038,610000002888,
0.224607,µm,Spine,Spine Part Min Diameter,,,1,100000038,610000002892,
0.315592,µm,Spine,Spine Part Min Diameter,2,3,1,100000003,610000002895,
0.331448,µm,Spine,Spine Part Min Diameter,3,1,1,100000000,610000002901,
0.283502,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000002905,
0.310941,µm,Spine,Spine Part Min Diameter,,,1,100000038,610000002908,
0.202024,µm,Spine,Spine Part Min Diameter,,,1,100000006,610000002910,
0.305001,µm,Spine,Spine Part Min Diameter,,,1,100000038,610000002918,
0.263602,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000002926,
0.162331,µm,Spine,Spine Part Min Diameter,5,2,1,100000003,610000002930,
0.295017,µm,Spine,Spine Part Min Diameter,5,3,1,100000003,610000002935,
0.307729,µm,Spine,Spine Part Min Diameter,3,1,1,100000000,610000002940,
0.178116,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000002943,
0.162331,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000002945,
0.246984,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000002952,
0.388125,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000002960,
0.209201,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000002963,
0.162331,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000002967,
0.162331,µm,Spine,Spine Part Min Diameter,2,2,1,100000037,610000002974,
0.197988,µm,Spine,Spine Part Min Diameter,,,1,100000007,610000002976,
0.256269,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000002989,
0.256269,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000002997,
0.324292,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000003004,
0.255048,µm,Spine,Spine Part Min Diameter,,,1,100000054,610000003011,
0.328344,µm,Spine,Spine Part Min Diameter,2,2,1,100000037,610000003014,
0.218644,µm,Spine,Spine Part Min Diameter,,,1,100000038,610000003016,
0.162331,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003018,
0.185378,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003023,
0.390247,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003027,
0.188146,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003030,
0.162331,µm,Spine,Spine Part Min Diameter,,,1,100000062,610000003032,
0.193553,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003035,
0.37473,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003038,
0.388125,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003046,
0.204266,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000003048,
0.357686,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000003051,
0.35692,µm,Spine,Spine Part Min Diameter,,,1,100000038,610000003054,
0.210523,µm,Spine,Spine Part Min Diameter,2,3,1,100000003,610000003058,
0.256269,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000003064,
0.341289,µm,Spine,Spine Part Min Diameter,2,3,1,100000003,610000003070,
0.355473,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003073,
0.387832,µm,Spine,Spine Part Min Diameter,4,2,1,100000037,610000003076,
0.223994,µm,Spine,Spine Part Min Diameter,,,1,100000063,610000003078,
0.222974,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000003089,
0.289052,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003093,
0.412294,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003098,
0.242416,µm,Spine,Spine Part Min Diameter,2,2,1,100000003,610000003102,
0.297582,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000003109,
0.246984,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003116,
0.259186,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000003120,
0.346883,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003128,
0.177332,µm,Spine,Spine Part Min Diameter,1,2,1,100000037,610000003137,
0.220987,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003140,
0.207986,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003144,
0.325918,µm,Spine,Spine Part Min Diameter,4,2,1,100000037,610000003150,
0.162331,µm,Spine,Spine Part Min Diameter,,,1,100000008,610000003152,
0.280016,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003159,
0.29842,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000003161,
0.259937,µm,Spine,Spine Part Min Diameter,,,1,100000009,610000003163,
0.400254,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003171,
0.362231,µm,Spine,Spine Part Min Diameter,3,2,1,100000037,610000003174,
0.41209,µm,Spine,Spine Part Min Diameter,0,1,1,100000037,610000003179,
0.247706,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003184,
0.2685,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003190,
0.187315,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003192,
0.235807,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003197,
0.401862,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003200,
0.305651,µm,Spine,Spine Part Min Diameter,3,1,1,100000037,610000003209,
0.291702,µm,Spine,Spine Part Min Diameter,4,2,1,100000000,610000003215,
0.523861,µm,Spine,Spine Part Min Diameter,,,1,100000054,610000003218,
0.325753,µm,Spine,Spine Part Min Diameter,,,1,100000054,610000003224,
0.390436,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003227,
0.324661,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003231,
0.235394,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000003235,
0.314499,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003238,
0.2685,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003243,
0.342523,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003249,
0.350026,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003253,
0.26674,µm,Spine,Spine Part Min Diameter,3,2,1,100000037,610000003260,
0.186618,µm,Spine,Spine Part Min Diameter,,,1,100000010,610000003262,
0.274525,µm,Spine,Spine Part Min Diameter,3,2,1,100000037,610000003268,
0.403545,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000003272,
0.200938,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000003274,
0.363368,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003277,
0.390293,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003279,
0.256269,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000003284,
0.162331,µm,Spine,Spine Part Min Diameter,,,1,100000064,610000003286,
0.325753,µm,Spine,Spine Part Min Diameter,,,1,100000054,610000003293,
0.20545,µm,Spine,Spine Part Min Diameter,,,1,100000011,610000003295,
0.451934,µm,Spine,Spine Part Min Diameter,,,1,100000038,610000003299,
0.2685,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003304,
0.39757,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003308,
0.28973,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003311,
0.27404,µm,Spine,Spine Part Min Diameter,3,2,1,100000037,610000003317,
0.228666,µm,Spine,Spine Part Min Diameter,4,3,1,100000037,610000003321,
0.341947,µm,Spine,Spine Part Min Diameter,3,1,1,100000037,610000003327,
0.256269,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000003333,
0.289107,µm,Spine,Spine Part Min Diameter,2,3,1,100000003,610000003335,
0.32876,µm,Spine,Spine Part Min Diameter,,,1,100000038,610000003337,
0.328177,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003342,
0.236387,µm,Spine,Spine Part Min Diameter,,,1,100000038,610000003345,
0.326093,µm,Spine,Spine Part Min Diameter,,,1,100000038,610000003351,
0.23335,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000003356,
0.184951,µm,Spine,Spine Part Min Diameter,,,1,100000065,610000003358,
0.27426,µm,Spine,Spine Part Min Diameter,2,3,1,100000003,610000003365,
0.24096,µm,Spine,Spine Part Min Diameter,,,1,100000012,610000003367,
0.282602,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000003372,
0.315397,µm,Spine,Spine Part Min Diameter,4,2,1,100000037,610000003375,
0.366619,µm,Spine,Spine Part Min Diameter,3,2,1,100000037,610000003379,
0.297507,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003382,
0.214116,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003385,
0.392017,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003388,
0.389347,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003390,
0.246984,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003397,
0.224041,µm,Spine,Spine Part Min Diameter,,,1,100000014,610000003399,
0.358808,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003403,
0.372177,µm,Spine,Spine Part Min Diameter,3,2,1,100000037,610000003406,
0.330592,µm,Spine,Spine Part Min Diameter,1,1,1,100000037,610000003410,
0.165818,µm,Spine,Spine Part Min Diameter,,,1,100000015,610000003412,
0.188681,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000003418,
0.198806,µm,Spine,Spine Part Min Diameter,,,1,100000016,610000003420,
0.375829,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003426,
0.281542,µm,Spine,Spine Part Min Diameter,2,1,1,100000037,610000003429,
0.344997,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003431,
0.262329,µm,Spine,Spine Part Min Diameter,4,2,1,100000000,610000003433,
0.256875,µm,Spine,Spine Part Min Diameter,,,1,100000038,610000003435,
0.477174,µm,Spine,Spine Part Min Diameter,,,1,100000038,610000003440,
0.350364,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003443,
0.307729,µm,Spine,Spine Part Min Diameter,3,1,1,100000000,610000003447,
0.430559,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000003452,
0.29311,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003454,
0.355473,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003456,
0.406825,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003462,
0.324661,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000003468,
0.302054,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003470,
0.248578,µm,Spine,Spine Part Min Diameter,0,1,1,100000037,610000003474,
0.388076,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003479,
0.243496,µm,Spine,Spine Part Min Diameter,4,2,1,100000000,610000003481,
0.354809,µm,Spine,Spine Part Min Diameter,3,2,1,100000037,610000003486,
0.162331,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003490,
0.285837,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000003494,
0.299655,µm,Spine,Spine Part Min Diameter,1,1,1,100000037,610000003502,
0.273393,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003505,
0.365747,µm,Spine,Spine Part Min Diameter,3,2,1,100000037,610000003507,
0.236751,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000003509,
0.352987,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000003513,
0.305651,µm,Spine,Spine Part Min Diameter,3,1,1,100000037,610000003524,
0.162331,µm,Spine,Spine Part Min Diameter,,,1,100000018,610000003526,
0.342718,µm,Spine,Spine Part Min Diameter,4,2,1,100000037,610000003531,
0.183945,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003540,
0.191324,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000003542,
0.350026,µm,Spine,Spine Part Min Diameter,2,3,1,100000003,610000003544,
0.293167,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000003547,
0.377926,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003553,
0.243496,µm,Spine,Spine Part Min Diameter,,,1,100000067,610000003555,
0.325918,µm,Spine,Spine Part Min Diameter,4,2,1,100000037,610000003563,
0.271397,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000003566,
0.295017,µm,Spine,Spine Part Min Diameter,5,3,1,100000003,610000003571,
0.311979,µm,Spine,Spine Part Min Diameter,2,1,1,100000037,610000003573,
0.260228,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000003576,
0.419669,µm,Spine,Spine Part Min Diameter,,,1,100000054,610000003580,
0.414631,µm,Spine,Spine Part Min Diameter,4,2,1,100000037,610000003583,
0.277172,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000003590,
0.490314,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003593,
0.366038,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003598,
0.284552,µm,Spine,Spine Part Min Diameter,2,2,1,100000000,610000003600,
0.354621,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003603,
0.297582,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000003608,
0.34291,µm,Spine,Spine Part Min Diameter,2,3,1,100000037,610000003610,
0.201042,µm,Spine,Spine Part Min Diameter,,,1,100000068,610000003612,
0.26674,µm,Spine,Spine Part Min Diameter,3,2,1,100000037,610000003619,
0.225741,µm,Spine,Spine Part Min Diameter,,,1,100000038,610000003621,
0.425437,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003625,
0.404588,µm,Spine,Spine Part Min Diameter,0,1,1,100000037,610000003628,
0.538544,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003631,
0.412856,µm,Spine,Spine Part Min Diameter,4,3,1,100000003,610000003634,
0.350987,µm,Spine,Spine Part Min Diameter,2,2,1,100000037,610000003637,
0.18916,µm,Spine,Spine Part Min Diameter,,,1,100000019,610000003639,
0.362209,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003645,
0.233902,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000003648,
0.23981,µm,Spine,Spine Part Min Diameter,3,2,1,100000037,610000003650,
0.216864,µm,Spine,Spine Part Min Diameter,3,1,1,100000037,610000003652,
0.206595,µm,Spine,Spine Part Min Diameter,1,2,1,100000037,610000003662,
0.2549,µm,Spine,Spine Part Min Diameter,,,1,100000038,610000003664,
0.411902,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003666,
0.439416,µm,Spine,Spine Part Min Diameter,4,2,1,100000003,610000003669,
0.186977,µm,Spine,Spine Part Min Diameter,,,1,100000020,610000003671,
0.162331,µm,Spine,Spine Part Min Diameter,2,2,1,100000037,610000003675,
0.348676,µm,Spine,Spine Part Min Diameter,2,2,1,100000003,610000003678,
0.406876,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003683,
0.363901,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003686,
0.404231,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003688,
0.358758,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000003690,
0.268135,µm,Spine,Spine Part Min Diameter,,,1,100000022,610000003692,
0.350026,µm,Spine,Spine Part Min Diameter,2,3,1,100000003,610000003698,
0.2685,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003703,
0.247706,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003709,
0.185378,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003713,
0.185283,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003715,
0.27853,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000003719,
0.162331,µm,Spine,Spine Part Min Diameter,3,3,1,100000003,610000003721,
0.477174,µm,Spine,Spine Part Min Diameter,,,1,100000038,610000003726,
0.305651,µm,Spine,Spine Part Min Diameter,3,1,1,100000037,610000003734,
0.324292,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000003739,
0.358038,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003742,
0.326093,µm,Spine,Spine Part Min Diameter,,,1,100000038,610000003747,
0.353498,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003750,
0.235587,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003753,
0.431573,µm,Spine,Spine Part Min Diameter,0,1,1,100000037,610000003757,
0.34763,µm,Spine,Spine Part Min Diameter,,,1,100000054,610000003761,
0.412294,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003765,
0.277118,µm,Spine,Spine Part Min Diameter,5,3,1,100000003,610000003767,
0.178985,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000003769,
0.324661,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000003773,
0.302449,µm,Spine,Spine Part Min Diameter,,,1,100000054,610000003779,
0.325753,µm,Spine,Spine Part Min Diameter,,,1,100000054,610000003784,
0.500152,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003788,
0.289107,µm,Spine,Spine Part Min Diameter,2,3,1,100000003,610000003791,
0.162331,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003798,
0.26906,µm,Spine,Spine Part Min Diameter,,,1,100000038,610000003801,
0.412299,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003805,
0.395119,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003807,
0.243496,µm,Spine,Spine Part Min Diameter,,,1,100000038,610000003811,
0.218492,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003813,
0.296276,µm,Spine,Spine Part Min Diameter,,,1,100000054,610000003818,
0.352449,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003822,
0.217926,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003826,
0.261251,µm,Spine,Spine Part Min Diameter,2,2,1,100000037,610000003828,
0.162331,µm,Spine,Spine Part Min Diameter,,,1,100000023,610000003830,
0.277386,µm,Spine,Spine Part Min Diameter,,,1,100000024,610000003833,
0.477174,µm,Spine,Spine Part Min Diameter,,,1,100000038,610000003837,
0.167974,µm,Spine,Spine Part Min Diameter,,,1,100000069,610000003839,
0.426658,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003842,
0.172001,µm,Spine,Spine Part Min Diameter,2,3,1,100000003,610000003844,
0.397102,µm,Spine,Spine Part Min Diameter,,,1,100000038,610000003847,
0.324661,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000003850,
0.235994,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003852,
0.302449,µm,Spine,Spine Part Min Diameter,,,1,100000054,610000003862,
0.243496,µm,Spine,Spine Part Min Diameter,,,1,100000054,610000003865,
0.163203,µm,Spine,Spine Part Min Diameter,,,1,100000025,610000003867,
0.369128,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003873,
0.424415,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003880,
0.27817,µm,Spine,Spine Part Min Diameter,4,2,1,100000037,610000003882,
0.325753,µm,Spine,Spine Part Min Diameter,,,1,100000054,610000003886,
0.162331,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000003888,
0.450974,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003891,
0.36363,µm,Spine,Spine Part Min Diameter,1,1,1,100000037,610000003894,
0.302128,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000003897,
0.207986,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003900,
0.357546,µm,Spine,Spine Part Min Diameter,2,3,1,100000003,610000003902,
0.33809,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003906,
0.196045,µm,Spine,Spine Part Min Diameter,3,3,1,100000037,610000003908,
0.40737,µm,Spine,Spine Part Min Diameter,0,1,1,100000037,610000003911,
0.243496,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000003915,
0.424415,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003920,
0.308175,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003923,
0.394591,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000003925,
0.300801,µm,Spine,Spine Part Min Diameter,4,2,1,100000037,610000003931,
0.162331,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003933,
0.433983,µm,Spine,Spine Part Min Diameter,1,1,1,100000037,610000003937,
0.325366,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000003939,
0.388635,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000003942,
0.347191,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003946,
0.450636,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003949,
0.284032,µm,Spine,Spine Part Min Diameter,,,1,100000038,610000003952,
0.377241,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003957,
0.294907,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000003959,
0.368666,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003965,
0.408212,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000003970,
0.328672,µm,Spine,Spine Part Min Diameter,3,2,1,100000037,610000003972,
0.375165,µm,Spine,Spine Part Min Diameter,,,1,100000054,610000003977,
0.214018,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003979,
0.162331,µm,Spine,Spine Part Min Diameter,1,2,1,100000037,610000003985,
0.283567,µm,Spine,Spine Part Min Diameter,4,3,1,100000037,610000003991,
0.271072,µm,Spine,Spine Part Min Diameter,3,2,1,100000037,610000003993,
0.29595,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000003997,
0.27647,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000003999,
0.390258,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000004002,
0.297324,µm,Spine,Spine Part Min Diameter,,,1,100000038,610000004004,
0.29851,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000004006,
0.162331,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000004008,
0.308175,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000004011,
0.381114,µm,Spine,Spine Part Min Diameter,,,1,100000054,610000004013,
0.318981,µm,Spine,Spine Part Min Diameter,,,1,100000027,610000004015,
0.272518,µm,Spine,Spine Part Min Diameter,3,2,1,100000037,610000004018,
0.385196,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000004021,
0.188884,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000004023,
0.168886,µm,Spine,Spine Part Min Diameter,2,2,1,100000037,610000004026,
0.162331,µm,Spine,Spine Part Min Diameter,3,3,1,100000037,610000004030,
0.370336,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000004033,
0.437571,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000004036,
0.242484,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000004038,
0.222413,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000004042,
0.302449,µm,Spine,Spine Part Min Diameter,,,1,100000054,610000004047,
0.405827,µm,Spine,Spine Part Min Diameter,2,1,1,100000000,610000004049,
0.186226,µm,Spine,Spine Part Min Diameter,2,3,1,100000003,610000004051,
0.352543,µm,Spine,Spine Part Min Diameter,,,1,100000053,610000004054,
0.284032,µm,Spine,Spine Part Min Diameter,,,1,100000038,610000004057,
0.424415,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000004060,
0.200651,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000004062,
0.457291,µm,Spine,Spine Part Min Diameter,0,1,1,100000037,610000004065,
0.176344,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000004067,
0.350645,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000004070,
