
Spine Center Intensity Mean Ch=2 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
31.3333,,Spine,2,0,Image 1,1,1,100000003,610000003035,
14.5,,Spine,2,1,Image 1,1,1,100000000,610000003038,
33,,Spine,2,1,Image 1,2,1,100000000,610000003046,
40.3333,,Spine,2,1,Image 1,1,1,100000003,610000003048,
21.25,,Spine,2,1,Image 1,1,1,100000003,610000003051,
31.75,,Spine,2,1,Image 1,2,1,100000038,610000003054,
38.4,,Spine,2,2,Image 1,3,1,100000003,610000003058,
40.7143,,Spine,2,1,Image 1,1,1,100000003,610000003064,
35,,Spine,2,2,Image 1,3,1,100000003,610000003070,
29.25,,Spine,2,1,Image 1,2,1,100000000,610000003073,
50,,Spine,2,4,Image 1,2,1,100000037,610000003076,
35.625,,Spine,2,1,Image 1,2,1,100000063,610000003078,
39.8333,,Spine,2,1,Image 1,1,1,100000003,610000003089,
29.2,,Spine,2,1,Image 1,2,1,100000053,610000003093,
39.1667,,Spine,2,1,Image 1,2,1,100000053,610000003098,
24,,Spine,2,2,Image 1,2,1,100000003,610000003102,
36,,Spine,2,1,Image 1,1,1,100000003,610000003109,
42,,Spine,2,1,Image 1,1,1,100000000,610000003116,
44.6,,Spine,2,1,Image 1,1,1,100000003,610000003120,
66.6667,,Spine,2,0,Image 1,1,1,100000003,610000003128,
82.6667,,Spine,2,1,Image 1,2,1,100000037,610000003137,
23,,Spine,2,1,Image 1,2,1,100000053,610000003140,
33.2,,Spine,2,1,Image 1,2,1,100000053,610000003144,
63.4286,,Spine,2,4,Image 1,2,1,100000037,610000003150,
28.6667,,Spine,2,0,Image 1,1,1,100000008,610000003152,
42,,Spine,2,1,Image 1,2,1,100000053,610000003159,
41.3333,,Spine,2,1,Image 1,2,1,100000003,610000003161,
41.4,,Spine,2,0,Image 1,1,1,100000009,610000003163,
55.6667,,Spine,2,0,Image 1,1,1,100000003,610000003171,
32.75,,Spine,2,3,Image 1,2,1,100000037,610000003174,
39.8333,,Spine,2,0,Image 1,1,1,100000037,610000003179,
40.1667,,Spine,2,1,Image 1,2,1,100000053,610000003184,
56.5,,Spine,2,1,Image 1,2,1,100000053,610000003190,
32.3333,,Spine,2,1,Image 1,2,1,100000053,610000003192,
27.4,,Spine,2,0,Image 1,1,1,100000000,610000003197,
32.5,,Spine,2,1,Image 1,2,1,100000053,610000003200,
64.3,,Spine,2,3,Image 1,1,1,100000037,610000003209,
28.7143,,Spine,2,4,Image 1,2,1,100000000,610000003215,
33.75,,Spine,2,1,Image 1,2,1,100000054,610000003218,
36,,Spine,2,1,Image 1,2,1,100000054,610000003224,
42.5,,Spine,2,1,Image 1,2,1,100000053,610000003227,
33.2,,Spine,2,1,Image 1,2,1,100000000,610000003231,
47.6,,Spine,2,1,Image 1,1,1,100000003,610000003235,
26,,Spine,2,1,Image 1,2,1,100000053,610000003238,
42.5,,Spine,2,1,Image 1,2,1,100000053,610000003243,
51.8571,,Spine,2,1,Image 1,2,1,100000053,610000003249,
32,,Spine,2,1,Image 1,2,1,100000053,610000003253,
40.125,,Spine,2,3,Image 1,2,1,100000037,610000003260,
27,,Spine,2,0,Image 1,1,1,100000010,610000003262,
27.8,,Spine,2,3,Image 1,2,1,100000037,610000003268,
30.5,,Spine,2,1,Image 1,2,1,100000003,610000003272,
32,,Spine,2,1,Image 1,2,1,100000003,610000003274,
23.75,,Spine,2,1,Image 1,2,1,100000053,610000003277,
21,,Spine,2,1,Image 1,1,1,100000000,610000003279,
47.1667,,Spine,2,1,Image 1,1,1,100000003,610000003284,
16,,Spine,2,1,Image 1,2,1,100000064,610000003286,
42.8571,,Spine,2,1,Image 1,2,1,100000054,610000003293,
31.6667,,Spine,2,0,Image 1,1,1,100000011,610000003295,
41.25,,Spine,2,1,Image 1,2,1,100000038,610000003299,
41.5,,Spine,2,1,Image 1,2,1,100000053,610000003304,
41.8,,Spine,2,1,Image 1,2,1,100000053,610000003308,
39,,Spine,2,1,Image 1,2,1,100000000,610000003311,
38.4286,,Spine,2,3,Image 1,2,1,100000037,610000003317,
39.2,,Spine,2,4,Image 1,3,1,100000037,610000003321,
50.1429,,Spine,2,3,Image 1,1,1,100000037,610000003327,
50.5714,,Spine,2,1,Image 1,1,1,100000003,610000003333,
28.6667,,Spine,2,2,Image 1,3,1,100000003,610000003335,
22,,Spine,2,1,Image 1,2,1,100000038,610000003337,
42.5,,Spine,2,1,Image 1,2,1,100000053,610000003342,
36.5,,Spine,2,1,Image 1,2,1,100000038,610000003345,
41.4286,,Spine,2,1,Image 1,2,1,100000038,610000003351,
51,,Spine,2,1,Image 1,2,1,100000003,610000003356,
12.6667,,Spine,2,1,Image 1,2,1,100000065,610000003358,
26.4286,,Spine,2,2,Image 1,3,1,100000003,610000003365,
29,,Spine,2,0,Image 1,1,1,100000012,610000003367,
44.6,,Spine,2,1,Image 1,1,1,100000003,610000003372,
29,,Spine,2,4,Image 1,2,1,100000037,610000003375,
34.2,,Spine,2,3,Image 1,2,1,100000037,610000003379,
44.5,,Spine,2,1,Image 1,2,1,100000053,610000003382,
19.25,,Spine,2,1,Image 1,2,1,100000053,610000003385,
30.75,,Spine,2,1,Image 1,2,1,100000053,610000003388,
16.6667,,Spine,2,1,Image 1,1,1,100000000,610000003390,
41.5,,Spine,2,1,Image 1,1,1,100000000,610000003397,
36,,Spine,2,0,Image 1,1,1,100000014,610000003399,
50.25,,Spine,2,1,Image 1,2,1,100000053,610000003403,
36,,Spine,2,3,Image 1,2,1,100000037,610000003406,
43.2,,Spine,2,1,Image 1,1,1,100000037,610000003410,
32.75,,Spine,2,0,Image 1,1,1,100000015,610000003412,
43.4,,Spine,2,1,Image 1,1,1,100000003,610000003418,
33.25,,Spine,2,0,Image 1,1,1,100000016,610000003420,
29.4,,Spine,2,1,Image 1,2,1,100000000,610000003426,
22,,Spine,2,2,Image 1,1,1,100000037,610000003429,
32.6667,,Spine,2,1,Image 1,2,1,100000053,610000003431,
23.3333,,Spine,2,4,Image 1,2,1,100000000,610000003433,
32.3333,,Spine,2,1,Image 1,2,1,100000038,610000003435,
47.3333,,Spine,2,1,Image 1,2,1,100000038,610000003440,
24.5,,Spine,2,1,Image 1,2,1,100000053,610000003443,
38.6,,Spine,2,3,Image 1,1,1,100000000,610000003447,
29.5,,Spine,2,2,Image 1,1,1,100000000,610000003452,
37,,Spine,2,1,Image 1,2,1,100000053,610000003454,
40.6667,,Spine,2,1,Image 1,2,1,100000000,610000003456,
37.7143,,Spine,2,1,Image 1,2,1,100000000,610000003462,
53.2857,,Spine,2,1,Image 1,1,1,100000003,610000003468,
42,,Spine,2,1,Image 1,2,1,100000053,610000003470,
42.8,,Spine,2,0,Image 1,1,1,100000037,610000003474,
51,,Spine,2,0,Image 1,1,1,100000003,610000003479,
17,,Spine,2,4,Image 1,2,1,100000000,610000003481,
32,,Spine,2,3,Image 1,2,1,100000037,610000003486,
34.6667,,Spine,2,1,Image 1,2,1,100000053,610000003490,
42.6,,Spine,2,1,Image 1,1,1,100000003,610000003494,
54.6667,,Spine,2,1,Image 1,1,1,100000037,610000003502,
34.75,,Spine,2,0,Image 1,1,1,100000000,610000003505,
28,,Spine,2,3,Image 1,2,1,100000037,610000003507,
36.3333,,Spine,2,1,Image 1,2,1,100000003,610000003509,
31.5,,Spine,2,2,Image 1,2,1,100000000,610000003513,
65.6,,Spine,2,3,Image 1,1,1,100000037,610000003524,
43,,Spine,2,0,Image 1,1,1,100000018,610000003526,
46.75,,Spine,2,4,Image 1,2,1,100000037,610000003531,
61.3333,,Spine,2,0,Image 1,1,1,100000003,610000003540,
35,,Spine,2,1,Image 1,2,1,100000003,610000003542,
18.6667,,Spine,2,2,Image 1,3,1,100000003,610000003544,
48,,Spine,2,1,Image 1,1,1,100000003,610000003547,
60.1429,,Spine,2,1,Image 1,2,1,100000053,610000003553,
33.4,,Spine,2,1,Image 1,2,1,100000067,610000003555,
75,,Spine,2,4,Image 1,2,1,100000037,610000003563,
31.5,,Spine,2,1,Image 1,2,1,100000003,610000003566,
42,,Spine,2,5,Image 1,3,1,100000003,610000003571,
30,,Spine,2,2,Image 1,1,1,100000037,610000003573,
42.5,,Spine,2,1,Image 1,2,1,100000003,610000003576,
31.6,,Spine,2,1,Image 1,2,1,100000054,610000003580,
35,,Spine,2,4,Image 1,2,1,100000037,610000003583,
55,,Spine,2,1,Image 1,1,1,100000003,610000003590,
44.5,,Spine,2,0,Image 1,1,1,100000003,610000003593,
41.5,,Spine,2,1,Image 1,2,1,100000000,610000003598,
28,,Spine,2,2,Image 1,2,1,100000000,610000003600,
31,,Spine,2,0,Image 1,1,1,100000000,610000003603,
33.8333,,Spine,2,1,Image 1,1,1,100000003,610000003608,
18,,Spine,2,2,Image 1,3,1,100000037,610000003610,
17.6667,,Spine,2,1,Image 1,2,1,100000068,610000003612,
39.1667,,Spine,2,3,Image 1,2,1,100000037,610000003619,
27.3333,,Spine,2,1,Image 1,2,1,100000038,610000003621,
29.6,,Spine,2,1,Image 1,2,1,100000053,610000003625,
37.25,,Spine,2,0,Image 1,1,1,100000037,610000003628,
56.25,,Spine,2,0,Image 1,1,1,100000003,610000003631,
42.25,,Spine,2,4,Image 1,3,1,100000003,610000003634,
24,,Spine,2,2,Image 1,2,1,100000037,610000003637,
25.8,,Spine,2,0,Image 1,1,1,100000019,610000003639,
29.5,,Spine,2,1,Image 1,2,1,100000053,610000003645,
36,,Spine,2,1,Image 1,2,1,100000003,610000003648,
48.6667,,Spine,2,3,Image 1,2,1,100000037,610000003650,
15,,Spine,2,3,Image 1,1,1,100000037,610000003652,
93.9,,Spine,2,1,Image 1,2,1,100000037,610000003662,
40.3333,,Spine,2,1,Image 1,2,1,100000038,610000003664,
46.3333,,Spine,2,1,Image 1,2,1,100000053,610000003666,
34.25,,Spine,2,4,Image 1,2,1,100000003,610000003669,
24.5,,Spine,2,0,Image 1,1,1,100000020,610000003671,
26,,Spine,2,2,Image 1,2,1,100000037,610000003675,
25.75,,Spine,2,2,Image 1,2,1,100000003,610000003678,
32.75,,Spine,2,1,Image 1,2,1,100000053,610000003683,
30.75,,Spine,2,1,Image 1,2,1,100000053,610000003686,
24,,Spine,2,1,Image 1,2,1,100000053,610000003688,
41.6667,,Spine,2,1,Image 1,2,1,100000003,610000003690,
38.6,,Spine,2,0,Image 1,1,1,100000022,610000003692,
24.5,,Spine,2,2,Image 1,3,1,100000003,610000003698,
57.25,,Spine,2,1,Image 1,2,1,100000053,610000003703,
45.8571,,Spine,2,1,Image 1,2,1,100000053,610000003709,
25.4,,Spine,2,1,Image 1,1,1,100000000,610000003713,
36,,Spine,2,1,Image 1,2,1,100000053,610000003715,
49,,Spine,2,1,Image 1,1,1,100000003,610000003719,
36.3333,,Spine,2,3,Image 1,3,1,100000003,610000003721,
57.8333,,Spine,2,1,Image 1,2,1,100000038,610000003726,
62.2222,,Spine,2,3,Image 1,1,1,100000037,610000003734,
45.8333,,Spine,2,1,Image 1,1,1,100000003,610000003739,
47.75,,Spine,2,1,Image 1,2,1,100000053,610000003742,
55.6667,,Spine,2,1,Image 1,2,1,100000038,610000003747,
37,,Spine,2,1,Image 1,2,1,100000053,610000003750,
41.3333,,Spine,2,1,Image 1,1,1,100000000,610000003753,
36.2,,Spine,2,0,Image 1,1,1,100000037,610000003757,
35.6,,Spine,2,1,Image 1,2,1,100000054,610000003761,
47.2,,Spine,2,1,Image 1,2,1,100000053,610000003765,
24.3333,,Spine,2,5,Image 1,3,1,100000003,610000003767,
22.6667,,Spine,2,2,Image 1,1,1,100000000,610000003769,
65.2,,Spine,2,1,Image 1,1,1,100000003,610000003773,
68,,Spine,2,1,Image 1,2,1,100000054,610000003779,
40.6667,,Spine,2,1,Image 1,2,1,100000054,610000003784,
45.2,,Spine,2,1,Image 1,2,1,100000053,610000003788,
31.25,,Spine,2,2,Image 1,3,1,100000003,610000003791,
47.2857,,Spine,2,0,Image 1,1,1,100000003,610000003798,
41.6667,,Spine,2,1,Image 1,2,1,100000038,610000003801,
36.6,,Spine,2,1,Image 1,2,1,100000053,610000003805,
35.6667,,Spine,2,1,Image 1,2,1,100000053,610000003807,
56,,Spine,2,1,Image 1,2,1,100000038,610000003811,
52.3333,,Spine,2,1,Image 1,2,1,100000053,610000003813,
54,,Spine,2,1,Image 1,2,1,100000054,610000003818,
39.8,,Spine,2,1,Image 1,2,1,100000053,610000003822,
53,,Spine,2,1,Image 1,1,1,100000000,610000003826,
29,,Spine,2,2,Image 1,2,1,100000037,610000003828,
38.6667,,Spine,2,0,Image 1,1,1,100000023,610000003830,
36.6667,,Spine,2,0,Image 1,1,1,100000024,610000003833,
42.5,,Spine,2,1,Image 1,2,1,100000038,610000003837,
34,,Spine,2,1,Image 1,2,1,100000069,610000003839,
31.3333,,Spine,2,1,Image 1,1,1,100000000,610000003842,
34,,Spine,2,2,Image 1,3,1,100000003,610000003844,
40.75,,Spine,2,1,Image 1,2,1,100000038,610000003847,
45.25,,Spine,2,1,Image 1,1,1,100000003,610000003850,
37.3333,,Spine,2,1,Image 1,2,1,100000053,610000003852,
69.7273,,Spine,2,1,Image 1,2,1,100000054,610000003862,
39.75,,Spine,2,1,Image 1,2,1,100000054,610000003865,
38.6667,,Spine,2,0,Image 1,1,1,100000025,610000003867,
53.8333,,Spine,2,1,Image 1,2,1,100000053,610000003873,
69.25,,Spine,2,0,Image 1,1,1,100000003,610000003880,
30.6667,,Spine,2,4,Image 1,2,1,100000037,610000003882,
32.8,,Spine,2,1,Image 1,2,1,100000054,610000003886,
37.3333,,Spine,2,2,Image 1,1,1,100000000,610000003888,
35.75,,Spine,2,0,Image 1,1,1,100000000,610000003891,
28.5,,Spine,2,1,Image 1,1,1,100000037,610000003894,
40,,Spine,2,1,Image 1,1,1,100000003,610000003897,
45.75,,Spine,2,1,Image 1,2,1,100000053,610000003900,
24.3333,,Spine,2,2,Image 1,3,1,100000003,610000003902,
38.75,,Spine,2,1,Image 1,2,1,100000053,610000003906,
42.3333,,Spine,2,3,Image 1,3,1,100000037,610000003908,
36.25,,Spine,2,0,Image 1,1,1,100000037,610000003911,
50.5,,Spine,2,1,Image 1,2,1,100000003,610000003915,
62.5,,Spine,2,0,Image 1,1,1,100000003,610000003920,
35.75,,Spine,2,1,Image 1,2,1,100000053,610000003923,
30,,Spine,2,2,Image 1,1,1,100000000,610000003925,
64.8571,,Spine,2,4,Image 1,2,1,100000037,610000003931,
21.3333,,Spine,2,1,Image 1,2,1,100000053,610000003933,
21.25,,Spine,2,1,Image 1,1,1,100000037,610000003937,
28.3333,,Spine,2,1,Image 1,1,1,100000003,610000003939,
25.25,,Spine,2,1,Image 1,2,1,100000003,610000003942,
35.4,,Spine,2,1,Image 1,2,1,100000000,610000003946,
30.75,,Spine,2,0,Image 1,1,1,100000000,610000003949,
38.5,,Spine,2,1,Image 1,2,1,100000038,610000003952,
68.5,,Spine,2,0,Image 1,1,1,100000003,610000003957,
20.6667,,Spine,2,1,Image 1,2,1,100000003,610000003959,
43.5,,Spine,2,1,Image 1,1,1,100000000,610000003965,
63.8,,Spine,2,1,Image 1,1,1,100000003,610000003970,
28.3333,,Spine,2,3,Image 1,2,1,100000037,610000003972,
25.5,,Spine,2,1,Image 1,2,1,100000054,610000003977,
18.3333,,Spine,2,0,Image 1,1,1,100000003,610000003979,
56.3333,,Spine,2,1,Image 1,2,1,100000037,610000003985,
53.2857,,Spine,2,4,Image 1,3,1,100000037,610000003991,
37.6667,,Spine,2,3,Image 1,2,1,100000037,610000003993,
62.6,,Spine,2,1,Image 1,2,1,100000053,610000003997,
34.3333,,Spine,2,1,Image 1,1,1,100000003,610000003999,
51.75,,Spine,2,1,Image 1,2,1,100000053,610000004002,
53,,Spine,2,1,Image 1,2,1,100000038,610000004004,
17,,Spine,2,1,Image 1,2,1,100000053,610000004006,
32.6667,,Spine,2,1,Image 1,2,1,100000053,610000004008,
30.75,,Spine,2,1,Image 1,2,1,100000053,610000004011,
27.6667,,Spine,2,1,Image 1,2,1,100000054,610000004013,
38.3333,,Spine,2,0,Image 1,1,1,100000027,610000004015,
48.6667,,Spine,2,3,Image 1,2,1,100000037,610000004018,
40.25,,Spine,2,0,Image 1,1,1,100000003,610000004021,
22.3333,,Spine,2,1,Image 1,2,1,100000053,610000004023,
26,,Spine,2,2,Image 1,2,1,100000037,610000004026,
40.2,,Spine,2,3,Image 1,3,1,100000037,610000004030,
34.3333,,Spine,2,1,Image 1,2,1,100000053,610000004033,
43.5,,Spine,2,1,Image 1,2,1,100000053,610000004036,
37.6667,,Spine,2,1,Image 1,1,1,100000003,610000004038,
41.4,,Spine,2,1,Image 1,1,1,100000003,610000004042,
54.6,,Spine,2,1,Image 1,2,1,100000054,610000004047,
29,,Spine,2,2,Image 1,1,1,100000000,610000004049,
27,,Spine,2,2,Image 1,3,1,100000003,610000004051,
29.75,,Spine,2,1,Image 1,2,1,100000053,610000004054,
33.75,,Spine,2,1,Image 1,2,1,100000038,610000004057,
44.75,,Spine,2,0,Image 1,1,1,100000003,610000004060,
38.6667,,Spine,2,1,Image 1,1,1,100000003,610000004062,
25,,Spine,2,0,Image 1,1,1,100000037,610000004065,
25,,Spine,2,1,Image 1,2,1,100000000,610000004067,
40,,Spine,2,0,Image 1,1,1,100000000,610000004070,
44.75,,Spine,2,0,Image 1,1,1,100000003,610000004073,
29,,Spine,2,1,Image 1,2,1,100000037,610000004077,
29.5,,Spine,2,3,Image 1,2,1,100000003,610000004080,
34.8,,Spine,2,1,Image 1,2,1,100000053,610000004084,
25,,Spine,2,1,Image 1,2,1,100000000,610000004087,
30.6667,,Spine,2,1,Image 1,2,1,100000053,610000004091,
41.25,,Spine,2,3,Image 1,2,1,100000037,610000004094,
36,,Spine,2,4,Image 1,3,1,100000037,610000004096,
42.75,,Spine,2,1,Image 1,2,1,100000053,610000004099,
66.3333,,Spine,2,1,Image 1,1,1,100000003,610000004101,
37.75,,Spine,2,3,Image 1,4,1,100000003,610000004104,
38,,Spine,2,1,Image 1,2,1,100000003,610000004106,
28.25,,Spine,2,1,Image 1,2,1,100000053,610000004110,
59,,Spine,2,1,Image 1,2,1,100000053,610000004112,
61,,Spine,2,1,Image 1,2,1,100000053,610000004114,
40.3333,,Spine,2,1,Image 1,2,1,100000054,610000004116,
101,,Spine,2,1,Image 1,1,1,100000003,610000004121,
33.25,,Spine,2,1,Image 1,2,1,100000053,610000004124,
43,,Spine,2,1,Image 1,2,1,100000054,610000004127,
34.3333,,Spine,2,2,Image 1,3,1,100000037,610000004129,
47.4,,Spine,2,1,Image 1,2,1,100000000,610000004133,
31,,Spine,2,1,Image 1,2,1,100000053,610000004135,
47,,Spine,2,0,Image 1,1,1,100000037,610000004137,
53.2,,Spine,2,1,Image 1,2,1,100000037,610000004142,
77.25,,Spine,2,1,Image 1,2,1,100000003,610000004145,
38.25,,Spine,2,1,Image 1,1,1,100000003,610000004150,
48.8,,Spine,2,1,Image 1,1,1,100000003,610000004155,
70.5,,Spine,2,1,Image 1,2,1,100000037,610000004161,
24.6667,,Spine,2,4,Image 1,2,1,100000037,610000004164,
47.5,,Spine,2,1,Image 1,2,1,100000053,610000004167,
43.3333,,Spine,2,1,Image 1,2,1,100000053,610000004169,
51.5,,Spine,2,1,Image 1,2,1,100000053,610000004172,
40,,Spine,2,1,Image 1,2,1,100000053,610000004174,
46.3333,,Spine,2,1,Image 1,2,1,100000054,610000004176,
24.6667,,Spine,2,1,Image 1,2,1,100000038,610000004178,
65.625,,Spine,2,1,Image 1,1,1,100000037,610000004185,
36.6667,,Spine,2,1,Image 1,2,1,100000037,610000004188,
44,,Spine,2,1,Image 1,1,1,100000003,610000004191,
29,,Spine,2,2,Image 1,2,1,100000003,610000004194,
65,,Spine,2,0,Image 1,1,1,100000003,610000004200,
52.4,,Spine,2,1,Image 1,2,1,100000053,610000004204,
50.25,,Spine,2,0,Image 1,1,1,100000003,610000004207,
42.3333,,Spine,2,1,Image 1,2,1,100000038,610000004209,
30.75,,Spine,2,2,Image 1,3,1,100000003,610000004212,
26,,Spine,2,2,Image 1,2,1,100000037,610000004214,
91.3,,Spine,2,1,Image 1,2,1,100000038,610000004223,
40.25,,Spine,2,1,Image 1,2,1,100000038,610000004228,
53.5,,Spine,2,1,Image 1,1,1,100000003,610000004233,
24.6667,,Spine,2,3,Image 1,2,1,100000037,610000004235,
17,,Spine,2,1,Image 1,2,1,100000053,610000004237,
41.6667,,Spine,2,3,Image 1,1,1,100000037,610000004239,
24.3333,,Spine,2,1,Image 1,2,1,100000003,610000004241,
29,,Spine,2,0,Image 1,1,1,100000000,610000004243,
57.75,,Spine,2,2,Image 1,1,1,100000000,610000004246,
43.75,,Spine,2,1,Image 1,1,1,100000003,610000004251,
42.75,,Spine,2,4,Image 1,2,1,100000037,610000004254,
26.5,,Spine,2,0,Image 1,1,1,100000003,610000004257,
27.3333,,Spine,2,1,Image 1,2,1,100000053,610000004259,
38.75,,Spine,2,0,Image 1,1,1,100000000,610000004262,
54.2,,Spine,2,5,Image 1,3,1,100000003,610000004266,
43.8333,,Spine,2,1,Image 1,2,1,100000054,610000004271,
19,,Spine,2,1,Image 1,2,1,100000053,610000004273,
20.3333,,Spine,2,2,Image 1,1,1,100000037,610000004275,
13,,Spine,2,1,Image 1,2,1,100000054,610000004279,
30.3333,,Spine,2,2,Image 1,2,1,100000003,610000004281,
38.6667,,Spine,2,0,Image 1,1,1,100000003,610000004286,
91.4286,,Spine,2,1,Image 1,2,1,100000037,610000004293,
39,,Spine,2,1,Image 1,1,1,100000003,610000004295,
31.25,,Spine,2,0,Image 1,1,1,100000003,610000004298,
46.6667,,Spine,2,1,Image 1,2,1,100000038,610000004300,
63.3333,,Spine,2,3,Image 1,1,1,100000037,610000004305,
41.5,,Spine,2,4,Image 1,2,1,100000037,610000004308,
57.25,,Spine,2,1,Image 1,2,1,100000054,610000004311,
29.6667,,Spine,2,2,Image 1,2,1,100000000,610000004315,
36.3333,,Spine,2,3,Image 1,3,1,100000003,610000004317,
56.6667,,Spine,2,3,Image 1,1,1,100000037,610000004322,
56,,Spine,2,1,Image 1,2,1,100000053,610000004326,
25.6667,,Spine,2,2,Image 1,3,1,100000003,610000004328,
48.5,,Spine,2,1,Image 1,2,1,100000053,610000004331,
42.3333,,Spine,2,1,Image 1,2,1,100000054,610000004337,
