
Segment Intensity StdDev Ch=3 Img=1
 ==================== 
Segment Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
21.4661,,Segment,3,0,Image 1,1,1,100000053,510000000004,
25.7342,,Segment,3,0,Image 1,1,1,100000053,510000000030,
24.7524,,Segment,3,0,Image 1,1,1,100000053,510000000045,
22.7804,,Segment,3,0,Image 1,1,1,100000053,510000000053,
31.7407,,Segment,3,0,Image 1,1,1,100000053,510000000081,
24.1658,,Segment,3,0,Image 1,1,1,100000053,510000000093,
30.4417,,Segment,3,0,Image 1,1,1,100000053,510000000098,
34.787,,Segment,3,0,Image 1,1,1,100000053,510000000129,
47.918,,Segment,3,0,Image 1,1,1,100000053,510000000146,
37.6902,,Segment,3,0,Image 1,1,1,100000053,510000000164,
29.1961,,Segment,3,0,Image 1,1,1,100000053,510000000173,
34.7597,,Segment,3,0,Image 1,1,1,100000053,510000000179,
16.8369,,Segment,3,0,Image 1,1,1,100000054,510000000281,
19.8507,,Segment,3,0,Image 1,1,1,100000054,510000000283,
20.1519,,Segment,3,0,Image 1,1,1,100000054,510000000293,
23.0934,,Segment,3,0,Image 1,1,1,100000054,510000000295,
28.523,,Segment,3,1,Image 1,1,1,100000003,510000000401,
44.3004,,Segment,3,0,Image 1,1,1,100000003,510000000411,
20.8182,,Segment,3,0,Image 1,1,1,100000053,510000000432,
26.0296,,Segment,3,0,Image 1,1,1,100000053,510000000451,
23.1801,,Segment,3,0,Image 1,1,1,100000053,510000000491,
25.8713,,Segment,3,0,Image 1,1,1,100000053,510000000493,
23.9105,,Segment,3,0,Image 1,1,1,100000053,510000000504,
20.3269,,Segment,3,0,Image 1,1,1,100000053,510000000517,
33.6806,,Segment,3,0,Image 1,1,1,100000053,510000000560,
21.1111,,Segment,3,0,Image 1,1,1,100000053,510000000562,
24.9615,,Segment,3,0,Image 1,1,1,100000053,510000000571,
27.856,,Segment,3,0,Image 1,1,1,100000053,510000000581,
33.0153,,Segment,3,0,Image 1,1,1,100000053,510000000607,
32.841,,Segment,3,0,Image 1,1,1,100000053,510000000626,
27.0928,,Segment,3,0,Image 1,1,1,100000053,510000000651,
33.028,,Segment,3,0,Image 1,1,1,100000053,510000000660,
27.8398,,Segment,3,0,Image 1,1,1,100000053,510000000668,
31.6038,,Segment,3,0,Image 1,1,1,100000053,510000000684,
26.8105,,Segment,3,0,Image 1,1,1,100000053,510000000690,
31.254,,Segment,3,0,Image 1,1,1,100000053,510000000692,
22.559,,Segment,3,0,Image 1,1,1,100000053,510000000698,
29.9233,,Segment,3,0,Image 1,1,1,100000053,510000000717,
37.7584,,Segment,3,0,Image 1,1,1,100000053,510000000723,
33.036,,Segment,3,0,Image 1,1,1,100000053,510000000737,
21.3648,,Segment,3,0,Image 1,1,1,100000053,510000000739,
28.908,,Segment,3,0,Image 1,1,1,100000053,510000000742,
23.9437,,Segment,3,0,Image 1,1,1,100000053,510000000746,
27.9924,,Segment,3,0,Image 1,1,1,100000053,510000000753,
28.932,,Segment,3,0,Image 1,1,1,100000053,510000000764,
34.4756,,Segment,3,0,Image 1,1,1,100000053,510000000768,
30.3349,,Segment,3,0,Image 1,1,1,100000053,510000000774,
19.8321,,Segment,3,0,Image 1,1,1,100000054,510000000833,
18.6178,,Segment,3,0,Image 1,1,1,100000054,510000000847,
22.8542,,Segment,3,0,Image 1,1,1,100000054,510000000861,
15.2529,,Segment,3,0,Image 1,1,1,100000054,510000000868,
16.3477,,Segment,3,0,Image 1,1,1,100000054,510000000872,
26.3298,,Segment,3,0,Image 1,1,1,100000038,510000000874,
