
Spine Part Volume Neck
 ==================== 
Spine Part Volume Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000004106,
0.00290616,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004110,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004112,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004114,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000004116,
0.00985369,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000004121,
0.00421554,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004124,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000004127,
0,µm^3,Spine,Spine Part Volume,2,3,1,100000037,610000004129,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000004133,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004135,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000004137,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000004142,
0.0034367,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000004145,
0.00841049,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000004150,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000004155,
0.037018,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000004161,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000004164,
0.0145509,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004167,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004169,
0.00470675,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004172,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004174,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000004176,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000004178,
0.0215606,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000004185,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000004188,
0.00560317,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000004191,
0.00850684,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000004194,
0.0485615,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004200,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004204,
0.0156261,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004207,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000004209,
0.0164111,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000004212,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000037,610000004214,
0.0316702,µm^3,Spine,Spine Part Volume,,,1,100000038,610000004223,
0.00522807,µm^3,Spine,Spine Part Volume,,,1,100000038,610000004228,
0.00920502,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000004233,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000004235,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004237,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000004239,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000004241,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004243,
0.00550251,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000004246,
0.00627437,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000004251,
0.00925098,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000004254,
0.00854673,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004257,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004259,
0.0101101,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004262,
0,µm^3,Spine,Spine Part Volume,5,3,1,100000003,610000004266,
0.019829,µm^3,Spine,Spine Part Volume,,,1,100000054,610000004271,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004273,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000037,610000004275,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000004279,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000004281,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004286,
0.0460132,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000004293,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000004295,
0.00339502,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004298,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000004300,
0.00944339,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000004305,
0.0108357,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000004308,
0.020981,µm^3,Spine,Spine Part Volume,,,1,100000054,610000004311,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000004315,
0,µm^3,Spine,Spine Part Volume,3,3,1,100000003,610000004317,
0.00667938,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000004322,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004326,
0,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000004328,
0.0115001,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004331,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000004337,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000004339,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000004341,
0.0146485,µm^3,Spine,Spine Part Volume,,,1,100000054,610000004344,
0.00395548,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004347,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000004350,
0.0045367,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000004353,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000004358,
0.00808185,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000004361,
0.0100166,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004364,
0.00514289,µm^3,Spine,Spine Part Volume,,,1,100000038,610000004369,
0.0337117,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000004375,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004377,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004379,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000004381,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000004383,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000004385,
0.00333264,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004388,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000004390,
0.0213729,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000004393,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000004395,
0,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000004397,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004399,
0.00538888,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004402,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000037,610000004404,
0,µm^3,Spine,Spine Part Volume,4,3,1,100000037,610000004406,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000004410,
0.0111151,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000004413,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004415,
0.0296818,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004418,
0.0066585,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004423,
0.00273851,µm^3,Spine,Spine Part Volume,2,2,1,100000037,610000004426,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000004428,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004430,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000004434,
0.0125393,µm^3,Spine,Spine Part Volume,3,3,1,100000037,610000004437,
0.0474495,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000004444,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000004446,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000037,610000004450,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000004452,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004457,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004459,
0.0267249,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004462,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004464,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000004466,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000004468,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000004470,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004474,
0.00323425,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000004478,
0.00731256,µm^3,Spine,Spine Part Volume,,,1,100000072,610000004480,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000004484,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000004486,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004488,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000004491,
0.0121795,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000004494,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000004496,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004498,
0.0550378,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000004505,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000004507,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000004509,
0.00269162,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000004512,
0.0162408,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004515,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000004520,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000004522,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004525,
0.00903055,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000004528,
0.00244783,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004532,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000004534,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000004538,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004540,
0.0130282,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000004543,
0,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000004545,
0,µm^3,Spine,Spine Part Volume,4,3,1,100000037,610000004547,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000004549,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000004551,
0.01738,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004556,
0.0142078,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000004563,
0.00516235,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004566,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000004568,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000004573,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000004575,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000004578,
0.00747167,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004582,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004587,
0.0229596,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004590,
0.00300035,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000004593,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000004595,
0.0124312,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004602,
0.00446889,µm^3,Spine,Spine Part Volume,5,3,1,100000003,610000004605,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000004607,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000000,610000004611,
0.0273126,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004617,
0.168713,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000004624,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000004626,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000004628,
0.0063217,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000004631,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000004634,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004636,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000004638,
0.0278351,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004644,
0.00487067,µm^3,Spine,Spine Part Volume,,,1,100000054,610000004647,
0.0278034,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004650,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000004652,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000004656,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000000,610000004658,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004660,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000004662,
0.00463043,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000004667,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000004669,
0.0115871,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000004673,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000003,610000004675,
0.00529925,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000004684,
0,µm^3,Spine,Spine Part Volume,2,3,1,100000037,610000004686,
0.00289139,µm^3,Spine,Spine Part Volume,,,1,100000038,610000004689,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004691,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004693,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000004697,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000004701,
0.00624732,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000004704,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004706,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000004710,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000004712,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000004714,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000004716,
0.0233763,µm^3,Spine,Spine Part Volume,,,1,100000054,610000004720,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004722,
0.00882009,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004725,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000004727,
0.0347517,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000004733,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000004735,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000004737,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000004739,
0.0109349,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000004743,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004745,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000004747,
0.0159813,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004750,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000004752,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000004754,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004756,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000004758,
0.00634199,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000004761,
0.0120546,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004767,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000004769,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004771,
0.0311475,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000004779,
0.110732,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000004786,
0.00854112,µm^3,Spine,Spine Part Volume,,,1,100000038,610000004789,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000004793,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000004795,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000004799,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004801,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000004807,
0.0476764,µm^3,Spine,Spine Part Volume,,,1,100000054,610000004810,
0.0169409,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000004814,
0.0881931,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000004825,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004827,
0.00625385,µm^3,Spine,Spine Part Volume,,,1,100000038,610000004830,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000004832,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000004834,
0.0497645,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000004841,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004843,
0,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000004847,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000004849,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004851,
0,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000004853,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000004855,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000004857,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000004860,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000004864,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000004866,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000037,610000004868,
0.0265864,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000004873,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000004875,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000004877,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000004879,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000004882,
0.00585877,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000004885,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000004887,
0.00251594,µm^3,Spine,Spine Part Volume,2,1,1,100000037,610000004890,
0.0151732,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000004896,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004898,
0.00476457,µm^3,Spine,Spine Part Volume,4,3,1,100000037,610000004901,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004903,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000004905,
0.0383282,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004912,
0.00855938,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000004915,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004919,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000004921,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004924,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000004928,
0.00507482,µm^3,Spine,Spine Part Volume,5,2,1,100000003,610000004931,
0.007225,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004934,
0.00656641,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000004937,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000004939,
0.0143579,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004942,
0.00212314,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004945,
0,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000004947,
0.015075,µm^3,Spine,Spine Part Volume,,,1,100000038,610000004950,
0,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000004952,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000037,610000004955,
0.0147727,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004958,
0.0265599,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004964,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000004966,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004968,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004973,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004975,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004977,
0.00738139,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004980,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000004982,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004985,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000004987,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000004991,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000004995,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000004997,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005001,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000005004,
0.0056871,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000005007,
0.00764504,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000005010,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000005012,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005017,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005021,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005023,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005025,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000005028,
0.0222467,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005033,
0.00834162,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005036,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005038,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005043,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000005045,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005047,
0.00535476,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005050,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000005052,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005058,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005060,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000005062,
0.0164921,µm^3,Spine,Spine Part Volume,2,1,1,100000037,610000005065,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000005069,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000005071,
0.00210752,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005074,
0.0112845,µm^3,Spine,Spine Part Volume,,,1,100000054,610000005077,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005082,
0.00250037,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005085,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000005088,
0.0196739,µm^3,Spine,Spine Part Volume,,,1,100000054,610000005091,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000005093,
0.0117156,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005101,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000005103,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000005105,
0.0177089,µm^3,Spine,Spine Part Volume,,,1,100000054,610000005111,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000005113,
0,µm^3,Spine,Spine Part Volume,2,3,1,100000037,610000005115,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005117,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005119,
0.0069139,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000005122,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000037,610000005125,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005130,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005132,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005134,
0.00263527,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005137,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000037,610000005139,
0.0139225,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005143,
0.0215932,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005150,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005157,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000005160,
0.0128051,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005163,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005166,
0,µm^3,Spine,Spine Part Volume,3,3,1,100000003,610000005168,
0.0208164,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005171,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005177,
0,µm^3,Spine,Spine Part Volume,,,1,100000054,610000005181,
0.0238995,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005185,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000005187,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000005189,
0.00841021,µm^3,Spine,Spine Part Volume,,,1,100000038,610000005193,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000005197,
0.0118414,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000005200,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000005203,
0.0159498,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005206,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005210,
0.0262121,µm^3,Spine,Spine Part Volume,,,1,100000054,610000005217,
0,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000005219,
0.0185969,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005222,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005225,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005227,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000005229,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005231,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005233,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000005237,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000005239,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005241,
0.011628,µm^3,Spine,Spine Part Volume,,,1,100000038,610000005247,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000005249,
0.0503959,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005252,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005255,
0.00929782,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005262,
0,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000005264,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005267,
0.0203005,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000005276,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000005279,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000005283,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005285,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005287,
0,µm^3,Spine,Spine Part Volume,,,1,100000053,610000005289,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000037,610000005291,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000005293,
0.0208614,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000005300,
0,µm^3,Spine,Spine Part Volume,,,1,100000038,610000005303,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000005306,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000005310,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005315,
0,µm^3,Spine,Spine Part Volume,5,2,1,100000003,610000005319,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000005322,
