
Spine Part Volume Head
 ==================== 
Spine Part Volume Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.00946733,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000003004,
0.00765069,µm^3,Spine,Spine Part Volume,,,1,100000054,610000003011,
0.00111988,µm^3,Spine,Spine Part Volume,2,2,1,100000037,610000003014,
0.00171699,µm^3,Spine,Spine Part Volume,,,1,100000038,610000003016,
0.00111988,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003018,
0.00584369,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000003023,
0.00596966,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000003027,
0.00377959,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003030,
0.00311394,µm^3,Spine,Spine Part Volume,,,1,100000062,610000003032,
0.00118615,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000003035,
0.00142139,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000003038,
0.006477,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000003046,
0.00111988,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000003048,
0.00111988,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000003051,
0.00248,µm^3,Spine,Spine Part Volume,,,1,100000038,610000003054,
0.00790392,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000003058,
0.0102394,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000003064,
0.00380132,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000003070,
0.00111988,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000003073,
0.00377959,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000003076,
0.0137714,µm^3,Spine,Spine Part Volume,,,1,100000063,610000003078,
0.00362218,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000003089,
0.00413244,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003093,
0.00884957,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003098,
0.00320467,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000003102,
0.00481723,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000003109,
0.0052432,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000003116,
0.0033154,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000003120,
0.0195332,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000003128,
0.936029,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000003137,
0.00122916,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003140,
0.00432558,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003144,
0.00466868,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000003150,
0.0550919,µm^3,Spine,Spine Part Volume,,,1,100000008,610000003152,
0.00410827,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003159,
0.00111988,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000003161,
0.0122677,µm^3,Spine,Spine Part Volume,,,1,100000009,610000003163,
0.0076656,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000003171,
0.00208275,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000003174,
0.00348791,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000003179,
0.0050515,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003184,
0.00867083,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003190,
0.00316387,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003192,
0.0052995,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000003197,
0.00120292,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003200,
0.00610373,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000003209,
0.0046332,µm^3,Spine,Spine Part Volume,4,2,1,100000000,610000003215,
0.00111988,µm^3,Spine,Spine Part Volume,,,1,100000054,610000003218,
0.00437913,µm^3,Spine,Spine Part Volume,,,1,100000054,610000003224,
0.00159451,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003227,
0.00612448,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000003231,
0.00554511,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000003235,
0.00377959,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003238,
0.019339,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003243,
0.00382185,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003249,
0.00563294,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003253,
0.00342721,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000003260,
0.0128337,µm^3,Spine,Spine Part Volume,,,1,100000010,610000003262,
0.00678384,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000003268,
0.00111988,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000003272,
0.00111988,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000003274,
0.00204766,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003277,
0.00111988,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000003279,
0.00397223,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000003284,
0.00408728,µm^3,Spine,Spine Part Volume,,,1,100000064,610000003286,
0.00637861,µm^3,Spine,Spine Part Volume,,,1,100000054,610000003293,
0.0199924,µm^3,Spine,Spine Part Volume,,,1,100000011,610000003295,
0.00111988,µm^3,Spine,Spine Part Volume,,,1,100000038,610000003299,
0.0222518,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003304,
0.0194115,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003308,
0.00153472,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000003311,
0.00421237,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000003317,
0.0048233,µm^3,Spine,Spine Part Volume,4,3,1,100000037,610000003321,
0.00886304,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000003327,
0.00791641,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000003333,
0.00453338,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000003335,
0.00395954,µm^3,Spine,Spine Part Volume,,,1,100000038,610000003337,
0.0106139,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003342,
0.00121258,µm^3,Spine,Spine Part Volume,,,1,100000038,610000003345,
0.0037111,µm^3,Spine,Spine Part Volume,,,1,100000038,610000003351,
0.0028932,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000003356,
0.00412918,µm^3,Spine,Spine Part Volume,,,1,100000065,610000003358,
0.00573379,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000003365,
0.0199924,µm^3,Spine,Spine Part Volume,,,1,100000012,610000003367,
0.0039496,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000003372,
0.00125378,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000003375,
0.00742491,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000003379,
0.00189449,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003382,
0.00150777,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003385,
0.00181369,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003388,
0.00985329,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000003390,
0.00472059,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000003397,
0.0387434,µm^3,Spine,Spine Part Volume,,,1,100000014,610000003399,
0.00227464,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003403,
0.0155562,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000003406,
0.0069282,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000003410,
0.0411336,µm^3,Spine,Spine Part Volume,,,1,100000015,610000003412,
0.00334605,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000003418,
0.0365426,µm^3,Spine,Spine Part Volume,,,1,100000016,610000003420,
0.00671457,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000003426,
0.00164055,µm^3,Spine,Spine Part Volume,2,1,1,100000037,610000003429,
0.00111988,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003431,
0.00120568,µm^3,Spine,Spine Part Volume,4,2,1,100000000,610000003433,
0.00275423,µm^3,Spine,Spine Part Volume,,,1,100000038,610000003435,
0.00965893,µm^3,Spine,Spine Part Volume,,,1,100000038,610000003440,
0.00188057,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003443,
0.0182533,µm^3,Spine,Spine Part Volume,3,1,1,100000000,610000003447,
0.00411379,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000003452,
0.00170956,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003454,
0.00111988,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000003456,
0.00466368,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000003462,
0.00633307,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000003468,
0.00111988,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003470,
0.00433415,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000003474,
0.00349708,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000003479,
0.00111988,µm^3,Spine,Spine Part Volume,4,2,1,100000000,610000003481,
0.0101589,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000003486,
0.00111988,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003490,
0.0100899,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000003494,
0.0226523,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000003502,
0.0015606,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000003505,
0.00191727,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000003507,
0.00142568,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000003509,
0.00377959,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000003513,
0.0115691,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000003524,
0.00111988,µm^3,Spine,Spine Part Volume,,,1,100000018,610000003526,
0.00111988,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000003531,
0.10096,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000003540,
0.00164274,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000003542,
0.0123583,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000003544,
0.00799438,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000003547,
0.0206884,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003553,
0.0137048,µm^3,Spine,Spine Part Volume,,,1,100000067,610000003555,
0.0046043,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000003563,
0.00134395,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000003566,
0.00497812,µm^3,Spine,Spine Part Volume,5,3,1,100000003,610000003571,
0.00111988,µm^3,Spine,Spine Part Volume,2,1,1,100000037,610000003573,
0.00111988,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000003576,
0.00588071,µm^3,Spine,Spine Part Volume,,,1,100000054,610000003580,
0.00136576,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000003583,
0.00690131,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000003590,
0.00131746,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000003593,
0.00195031,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000003598,
0.00152512,µm^3,Spine,Spine Part Volume,2,2,1,100000000,610000003600,
0.00204055,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000003603,
0.00858742,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000003608,
0.00111988,µm^3,Spine,Spine Part Volume,2,3,1,100000037,610000003610,
0.0057186,µm^3,Spine,Spine Part Volume,,,1,100000068,610000003612,
0.0130417,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000003619,
0.00136252,µm^3,Spine,Spine Part Volume,,,1,100000038,610000003621,
0.0226334,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003625,
0.00393878,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000003628,
0.00111988,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000003631,
0.00111988,µm^3,Spine,Spine Part Volume,4,3,1,100000003,610000003634,
0.00111988,µm^3,Spine,Spine Part Volume,2,2,1,100000037,610000003637,
0.00556407,µm^3,Spine,Spine Part Volume,,,1,100000019,610000003639,
0.00135275,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003645,
0.00111988,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000003648,
0.00190863,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000003650,
0.00152854,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000003652,
0.14334,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000003662,
0.00111988,µm^3,Spine,Spine Part Volume,,,1,100000038,610000003664,
0.00694439,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003666,
0.00313822,µm^3,Spine,Spine Part Volume,4,2,1,100000003,610000003669,
0.00715834,µm^3,Spine,Spine Part Volume,,,1,100000020,610000003671,
0.00111988,µm^3,Spine,Spine Part Volume,2,2,1,100000037,610000003675,
0.00333118,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000003678,
0.00424883,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003683,
0.00684209,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003686,
0.0103087,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003688,
0.00111988,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000003690,
0.0117861,µm^3,Spine,Spine Part Volume,,,1,100000022,610000003692,
0.00207382,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000003698,
0.0114555,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003703,
0.00856409,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003709,
0.00920498,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000003713,
0.00111988,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003715,
0.0112174,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000003719,
0.00191719,µm^3,Spine,Spine Part Volume,3,3,1,100000003,610000003721,
0.010391,µm^3,Spine,Spine Part Volume,,,1,100000038,610000003726,
0.0114109,µm^3,Spine,Spine Part Volume,3,1,1,100000037,610000003734,
0.0231108,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000003739,
0.00218201,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003742,
0.0198887,µm^3,Spine,Spine Part Volume,,,1,100000038,610000003747,
0.00189974,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003750,
0.00170609,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000003753,
0.0101339,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000003757,
0.00593522,µm^3,Spine,Spine Part Volume,,,1,100000054,610000003761,
0.0172111,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003765,
0.0026125,µm^3,Spine,Spine Part Volume,5,3,1,100000003,610000003767,
0.00111988,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000003769,
0.0198418,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000003773,
0.0166844,µm^3,Spine,Spine Part Volume,,,1,100000054,610000003779,
0.0248451,µm^3,Spine,Spine Part Volume,,,1,100000054,610000003784,
0.00756748,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003788,
0.00658229,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000003791,
0.0409071,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000003798,
0.00274721,µm^3,Spine,Spine Part Volume,,,1,100000038,610000003801,
0.00529102,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003805,
0.00616405,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003807,
0.012242,µm^3,Spine,Spine Part Volume,,,1,100000038,610000003811,
0.00120899,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003813,
0.0151331,µm^3,Spine,Spine Part Volume,,,1,100000054,610000003818,
0.0179429,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003822,
0.0108559,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000003826,
0.00181047,µm^3,Spine,Spine Part Volume,2,2,1,100000037,610000003828,
0.0411336,µm^3,Spine,Spine Part Volume,,,1,100000023,610000003830,
0.0684727,µm^3,Spine,Spine Part Volume,,,1,100000024,610000003833,
0.00360571,µm^3,Spine,Spine Part Volume,,,1,100000038,610000003837,
0.0057186,µm^3,Spine,Spine Part Volume,,,1,100000069,610000003839,
0.00497505,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000003842,
0.00128844,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000003844,
0.00304755,µm^3,Spine,Spine Part Volume,,,1,100000038,610000003847,
0.00200318,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000003850,
0.00220111,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003852,
0.00952238,µm^3,Spine,Spine Part Volume,,,1,100000054,610000003862,
0.0014895,µm^3,Spine,Spine Part Volume,,,1,100000054,610000003865,
0.0411336,µm^3,Spine,Spine Part Volume,,,1,100000025,610000003867,
0.00540716,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003873,
0.00959934,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000003880,
0.00150855,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000003882,
0.0735254,µm^3,Spine,Spine Part Volume,,,1,100000054,610000003886,
0.00111988,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000003888,
0.00232786,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000003891,
0.0113685,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000003894,
0.00111988,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000003897,
0.00136186,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003900,
0.00747467,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000003902,
0.0020999,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003906,
0.00111988,µm^3,Spine,Spine Part Volume,3,3,1,100000037,610000003908,
0.00191192,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000003911,
0.00166084,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000003915,
0.00726253,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000003920,
0.00199264,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003923,
0.00142144,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000003925,
0.0219842,µm^3,Spine,Spine Part Volume,4,2,1,100000037,610000003931,
0.00111988,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003933,
0.00235856,µm^3,Spine,Spine Part Volume,1,1,1,100000037,610000003937,
0.0016881,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000003939,
0.00269971,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000003942,
0.00546562,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000003946,
0.00220921,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000003949,
0.00619127,µm^3,Spine,Spine Part Volume,,,1,100000038,610000003952,
0.0208882,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000003957,
0.00111988,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000003959,
0.00669984,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000003965,
0.00532467,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000003970,
0.00508802,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000003972,
0.00211127,µm^3,Spine,Spine Part Volume,,,1,100000054,610000003977,
0.00184745,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000003979,
0.149783,µm^3,Spine,Spine Part Volume,1,2,1,100000037,610000003985,
0.00327127,µm^3,Spine,Spine Part Volume,4,3,1,100000037,610000003991,
0.00165381,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000003993,
0.00542354,µm^3,Spine,Spine Part Volume,,,1,100000053,610000003997,
0.0019075,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000003999,
0.00701903,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004002,
0.00186129,µm^3,Spine,Spine Part Volume,,,1,100000038,610000004004,
0.00174872,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004006,
0.00168017,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004008,
0.00656321,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004011,
0.0222212,µm^3,Spine,Spine Part Volume,,,1,100000054,610000004013,
0.0717164,µm^3,Spine,Spine Part Volume,,,1,100000027,610000004015,
0.00287264,µm^3,Spine,Spine Part Volume,3,2,1,100000037,610000004018,
0.0025785,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004021,
0.00111988,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004023,
0.00126304,µm^3,Spine,Spine Part Volume,2,2,1,100000037,610000004026,
0.024467,µm^3,Spine,Spine Part Volume,3,3,1,100000037,610000004030,
0.0118484,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004033,
0.00148742,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004036,
0.00177782,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000004038,
0.00383037,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000004042,
0.0248858,µm^3,Spine,Spine Part Volume,,,1,100000054,610000004047,
0.00536694,µm^3,Spine,Spine Part Volume,2,1,1,100000000,610000004049,
0.00116216,µm^3,Spine,Spine Part Volume,2,3,1,100000003,610000004051,
0.0023571,µm^3,Spine,Spine Part Volume,,,1,100000053,610000004054,
0.00508728,µm^3,Spine,Spine Part Volume,,,1,100000038,610000004057,
0.00523063,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004060,
0.00153228,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000004062,
0.0105886,µm^3,Spine,Spine Part Volume,0,1,1,100000037,610000004065,
0.00111988,µm^3,Spine,Spine Part Volume,1,2,1,100000000,610000004067,
0.00111988,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004070,
0.0100505,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004073,
