
Spine Terminal Pt Time Index
 ==================== 
Spine Terminal Pt Time Index,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Spine,1,2,1,100000003,610000003509,
1,,Spine,2,2,1,100000000,610000003513,
1,,Spine,3,1,1,100000037,610000003524,
1,,Spine,,,1,100000018,610000003526,
1,,Spine,4,2,1,100000037,610000003531,
1,,Spine,,,1,,610000003533,
1,,Spine,1,2,1,100000003,610000003542,
1,,Spine,2,3,1,100000003,610000003544,
1,,Spine,1,1,1,100000003,610000003547,
1,,Spine,,,1,100000053,610000003553,
1,,Spine,,,1,100000067,610000003555,
1,,Spine,4,2,1,100000037,610000003563,
1,,Spine,1,2,1,100000003,610000003566,
1,,Spine,5,3,1,100000003,610000003571,
1,,Spine,2,1,1,100000037,610000003573,
1,,Spine,1,2,1,100000003,610000003576,
1,,Spine,,,1,100000054,610000003580,
1,,Spine,4,2,1,100000037,610000003583,
1,,Spine,1,1,1,100000003,610000003590,
1,,Spine,0,1,1,100000003,610000003593,
1,,Spine,1,2,1,100000000,610000003598,
1,,Spine,2,2,1,100000000,610000003600,
1,,Spine,0,1,1,100000000,610000003603,
1,,Spine,1,1,1,100000003,610000003608,
1,,Spine,2,3,1,100000037,610000003610,
1,,Spine,,,1,100000068,610000003612,
1,,Spine,3,2,1,100000037,610000003619,
1,,Spine,,,1,100000038,610000003621,
1,,Spine,,,1,100000053,610000003625,
1,,Spine,0,1,1,100000037,610000003628,
1,,Spine,0,1,1,100000003,610000003631,
1,,Spine,4,3,1,100000003,610000003634,
1,,Spine,2,2,1,100000037,610000003637,
1,,Spine,,,1,100000019,610000003639,
1,,Spine,,,1,100000053,610000003645,
1,,Spine,1,2,1,100000003,610000003648,
1,,Spine,3,2,1,100000037,610000003650,
1,,Spine,3,1,1,100000037,610000003652,
1,,Spine,,,1,,610000003654,
1,,Spine,,,1,100000038,610000003664,
1,,Spine,,,1,100000053,610000003666,
1,,Spine,4,2,1,100000003,610000003669,
1,,Spine,,,1,100000020,610000003671,
1,,Spine,2,2,1,100000037,610000003675,
1,,Spine,2,2,1,100000003,610000003678,
1,,Spine,,,1,100000053,610000003683,
1,,Spine,,,1,100000053,610000003686,
1,,Spine,,,1,100000053,610000003688,
1,,Spine,1,2,1,100000003,610000003690,
1,,Spine,,,1,100000022,610000003692,
1,,Spine,2,3,1,100000003,610000003698,
1,,Spine,,,1,100000053,610000003703,
1,,Spine,,,1,100000053,610000003709,
1,,Spine,1,1,1,100000000,610000003713,
1,,Spine,,,1,100000053,610000003715,
1,,Spine,1,1,1,100000003,610000003719,
1,,Spine,3,3,1,100000003,610000003721,
1,,Spine,,,1,100000038,610000003726,
1,,Spine,3,1,1,100000037,610000003734,
1,,Spine,1,1,1,100000003,610000003739,
1,,Spine,,,1,100000053,610000003742,
1,,Spine,,,1,100000038,610000003747,
1,,Spine,,,1,100000053,610000003750,
1,,Spine,1,1,1,100000000,610000003753,
1,,Spine,0,1,1,100000037,610000003757,
1,,Spine,,,1,100000054,610000003761,
1,,Spine,,,1,100000053,610000003765,
1,,Spine,5,3,1,100000003,610000003767,
1,,Spine,2,1,1,100000000,610000003769,
1,,Spine,1,1,1,100000003,610000003773,
1,,Spine,,,1,100000054,610000003779,
1,,Spine,,,1,100000054,610000003784,
1,,Spine,,,1,100000053,610000003788,
1,,Spine,2,3,1,100000003,610000003791,
1,,Spine,,,1,,610000003793,
1,,Spine,,,1,100000038,610000003801,
1,,Spine,,,1,100000053,610000003805,
1,,Spine,,,1,100000053,610000003807,
1,,Spine,,,1,100000038,610000003811,
1,,Spine,,,1,100000053,610000003813,
1,,Spine,,,1,100000054,610000003818,
1,,Spine,,,1,100000053,610000003822,
1,,Spine,1,1,1,100000000,610000003826,
1,,Spine,2,2,1,100000037,610000003828,
1,,Spine,,,1,100000023,610000003830,
1,,Spine,,,1,100000024,610000003833,
1,,Spine,,,1,100000038,610000003837,
1,,Spine,,,1,100000069,610000003839,
1,,Spine,1,1,1,100000000,610000003842,
1,,Spine,2,3,1,100000003,610000003844,
1,,Spine,,,1,100000038,610000003847,
1,,Spine,1,1,1,100000003,610000003850,
1,,Spine,,,1,100000053,610000003852,
1,,Spine,,,1,100000054,610000003862,
1,,Spine,,,1,100000054,610000003865,
1,,Spine,,,1,100000025,610000003867,
1,,Spine,,,1,100000053,610000003873,
1,,Spine,0,1,1,100000003,610000003880,
1,,Spine,4,2,1,100000037,610000003882,
1,,Spine,,,1,100000054,610000003886,
1,,Spine,2,1,1,100000000,610000003888,
1,,Spine,0,1,1,100000000,610000003891,
1,,Spine,1,1,1,100000037,610000003894,
1,,Spine,1,1,1,100000003,610000003897,
1,,Spine,,,1,100000053,610000003900,
1,,Spine,2,3,1,100000003,610000003902,
1,,Spine,,,1,100000053,610000003906,
1,,Spine,3,3,1,100000037,610000003908,
1,,Spine,0,1,1,100000037,610000003911,
1,,Spine,1,2,1,100000003,610000003915,
1,,Spine,0,1,1,100000003,610000003920,
1,,Spine,,,1,100000053,610000003923,
1,,Spine,2,1,1,100000000,610000003925,
1,,Spine,4,2,1,100000037,610000003931,
1,,Spine,,,1,100000053,610000003933,
1,,Spine,1,1,1,100000037,610000003937,
1,,Spine,1,1,1,100000003,610000003939,
1,,Spine,1,2,1,100000003,610000003942,
1,,Spine,1,2,1,100000000,610000003946,
1,,Spine,0,1,1,100000000,610000003949,
1,,Spine,,,1,100000038,610000003952,
1,,Spine,0,1,1,100000003,610000003957,
1,,Spine,1,2,1,100000003,610000003959,
1,,Spine,1,1,1,100000000,610000003965,
1,,Spine,1,1,1,100000003,610000003970,
1,,Spine,3,2,1,100000037,610000003972,
1,,Spine,,,1,100000054,610000003977,
1,,Spine,0,1,1,100000003,610000003979,
1,,Spine,,,1,,610000003981,
1,,Spine,4,3,1,100000037,610000003991,
1,,Spine,3,2,1,100000037,610000003993,
1,,Spine,,,1,100000053,610000003997,
1,,Spine,1,1,1,100000003,610000003999,
1,,Spine,,,1,100000053,610000004002,
1,,Spine,,,1,100000038,610000004004,
1,,Spine,,,1,100000053,610000004006,
1,,Spine,,,1,100000053,610000004008,
1,,Spine,,,1,100000053,610000004011,
1,,Spine,,,1,100000054,610000004013,
1,,Spine,,,1,100000027,610000004015,
1,,Spine,3,2,1,100000037,610000004018,
1,,Spine,0,1,1,100000003,610000004021,
1,,Spine,,,1,100000053,610000004023,
1,,Spine,2,2,1,100000037,610000004026,
1,,Spine,3,3,1,100000037,610000004030,
1,,Spine,,,1,100000053,610000004033,
1,,Spine,,,1,100000053,610000004036,
1,,Spine,1,1,1,100000003,610000004038,
1,,Spine,1,1,1,100000003,610000004042,
1,,Spine,,,1,100000054,610000004047,
1,,Spine,2,1,1,100000000,610000004049,
1,,Spine,2,3,1,100000003,610000004051,
1,,Spine,,,1,100000053,610000004054,
1,,Spine,,,1,100000038,610000004057,
1,,Spine,0,1,1,100000003,610000004060,
1,,Spine,1,1,1,100000003,610000004062,
1,,Spine,0,1,1,100000037,610000004065,
1,,Spine,1,2,1,100000000,610000004067,
1,,Spine,0,1,1,100000000,610000004070,
1,,Spine,0,1,1,100000003,610000004073,
1,,Spine,,,1,,610000004075,
1,,Spine,3,2,1,100000003,610000004080,
1,,Spine,,,1,100000053,610000004084,
1,,Spine,1,2,1,100000000,610000004087,
1,,Spine,,,1,100000053,610000004091,
1,,Spine,3,2,1,100000037,610000004094,
1,,Spine,4,3,1,100000037,610000004096,
1,,Spine,,,1,100000053,610000004099,
1,,Spine,1,1,1,100000003,610000004101,
1,,Spine,3,4,1,100000003,610000004104,
1,,Spine,1,2,1,100000003,610000004106,
1,,Spine,,,1,100000053,610000004110,
1,,Spine,,,1,100000053,610000004112,
1,,Spine,,,1,100000053,610000004114,
1,,Spine,,,1,100000054,610000004116,
1,,Spine,1,1,1,100000003,610000004121,
1,,Spine,,,1,100000053,610000004124,
1,,Spine,,,1,100000054,610000004127,
1,,Spine,2,3,1,100000037,610000004129,
1,,Spine,1,2,1,100000000,610000004133,
1,,Spine,,,1,100000053,610000004135,
1,,Spine,0,1,1,100000037,610000004137,
1,,Spine,,,1,,610000004139,
1,,Spine,1,2,1,100000003,610000004145,
1,,Spine,1,1,1,100000003,610000004150,
1,,Spine,1,1,1,100000003,610000004155,
1,,Spine,,,1,,610000004157,
1,,Spine,4,2,1,100000037,610000004164,
1,,Spine,,,1,100000053,610000004167,
1,,Spine,,,1,100000053,610000004169,
1,,Spine,,,1,100000053,610000004172,
1,,Spine,,,1,100000053,610000004174,
1,,Spine,,,1,100000054,610000004176,
1,,Spine,,,1,100000038,610000004178,
1,,Spine,1,1,1,100000037,610000004185,
1,,Spine,1,2,1,100000037,610000004188,
1,,Spine,1,1,1,100000003,610000004191,
1,,Spine,2,2,1,100000003,610000004194,
1,,Spine,0,1,1,100000003,610000004200,
1,,Spine,,,1,100000053,610000004204,
1,,Spine,0,1,1,100000003,610000004207,
1,,Spine,,,1,100000038,610000004209,
1,,Spine,2,3,1,100000003,610000004212,
1,,Spine,2,2,1,100000037,610000004214,
1,,Spine,,,1,100000038,610000004223,
1,,Spine,,,1,100000038,610000004228,
1,,Spine,1,1,1,100000003,610000004233,
1,,Spine,3,2,1,100000037,610000004235,
1,,Spine,,,1,100000053,610000004237,
1,,Spine,3,1,1,100000037,610000004239,
1,,Spine,1,2,1,100000003,610000004241,
1,,Spine,0,1,1,100000000,610000004243,
1,,Spine,2,1,1,100000000,610000004246,
1,,Spine,1,1,1,100000003,610000004251,
1,,Spine,4,2,1,100000037,610000004254,
1,,Spine,0,1,1,100000003,610000004257,
1,,Spine,,,1,100000053,610000004259,
1,,Spine,0,1,1,100000000,610000004262,
1,,Spine,5,3,1,100000003,610000004266,
1,,Spine,,,1,100000054,610000004271,
1,,Spine,,,1,100000053,610000004273,
1,,Spine,2,1,1,100000037,610000004275,
1,,Spine,,,1,100000054,610000004279,
1,,Spine,2,2,1,100000003,610000004281,
1,,Spine,0,1,1,100000003,610000004286,
1,,Spine,,,1,,610000004288,
1,,Spine,1,1,1,100000003,610000004295,
1,,Spine,0,1,1,100000003,610000004298,
1,,Spine,,,1,100000038,610000004300,
1,,Spine,3,1,1,100000037,610000004305,
1,,Spine,4,2,1,100000037,610000004308,
1,,Spine,,,1,100000054,610000004311,
1,,Spine,2,2,1,100000000,610000004315,
1,,Spine,3,3,1,100000003,610000004317,
1,,Spine,3,1,1,100000037,610000004322,
1,,Spine,,,1,100000053,610000004326,
1,,Spine,2,3,1,100000003,610000004328,
1,,Spine,,,1,100000053,610000004331,
1,,Spine,,,1,100000054,610000004337,
1,,Spine,,,1,100000038,610000004339,
1,,Spine,3,2,1,100000037,610000004341,
1,,Spine,,,1,100000054,610000004344,
1,,Spine,,,1,100000053,610000004347,
1,,Spine,,,1,,610000004349,
1,,Spine,3,1,1,100000037,610000004353,
1,,Spine,1,1,1,100000003,610000004358,
1,,Spine,1,1,1,100000003,610000004361,
1,,Spine,,,1,100000053,610000004364,
1,,Spine,,,1,100000038,610000004369,
1,,Spine,,,1,,610000004371,
1,,Spine,,,1,100000053,610000004377,
1,,Spine,,,1,100000053,610000004379,
1,,Spine,1,2,1,100000003,610000004381,
1,,Spine,0,1,1,100000037,610000004383,
1,,Spine,4,2,1,100000037,610000004385,
1,,Spine,,,1,100000053,610000004388,
1,,Spine,3,2,1,100000037,610000004390,
1,,Spine,0,1,1,100000037,610000004393,
1,,Spine,,,1,100000054,610000004395,
1,,Spine,2,3,1,100000003,610000004397,
1,,Spine,0,1,1,100000003,610000004399,
1,,Spine,,,1,100000053,610000004402,
1,,Spine,2,2,1,100000037,610000004404,
1,,Spine,4,3,1,100000037,610000004406,
1,,Spine,1,1,1,100000003,610000004410,
1,,Spine,4,2,1,100000037,610000004413,
1,,Spine,,,1,100000053,610000004415,
1,,Spine,0,1,1,100000000,610000004418,
1,,Spine,,,1,100000053,610000004423,
1,,Spine,2,2,1,100000037,610000004426,
1,,Spine,1,2,1,100000000,610000004428,
1,,Spine,,,1,100000053,610000004430,
1,,Spine,1,1,1,100000000,610000004434,
1,,Spine,3,3,1,100000037,610000004437,
1,,Spine,,,1,,610000004439,
1,,Spine,,,1,100000038,610000004446,
1,,Spine,2,1,1,100000037,610000004450,
1,,Spine,0,1,1,100000037,610000004452,
1,,Spine,,,1,,610000004454,
1,,Spine,,,1,100000053,610000004459,
1,,Spine,,,1,100000053,610000004462,
1,,Spine,0,1,1,100000000,610000004464,
1,,Spine,3,2,1,100000037,610000004466,
1,,Spine,,,1,100000054,610000004468,
1,,Spine,3,1,1,100000037,610000004470,
1,,Spine,,,1,100000053,610000004474,
1,,Spine,3,1,1,100000000,610000004478,
1,,Spine,,,1,100000072,610000004480,
1,,Spine,4,2,1,100000037,610000004484,
1,,Spine,1,2,1,100000000,610000004486,
1,,Spine,,,1,100000053,610000004488,
1,,Spine,4,2,1,100000037,610000004491,
1,,Spine,3,2,1,100000037,610000004494,
1,,Spine,,,1,100000038,610000004496,
1,,Spine,,,1,100000053,610000004498,
1,,Spine,,,1,,610000004501,
1,,Spine,3,2,1,100000037,610000004507,
1,,Spine,,,1,100000038,610000004509,
1,,Spine,1,1,1,100000003,610000004512,
1,,Spine,0,1,1,100000003,610000004515,
1,,Spine,,,1,,610000004517,
1,,Spine,4,2,1,100000037,610000004522,
1,,Spine,,,1,100000053,610000004525,
1,,Spine,0,1,1,100000037,610000004528,
1,,Spine,,,1,100000053,610000004532,
1,,Spine,1,2,1,100000000,610000004534,
1,,Spine,3,2,1,100000037,610000004538,
1,,Spine,0,1,1,100000003,610000004540,
1,,Spine,1,1,1,100000003,610000004543,
1,,Spine,2,3,1,100000003,610000004545,
1,,Spine,4,3,1,100000037,610000004547,
1,,Spine,2,1,1,100000000,610000004549,
1,,Spine,3,1,1,100000037,610000004551,
1,,Spine,,,1,100000053,610000004556,
1,,Spine,1,1,1,100000037,610000004563,
1,,Spine,,,1,100000053,610000004566,
1,,Spine,1,2,1,100000000,610000004568,
1,,Spine,3,1,1,100000000,610000004573,
1,,Spine,1,2,1,100000000,610000004575,
1,,Spine,,,1,100000038,610000004578,
1,,Spine,,,1,100000053,610000004582,
1,,Spine,,,1,,610000004584,
1,,Spine,0,1,1,100000003,610000004590,
1,,Spine,1,2,1,100000003,610000004593,
1,,Spine,,,1,100000054,610000004595,
1,,Spine,,,1,,610000004598,
1,,Spine,5,3,1,100000003,610000004605,
1,,Spine,3,1,1,100000037,610000004607,
1,,Spine,4,2,1,100000000,610000004611,
1,,Spine,,,1,,610000004613,
1,,Spine,,,1,,610000004619,
1,,Spine,3,1,1,100000000,610000004626,
1,,Spine,,,1,100000038,610000004628,
1,,Spine,3,1,1,100000000,610000004631,
1,,Spine,3,1,1,100000037,610000004634,
1,,Spine,0,1,1,100000000,610000004636,
1,,Spine,2,2,1,100000003,610000004638,
1,,Spine,,,1,,610000004640,
1,,Spine,,,1,100000054,610000004647,
1,,Spine,0,1,1,100000003,610000004650,
1,,Spine,,,1,100000054,610000004652,
1,,Spine,3,1,1,100000037,610000004656,
1,,Spine,4,2,1,100000000,610000004658,
1,,Spine,,,1,100000053,610000004660,
1,,Spine,,,1,100000054,610000004662,
1,,Spine,1,2,1,100000003,610000004667,
1,,Spine,2,1,1,100000000,610000004669,
1,,Spine,1,2,1,100000003,610000004673,
1,,Spine,4,2,1,100000003,610000004675,
1,,Spine,2,3,1,100000037,610000004686,
1,,Spine,,,1,100000038,610000004689,
1,,Spine,0,1,1,100000000,610000004691,
1,,Spine,,,1,100000053,610000004693,
1,,Spine,1,1,1,100000000,610000004697,
1,,Spine,1,1,1,100000003,610000004701,
1,,Spine,1,1,1,100000003,610000004704,
1,,Spine,,,1,100000053,610000004706,
1,,Spine,1,1,1,100000000,610000004710,
1,,Spine,2,1,1,100000000,610000004712,
1,,Spine,,,1,100000054,610000004714,
1,,Spine,1,1,1,100000000,610000004716,
1,,Spine,,,1,100000054,610000004720,
1,,Spine,,,1,100000053,610000004722,
1,,Spine,,,1,100000053,610000004725,
1,,Spine,,,1,100000038,610000004727,
1,,Spine,,,1,,610000004729,
1,,Spine,,,1,100000054,610000004735,
1,,Spine,1,2,1,100000037,610000004737,
1,,Spine,,,1,100000038,610000004739,
1,,Spine,2,2,1,100000000,610000004743,
1,,Spine,0,1,1,100000000,610000004745,
1,,Spine,1,1,1,100000003,610000004747,
1,,Spine,0,1,1,100000003,610000004750,
1,,Spine,1,2,1,100000000,610000004752,
1,,Spine,3,2,1,100000037,610000004754,
1,,Spine,,,1,100000053,610000004756,
1,,Spine,,,1,100000038,610000004758,
1,,Spine,2,1,1,100000000,610000004761,
1,,Spine,,,1,,610000004763,
1,,Spine,2,2,1,100000003,610000004769,
1,,Spine,,,1,100000053,610000004771,
1,,Spine,,,1,,610000004781,
1,,Spine,,,1,100000038,610000004789,
1,,Spine,1,1,1,100000003,610000004793,
1,,Spine,,,1,100000038,610000004795,
1,,Spine,1,1,1,100000000,610000004799,
1,,Spine,,,1,100000053,610000004801,
1,,Spine,4,2,1,100000037,610000004807,
1,,Spine,,,1,100000054,610000004810,
1,,Spine,0,1,1,100000037,610000004814,
1,,Spine,,,1,100000053,610000004827,
1,,Spine,,,1,100000038,610000004830,
1,,Spine,,,1,100000038,610000004832,
1,,Spine,1,2,1,100000003,610000004834,
1,,Spine,,,1,,610000004836,
1,,Spine,,,1,100000053,610000004843,
1,,Spine,2,3,1,100000003,610000004847,
1,,Spine,1,2,1,100000037,610000004849,
1,,Spine,,,1,100000053,610000004851,
1,,Spine,2,3,1,100000003,610000004853,
1,,Spine,,,1,100000038,610000004855,
1,,Spine,2,1,1,100000000,610000004857,
1,,Spine,3,2,1,100000037,610000004860,
1,,Spine,3,2,1,100000037,610000004864,
1,,Spine,3,2,1,100000037,610000004866,
1,,Spine,2,1,1,100000037,610000004868,
1,,Spine,,,1,,610000004871,
1,,Spine,2,1,1,100000000,610000004875,
1,,Spine,1,1,1,100000037,610000004877,
1,,Spine,1,2,1,100000000,610000004879,
1,,Spine,1,1,1,100000003,610000004882,
1,,Spine,2,3,1,100000003,610000004885,
1,,Spine,1,2,1,100000003,610000004887,
1,,Spine,2,1,1,100000037,610000004890,
1,,Spine,1,1,1,100000003,610000004896,
1,,Spine,,,1,100000053,610000004898,
1,,Spine,4,3,1,100000037,610000004901,
1,,Spine,,,1,100000053,610000004903,
1,,Spine,3,1,1,100000000,610000004905,
1,,Spine,,,1,,610000004907,
1,,Spine,1,1,1,100000003,610000004915,
1,,Spine,,,1,100000053,610000004919,
1,,Spine,1,1,1,100000003,610000004921,
1,,Spine,,,1,100000053,610000004924,
1,,Spine,1,1,1,100000003,610000004928,
1,,Spine,5,2,1,100000003,610000004931,
1,,Spine,,,1,100000053,610000004934,
1,,Spine,3,2,1,100000037,610000004937,
1,,Spine,0,1,1,100000037,610000004939,
1,,Spine,,,1,100000053,610000004942,
1,,Spine,,,1,100000053,610000004945,
1,,Spine,2,3,1,100000003,610000004947,
1,,Spine,,,1,100000038,610000004950,
1,,Spine,2,3,1,100000003,610000004952,
1,,Spine,2,2,1,100000037,610000004955,
