
Segment No. Spines
 ==================== 
Segment No. Spines,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,,Segment,9,5,1,100000000,510000000012,
1,,Segment,8,4,1,100000000,510000000027,
1,,Segment,7,3,1,100000000,510000000053,
0,,Segment,5,3,1,100000000,510000000090,
0,,Segment,4,2,1,100000000,510000000113,
0,,Segment,3,1,1,100000000,510000000127,
1,,Segment,2,1,1,100000000,510000000146,
0,,Segment,1,1,1,100000000,510000000158,
0,,Segment,0,1,1,100000000,510000000161,
0,,Segment,9,4,1,100000000,510000000190,
0,,Segment,8,3,1,100000000,510000000201,
0,,Segment,6,4,1,100000000,510000000204,
0,,Segment,7,4,1,100000000,510000000206,
1,,Segment,9,6,1,100000000,510000000221,
0,,Segment,8,5,1,100000000,510000000229,
0,,Segment,7,5,1,100000000,510000000234,
1,,Segment,5,4,1,100000000,510000000243,
0,,Segment,4,3,1,100000000,510000000254,
1,,Segment,3,2,1,100000000,510000000286,
2,,Segment,2,2,1,100000000,510000000325,
0,,Segment,1,2,1,100000000,510000000343,
1,,Segment,0,1,1,100000000,510000000380,
0,,Segment,10,6,1,100000000,510000000397,
0,,Segment,6,3,1,100000000,510000000425,
0,,Segment,5,3,1,100000000,510000000442,
0,,Segment,4,3,1,100000000,510000000444,
0,,Segment,3,3,1,100000000,510000000476,
0,,Segment,8,6,1,100000000,510000000478,
1,,Segment,6,4,1,100000000,510000000486,
0,,Segment,7,6,1,100000000,510000000488,
0,,Segment,6,4,1,100000000,510000000494,
0,,Segment,5,4,1,100000000,510000000497,
1,,Segment,5,4,1,100000000,510000000506,
0,,Segment,4,4,1,100000000,510000000510,
0,,Segment,5,3,1,100000000,510000000512,
0,,Segment,4,2,1,100000000,510000000528,
0,,Segment,2,3,1,100000000,510000000538,
0,,Segment,4,2,1,100000000,510000000557,
0,,Segment,3,2,1,100000000,510000000560,
0,,Segment,2,1,1,100000000,510000000605,
1,,Segment,1,1,1,100000000,510000000618,
0,,Segment,4,3,1,100000000,510000000621,
0,,Segment,3,1,1,100000000,510000000624,
0,,Segment,2,2,1,100000000,510000000640,
0,,Segment,8,4,1,100000000,510000000645,
0,,Segment,7,4,1,100000000,510000000665,
0,,Segment,6,3,1,100000000,510000000700,
0,,Segment,5,3,1,100000000,510000000742,
0,,Segment,4,3,1,100000000,510000000749,
0,,Segment,3,3,1,100000000,510000000756,
0,,Segment,2,2,1,100000000,510000000782,
0,,Segment,0,1,1,100000000,510000000801,
0,,Segment,10,4,1,100000000,510000000825,
3,,Segment,9,3,1,100000000,510000000848,
0,,Segment,8,3,1,100000000,510000000850,
0,,Segment,7,3,1,100000000,510000000878,
0,,Segment,10,3,1,100000000,510000000882,
0,,Segment,9,4,1,100000000,510000000891,
0,,Segment,8,4,1,100000000,510000000896,
0,,Segment,8,5,1,100000000,510000000900,
0,,Segment,6,4,1,100000000,510000000930,
0,,Segment,5,4,1,100000000,510000000941,
0,,Segment,6,4,1,100000000,510000000955,
0,,Segment,6,5,1,100000000,510000000958,
0,,Segment,4,4,1,100000000,510000000964,
0,,Segment,2,2,1,100000000,510000000970,
2,,Segment,1,2,1,100000000,510000001057,
0,,Segment,2,3,1,100000000,510000001059,
0,,Segment,3,2,1,100000000,510000001071,
1,,Segment,3,2,1,100000000,510000001088,
0,,Segment,3,1,1,100000000,510000001092,
1,,Segment,3,2,1,100000002,510000001178,
1,,Segment,2,2,1,100000002,510000001206,
0,,Segment,1,2,1,100000002,510000001216,
1,,Segment,0,1,1,100000002,510000001236,
0,,Segment,3,2,1,100000001,510000001272,
0,,Segment,2,2,1,100000001,510000001316,
1,,Segment,1,1,1,100000001,510000001352,
0,,Segment,0,1,1,100000001,510000001394,
0,,Segment,3,2,1,100000002,510000001426,
0,,Segment,2,1,1,100000002,510000001432,
0,,Segment,1,1,1,100000002,510000001436,
1,,Segment,0,1,1,100000002,510000001463,
1,,Segment,1,2,1,100000002,510000001488,
0,,Segment,3,1,1,100000002,510000001522,
0,,Segment,2,2,1,100000001,510000001546,
0,,Segment,1,2,1,100000001,510000001618,
1,,Segment,2,2,1,100000002,510000001625,
0,,Segment,2,3,1,100000001,510000001631,
1,,Segment,5,4,1,100000000,510000001654,
0,,Segment,4,3,1,100000000,510000001693,
0,,Segment,3,2,1,100000000,510000001719,
1,,Segment,2,1,1,100000001,510000001724,
0,,Segment,3,3,1,100000002,510000001730,
3,,Segment,2,2,1,100000002,510000001795,
0,,Segment,1,1,1,100000002,510000001809,
2,,Segment,7,2,1,100000000,510000001821,
2,,Segment,6,1,1,100000000,510000001841,
0,,Segment,5,1,1,100000000,510000001853,
2,,Segment,4,1,1,100000000,510000001862,
0,,Segment,5,3,1,100000000,510000001879,
0,,Segment,7,1,1,100000000,510000001883,
2,,Segment,4,3,1,100000001,510000001907,
0,,Segment,3,2,1,100000001,510000001924,
0,,Segment,2,1,1,100000001,510000001931,
1,,Segment,1,1,1,100000001,510000001938,
1,,Segment,0,1,1,100000001,510000001948,
1,,Segment,6,2,1,100000000,510000001996,
0,,Segment,3,2,1,100000001,510000002010,
0,,Segment,2,2,1,100000001,510000002023,
1,,Segment,1,1,1,100000001,510000002033,
0,,Segment,0,1,1,100000001,510000002062,
0,,Segment,5,2,1,100000000,510000002082,
0,,Segment,2,3,1,100000002,510000002093,
1,,Segment,2,2,1,100000000,510000002135,
0,,Segment,2,1,1,100000002,510000002156,
0,,Segment,3,3,1,100000001,510000002159,
0,,Segment,3,2,1,100000000,510000002200,
0,,Segment,2,1,1,100000000,510000002206,
0,,Segment,0,1,1,100000000,510000002227,
2,,Segment,2,2,1,100000000,510000002234,
0,,Segment,1,2,1,100000000,510000002271,
0,,Segment,2,3,1,100000000,510000002278,
1,,Segment,5,2,1,100000000,510000002283,
0,,Segment,1,1,1,100000001,510000002318,
1,,Segment,0,1,1,100000001,510000002353,
0,,Segment,4,2,1,100000000,510000002365,
0,,Segment,2,1,1,100000001,510000002374,
1,,Segment,4,2,1,100000000,510000002384,
0,,Segment,3,1,1,100000000,510000002396,
0,,Segment,0,1,1,100000000,510000002427,
0,,Segment,4,1,1,100000000,510000002458,
0,,Segment,3,3,1,100000000,510000002466,
0,,Segment,2,2,1,100000000,510000002475,
0,,Segment,1,2,1,100000000,510000002491,
0,,Segment,3,2,1,100000000,510000002493,
0,,Segment,2,3,1,100000001,510000002507,
0,,Segment,1,2,1,100000001,510000002525,
1,,Segment,4,2,1,100000001,510000002534,
0,,Segment,2,2,1,100000001,510000002539,
2,,Segment,3,1,1,100000001,510000002544,
1,,Segment,1,2,1,100000001,510000002553,
0,,Segment,1,1,1,100000000,510000002556,
2,,Segment,0,1,1,100000000,510000002571,
0,,Segment,2,2,1,100000001,510000002578,
0,,Segment,1,2,1,100000000,510000002582,
0,,Segment,1,2,1,100000001,510000002585,
0,,Segment,6,3,1,100000000,510000002632,
0,,Segment,5,2,1,100000000,510000002634,
0,,Segment,1,1,1,100000000,510000002636,
0,,Segment,6,5,1,100000000,510000002638,
0,,Segment,9,5,1,100000000,510000002639,
0,,Segment,10,5,1,100000000,510000002640,
0,,Segment,1,1,1,100000000,510000002642,
0,,Segment,2,1,1,100000000,510000002643,
0,,Segment,3,3,1,100000001,510000002645,
