
Segment Number of Voxel Ch=3 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
71,,Segment,3,9,Image 1,5,1,100000000,510000000012,
167,,Segment,3,8,Image 1,4,1,100000000,510000000027,
435,,Segment,3,7,Image 1,3,1,100000000,510000000053,
401,,Segment,3,5,Image 1,3,1,100000000,510000000090,
458,,Segment,3,4,Image 1,2,1,100000000,510000000113,
514,,Segment,3,3,Image 1,1,1,100000000,510000000127,
1039,,Segment,3,2,Image 1,1,1,100000000,510000000146,
777,,Segment,3,1,Image 1,1,1,100000000,510000000158,
238,,Segment,3,0,Image 1,1,1,100000000,510000000161,
226,,Segment,3,9,Image 1,4,1,100000000,510000000190,
224,,Segment,3,8,Image 1,3,1,100000000,510000000201,
70,,Segment,3,6,Image 1,4,1,100000000,510000000204,
83,,Segment,3,7,Image 1,4,1,100000000,510000000206,
204,,Segment,3,9,Image 1,6,1,100000000,510000000221,
117,,Segment,3,8,Image 1,5,1,100000000,510000000229,
115,,Segment,3,7,Image 1,5,1,100000000,510000000234,
236,,Segment,3,5,Image 1,4,1,100000000,510000000243,
147,,Segment,3,4,Image 1,3,1,100000000,510000000254,
679,,Segment,3,3,Image 1,2,1,100000000,510000000286,
1406,,Segment,3,2,Image 1,2,1,100000000,510000000325,
513,,Segment,3,1,Image 1,2,1,100000000,510000000343,
693,,Segment,3,0,Image 1,1,1,100000000,510000000380,
113,,Segment,3,10,Image 1,6,1,100000000,510000000397,
359,,Segment,3,6,Image 1,3,1,100000000,510000000425,
538,,Segment,3,5,Image 1,3,1,100000000,510000000442,
136,,Segment,3,4,Image 1,3,1,100000000,510000000444,
591,,Segment,3,3,Image 1,3,1,100000000,510000000476,
66,,Segment,3,8,Image 1,6,1,100000000,510000000478,
262,,Segment,3,6,Image 1,4,1,100000000,510000000486,
54,,Segment,3,7,Image 1,6,1,100000000,510000000488,
152,,Segment,3,6,Image 1,4,1,100000000,510000000494,
75,,Segment,3,5,Image 1,4,1,100000000,510000000497,
177,,Segment,3,5,Image 1,4,1,100000000,510000000506,
141,,Segment,3,4,Image 1,4,1,100000000,510000000510,
86,,Segment,3,5,Image 1,3,1,100000000,510000000512,
182,,Segment,3,4,Image 1,2,1,100000000,510000000528,
296,,Segment,3,2,Image 1,3,1,100000000,510000000538,
209,,Segment,3,4,Image 1,2,1,100000000,510000000557,
52,,Segment,3,3,Image 1,2,1,100000000,510000000560,
961,,Segment,3,2,Image 1,1,1,100000000,510000000605,
767,,Segment,3,1,Image 1,1,1,100000000,510000000618,
76,,Segment,3,4,Image 1,3,1,100000000,510000000621,
115,,Segment,3,3,Image 1,1,1,100000000,510000000624,
482,,Segment,3,2,Image 1,2,1,100000000,510000000640,
54,,Segment,3,8,Image 1,4,1,100000000,510000000645,
316,,Segment,3,7,Image 1,4,1,100000000,510000000665,
701,,Segment,3,6,Image 1,3,1,100000000,510000000700,
799,,Segment,3,5,Image 1,3,1,100000000,510000000742,
338,,Segment,3,4,Image 1,3,1,100000000,510000000749,
115,,Segment,3,3,Image 1,3,1,100000000,510000000756,
394,,Segment,3,2,Image 1,2,1,100000000,510000000782,
404,,Segment,3,0,Image 1,1,1,100000000,510000000801,
131,,Segment,3,10,Image 1,4,1,100000000,510000000825,
399,,Segment,3,9,Image 1,3,1,100000000,510000000848,
71,,Segment,3,8,Image 1,3,1,100000000,510000000850,
470,,Segment,3,7,Image 1,3,1,100000000,510000000878,
121,,Segment,3,10,Image 1,3,1,100000000,510000000882,
114,,Segment,3,9,Image 1,4,1,100000000,510000000891,
71,,Segment,3,8,Image 1,4,1,100000000,510000000896,
57,,Segment,3,8,Image 1,5,1,100000000,510000000900,
519,,Segment,3,6,Image 1,4,1,100000000,510000000930,
342,,Segment,3,5,Image 1,4,1,100000000,510000000941,
265,,Segment,3,6,Image 1,4,1,100000000,510000000955,
89,,Segment,3,6,Image 1,5,1,100000000,510000000958,
174,,Segment,3,4,Image 1,4,1,100000000,510000000964,
92,,Segment,3,2,Image 1,2,1,100000000,510000000970,
1455,,Segment,3,1,Image 1,2,1,100000000,510000001057,
67,,Segment,3,2,Image 1,3,1,100000000,510000001059,
215,,Segment,3,3,Image 1,2,1,100000000,510000001071,
314,,Segment,3,3,Image 1,2,1,100000000,510000001088,
105,,Segment,3,3,Image 1,1,1,100000000,510000001092,
851,,Segment,3,3,Image 1,2,1,100000002,510000001178,
388,,Segment,3,2,Image 1,2,1,100000002,510000001206,
291,,Segment,3,1,Image 1,2,1,100000002,510000001216,
307,,Segment,3,0,Image 1,1,1,100000002,510000001236,
413,,Segment,3,3,Image 1,2,1,100000001,510000001272,
576,,Segment,3,2,Image 1,2,1,100000001,510000001316,
516,,Segment,3,1,Image 1,1,1,100000001,510000001352,
847,,Segment,3,0,Image 1,1,1,100000001,510000001394,
413,,Segment,3,3,Image 1,2,1,100000002,510000001426,
427,,Segment,3,2,Image 1,1,1,100000002,510000001432,
379,,Segment,3,1,Image 1,1,1,100000002,510000001436,
1234,,Segment,3,0,Image 1,1,1,100000002,510000001463,
626,,Segment,3,1,Image 1,2,1,100000002,510000001488,
559,,Segment,3,3,Image 1,1,1,100000002,510000001522,
370,,Segment,3,2,Image 1,2,1,100000001,510000001546,
809,,Segment,3,1,Image 1,2,1,100000001,510000001618,
248,,Segment,3,2,Image 1,2,1,100000002,510000001625,
121,,Segment,3,2,Image 1,3,1,100000001,510000001631,
304,,Segment,3,5,Image 1,4,1,100000000,510000001654,
492,,Segment,3,4,Image 1,3,1,100000000,510000001693,
674,,Segment,3,3,Image 1,2,1,100000000,510000001719,
