
Spine Intensity StdDev Ch=3 Img=1
 ==================== 
Spine Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
39.1655,,Spine,3,9,Image 1,3,1,100000000,610000002852,
19.1243,,Spine,3,4,Image 1,1,1,100000000,610000002855,
10.7736,,Spine,3,5,Image 1,4,1,100000000,610000002857,
15.3639,,Spine,3,2,Image 1,2,1,100000002,610000002859,
26.0117,,Spine,3,0,Image 1,1,1,100000001,610000002863,
37.4013,,Spine,3,3,Image 1,2,1,100000000,610000002867,
14.9981,,Spine,3,8,Image 1,4,1,100000000,610000002869,
19.642,,Spine,3,4,Image 1,3,1,100000001,610000002871,
21.2702,,Spine,3,5,Image 1,4,1,100000000,610000002874,
39.2317,,Spine,3,2,Image 1,1,1,100000000,610000002878,
17.4116,,Spine,3,2,Image 1,2,1,100000002,610000002881,
41.4451,,Spine,3,4,Image 1,3,1,100000001,610000002883,
28.7912,,Spine,3,0,Image 1,1,1,100000000,610000002888,
34.6394,,Spine,3,0,Image 1,1,1,100000000,610000002892,
22.8946,,Spine,3,1,Image 1,2,1,100000000,610000002894,
36.0398,,Spine,3,0,Image 1,1,1,100000000,610000002899,
24.8689,,Spine,3,0,Image 1,1,1,100000000,610000002903,
39.9067,,Spine,3,2,Image 1,2,1,100000000,610000002907,
41.0677,,Spine,3,0,Image 1,1,1,100000000,610000002910,
43.3017,,Spine,3,0,Image 1,1,1,100000000,610000002914,
37.9657,,Spine,3,0,Image 1,1,1,100000000,610000002920,
41.3374,,Spine,3,1,Image 1,1,1,100000000,610000002924,
22.7399,,Spine,3,0,Image 1,1,1,100000000,610000002926,
36.5078,,Spine,3,0,Image 1,1,1,100000000,610000002929,
38.831,,Spine,3,3,Image 1,1,1,100000001,610000002932,
25.7828,,Spine,3,0,Image 1,1,1,100000002,610000002935,
34.3108,,Spine,3,0,Image 1,1,1,100000000,610000002937,
36.3332,,Spine,3,2,Image 1,2,1,100000000,610000002940,
32.6544,,Spine,3,0,Image 1,1,1,100000000,610000002942,
44.2744,,Spine,3,6,Image 1,1,1,100000000,610000002945,
33.492,,Spine,3,3,Image 1,1,1,100000001,610000002947,
37.4368,,Spine,3,0,Image 1,1,1,100000000,610000002949,
42.6046,,Spine,3,0,Image 1,1,1,100000002,610000002951,
39.0636,,Spine,3,0,Image 1,1,1,100000000,610000002953,
45.8383,,Spine,3,1,Image 1,1,1,100000001,610000002957,
38.8952,,Spine,3,0,Image 1,1,1,100000000,610000002959,
50.5481,,Spine,3,0,Image 1,1,1,100000000,610000002962,
40.9671,,Spine,3,0,Image 1,1,1,100000000,610000002965,
53.0356,,Spine,3,0,Image 1,1,1,100000000,610000002968,
38.8059,,Spine,3,0,Image 1,1,1,100000000,610000002970,
32.6134,,Spine,3,0,Image 1,1,1,100000000,610000002974,
49.3862,,Spine,3,0,Image 1,1,1,100000000,610000002976,
31.9581,,Spine,3,0,Image 1,1,1,100000000,610000002980,
32.3535,,Spine,3,0,Image 1,1,1,100000000,610000002988,
20.5403,,Spine,3,8,Image 1,3,1,100000000,610000003008,
17.2204,,Spine,3,5,Image 1,2,1,100000000,610000003009,
19.3208,,Spine,3,7,Image 1,2,1,100000000,610000003010,
15.7392,,Spine,3,7,Image 1,2,1,100000000,610000003011,
46.2992,,Spine,3,6,Image 1,1,1,100000000,610000003012,
25.1983,,Spine,3,6,Image 1,2,1,100000000,610000003013,
21.7806,,Spine,3,4,Image 1,1,1,100000000,610000003014,
14.9892,,Spine,3,5,Image 1,4,1,100000000,610000003015,
25.9991,,Spine,3,2,Image 1,2,1,100000000,610000003016,
11.9594,,Spine,3,2,Image 1,2,1,100000000,610000003017,
16.4482,,Spine,3,2,Image 1,2,1,100000000,610000003018,
24.674,,Spine,3,4,Image 1,2,1,100000000,610000003019,
11.4374,,Spine,3,9,Image 1,6,1,100000000,610000003025,
29.4969,,Spine,3,6,Image 1,4,1,100000000,610000003026,
33.7796,,Spine,3,0,Image 1,1,1,100000000,610000003027,
46.1624,,Spine,3,0,Image 1,1,1,100000000,610000003033,
30.9539,,Spine,3,9,Image 1,3,1,100000000,610000003035,
38.6689,,Spine,3,9,Image 1,3,1,100000000,610000003036,
29.6469,,Spine,3,3,Image 1,2,1,100000000,610000003037,
23.8495,,Spine,3,1,Image 1,2,1,100000000,610000003038,
16.122,,Spine,3,2,Image 1,1,1,100000001,610000003043,
15.3709,,Spine,3,1,Image 1,1,1,100000001,610000003044,
32.9813,,Spine,3,4,Image 1,2,1,100000001,610000003045,
29.7191,,Spine,3,1,Image 1,2,1,100000001,610000003046,
40.8232,,Spine,3,0,Image 1,1,1,100000001,610000003047,
21.1246,,Spine,3,1,Image 1,1,1,100000001,610000003050,
23.2827,,Spine,3,3,Image 1,2,1,100000002,610000003051,
24.7406,,Spine,3,2,Image 1,2,1,100000002,610000003052,
15.6973,,Spine,3,2,Image 1,2,1,100000002,610000003053,
42.6364,,Spine,3,2,Image 1,2,1,100000002,610000003054,
15.3235,,Spine,3,1,Image 1,2,1,100000002,610000003055,
