
Spine Neck Min Diameter
 ==================== 
Spine Neck Min Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.264775,µm,Spine,9,3,1,100000000,610000002852,
0.192969,µm,Spine,4,1,1,100000000,610000002855,
0.24375,µm,Spine,5,4,1,100000000,610000002857,
0.274896,µm,Spine,2,2,1,100000002,610000002859,
0.1625,µm,Spine,0,1,1,100000001,610000002863,
0.167578,µm,Spine,3,2,1,100000000,610000002867,
0.286548,µm,Spine,8,4,1,100000000,610000002869,
0,µm,Spine,4,3,1,100000001,610000002871,
0.277647,µm,Spine,5,4,1,100000000,610000002874,
0.4875,µm,Spine,2,1,1,100000000,610000002878,
0,µm,Spine,2,2,1,100000002,610000002881,
0.213683,µm,Spine,4,3,1,100000001,610000002883,
0.249323,µm,Spine,0,1,1,100000000,610000002888,
0,µm,Spine,0,1,1,100000000,610000002892,
0.271155,µm,Spine,1,2,1,100000000,610000002894,
0,µm,Spine,0,1,1,100000000,610000002899,
0,µm,Spine,0,1,1,100000000,610000002903,
0.325931,µm,Spine,2,2,1,100000000,610000002907,
0,µm,Spine,0,1,1,100000000,610000002910,
0,µm,Spine,0,1,1,100000000,610000002914,
0,µm,Spine,0,1,1,100000000,610000002920,
0,µm,Spine,1,1,1,100000000,610000002924,
0,µm,Spine,0,1,1,100000000,610000002926,
0,µm,Spine,0,1,1,100000000,610000002929,
0.341558,µm,Spine,3,1,1,100000001,610000002932,
0,µm,Spine,0,1,1,100000002,610000002935,
0,µm,Spine,0,1,1,100000000,610000002937,
0.296981,µm,Spine,2,2,1,100000000,610000002940,
0,µm,Spine,0,1,1,100000000,610000002942,
0.349475,µm,Spine,6,1,1,100000000,610000002945,
0,µm,Spine,3,1,1,100000001,610000002947,
0,µm,Spine,0,1,1,100000000,610000002949,
0.294531,µm,Spine,0,1,1,100000002,610000002951,
0,µm,Spine,0,1,1,100000000,610000002953,
0.313235,µm,Spine,1,1,1,100000001,610000002957,
0,µm,Spine,0,1,1,100000000,610000002959,
0,µm,Spine,0,1,1,100000000,610000002962,
0,µm,Spine,0,1,1,100000000,610000002965,
0,µm,Spine,0,1,1,100000000,610000002968,
0,µm,Spine,0,1,1,100000000,610000002970,
0,µm,Spine,0,1,1,100000000,610000002974,
0,µm,Spine,0,1,1,100000000,610000002976,
0,µm,Spine,0,1,1,100000000,610000002980,
0,µm,Spine,0,1,1,100000000,610000002988,
0,µm,Spine,8,3,1,100000000,610000003008,
0,µm,Spine,5,2,1,100000000,610000003009,
0,µm,Spine,7,2,1,100000000,610000003010,
0,µm,Spine,7,2,1,100000000,610000003011,
0,µm,Spine,6,1,1,100000000,610000003012,
0,µm,Spine,6,2,1,100000000,610000003013,
0,µm,Spine,4,1,1,100000000,610000003014,
0,µm,Spine,5,4,1,100000000,610000003015,
0,µm,Spine,2,2,1,100000000,610000003016,
0,µm,Spine,2,2,1,100000000,610000003017,
0,µm,Spine,2,2,1,100000000,610000003018,
0,µm,Spine,4,2,1,100000000,610000003019,
0,µm,Spine,9,6,1,100000000,610000003025,
0,µm,Spine,6,4,1,100000000,610000003026,
0,µm,Spine,0,1,1,100000000,610000003027,
0,µm,Spine,0,1,1,100000000,610000003033,
0,µm,Spine,9,3,1,100000000,610000003035,
0,µm,Spine,9,3,1,100000000,610000003036,
0,µm,Spine,3,2,1,100000000,610000003037,
0,µm,Spine,1,2,1,100000000,610000003038,
0,µm,Spine,2,1,1,100000001,610000003043,
0,µm,Spine,1,1,1,100000001,610000003044,
0,µm,Spine,4,2,1,100000001,610000003045,
0,µm,Spine,1,2,1,100000001,610000003046,
0,µm,Spine,0,1,1,100000001,610000003047,
0,µm,Spine,1,1,1,100000001,610000003050,
0,µm,Spine,3,2,1,100000002,610000003051,
0,µm,Spine,2,2,1,100000002,610000003052,
0,µm,Spine,2,2,1,100000002,610000003053,
0,µm,Spine,2,2,1,100000002,610000003054,
0,µm,Spine,1,2,1,100000002,610000003055,
