
Segment Center Number of Voxel Ch=2 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
17,,Segment,2,4,Image 1,2,1,100000000,510000000528,
11,,Segment,2,2,Image 1,3,1,100000000,510000000538,
20,,Segment,2,4,Image 1,2,1,100000000,510000000557,
4,,Segment,2,3,Image 1,2,1,100000000,510000000560,
46,,Segment,2,2,Image 1,1,1,100000000,510000000605,
14,,Segment,2,1,Image 1,1,1,100000000,510000000618,
4,,Segment,2,4,Image 1,3,1,100000000,510000000621,
4,,Segment,2,3,Image 1,1,1,100000000,510000000624,
11,,Segment,2,2,Image 1,2,1,100000000,510000000640,
6,,Segment,2,8,Image 1,4,1,100000000,510000000645,
21,,Segment,2,7,Image 1,4,1,100000000,510000000665,
36,,Segment,2,6,Image 1,3,1,100000000,510000000700,
43,,Segment,2,5,Image 1,3,1,100000000,510000000742,
8,,Segment,2,4,Image 1,3,1,100000000,510000000749,
8,,Segment,2,3,Image 1,3,1,100000000,510000000756,
27,,Segment,2,2,Image 1,2,1,100000000,510000000782,
9,,Segment,2,0,Image 1,1,1,100000000,510000000801,
11,,Segment,2,10,Image 1,4,1,100000000,510000000825,
24,,Segment,2,9,Image 1,3,1,100000000,510000000848,
3,,Segment,2,8,Image 1,3,1,100000000,510000000850,
29,,Segment,2,7,Image 1,3,1,100000000,510000000878,
5,,Segment,2,10,Image 1,3,1,100000000,510000000882,
10,,Segment,2,9,Image 1,4,1,100000000,510000000891,
6,,Segment,2,8,Image 1,4,1,100000000,510000000896,
4,,Segment,2,8,Image 1,5,1,100000000,510000000900,
31,,Segment,2,6,Image 1,4,1,100000000,510000000930,
12,,Segment,2,5,Image 1,4,1,100000000,510000000941,
15,,Segment,2,6,Image 1,4,1,100000000,510000000955,
4,,Segment,2,6,Image 1,5,1,100000000,510000000958,
7,,Segment,2,4,Image 1,4,1,100000000,510000000964,
7,,Segment,2,2,Image 1,2,1,100000000,510000000970,
88,,Segment,2,1,Image 1,2,1,100000000,510000001057,
3,,Segment,2,2,Image 1,3,1,100000000,510000001059,
13,,Segment,2,3,Image 1,2,1,100000000,510000001071,
18,,Segment,2,3,Image 1,2,1,100000000,510000001088,
4,,Segment,2,3,Image 1,1,1,100000000,510000001092,
87,,Segment,2,3,Image 1,2,1,100000002,510000001178,
29,,Segment,2,2,Image 1,2,1,100000002,510000001206,
11,,Segment,2,1,Image 1,2,1,100000002,510000001216,
11,,Segment,2,0,Image 1,1,1,100000002,510000001236,
24,,Segment,2,3,Image 1,2,1,100000001,510000001272,
45,,Segment,2,2,Image 1,2,1,100000001,510000001316,
37,,Segment,2,1,Image 1,1,1,100000001,510000001352,
40,,Segment,2,0,Image 1,1,1,100000001,510000001394,
20,,Segment,2,3,Image 1,2,1,100000002,510000001426,
7,,Segment,2,2,Image 1,1,1,100000002,510000001432,
5,,Segment,2,1,Image 1,1,1,100000002,510000001436,
26,,Segment,2,0,Image 1,1,1,100000002,510000001463,
25,,Segment,2,1,Image 1,2,1,100000002,510000001488,
35,,Segment,2,3,Image 1,1,1,100000002,510000001522,
19,,Segment,2,2,Image 1,2,1,100000001,510000001546,
73,,Segment,2,1,Image 1,2,1,100000001,510000001618,
8,,Segment,2,2,Image 1,2,1,100000002,510000001625,
7,,Segment,2,2,Image 1,3,1,100000001,510000001631,
24,,Segment,2,5,Image 1,4,1,100000000,510000001654,
40,,Segment,2,4,Image 1,3,1,100000000,510000001693,
27,,Segment,2,3,Image 1,2,1,100000000,510000001719,
6,,Segment,2,2,Image 1,1,1,100000001,510000001724,
7,,Segment,2,3,Image 1,3,1,100000002,510000001730,
66,,Segment,2,2,Image 1,2,1,100000002,510000001795,
15,,Segment,2,1,Image 1,1,1,100000002,510000001809,
13,,Segment,2,7,Image 1,2,1,100000000,510000001821,
21,,Segment,2,6,Image 1,1,1,100000000,510000001841,
13,,Segment,2,5,Image 1,1,1,100000000,510000001853,
10,,Segment,2,4,Image 1,1,1,100000000,510000001862,
18,,Segment,2,5,Image 1,3,1,100000000,510000001879,
4,,Segment,2,7,Image 1,1,1,100000000,510000001883,
24,,Segment,2,4,Image 1,3,1,100000001,510000001907,
18,,Segment,2,3,Image 1,2,1,100000001,510000001924,
8,,Segment,2,2,Image 1,1,1,100000001,510000001931,
8,,Segment,2,1,Image 1,1,1,100000001,510000001938,
5,,Segment,2,0,Image 1,1,1,100000001,510000001948,
26,,Segment,2,6,Image 1,2,1,100000000,510000001996,
15,,Segment,2,3,Image 1,2,1,100000001,510000002010,
14,,Segment,2,2,Image 1,2,1,100000001,510000002023,
11,,Segment,2,1,Image 1,1,1,100000001,510000002033,
24,,Segment,2,0,Image 1,1,1,100000001,510000002062,
21,,Segment,2,5,Image 1,2,1,100000000,510000002082,
12,,Segment,2,2,Image 1,3,1,100000002,510000002093,
21,,Segment,2,2,Image 1,2,1,100000000,510000002135,
22,,Segment,2,2,Image 1,1,1,100000002,510000002156,
4,,Segment,2,3,Image 1,3,1,100000001,510000002159,
42,,Segment,2,3,Image 1,2,1,100000000,510000002200,
7,,Segment,2,2,Image 1,1,1,100000000,510000002206,
7,,Segment,2,0,Image 1,1,1,100000000,510000002227,
8,,Segment,2,2,Image 1,2,1,100000000,510000002234,
38,,Segment,2,1,Image 1,2,1,100000000,510000002271,
8,,Segment,2,2,Image 1,3,1,100000000,510000002278,
6,,Segment,2,5,Image 1,2,1,100000000,510000002283,
36,,Segment,2,1,Image 1,1,1,100000001,510000002318,
32,,Segment,2,0,Image 1,1,1,100000001,510000002353,
11,,Segment,2,4,Image 1,2,1,100000000,510000002365,
10,,Segment,2,2,Image 1,1,1,100000001,510000002374,
11,,Segment,2,4,Image 1,2,1,100000000,510000002384,
13,,Segment,2,3,Image 1,1,1,100000000,510000002396,
26,,Segment,2,0,Image 1,1,1,100000000,510000002427,
32,,Segment,2,4,Image 1,1,1,100000000,510000002458,
9,,Segment,2,3,Image 1,3,1,100000000,510000002466,
10,,Segment,2,2,Image 1,2,1,100000000,510000002475,
17,,Segment,2,1,Image 1,2,1,100000000,510000002491,
3,,Segment,2,3,Image 1,2,1,100000000,510000002493,
15,,Segment,2,2,Image 1,3,1,100000001,510000002507,
19,,Segment,2,1,Image 1,2,1,100000001,510000002525,
10,,Segment,2,4,Image 1,2,1,100000001,510000002534,
6,,Segment,2,2,Image 1,2,1,100000001,510000002539,
6,,Segment,2,3,Image 1,1,1,100000001,510000002544,
10,,Segment,2,1,Image 1,2,1,100000001,510000002553,
4,,Segment,2,1,Image 1,1,1,100000000,510000002556,
16,,Segment,2,0,Image 1,1,1,100000000,510000002571,
7,,Segment,2,2,Image 1,2,1,100000001,510000002578,
5,,Segment,2,1,Image 1,2,1,100000000,510000002582,
4,,Segment,2,1,Image 1,2,1,100000001,510000002585,
2,,Segment,2,6,Image 1,3,1,100000000,510000002632,
2,,Segment,2,5,Image 1,2,1,100000000,510000002634,
2,,Segment,2,1,Image 1,1,1,100000000,510000002636,
2,,Segment,2,6,Image 1,5,1,100000000,510000002638,
2,,Segment,2,9,Image 1,5,1,100000000,510000002639,
2,,Segment,2,10,Image 1,5,1,100000000,510000002640,
2,,Segment,2,1,Image 1,1,1,100000000,510000002642,
2,,Segment,2,2,Image 1,1,1,100000000,510000002643,
2,,Segment,2,3,Image 1,3,1,100000001,510000002645,
