
Spine Center Intensity Mean Ch=3 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
25.75,,Spine,3,9,Image 1,3,1,100000000,610000002852,
37.75,,Spine,3,4,Image 1,1,1,100000000,610000002855,
12.3333,,Spine,3,5,Image 1,4,1,100000000,610000002857,
43.3333,,Spine,3,2,Image 1,2,1,100000002,610000002859,
36.6,,Spine,3,0,Image 1,1,1,100000001,610000002863,
51.4,,Spine,3,3,Image 1,2,1,100000000,610000002867,
21.3333,,Spine,3,8,Image 1,4,1,100000000,610000002869,
44,,Spine,3,4,Image 1,3,1,100000001,610000002871,
21.6667,,Spine,3,5,Image 1,4,1,100000000,610000002874,
46,,Spine,3,2,Image 1,1,1,100000000,610000002878,
23.3333,,Spine,3,2,Image 1,2,1,100000002,610000002881,
74.3333,,Spine,3,4,Image 1,3,1,100000001,610000002883,
91.4,,Spine,3,0,Image 1,1,1,100000000,610000002888,
75.5,,Spine,3,0,Image 1,1,1,100000000,610000002892,
61,,Spine,3,1,Image 1,2,1,100000000,610000002894,
83,,Spine,3,0,Image 1,1,1,100000000,610000002899,
80.75,,Spine,3,0,Image 1,1,1,100000000,610000002903,
98,,Spine,3,2,Image 1,2,1,100000000,610000002907,
86.3333,,Spine,3,0,Image 1,1,1,100000000,610000002910,
84.6667,,Spine,3,0,Image 1,1,1,100000000,610000002914,
95.3333,,Spine,3,0,Image 1,1,1,100000000,610000002920,
81.25,,Spine,3,1,Image 1,1,1,100000000,610000002924,
92,,Spine,3,0,Image 1,1,1,100000000,610000002926,
73.5,,Spine,3,0,Image 1,1,1,100000000,610000002929,
114,,Spine,3,3,Image 1,1,1,100000001,610000002932,
74,,Spine,3,0,Image 1,1,1,100000002,610000002935,
105.5,,Spine,3,0,Image 1,1,1,100000000,610000002937,
112.25,,Spine,3,2,Image 1,2,1,100000000,610000002940,
115,,Spine,3,0,Image 1,1,1,100000000,610000002942,
109.667,,Spine,3,6,Image 1,1,1,100000000,610000002945,
69.3333,,Spine,3,3,Image 1,1,1,100000001,610000002947,
63.5,,Spine,3,0,Image 1,1,1,100000000,610000002949,
61.3333,,Spine,3,0,Image 1,1,1,100000002,610000002951,
115.5,,Spine,3,0,Image 1,1,1,100000000,610000002953,
74.3333,,Spine,3,1,Image 1,1,1,100000001,610000002957,
106.5,,Spine,3,0,Image 1,1,1,100000000,610000002959,
82.6667,,Spine,3,0,Image 1,1,1,100000000,610000002962,
101.5,,Spine,3,0,Image 1,1,1,100000000,610000002965,
111.333,,Spine,3,0,Image 1,1,1,100000000,610000002968,
97.5,,Spine,3,0,Image 1,1,1,100000000,610000002970,
133,,Spine,3,0,Image 1,1,1,100000000,610000002974,
158.5,,Spine,3,0,Image 1,1,1,100000000,610000002976,
107.5,,Spine,3,0,Image 1,1,1,100000000,610000002980,
126.5,,Spine,3,0,Image 1,1,1,100000000,610000002988,
26.5,,Spine,3,8,Image 1,3,1,100000000,610000003008,
53.5,,Spine,3,5,Image 1,2,1,100000000,610000003009,
71.5,,Spine,3,7,Image 1,2,1,100000000,610000003010,
50,,Spine,3,7,Image 1,2,1,100000000,610000003011,
151,,Spine,3,6,Image 1,1,1,100000000,610000003012,
54.5,,Spine,3,6,Image 1,2,1,100000000,610000003013,
38,,Spine,3,4,Image 1,1,1,100000000,610000003014,
46.5,,Spine,3,5,Image 1,4,1,100000000,610000003015,
0,,Spine,3,2,Image 1,2,1,100000000,610000003016,
14,,Spine,3,2,Image 1,2,1,100000000,610000003017,
51,,Spine,3,2,Image 1,2,1,100000000,610000003018,
70,,Spine,3,4,Image 1,2,1,100000000,610000003019,
20,,Spine,3,9,Image 1,6,1,100000000,610000003025,
97,,Spine,3,6,Image 1,4,1,100000000,610000003026,
89.5,,Spine,3,0,Image 1,1,1,100000000,610000003027,
73.5,,Spine,3,0,Image 1,1,1,100000000,610000003033,
105.5,,Spine,3,9,Image 1,3,1,100000000,610000003035,
81.5,,Spine,3,9,Image 1,3,1,100000000,610000003036,
48.5,,Spine,3,3,Image 1,2,1,100000000,610000003037,
42.5,,Spine,3,1,Image 1,2,1,100000000,610000003038,
29.5,,Spine,3,2,Image 1,1,1,100000001,610000003043,
48.5,,Spine,3,1,Image 1,1,1,100000001,610000003044,
102.5,,Spine,3,4,Image 1,2,1,100000001,610000003045,
81.5,,Spine,3,1,Image 1,2,1,100000001,610000003046,
112.5,,Spine,3,0,Image 1,1,1,100000001,610000003047,
38.5,,Spine,3,1,Image 1,1,1,100000001,610000003050,
81.5,,Spine,3,3,Image 1,2,1,100000002,610000003051,
64.5,,Spine,3,2,Image 1,2,1,100000002,610000003052,
47,,Spine,3,2,Image 1,2,1,100000002,610000003053,
51,,Spine,3,2,Image 1,2,1,100000002,610000003054,
31,,Spine,3,1,Image 1,2,1,100000002,610000003055,
