
Spine Part Mean Diameter Head
 ==================== 
Spine Part Mean Diameter Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.787041,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000002949,
0.239032,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000002951,
0.629444,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000002953,
0.172656,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000002957,
1.0449,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000002959,
0.691377,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000002962,
0.524277,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000002965,
0.37522,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000002968,
0.346973,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000002970,
0.685394,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000002974,
0.806361,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000002976,
0.313574,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000002980,
0.342773,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000002988,
0.195508,µm,Spine,Spine Part Mean Diameter,8,3,1,100000000,610000003008,
0.200808,µm,Spine,Spine Part Mean Diameter,5,2,1,100000000,610000003009,
0.182812,µm,Spine,Spine Part Mean Diameter,7,2,1,100000000,610000003010,
0.213852,µm,Spine,Spine Part Mean Diameter,7,2,1,100000000,610000003011,
0.349475,µm,Spine,Spine Part Mean Diameter,6,1,1,100000000,610000003012,
0.182812,µm,Spine,Spine Part Mean Diameter,6,2,1,100000000,610000003013,
0.319088,µm,Spine,Spine Part Mean Diameter,4,1,1,100000000,610000003014,
0.228389,µm,Spine,Spine Part Mean Diameter,5,4,1,100000000,610000003015,
0.18916,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000003016,
0.227341,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000003017,
0.24349,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000003018,
0.227547,µm,Spine,Spine Part Mean Diameter,4,2,1,100000000,610000003019,
0.228516,µm,Spine,Spine Part Mean Diameter,9,6,1,100000000,610000003025,
0.336114,µm,Spine,Spine Part Mean Diameter,6,4,1,100000000,610000003026,
0.355469,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000003027,
0.3479,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000003033,
0.301792,µm,Spine,Spine Part Mean Diameter,9,3,1,100000000,610000003035,
0.337083,µm,Spine,Spine Part Mean Diameter,9,3,1,100000000,610000003036,
0.24325,µm,Spine,Spine Part Mean Diameter,3,2,1,100000000,610000003037,
0.285645,µm,Spine,Spine Part Mean Diameter,1,2,1,100000000,610000003038,
0.191861,µm,Spine,Spine Part Mean Diameter,2,1,1,100000001,610000003043,
0.279172,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000003044,
0.429613,µm,Spine,Spine Part Mean Diameter,4,2,1,100000001,610000003045,
0.30126,µm,Spine,Spine Part Mean Diameter,1,2,1,100000001,610000003046,
0.31594,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000003047,
0.279438,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000003050,
0.178474,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000003051,
0.293119,µm,Spine,Spine Part Mean Diameter,2,2,1,100000002,610000003052,
0.274896,µm,Spine,Spine Part Mean Diameter,2,2,1,100000002,610000003053,
0.197279,µm,Spine,Spine Part Mean Diameter,2,2,1,100000002,610000003054,
0.1625,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000003055,
