
Segment Intensity Max Ch=3 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
121,,Segment,3,9,Image 1,5,1,100000000,510000000012,
88,,Segment,3,8,Image 1,4,1,100000000,510000000027,
145,,Segment,3,7,Image 1,3,1,100000000,510000000053,
117,,Segment,3,5,Image 1,3,1,100000000,510000000090,
156,,Segment,3,4,Image 1,2,1,100000000,510000000113,
168,,Segment,3,3,Image 1,1,1,100000000,510000000127,
168,,Segment,3,2,Image 1,1,1,100000000,510000000146,
167,,Segment,3,1,Image 1,1,1,100000000,510000000158,
151,,Segment,3,0,Image 1,1,1,100000000,510000000161,
99,,Segment,3,9,Image 1,4,1,100000000,510000000190,
92,,Segment,3,8,Image 1,3,1,100000000,510000000201,
117,,Segment,3,6,Image 1,4,1,100000000,510000000204,
93,,Segment,3,7,Image 1,4,1,100000000,510000000206,
122,,Segment,3,9,Image 1,6,1,100000000,510000000221,
151,,Segment,3,8,Image 1,5,1,100000000,510000000229,
131,,Segment,3,7,Image 1,5,1,100000000,510000000234,
110,,Segment,3,5,Image 1,4,1,100000000,510000000243,
131,,Segment,3,4,Image 1,3,1,100000000,510000000254,
158,,Segment,3,3,Image 1,2,1,100000000,510000000286,
173,,Segment,3,2,Image 1,2,1,100000000,510000000325,
167,,Segment,3,1,Image 1,2,1,100000000,510000000343,
174,,Segment,3,0,Image 1,1,1,100000000,510000000380,
71,,Segment,3,10,Image 1,6,1,100000000,510000000397,
101,,Segment,3,6,Image 1,3,1,100000000,510000000425,
117,,Segment,3,5,Image 1,3,1,100000000,510000000442,
105,,Segment,3,4,Image 1,3,1,100000000,510000000444,
127,,Segment,3,3,Image 1,3,1,100000000,510000000476,
131,,Segment,3,8,Image 1,6,1,100000000,510000000478,
127,,Segment,3,6,Image 1,4,1,100000000,510000000486,
122,,Segment,3,7,Image 1,6,1,100000000,510000000488,
93,,Segment,3,6,Image 1,4,1,100000000,510000000494,
110,,Segment,3,5,Image 1,4,1,100000000,510000000497,
73,,Segment,3,5,Image 1,4,1,100000000,510000000506,
105,,Segment,3,4,Image 1,4,1,100000000,510000000510,
101,,Segment,3,5,Image 1,3,1,100000000,510000000512,
131,,Segment,3,4,Image 1,2,1,100000000,510000000528,
151,,Segment,3,2,Image 1,3,1,100000000,510000000538,
93,,Segment,3,4,Image 1,2,1,100000000,510000000557,
87,,Segment,3,3,Image 1,2,1,100000000,510000000560,
156,,Segment,3,2,Image 1,1,1,100000000,510000000605,
