
Spine Intensity Median Ch=3 Img=1
 ==================== 
Spine Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
26.125,,Spine,3,9,Image 1,3,1,100000000,610000002852,
32.0625,,Spine,3,4,Image 1,1,1,100000000,610000002855,
18.0312,,Spine,3,5,Image 1,4,1,100000000,610000002857,
32.0625,,Spine,3,2,Image 1,2,1,100000002,610000002859,
41.0625,,Spine,3,0,Image 1,1,1,100000001,610000002863,
66.125,,Spine,3,3,Image 1,2,1,100000000,610000002867,
18.0625,,Spine,3,8,Image 1,4,1,100000000,610000002869,
23.0625,,Spine,3,4,Image 1,3,1,100000001,610000002871,
24.0625,,Spine,3,5,Image 1,4,1,100000000,610000002874,
44.125,,Spine,3,2,Image 1,1,1,100000000,610000002878,
26.0625,,Spine,3,2,Image 1,2,1,100000002,610000002881,
37.625,,Spine,3,4,Image 1,3,1,100000001,610000002883,
95.125,,Spine,3,0,Image 1,1,1,100000000,610000002888,
85.125,,Spine,3,0,Image 1,1,1,100000000,610000002892,
40.0625,,Spine,3,1,Image 1,2,1,100000000,610000002894,
74.125,,Spine,3,0,Image 1,1,1,100000000,610000002899,
69.125,,Spine,3,0,Image 1,1,1,100000000,610000002903,
65.125,,Spine,3,2,Image 1,2,1,100000000,610000002907,
79.125,,Spine,3,0,Image 1,1,1,100000000,610000002910,
69.125,,Spine,3,0,Image 1,1,1,100000000,610000002914,
64.125,,Spine,3,0,Image 1,1,1,100000000,610000002920,
73.125,,Spine,3,1,Image 1,1,1,100000000,610000002924,
77.125,,Spine,3,0,Image 1,1,1,100000000,610000002926,
78.125,,Spine,3,0,Image 1,1,1,100000000,610000002929,
58.125,,Spine,3,3,Image 1,1,1,100000001,610000002932,
57.0625,,Spine,3,0,Image 1,1,1,100000002,610000002935,
95.125,,Spine,3,0,Image 1,1,1,100000000,610000002937,
83.125,,Spine,3,2,Image 1,2,1,100000000,610000002940,
89.125,,Spine,3,0,Image 1,1,1,100000000,610000002942,
66.625,,Spine,3,6,Image 1,1,1,100000000,610000002945,
45.625,,Spine,3,3,Image 1,1,1,100000001,610000002947,
76.125,,Spine,3,0,Image 1,1,1,100000000,610000002949,
71.125,,Spine,3,0,Image 1,1,1,100000002,610000002951,
72.125,,Spine,3,0,Image 1,1,1,100000000,610000002953,
112.125,,Spine,3,1,Image 1,1,1,100000001,610000002957,
79.125,,Spine,3,0,Image 1,1,1,100000000,610000002959,
53.125,,Spine,3,0,Image 1,1,1,100000000,610000002962,
77.125,,Spine,3,0,Image 1,1,1,100000000,610000002965,
88.125,,Spine,3,0,Image 1,1,1,100000000,610000002968,
87.625,,Spine,3,0,Image 1,1,1,100000000,610000002970,
99.125,,Spine,3,0,Image 1,1,1,100000000,610000002974,
95.125,,Spine,3,0,Image 1,1,1,100000000,610000002976,
89.625,,Spine,3,0,Image 1,1,1,100000000,610000002980,
107.125,,Spine,3,0,Image 1,1,1,100000000,610000002988,
29.0625,,Spine,3,8,Image 1,3,1,100000000,610000003008,
35.0625,,Spine,3,5,Image 1,2,1,100000000,610000003009,
50.0625,,Spine,3,7,Image 1,2,1,100000000,610000003010,
17.0312,,Spine,3,7,Image 1,2,1,100000000,610000003011,
82.125,,Spine,3,6,Image 1,1,1,100000000,610000003012,
53.0625,,Spine,3,6,Image 1,2,1,100000000,610000003013,
32.0625,,Spine,3,4,Image 1,1,1,100000000,610000003014,
34.0312,,Spine,3,5,Image 1,4,1,100000000,610000003015,
36.0625,,Spine,3,2,Image 1,2,1,100000000,610000003016,
15.0312,,Spine,3,2,Image 1,2,1,100000000,610000003017,
40.0625,,Spine,3,2,Image 1,2,1,100000000,610000003018,
35.0625,,Spine,3,4,Image 1,2,1,100000000,610000003019,
19.0312,,Spine,3,9,Image 1,6,1,100000000,610000003025,
57.125,,Spine,3,6,Image 1,4,1,100000000,610000003026,
64.125,,Spine,3,0,Image 1,1,1,100000000,610000003027,
106.625,,Spine,3,0,Image 1,1,1,100000000,610000003033,
65.625,,Spine,3,9,Image 1,3,1,100000000,610000003035,
64.625,,Spine,3,9,Image 1,3,1,100000000,610000003036,
32.125,,Spine,3,3,Image 1,2,1,100000000,610000003037,
33.5625,,Spine,3,1,Image 1,2,1,100000000,610000003038,
18.0625,,Spine,3,2,Image 1,1,1,100000001,610000003043,
24.0625,,Spine,3,1,Image 1,1,1,100000001,610000003044,
57.125,,Spine,3,4,Image 1,2,1,100000001,610000003045,
38.125,,Spine,3,1,Image 1,2,1,100000001,610000003046,
92.125,,Spine,3,0,Image 1,1,1,100000001,610000003047,
27.0625,,Spine,3,1,Image 1,1,1,100000001,610000003050,
52.0625,,Spine,3,3,Image 1,2,1,100000002,610000003051,
43.5625,,Spine,3,2,Image 1,2,1,100000002,610000003052,
35.0625,,Spine,3,2,Image 1,2,1,100000002,610000003053,
14.125,,Spine,3,2,Image 1,2,1,100000002,610000003054,
22.5312,,Spine,3,1,Image 1,2,1,100000002,610000003055,
