
Spine Terminal Pt Intensity Center Ch=6 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
87,,Spine,6,2,Image 1,1,100000000,610000003139,
67,,Spine,6,2,Image 1,1,100000000,610000003164,
67,,Spine,6,1,Image 1,1,100000001,610000003186,
86,,Spine,6,1,Image 1,1,100000001,610000003207,
77,,Spine,6,1,Image 1,1,100000001,610000003228,
92,,Spine,6,6,Image 1,1,100000001,610000003258,
53,,Spine,6,6,Image 1,1,100000001,610000003282,
109,,Spine,6,6,Image 1,1,100000001,610000003305,
103,,Spine,6,6,Image 1,1,100000001,610000003326,
88,,Spine,6,0,Image 1,1,,610000003328,
142,,Spine,6,0,Image 1,1,,610000003339,
87,,Spine,6,0,Image 1,1,,610000003350,
66,,Spine,6,0,Image 1,1,100000001,610000003365,
76,,Spine,6,4,Image 1,1,100000000,610000003372,
93,,Spine,6,0,Image 1,1,100000000,610000003384,
90,,Spine,6,0,Image 1,1,100000000,610000003397,
113,,Spine,6,3,Image 1,1,100000001,610000003404,
81,,Spine,6,0,Image 1,1,,610000003406,
150,,Spine,6,0,Image 1,1,100000000,610000003420,
120,,Spine,6,0,Image 1,1,,610000003422,
162,,Spine,6,0,Image 1,1,100000000,610000003440,
80,,Spine,6,6,Image 1,1,100000001,610000003444,
150,,Spine,6,0,Image 1,1,100000000,610000003454,
156,,Spine,6,0,Image 1,1,100000000,610000003464,
181,,Spine,6,0,Image 1,1,,610000003466,
181,,Spine,6,0,Image 1,1,,610000003477,
162,,Spine,6,0,Image 1,1,100000000,610000003495,
117,,Spine,6,0,Image 1,1,,610000003497,
63,,Spine,6,0,Image 1,1,100000001,610000003507,
153,,Spine,6,0,Image 1,1,,610000003509,
154,,Spine,6,0,Image 1,1,,610000003519,
161,,Spine,6,0,Image 1,1,,610000003527,
57,,Spine,6,2,Image 1,1,100000000,610000003539,
151,,Spine,6,0,Image 1,1,100000000,610000003546,
161,,Spine,6,0,Image 1,1,100000000,610000003555,
80,,Spine,6,4,Image 1,1,100000000,610000003557,
181,,Spine,6,0,Image 1,1,,610000003559,
53,,Spine,6,1,Image 1,1,100000000,610000003569,
55,,Spine,6,4,Image 1,1,100000000,610000003571,
60,,Spine,6,1,Image 1,1,100000001,610000003575,
160,,Spine,6,0,Image 1,1,,610000003577,
83,,Spine,6,1,Image 1,1,100000000,610000003589,
154,,Spine,6,0,Image 1,1,,610000003591,
130,,Spine,6,0,Image 1,1,100000000,610000003602,
69,,Spine,6,1,Image 1,1,100000000,610000003608,
103,,Spine,6,2,Image 1,1,100000000,610000003611,
119,,Spine,6,7,Image 1,1,100000000,610000003619,
154,,Spine,6,0,Image 1,1,100000000,610000003627,
102,,Spine,6,0,Image 1,1,100000001,610000003633,
72,,Spine,6,6,Image 1,1,100000000,610000003635,
154,,Spine,6,0,Image 1,1,,610000003637,
53,,Spine,6,6,Image 1,1,100000001,610000003645,
93,,Spine,6,0,Image 1,1,,610000003647,
133,,Spine,6,0,Image 1,1,100000000,610000003657,
99,,Spine,6,5,Image 1,1,100000000,610000003660,
55,,Spine,6,3,Image 1,1,100000001,610000003664,
149,,Spine,6,0,Image 1,1,100000000,610000003671,
81,,Spine,6,2,Image 1,1,100000000,610000003675,
142,,Spine,6,0,Image 1,1,,610000003677,
87,,Spine,6,2,Image 1,1,100000000,610000003683,
161,,Spine,6,0,Image 1,1,,610000003685,
134,,Spine,6,0,Image 1,1,,610000003693,
181,,Spine,6,0,Image 1,1,,610000003699,
97,,Spine,6,1,Image 1,1,100000000,610000003708,
66,,Spine,6,3,Image 1,1,100000000,610000003711,
81,,Spine,6,2,Image 1,1,100000000,610000003713,
67,,Spine,6,1,Image 1,1,100000001,610000003715,
60,,Spine,6,7,Image 1,1,100000001,610000003718,
68,,Spine,6,6,Image 1,1,100000001,610000003721,
90,,Spine,6,6,Image 1,1,100000001,610000003723,
89,,Spine,6,3,Image 1,1,100000001,610000003726,
175,,Spine,6,0,Image 1,1,100000000,610000003732,
73,,Spine,6,4,Image 1,1,100000000,610000003735,
80,,Spine,6,3,Image 1,1,100000001,610000003737,
62,,Spine,6,1,Image 1,1,100000001,610000003740,
150,,Spine,6,0,Image 1,1,100000000,610000003746,
