
Spine Intensity Min Ch=1 Img=1
 ==================== 
Spine Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
60,,Spine,1,0,Image 1,1,1,100000000,610000003657,
9,,Spine,1,5,Image 1,2,1,100000000,610000003660,
16,,Spine,1,3,Image 1,3,1,100000001,610000003664,
66,,Spine,1,0,Image 1,1,1,100000000,610000003671,
5,,Spine,1,2,Image 1,2,1,100000000,610000003675,
94,,Spine,1,0,Image 1,1,1,100000000,610000003680,
3,,Spine,1,2,Image 1,2,1,100000000,610000003683,
115,,Spine,1,0,Image 1,1,1,100000000,610000003691,
16,,Spine,1,0,Image 1,1,1,100000001,610000003697,
83,,Spine,1,0,Image 1,1,1,100000000,610000003704,
6,,Spine,1,1,Image 1,2,1,100000000,610000003708,
7,,Spine,1,3,Image 1,2,1,100000000,610000003711,
9,,Spine,1,2,Image 1,1,1,100000000,610000003713,
13,,Spine,1,1,Image 1,1,1,100000001,610000003715,
9,,Spine,1,7,Image 1,3,1,100000001,610000003718,
14,,Spine,1,6,Image 1,3,1,100000001,610000003721,
3,,Spine,1,6,Image 1,2,1,100000001,610000003723,
14,,Spine,1,3,Image 1,2,1,100000001,610000003726,
66,,Spine,1,0,Image 1,1,1,100000000,610000003732,
5,,Spine,1,4,Image 1,1,1,100000000,610000003735,
13,,Spine,1,3,Image 1,4,1,100000001,610000003737,
8,,Spine,1,1,Image 1,1,1,100000001,610000003740,
14,,Spine,1,0,Image 1,1,1,100000000,610000003746,
66,,Spine,1,0,Image 1,1,1,100000000,610000003751,
9,,Spine,1,3,Image 1,2,1,100000000,610000003753,
14,,Spine,1,1,Image 1,2,1,100000000,610000003756,
28,,Spine,1,0,Image 1,1,1,100000000,610000003762,
4,,Spine,1,2,Image 1,2,1,100000001,610000003764,
12,,Spine,1,0,Image 1,1,1,100000000,610000003768,
37,,Spine,1,0,Image 1,1,1,100000000,610000003773,
1,,Spine,1,0,Image 1,1,1,100000001,610000003776,
4,,Spine,1,0,Image 1,1,1,100000001,610000003778,
7,,Spine,1,0,Image 1,1,1,100000000,610000003782,
4,,Spine,1,2,Image 1,2,1,100000001,610000003785,
7,,Spine,1,3,Image 1,3,1,100000001,610000003789,
13,,Spine,1,0,Image 1,1,1,100000001,610000003791,
143,,Spine,1,0,Image 1,1,1,100000000,610000003797,
37,,Spine,1,0,Image 1,1,1,100000000,610000003804,
1,,Spine,1,3,Image 1,2,1,100000000,610000003807,
4,,Spine,1,0,Image 1,1,1,100000001,610000003809,
41,,Spine,1,0,Image 1,1,1,100000000,610000003811,
59,,Spine,1,0,Image 1,1,1,100000000,610000003816,
11,,Spine,1,3,Image 1,2,1,100000001,610000003818,
66,,Spine,1,0,Image 1,1,1,100000000,610000003822,
91,,Spine,1,0,Image 1,1,1,100000000,610000003825,
47,,Spine,1,0,Image 1,1,1,100000000,610000003828,
34,,Spine,1,0,Image 1,1,1,100000001,610000003832,
10,,Spine,1,2,Image 1,3,1,100000001,610000003834,
29,,Spine,1,0,Image 1,1,1,100000001,610000003838,
83,,Spine,1,0,Image 1,1,1,100000000,610000003841,
10,,Spine,1,2,Image 1,1,1,100000000,610000003844,
17,,Spine,1,0,Image 1,1,1,100000001,610000003848,
24,,Spine,1,0,Image 1,1,1,100000001,610000003852,
86,,Spine,1,0,Image 1,1,1,100000000,610000003854,
4,,Spine,1,2,Image 1,3,1,100000000,610000003856,
120,,Spine,1,0,Image 1,1,1,100000000,610000003860,
7,,Spine,1,5,Image 1,2,1,100000001,610000003862,
92,,Spine,1,0,Image 1,1,1,100000000,610000003866,
3,,Spine,1,3,Image 1,2,1,100000001,610000003869,
75,,Spine,1,0,Image 1,1,1,100000000,610000003873,
7,,Spine,1,1,Image 1,2,1,100000001,610000003876,
44,,Spine,1,0,Image 1,1,1,100000000,610000003879,
12,,Spine,1,0,Image 1,1,1,100000001,610000003883,
111,,Spine,1,0,Image 1,1,1,100000000,610000003886,
6,,Spine,1,4,Image 1,1,1,100000000,610000003888,
11,,Spine,1,6,Image 1,3,1,100000001,610000003890,
36,,Spine,1,0,Image 1,1,1,100000000,610000003894,
16,,Spine,1,4,Image 1,2,1,100000001,610000003898,
70,,Spine,1,0,Image 1,1,1,100000000,610000003900,
32,,Spine,1,0,Image 1,1,1,100000000,610000003903,
72,,Spine,1,0,Image 1,1,1,100000000,610000003909,
13,,Spine,1,0,Image 1,1,1,100000001,610000003912,
2,,Spine,1,4,Image 1,2,1,100000000,610000003914,
4,,Spine,1,4,Image 1,3,1,100000000,610000003919,
115,,Spine,1,0,Image 1,1,1,100000000,610000003922,
17,,Spine,1,2,Image 1,2,1,100000001,610000003928,
7,,Spine,1,2,Image 1,1,1,100000000,610000003930,
5,,Spine,1,4,Image 1,2,1,100000000,610000003932,
9,,Spine,1,3,Image 1,2,1,100000000,610000003934,
84,,Spine,1,0,Image 1,1,1,100000000,610000003936,
9,,Spine,1,3,Image 1,3,1,100000001,610000003938,
9,,Spine,1,3,Image 1,3,1,100000001,610000003940,
80,,Spine,1,0,Image 1,1,1,100000000,610000003942,
8,,Spine,1,1,Image 1,1,1,100000001,610000003944,
149,,Spine,1,0,Image 1,1,1,100000000,610000003953,
8,,Spine,1,1,Image 1,2,1,100000001,610000003956,
119,,Spine,1,0,Image 1,1,1,100000000,610000003965,
39,,Spine,1,0,Image 1,1,1,100000000,610000003967,
125,,Spine,1,0,Image 1,1,1,100000000,610000003978,
16,,Spine,1,2,Image 1,2,1,100000000,610000003985,
12,,Spine,1,6,Image 1,5,1,100000000,610000003988,
10,,Spine,1,6,Image 1,5,1,100000000,610000003989,
8,,Spine,1,3,Image 1,3,1,100000000,610000003990,
16,,Spine,1,2,Image 1,3,1,100000000,610000003991,
10,,Spine,1,2,Image 1,3,1,100000000,610000003992,
4,,Spine,1,2,Image 1,3,1,100000000,610000003993,
4,,Spine,1,2,Image 1,3,1,100000000,610000003994,
1,,Spine,1,2,Image 1,2,1,100000000,610000003995,
12,,Spine,1,1,Image 1,2,1,100000000,610000003996,
17,,Spine,1,5,Image 1,2,1,100000000,610000003997,
3,,Spine,1,5,Image 1,2,1,100000000,610000003998,
8,,Spine,1,5,Image 1,2,1,100000000,610000003999,
2,,Spine,1,4,Image 1,2,1,100000000,610000004000,
16,,Spine,1,2,Image 1,2,1,100000000,610000004001,
35,,Spine,1,0,Image 1,1,1,100000000,610000004003,
50,,Spine,1,0,Image 1,1,1,100000000,610000004004,
6,,Spine,1,6,Image 1,3,1,100000000,610000004005,
4,,Spine,1,4,Image 1,1,1,100000000,610000004006,
20,,Spine,1,4,Image 1,2,1,100000000,610000004007,
12,,Spine,1,3,Image 1,2,1,100000000,610000004008,
9,,Spine,1,2,Image 1,1,1,100000000,610000004009,
5,,Spine,1,4,Image 1,3,1,100000000,610000004010,
4,,Spine,1,3,Image 1,2,1,100000000,610000004011,
1,,Spine,1,3,Image 1,2,1,100000000,610000004012,
22,,Spine,1,3,Image 1,2,1,100000000,610000004013,
7,,Spine,1,3,Image 1,2,1,100000000,610000004014,
17,,Spine,1,0,Image 1,1,1,100000000,610000004019,
11,,Spine,1,3,Image 1,4,1,100000001,610000004020,
10,,Spine,1,2,Image 1,2,1,100000001,610000004021,
2,,Spine,1,1,Image 1,2,1,100000001,610000004022,
1,,Spine,1,5,Image 1,3,1,100000001,610000004023,
7,,Spine,1,5,Image 1,2,1,100000001,610000004024,
16,,Spine,1,6,Image 1,4,1,100000001,610000004025,
12,,Spine,1,6,Image 1,3,1,100000001,610000004026,
12,,Spine,1,6,Image 1,3,1,100000001,610000004027,
5,,Spine,1,1,Image 1,1,1,100000001,610000004028,
0,,Spine,1,0,Image 1,1,1,100000001,610000004029,
0,,Spine,1,0,Image 1,1,1,100000001,610000004030,
21,,Spine,1,4,Image 1,2,1,100000001,610000004031,
14,,Spine,1,1,Image 1,2,1,100000001,610000004032,
17,,Spine,1,0,Image 1,1,1,100000001,610000004033,
2,,Spine,1,7,Image 1,3,1,100000001,610000004034,
8,,Spine,1,7,Image 1,3,1,100000001,610000004035,
21,,Spine,1,7,Image 1,3,1,100000001,610000004036,
3,,Spine,1,4,Image 1,2,1,100000001,610000004037,
1,,Spine,1,4,Image 1,2,1,100000001,610000004038,
3,,Spine,1,4,Image 1,3,1,100000001,610000004039,
9,,Spine,1,1,Image 1,1,1,100000001,610000004040,
8,,Spine,1,1,Image 1,1,1,100000001,610000004041,
11,,Spine,1,1,Image 1,1,1,100000001,610000004042,
8,,Spine,1,4,Image 1,2,1,100000001,610000004043,
3,,Spine,1,3,Image 1,2,1,100000001,610000004044,
11,,Spine,1,2,Image 1,3,1,100000001,610000004045,
6,,Spine,1,1,Image 1,2,1,100000001,610000004046,
3,,Spine,1,3,Image 1,2,1,100000001,610000004047,
6,,Spine,1,3,Image 1,2,1,100000001,610000004048,
14,,Spine,1,1,Image 1,1,1,100000001,610000004049,
