
Segment Number of Voxel Ch=1 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
302,,Segment,1,6,Image 1,5,1,100000000,510000000032,
1070,,Segment,1,5,Image 1,4,1,100000000,510000000063,
1015,,Segment,1,4,Image 1,4,1,100000000,510000000123,
1035,,Segment,1,3,Image 1,3,1,100000000,510000000144,
3038,,Segment,1,2,Image 1,3,1,100000000,510000000217,
2380,,Segment,1,1,Image 1,2,1,100000000,510000000240,
1996,,Segment,1,0,Image 1,1,1,100000000,510000000267,
1479,,Segment,1,1,Image 1,2,1,100000000,510000000358,
822,,Segment,1,0,Image 1,1,1,100000000,510000000389,
389,,Segment,1,6,Image 1,4,1,100000000,510000000424,
682,,Segment,1,5,Image 1,5,1,100000000,510000000448,
1519,,Segment,1,4,Image 1,3,1,100000000,510000000585,
497,,Segment,1,3,Image 1,3,1,100000000,510000000599,
2401,,Segment,1,2,Image 1,2,1,100000000,510000000640,
1983,,Segment,1,1,Image 1,1,1,100000000,510000000654,
185,,Segment,1,4,Image 1,4,1,100000000,510000000659,
660,,Segment,1,3,Image 1,4,1,100000000,510000000677,
375,,Segment,1,3,Image 1,4,1,100000001,510000000690,
333,,Segment,1,2,Image 1,3,1,100000001,510000000729,
1113,,Segment,1,1,Image 1,2,1,100000001,510000000771,
5266,,Segment,1,0,Image 1,1,1,100000001,510000000816,
813,,Segment,1,3,Image 1,3,1,100000001,510000000848,
313,,Segment,1,4,Image 1,3,1,100000000,510000000856,
517,,Segment,1,3,Image 1,2,1,100000000,510000000873,
355,,Segment,1,6,Image 1,3,1,100000000,510000000897,
372,,Segment,1,5,Image 1,2,1,100000000,510000000910,
1428,,Segment,1,4,Image 1,1,1,100000000,510000000974,
985,,Segment,1,3,Image 1,1,1,100000000,510000001003,
517,,Segment,1,2,Image 1,1,1,100000000,510000001011,
570,,Segment,1,1,Image 1,1,1,100000000,510000001017,
384,,Segment,1,4,Image 1,4,1,100000000,510000001051,
2036,,Segment,1,5,Image 1,3,1,100000001,510000001141,
1110,,Segment,1,4,Image 1,2,1,100000001,510000001160,
977,,Segment,1,3,Image 1,1,1,100000001,510000001164,
665,,Segment,1,2,Image 1,1,1,100000001,510000001169,
2397,,Segment,1,1,Image 1,1,1,100000001,510000001198,
281,,Segment,1,2,Image 1,2,1,100000001,510000001219,
1866,,Segment,1,7,Image 1,2,1,100000001,510000001266,
1883,,Segment,1,6,Image 1,2,1,100000001,510000001306,
427,,Segment,1,5,Image 1,2,1,100000001,510000001310,
