
Spine Intensity Median Ch=6 Img=1
 ==================== 
Spine Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
50.125,,Spine,6,2,Image 1,3,1,100000000,610000003139,
50.125,,Spine,6,2,Image 1,3,1,100000000,610000003164,
34.125,,Spine,6,1,Image 1,2,1,100000001,610000003186,
35.125,,Spine,6,1,Image 1,2,1,100000001,610000003207,
26.125,,Spine,6,1,Image 1,2,1,100000001,610000003228,
31.0625,,Spine,6,6,Image 1,3,1,100000001,610000003258,
42.0625,,Spine,6,6,Image 1,3,1,100000001,610000003282,
42.0625,,Spine,6,6,Image 1,3,1,100000001,610000003305,
44.0625,,Spine,6,6,Image 1,3,1,100000001,610000003326,
89.0625,,Spine,6,0,Image 1,1,1,100000001,610000003337,
45.125,,Spine,6,0,Image 1,1,1,100000000,610000003348,
51.0625,,Spine,6,0,Image 1,1,1,100000001,610000003355,
78.125,,Spine,6,0,Image 1,1,1,100000001,610000003365,
40.0625,,Spine,6,4,Image 1,3,1,100000000,610000003372,
91.125,,Spine,6,0,Image 1,1,1,100000000,610000003384,
103.125,,Spine,6,0,Image 1,1,1,100000000,610000003397,
47.125,,Spine,6,3,Image 1,4,1,100000001,610000003404,
55.125,,Spine,6,0,Image 1,1,1,100000001,610000003410,
124.062,,Spine,6,0,Image 1,1,1,100000000,610000003420,
116.562,,Spine,6,0,Image 1,1,1,100000000,610000003430,
107.062,,Spine,6,0,Image 1,1,1,100000000,610000003440,
48.5625,,Spine,6,6,Image 1,3,1,100000001,610000003444,
109.125,,Spine,6,0,Image 1,1,1,100000000,610000003454,
124.062,,Spine,6,0,Image 1,1,1,100000000,610000003464,
132.125,,Spine,6,0,Image 1,1,1,100000000,610000003475,
129.125,,Spine,6,0,Image 1,1,1,100000000,610000003486,
107.125,,Spine,6,0,Image 1,1,1,100000000,610000003495,
87.125,,Spine,6,0,Image 1,1,1,100000000,610000003500,
84.125,,Spine,6,0,Image 1,1,1,100000001,610000003507,
143.062,,Spine,6,0,Image 1,1,1,100000000,610000003517,
128.125,,Spine,6,0,Image 1,1,1,100000000,610000003525,
153.062,,Spine,6,0,Image 1,1,1,100000000,610000003536,
55.125,,Spine,6,2,Image 1,1,1,100000000,610000003539,
102.125,,Spine,6,0,Image 1,1,1,100000000,610000003546,
125.062,,Spine,6,0,Image 1,1,1,100000000,610000003555,
32.0625,,Spine,6,4,Image 1,3,1,100000000,610000003557,
139.125,,Spine,6,0,Image 1,1,1,100000000,610000003567,
39.0625,,Spine,6,1,Image 1,2,1,100000000,610000003569,
44.0625,,Spine,6,4,Image 1,3,1,100000000,610000003571,
37.125,,Spine,6,1,Image 1,1,1,100000001,610000003575,
153.062,,Spine,6,0,Image 1,1,1,100000000,610000003585,
70.125,,Spine,6,1,Image 1,1,1,100000000,610000003589,
120.125,,Spine,6,0,Image 1,1,1,100000000,610000003597,
103.062,,Spine,6,0,Image 1,1,1,100000000,610000003602,
68.125,,Spine,6,1,Image 1,1,1,100000000,610000003608,
48.125,,Spine,6,2,Image 1,1,1,100000000,610000003611,
77.625,,Spine,6,7,Image 1,3,1,100000000,610000003619,
124.062,,Spine,6,0,Image 1,1,1,100000000,610000003627,
85.125,,Spine,6,0,Image 1,1,1,100000001,610000003633,
51.0625,,Spine,6,6,Image 1,5,1,100000000,610000003635,
136.125,,Spine,6,0,Image 1,1,1,100000000,610000003642,
45.5625,,Spine,6,6,Image 1,3,1,100000001,610000003645,
127.062,,Spine,6,0,Image 1,1,1,100000000,610000003651,
110.062,,Spine,6,0,Image 1,1,1,100000000,610000003657,
82.125,,Spine,6,5,Image 1,2,1,100000000,610000003660,
56.125,,Spine,6,3,Image 1,3,1,100000001,610000003664,
124.062,,Spine,6,0,Image 1,1,1,100000000,610000003671,
80.125,,Spine,6,2,Image 1,2,1,100000000,610000003675,
138.562,,Spine,6,0,Image 1,1,1,100000000,610000003680,
73.125,,Spine,6,2,Image 1,2,1,100000000,610000003683,
157.062,,Spine,6,0,Image 1,1,1,100000000,610000003691,
90.125,,Spine,6,0,Image 1,1,1,100000001,610000003697,
160.062,,Spine,6,0,Image 1,1,1,100000000,610000003704,
46.125,,Spine,6,1,Image 1,2,1,100000000,610000003708,
83.125,,Spine,6,3,Image 1,2,1,100000000,610000003711,
46.125,,Spine,6,2,Image 1,1,1,100000000,610000003713,
67.125,,Spine,6,1,Image 1,1,1,100000001,610000003715,
56.0625,,Spine,6,7,Image 1,3,1,100000001,610000003718,
55.0625,,Spine,6,6,Image 1,3,1,100000001,610000003721,
58.125,,Spine,6,6,Image 1,2,1,100000001,610000003723,
70.125,,Spine,6,3,Image 1,2,1,100000001,610000003726,
124.062,,Spine,6,0,Image 1,1,1,100000000,610000003732,
60.0625,,Spine,6,4,Image 1,1,1,100000000,610000003735,
45.0625,,Spine,6,3,Image 1,4,1,100000001,610000003737,
86.125,,Spine,6,1,Image 1,1,1,100000001,610000003740,
122.125,,Spine,6,0,Image 1,1,1,100000000,610000003746,
142.062,,Spine,6,0,Image 1,1,1,100000000,610000003751,
36.0625,,Spine,6,3,Image 1,2,1,100000000,610000003753,
85.125,,Spine,6,1,Image 1,2,1,100000000,610000003756,
97.125,,Spine,6,0,Image 1,1,1,100000000,610000003762,
57.0625,,Spine,6,2,Image 1,2,1,100000001,610000003764,
68.125,,Spine,6,0,Image 1,1,1,100000000,610000003768,
123.125,,Spine,6,0,Image 1,1,1,100000000,610000003773,
86.125,,Spine,6,0,Image 1,1,1,100000001,610000003776,
72.125,,Spine,6,0,Image 1,1,1,100000001,610000003778,
57.125,,Spine,6,0,Image 1,1,1,100000000,610000003782,
55.0625,,Spine,6,2,Image 1,2,1,100000001,610000003785,
52.125,,Spine,6,3,Image 1,3,1,100000001,610000003789,
70.125,,Spine,6,0,Image 1,1,1,100000001,610000003791,
166.031,,Spine,6,0,Image 1,1,1,100000000,610000003797,
159.125,,Spine,6,0,Image 1,1,1,100000000,610000003804,
97.125,,Spine,6,3,Image 1,2,1,100000000,610000003807,
74.125,,Spine,6,0,Image 1,1,1,100000001,610000003809,
104.625,,Spine,6,0,Image 1,1,1,100000000,610000003811,
159.125,,Spine,6,0,Image 1,1,1,100000000,610000003816,
75.125,,Spine,6,3,Image 1,2,1,100000001,610000003818,
122.062,,Spine,6,0,Image 1,1,1,100000000,610000003822,
127.062,,Spine,6,0,Image 1,1,1,100000000,610000003825,
116.062,,Spine,6,0,Image 1,1,1,100000000,610000003828,
102.125,,Spine,6,0,Image 1,1,1,100000001,610000003832,
53.0625,,Spine,6,2,Image 1,3,1,100000001,610000003834,
100.125,,Spine,6,0,Image 1,1,1,100000001,610000003838,
115.562,,Spine,6,0,Image 1,1,1,100000000,610000003841,
56.125,,Spine,6,2,Image 1,1,1,100000000,610000003844,
66.125,,Spine,6,0,Image 1,1,1,100000001,610000003848,
59.0625,,Spine,6,0,Image 1,1,1,100000001,610000003852,
147.062,,Spine,6,0,Image 1,1,1,100000000,610000003854,
53.125,,Spine,6,2,Image 1,3,1,100000000,610000003856,
158.531,,Spine,6,0,Image 1,1,1,100000000,610000003860,
72.125,,Spine,6,5,Image 1,2,1,100000001,610000003862,
159.562,,Spine,6,0,Image 1,1,1,100000000,610000003866,
68.125,,Spine,6,3,Image 1,2,1,100000001,610000003869,
174.062,,Spine,6,0,Image 1,1,1,100000000,610000003873,
40.5625,,Spine,6,1,Image 1,2,1,100000001,610000003876,
133.625,,Spine,6,0,Image 1,1,1,100000000,610000003879,
101.125,,Spine,6,0,Image 1,1,1,100000001,610000003883,
158.562,,Spine,6,0,Image 1,1,1,100000000,610000003886,
58.0625,,Spine,6,4,Image 1,1,1,100000000,610000003888,
