
Segment Intensity Max Ch=1 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
134,,Segment,1,6,Image 1,5,1,100000000,510000000032,
163,,Segment,1,5,Image 1,4,1,100000000,510000000063,
196,,Segment,1,4,Image 1,4,1,100000000,510000000123,
145,,Segment,1,3,Image 1,3,1,100000000,510000000144,
178,,Segment,1,2,Image 1,3,1,100000000,510000000217,
195,,Segment,1,1,Image 1,2,1,100000000,510000000240,
195,,Segment,1,0,Image 1,1,1,100000000,510000000267,
161,,Segment,1,1,Image 1,2,1,100000000,510000000358,
174,,Segment,1,0,Image 1,1,1,100000000,510000000389,
155,,Segment,1,6,Image 1,4,1,100000000,510000000424,
136,,Segment,1,5,Image 1,5,1,100000000,510000000448,
173,,Segment,1,4,Image 1,3,1,100000000,510000000585,
163,,Segment,1,3,Image 1,3,1,100000000,510000000599,
196,,Segment,1,2,Image 1,2,1,100000000,510000000640,
195,,Segment,1,1,Image 1,1,1,100000000,510000000654,
95,,Segment,1,4,Image 1,4,1,100000000,510000000659,
145,,Segment,1,3,Image 1,4,1,100000000,510000000677,
168,,Segment,1,3,Image 1,4,1,100000001,510000000690,
168,,Segment,1,2,Image 1,3,1,100000001,510000000729,
179,,Segment,1,1,Image 1,2,1,100000001,510000000771,
179,,Segment,1,0,Image 1,1,1,100000001,510000000816,
183,,Segment,1,3,Image 1,3,1,100000001,510000000848,
117,,Segment,1,4,Image 1,3,1,100000000,510000000856,
183,,Segment,1,3,Image 1,2,1,100000000,510000000873,
128,,Segment,1,6,Image 1,3,1,100000000,510000000897,
153,,Segment,1,5,Image 1,2,1,100000000,510000000910,
147,,Segment,1,4,Image 1,1,1,100000000,510000000974,
186,,Segment,1,3,Image 1,1,1,100000000,510000001003,
186,,Segment,1,2,Image 1,1,1,100000000,510000001011,
157,,Segment,1,1,Image 1,1,1,100000000,510000001017,
156,,Segment,1,4,Image 1,4,1,100000000,510000001051,
159,,Segment,1,5,Image 1,3,1,100000001,510000001141,
186,,Segment,1,4,Image 1,2,1,100000001,510000001160,
186,,Segment,1,3,Image 1,1,1,100000001,510000001164,
183,,Segment,1,2,Image 1,1,1,100000001,510000001169,
179,,Segment,1,1,Image 1,1,1,100000001,510000001198,
129,,Segment,1,2,Image 1,2,1,100000001,510000001219,
157,,Segment,1,7,Image 1,2,1,100000001,510000001266,
