
Spine Intensity Min Ch=4 Img=1
 ==================== 
Spine Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,4,2,Image 1,3,1,100000000,610000003139,
0,,Spine,4,2,Image 1,3,1,100000000,610000003164,
0,,Spine,4,1,Image 1,2,1,100000001,610000003186,
0,,Spine,4,1,Image 1,2,1,100000001,610000003207,
0,,Spine,4,1,Image 1,2,1,100000001,610000003228,
0,,Spine,4,6,Image 1,3,1,100000001,610000003258,
0,,Spine,4,6,Image 1,3,1,100000001,610000003282,
0,,Spine,4,6,Image 1,3,1,100000001,610000003305,
0,,Spine,4,6,Image 1,3,1,100000001,610000003326,
35,,Spine,4,0,Image 1,1,1,100000001,610000003337,
0,,Spine,4,0,Image 1,1,1,100000000,610000003348,
16,,Spine,4,0,Image 1,1,1,100000001,610000003355,
0,,Spine,4,0,Image 1,1,1,100000001,610000003365,
0,,Spine,4,4,Image 1,3,1,100000000,610000003372,
0,,Spine,4,0,Image 1,1,1,100000000,610000003384,
0,,Spine,4,0,Image 1,1,1,100000000,610000003397,
0,,Spine,4,3,Image 1,4,1,100000001,610000003404,
0,,Spine,4,0,Image 1,1,1,100000001,610000003410,
66,,Spine,4,0,Image 1,1,1,100000000,610000003420,
78,,Spine,4,0,Image 1,1,1,100000000,610000003430,
44,,Spine,4,0,Image 1,1,1,100000000,610000003440,
0,,Spine,4,6,Image 1,3,1,100000001,610000003444,
36,,Spine,4,0,Image 1,1,1,100000000,610000003454,
66,,Spine,4,0,Image 1,1,1,100000000,610000003464,
44,,Spine,4,0,Image 1,1,1,100000000,610000003475,
33,,Spine,4,0,Image 1,1,1,100000000,610000003486,
30,,Spine,4,0,Image 1,1,1,100000000,610000003495,
32,,Spine,4,0,Image 1,1,1,100000000,610000003500,
0,,Spine,4,0,Image 1,1,1,100000001,610000003507,
78,,Spine,4,0,Image 1,1,1,100000000,610000003517,
41,,Spine,4,0,Image 1,1,1,100000000,610000003525,
74,,Spine,4,0,Image 1,1,1,100000000,610000003536,
0,,Spine,4,2,Image 1,1,1,100000000,610000003539,
0,,Spine,4,0,Image 1,1,1,100000000,610000003546,
66,,Spine,4,0,Image 1,1,1,100000000,610000003555,
8,,Spine,4,4,Image 1,3,1,100000000,610000003557,
23,,Spine,4,0,Image 1,1,1,100000000,610000003567,
0,,Spine,4,1,Image 1,2,1,100000000,610000003569,
0,,Spine,4,4,Image 1,3,1,100000000,610000003571,
0,,Spine,4,1,Image 1,1,1,100000001,610000003575,
73,,Spine,4,0,Image 1,1,1,100000000,610000003585,
