
Segment Center Intensity Median Ch=4 Img=1
 ==================== 
Segment Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
54.625,,Segment,4,6,Image 1,5,1,100000000,510000000032,
108.062,,Segment,4,5,Image 1,4,1,100000000,510000000063,
0.125,,Segment,4,4,Image 1,4,1,100000000,510000000123,
64.125,,Segment,4,3,Image 1,3,1,100000000,510000000144,
90.625,,Segment,4,2,Image 1,3,1,100000000,510000000217,
136.062,,Segment,4,1,Image 1,2,1,100000000,510000000240,
169.516,,Segment,4,0,Image 1,1,1,100000000,510000000267,
0.125,,Segment,4,1,Image 1,2,1,100000000,510000000358,
37.625,,Segment,4,0,Image 1,1,1,100000000,510000000389,
78.5625,,Segment,4,6,Image 1,4,1,100000000,510000000424,
53.0625,,Segment,4,5,Image 1,5,1,100000000,510000000448,
25.625,,Segment,4,4,Image 1,3,1,100000000,510000000585,
93.0625,,Segment,4,3,Image 1,3,1,100000000,510000000599,
162.062,,Segment,4,2,Image 1,2,1,100000000,510000000640,
162.031,,Segment,4,1,Image 1,1,1,100000000,510000000654,
48.0312,,Segment,4,4,Image 1,4,1,100000000,510000000659,
0.125,,Segment,4,3,Image 1,4,1,100000000,510000000677,
49.0625,,Segment,4,3,Image 1,4,1,100000001,510000000690,
0.0625,,Segment,4,2,Image 1,3,1,100000001,510000000729,
55.125,,Segment,4,1,Image 1,2,1,100000001,510000000771,
105.062,,Segment,4,0,Image 1,1,1,100000001,510000000816,
159.031,,Segment,4,3,Image 1,3,1,100000001,510000000848,
67.0156,,Segment,4,4,Image 1,3,1,100000000,510000000856,
9.0625,,Segment,4,3,Image 1,2,1,100000000,510000000873,
0.0625,,Segment,4,6,Image 1,3,1,100000000,510000000897,
82.5625,,Segment,4,5,Image 1,2,1,100000000,510000000910,
90.125,,Segment,4,4,Image 1,1,1,100000000,510000000974,
106.562,,Segment,4,3,Image 1,1,1,100000000,510000001003,
104.062,,Segment,4,2,Image 1,1,1,100000000,510000001011,
29.0625,,Segment,4,1,Image 1,1,1,100000000,510000001017,
0.125,,Segment,4,4,Image 1,4,1,100000000,510000001051,
86.125,,Segment,4,5,Image 1,3,1,100000001,510000001141,
117.062,,Segment,4,4,Image 1,2,1,100000001,510000001160,
161.008,,Segment,4,3,Image 1,1,1,100000001,510000001164,
102.562,,Segment,4,2,Image 1,1,1,100000001,510000001169,
99.625,,Segment,4,1,Image 1,1,1,100000001,510000001198,
51.0625,,Segment,4,2,Image 1,2,1,100000001,510000001219,
77.125,,Segment,4,7,Image 1,2,1,100000001,510000001266,
72.125,,Segment,4,6,Image 1,2,1,100000001,510000001306,
82.0312,,Segment,4,5,Image 1,2,1,100000001,510000001310,
65.5625,,Segment,4,4,Image 1,2,1,100000001,510000001349,
109.062,,Segment,4,3,Image 1,2,1,100000001,510000001372,
98.0625,,Segment,4,2,Image 1,2,1,100000001,510000001393,
137.562,,Segment,4,1,Image 1,1,1,100000001,510000001414,
76.5156,,Segment,4,0,Image 1,1,1,100000001,510000001430,
116.125,,Segment,4,5,Image 1,2,1,100000000,510000001453,
43.125,,Segment,4,4,Image 1,2,1,100000000,510000001468,
63.0625,,Segment,4,3,Image 1,2,1,100000000,510000001482,
68.125,,Segment,4,7,Image 1,2,1,100000000,510000001509,
47.0625,,Segment,4,6,Image 1,2,1,100000000,510000001534,
63.125,,Segment,4,7,Image 1,3,1,100000000,510000001550,
73.0625,,Segment,4,6,Image 1,2,1,100000000,510000001568,
113.062,,Segment,4,5,Image 1,1,1,100000000,510000001583,
94.125,,Segment,4,6,Image 1,1,1,100000000,510000001592,
22.125,,Segment,4,5,Image 1,2,1,100000001,510000001629,
159.516,,Segment,4,4,Image 1,1,1,100000001,510000001632,
64.5625,,Segment,4,7,Image 1,3,1,100000001,510000001651,
58.125,,Segment,4,4,Image 1,3,1,100000001,510000001709,
54.125,,Segment,4,4,Image 1,3,1,100000000,510000001788,
135.125,,Segment,4,3,Image 1,2,1,100000000,510000001849,
138.062,,Segment,4,2,Image 1,2,1,100000000,510000001853,
56.625,,Segment,4,3,Image 1,3,1,100000001,510000001918,
148.062,,Segment,4,2,Image 1,2,1,100000001,510000001924,
132.562,,Segment,4,1,Image 1,2,1,100000001,510000001949,
159.562,,Segment,4,0,Image 1,1,1,100000001,510000001976,
69.0312,,Segment,4,7,Image 1,4,1,100000001,510000001993,
0.0625,,Segment,4,6,Image 1,3,1,100000001,510000002009,
41.0625,,Segment,4,3,Image 1,1,1,100000000,510000002033,
41.0625,,Segment,4,2,Image 1,3,1,100000001,510000002050,
101.062,,Segment,4,5,Image 1,3,1,100000000,510000002073,
102.125,,Segment,4,4,Image 1,2,1,100000000,510000002127,
34.5625,,Segment,4,4,Image 1,2,1,100000000,510000002138,
72.125,,Segment,4,3,Image 1,2,1,100000000,510000002160,
42.0625,,Segment,4,3,Image 1,3,1,100000000,510000002170,
28.0625,,Segment,4,6,Image 1,4,1,100000001,510000002177,
42.0078,,Segment,4,5,Image 1,3,1,100000001,510000002179,
36.0625,,Segment,4,4,Image 1,3,1,100000001,510000002185,
59.625,,Segment,4,3,Image 1,2,1,100000001,510000002196,
82.125,,Segment,4,4,Image 1,2,1,100000001,510000002234,
51.5625,,Segment,4,6,Image 1,3,1,100000001,510000002241,
53.0156,,Segment,4,5,Image 1,4,1,100000001,510000002243,
121.125,,Segment,4,5,Image 1,1,1,100000001,510000002311,
125.062,,Segment,4,6,Image 1,3,1,100000001,510000002327,
67.5625,,Segment,4,5,Image 1,2,1,100000001,510000002344,
97.0625,,Segment,4,6,Image 1,2,1,100000001,510000002354,
49.0625,,Segment,4,5,Image 1,3,1,100000001,510000002361,
80.0625,,Segment,4,2,Image 1,2,1,100000001,510000002370,
70.0625,,Segment,4,4,Image 1,3,1,100000001,510000002392,
128.625,,Segment,4,3,Image 1,2,1,100000001,510000002419,
134.562,,Segment,4,2,Image 1,1,1,100000001,510000002454,
101.562,,Segment,4,1,Image 1,1,1,100000001,510000002467,
98.5312,,Segment,4,0,Image 1,1,1,100000001,510000002483,
84.0625,,Segment,4,4,Image 1,1,1,100000001,510000002507,
119.031,,Segment,4,3,Image 1,1,1,100000001,510000002515,
156.031,,Segment,4,4,Image 1,2,1,100000001,510000002523,
31.0312,,Segment,4,4,Image 1,3,1,100000000,510000002527,
67.0625,,Segment,4,3,Image 1,3,1,100000001,510000002538,
138.062,,Segment,4,4,Image 1,2,1,100000001,510000002547,
84.0625,,Segment,4,1,Image 1,2,1,100000001,510000002590,
77.0312,,Segment,4,0,Image 1,1,1,100000001,510000002607,
146.562,,Segment,4,4,Image 1,2,1,100000001,510000002624,
128.031,,Segment,4,3,Image 1,2,1,100000001,510000002640,
73.5625,,Segment,4,4,Image 1,3,1,100000001,510000002647,
69.0625,,Segment,4,3,Image 1,2,1,100000001,510000002659,
72.0312,,Segment,4,2,Image 1,2,1,100000001,510000002663,
70.5312,,Segment,4,1,Image 1,1,1,100000001,510000002666,
110.125,,Segment,4,0,Image 1,1,1,100000000,510000002752,
116.062,,Segment,4,2,Image 1,2,1,100000001,510000002776,
75.0625,,Segment,4,3,Image 1,4,1,100000001,510000002785,
87.5625,,Segment,4,2,Image 1,3,1,100000001,510000002794,
113.031,,Segment,4,1,Image 1,2,1,100000001,510000002796,
75.0625,,Segment,4,3,Image 1,3,1,100000001,510000002800,
131.062,,Segment,4,2,Image 1,2,1,100000000,510000002828,
59.0625,,Segment,4,3,Image 1,3,1,100000001,510000002838,
73.0312,,Segment,4,0,Image 1,1,1,100000001,510000002860,
54.5625,,Segment,4,1,Image 1,2,1,100000001,510000002863,
114.031,,Segment,4,1,Image 1,2,1,100000001,510000002868,
173.016,,Segment,4,1,Image 1,1,1,100000001,510000002875,
113.016,,Segment,4,0,Image 1,1,1,100000001,510000002880,
57.0312,,Segment,4,0,Image 1,1,1,100000001,510000002906,
