
Segment Center Intensity Min Ch=4 Img=1
 ==================== 
Segment Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
12,,Segment,4,17,Image 1,8,1,100000003,510000000015,
12,,Segment,4,16,Image 1,8,1,100000003,510000000019,
9,,Segment,4,15,Image 1,8,1,100000003,510000000024,
41,,Segment,4,14,Image 1,7,1,100000003,510000000040,
77,,Segment,4,13,Image 1,7,1,100000003,510000000042,
0,,Segment,4,12,Image 1,7,1,100000003,510000000131,
0,,Segment,4,11,Image 1,6,1,100000003,510000000144,
0,,Segment,4,10,Image 1,5,1,100000003,510000000154,
24,,Segment,4,9,Image 1,4,1,100000003,510000000172,
100,,Segment,4,8,Image 1,3,1,100000003,510000000188,
76,,Segment,4,7,Image 1,3,1,100000003,510000000200,
133,,Segment,4,6,Image 1,3,1,100000003,510000000205,
20,,Segment,4,5,Image 1,3,1,100000003,510000000220,
56,,Segment,4,4,Image 1,2,1,100000003,510000000227,
96,,Segment,4,3,Image 1,2,1,100000003,510000000241,
78,,Segment,4,2,Image 1,1,1,100000003,510000000251,
76,,Segment,4,1,Image 1,1,1,100000003,510000000260,
112,,Segment,4,0,Image 1,1,1,100000003,510000000272,
23,,Segment,4,17,Image 1,9,1,100000003,510000000299,
10,,Segment,4,16,Image 1,9,1,100000003,510000000304,
5,,Segment,4,14,Image 1,8,1,100000003,510000000308,
19,,Segment,4,15,Image 1,7,1,100000003,510000000310,
59,,Segment,4,13,Image 1,8,1,100000003,510000000324,
65,,Segment,4,6,Image 1,3,1,100000003,510000000334,
34,,Segment,4,5,Image 1,3,1,100000003,510000000387,
0,,Segment,4,4,Image 1,3,1,100000003,510000000404,
38,,Segment,4,3,Image 1,2,1,100000003,510000000417,
21,,Segment,4,2,Image 1,2,1,100000003,510000000427,
36,,Segment,4,6,Image 1,4,1,100000003,510000000430,
17,,Segment,4,5,Image 1,4,1,100000003,510000000433,
58,,Segment,4,9,Image 1,6,1,100000001,510000000440,
132,,Segment,4,8,Image 1,5,1,100000001,510000000442,
61,,Segment,4,7,Image 1,5,1,100000001,510000000452,
0,,Segment,4,6,Image 1,5,1,100000001,510000000460,
24,,Segment,4,5,Image 1,4,1,100000001,510000000466,
0,,Segment,4,4,Image 1,3,1,100000001,510000000491,
67,,Segment,4,3,Image 1,2,1,100000001,510000000497,
22,,Segment,4,2,Image 1,2,1,100000001,510000000530,
74,,Segment,4,1,Image 1,1,1,100000001,510000000631,
99,,Segment,4,0,Image 1,1,1,100000001,510000000660,
0,,Segment,4,8,Image 1,6,1,100000001,510000000666,
0,,Segment,4,9,Image 1,5,1,100000001,510000000668,
43,,Segment,4,7,Image 1,6,1,100000001,510000000671,
24,,Segment,4,5,Image 1,3,1,100000001,510000000680,
46,,Segment,4,6,Image 1,4,1,100000001,510000000682,
0,,Segment,4,9,Image 1,4,1,100000003,510000000704,
8,,Segment,4,8,Image 1,4,1,100000003,510000000760,
21,,Segment,4,7,Image 1,4,1,100000003,510000000762,
0,,Segment,4,6,Image 1,4,1,100000003,510000000775,
8,,Segment,4,5,Image 1,3,1,100000003,510000000798,
48,,Segment,4,4,Image 1,2,1,100000003,510000000806,
103,,Segment,4,3,Image 1,2,1,100000003,510000000828,
139,,Segment,4,1,Image 1,1,1,100000003,510000000845,
28,,Segment,4,0,Image 1,1,1,100000003,510000000864,
10,,Segment,4,9,Image 1,5,1,100000003,510000000901,
0,,Segment,4,7,Image 1,5,1,100000003,510000000925,
10,,Segment,4,8,Image 1,5,1,100000003,510000000928,
0,,Segment,4,6,Image 1,3,1,100000003,510000000961,
0,,Segment,4,5,Image 1,2,1,100000003,510000001005,
19,,Segment,4,4,Image 1,1,1,100000003,510000001014,
76,,Segment,4,3,Image 1,1,1,100000003,510000001044,
0,,Segment,4,8,Image 1,4,1,100000003,510000001046,
52,,Segment,4,7,Image 1,3,1,100000003,510000001048,
22,,Segment,4,6,Image 1,2,1,100000003,510000001053,
0,,Segment,4,7,Image 1,2,1,100000003,510000001055,
0,,Segment,4,3,Image 1,2,1,100000002,510000001060,
19,,Segment,4,2,Image 1,1,1,100000002,510000001122,
155,,Segment,4,1,Image 1,1,1,100000002,510000001124,
0,,Segment,4,0,Image 1,1,1,100000002,510000001158,
40,,Segment,4,3,Image 1,1,1,100000002,510000001173,
36,,Segment,4,2,Image 1,2,1,100000002,510000001187,
