
Spine Center Intensity StdDev Ch=1 Img=1
 ==================== 
Spine Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1,,Spine,1,12,Image 1,7,1,100000003,610000003961,
0.728431,,Spine,1,3,Image 1,2,1,100000003,610000003967,
0,,Spine,1,1,Image 1,1,1,100000001,610000003984,
1.67332,,Spine,1,2,Image 1,3,1,100000001,610000003988,
0.433013,,Spine,1,0,Image 1,1,1,100000003,610000004015,
1.9773,,Spine,1,0,Image 1,1,1,100000001,610000004026,
1.78885,,Spine,1,9,Image 1,3,1,100000000,610000004030,
0.8,,Spine,1,0,Image 1,1,1,100000003,610000004053,
0,,Spine,1,0,Image 1,1,1,100000000,610000004056,
0.8,,Spine,1,3,Image 1,2,1,100000002,610000004060,
0,,Spine,1,0,Image 1,1,1,100000003,610000004070,
0.8,,Spine,1,0,Image 1,1,1,100000003,610000004087,
0.707107,,Spine,1,16,Image 1,4,1,100000000,610000004090,
0.903508,,Spine,1,0,Image 1,1,1,100000003,610000004108,
1.47902,,Spine,1,3,Image 1,1,1,100000000,610000004111,
2.16506,,Spine,1,0,Image 1,1,1,100000001,610000004118,
2.91548,,Spine,1,2,Image 1,1,1,100000000,610000004122,
1.6,,Spine,1,6,Image 1,2,1,100000000,610000004126,
0.866025,,Spine,1,0,Image 1,1,1,100000003,610000004141,
2.09956,,Spine,1,0,Image 1,1,1,100000001,610000004147,
0.829156,,Spine,1,0,Image 1,1,1,100000002,610000004150,
0.471405,,Spine,1,10,Image 1,3,1,100000000,610000004152,
7.59523,,Spine,1,11,Image 1,4,1,100000000,610000004155,
7.07107,,Spine,1,3,Image 1,2,1,100000002,610000004157,
1.34371,,Spine,1,0,Image 1,1,1,100000000,610000004162,
1.67332,,Spine,1,3,Image 1,1,1,100000003,610000004166,
1.35647,,Spine,1,1,Image 1,1,1,100000001,610000004171,
0,,Spine,1,0,Image 1,1,1,100000003,610000004177,
0.816497,,Spine,1,2,Image 1,1,1,100000002,610000004179,
0.942809,,Spine,1,1,Image 1,2,1,100000002,610000004181,
1.22474,,Spine,1,4,Image 1,3,1,100000003,610000004184,
0.816497,,Spine,1,1,Image 1,1,1,100000000,610000004186,
2.15407,,Spine,1,0,Image 1,1,1,100000001,610000004191,
0,,Spine,1,0,Image 1,1,1,100000003,610000004197,
0.5,,Spine,1,0,Image 1,1,1,100000003,610000004199,
1.78536,,Spine,1,1,Image 1,1,1,100000001,610000004202,
2.49444,,Spine,1,1,Image 1,1,1,100000003,610000004207,
0.866025,,Spine,1,0,Image 1,1,1,100000003,610000004216,
2.87054,,Spine,1,2,Image 1,3,1,100000001,610000004220,
0.707107,,Spine,1,5,Image 1,3,1,100000003,610000004223,
1.26491,,Spine,1,5,Image 1,2,1,100000002,610000004228,
2.23607,,Spine,1,5,Image 1,2,1,100000001,610000004231,
1.45686,,Spine,1,0,Image 1,1,1,100000000,610000004238,
1.41421,,Spine,1,5,Image 1,3,1,100000000,610000004241,
1.29904,,Spine,1,1,Image 1,2,1,100000001,610000004244,
1.26491,,Spine,1,1,Image 1,1,1,100000002,610000004248,
2.78388,,Spine,1,0,Image 1,1,1,100000001,610000004255,
1.29904,,Spine,1,0,Image 1,1,1,100000002,610000004259,
1.47902,,Spine,1,0,Image 1,1,1,100000001,610000004262,
3.2388,,Spine,1,0,Image 1,1,1,100000001,610000004268,
0,,Spine,1,1,Image 1,1,1,100000001,610000004271,
1.24722,,Spine,1,4,Image 1,2,1,100000001,610000004274,
1.63936,,Spine,1,1,Image 1,1,1,100000001,610000004280,
2.62467,,Spine,1,2,Image 1,1,1,100000002,610000004282,
1.46249,,Spine,1,1,Image 1,1,1,100000002,610000004288,
0.8,,Spine,1,0,Image 1,1,1,100000002,610000004293,
0.942809,,Spine,1,1,Image 1,1,1,100000002,610000004295,
1.11803,,Spine,1,4,Image 1,1,1,100000000,610000004298,
0.829156,,Spine,1,0,Image 1,1,1,100000001,610000004301,
0.471405,,Spine,1,7,Image 1,3,1,100000000,610000004303,
6.01849,,Spine,1,2,Image 1,1,1,100000000,610000004306,
3.29983,,Spine,1,1,Image 1,1,1,100000001,610000004310,
0.979796,,Spine,1,0,Image 1,1,1,100000003,610000004314,
2.86138,,Spine,1,1,Image 1,2,1,100000001,610000004317,
2.16025,,Spine,1,1,Image 1,1,1,100000001,610000004320,
5.4365,,Spine,1,0,Image 1,1,1,100000000,610000004324,
1.78536,,Spine,1,0,Image 1,1,1,100000001,610000004327,
0.471405,,Spine,1,0,Image 1,1,1,100000000,610000004330,
0.942809,,Spine,1,0,Image 1,1,1,100000002,610000004333,
0.471405,,Spine,1,1,Image 1,1,1,100000001,610000004336,
1.09545,,Spine,1,0,Image 1,1,1,100000000,610000004340,
0.816497,,Spine,1,5,Image 1,2,1,100000002,610000004342,
0.816497,,Spine,1,0,Image 1,1,1,100000002,610000004344,
0.5,,Spine,1,9,Image 1,4,1,100000003,610000004347,
1.24722,,Spine,1,9,Image 1,4,1,100000003,610000004349,
0.897527,,Spine,1,0,Image 1,1,1,100000003,610000004355,
2.69258,,Spine,1,0,Image 1,1,1,100000002,610000004359,
0,,Spine,1,0,Image 1,1,1,100000003,610000004363,
1.24722,,Spine,1,0,Image 1,1,1,100000003,610000004367,
1.11803,,Spine,1,0,Image 1,1,1,100000003,610000004373,
2.19089,,Spine,1,0,Image 1,1,1,100000001,610000004377,
0,,Spine,1,1,Image 1,1,1,100000001,610000004380,
1,,Spine,1,1,Image 1,1,1,100000001,610000004382,
2.92575,,Spine,1,1,Image 1,1,1,100000003,610000004386,
0.433013,,Spine,1,0,Image 1,1,1,100000000,610000004390,
0.942809,,Spine,1,12,Image 1,7,1,100000003,610000004392,
1.69967,,Spine,1,1,Image 1,1,1,100000001,610000004394,
0.942809,,Spine,1,1,Image 1,1,1,100000001,610000004397,
2.36643,,Spine,1,0,Image 1,1,1,100000000,610000004404,
1.29904,,Spine,1,1,Image 1,1,1,100000002,610000004407,
0.816497,,Spine,1,0,Image 1,1,1,100000003,610000004409,
1.24722,,Spine,1,7,Image 1,3,1,100000001,610000004412,
0,,Spine,1,0,Image 1,1,1,100000003,610000004415,
1.29904,,Spine,1,0,Image 1,1,1,100000002,610000004418,
0.471405,,Spine,1,4,Image 1,3,1,100000003,610000004424,
2.5,,Spine,1,1,Image 1,1,1,100000001,610000004426,
1.41421,,Spine,1,3,Image 1,2,1,100000003,610000004429,
1.41421,,Spine,1,0,Image 1,1,1,100000002,610000004433,
0,,Spine,1,0,Image 1,1,1,100000003,610000004435,
1,,Spine,1,0,Image 1,1,1,100000001,610000004438,
0.942809,,Spine,1,0,Image 1,1,1,100000001,610000004442,
0.5,,Spine,1,1,Image 1,1,1,100000001,610000004444,
2.35702,,Spine,1,3,Image 1,1,1,100000003,610000004446,
0.5,,Spine,1,1,Image 1,1,1,100000001,610000004448,
0.942809,,Spine,1,0,Image 1,1,1,100000003,610000004454,
0.866025,,Spine,1,0,Image 1,1,1,100000001,610000004457,
0,,Spine,1,1,Image 1,1,1,100000001,610000004460,
1.5,,Spine,1,0,Image 1,1,1,100000002,610000004462,
1.69967,,Spine,1,1,Image 1,2,1,100000001,610000004464,
1,,Spine,1,1,Image 1,1,1,100000001,610000004468,
3.5,,Spine,1,0,Image 1,1,1,100000003,610000004470,
0.5,,Spine,1,0,Image 1,1,1,100000000,610000004473,
0.942809,,Spine,1,0,Image 1,1,1,100000003,610000004476,
