
Segment Branch Depth
 ==================== 
Segment Branch Depth,Unit,Category,Depth,Level,Time,FilamentID,ID,
2,,Segment,2,1,1,100000002,510000001122,
1,,Segment,1,1,1,100000002,510000001124,
0,,Segment,0,1,1,100000002,510000001158,
3,,Segment,3,1,1,100000002,510000001173,
2,,Segment,2,2,1,100000002,510000001187,
1,,Segment,1,2,1,100000002,510000001190,
3,,Segment,3,2,1,100000002,510000001215,
2,,Segment,2,1,1,100000002,510000001237,
1,,Segment,1,1,1,100000002,510000001249,
0,,Segment,0,1,1,100000002,510000001262,
3,,Segment,3,2,1,100000002,510000001287,
2,,Segment,2,2,1,100000002,510000001308,
1,,Segment,1,2,1,100000002,510000001315,
3,,Segment,3,1,1,100000002,510000001321,
2,,Segment,2,2,1,100000002,510000001352,
3,,Segment,3,3,1,100000002,510000001358,
2,,Segment,2,3,1,100000002,510000001361,
7,,Segment,7,3,1,100000001,510000001404,
6,,Segment,6,3,1,100000001,510000001415,
5,,Segment,5,2,1,100000001,510000001426,
4,,Segment,4,2,1,100000001,510000001446,
2,,Segment,2,2,1,100000001,510000001451,
1,,Segment,1,2,1,100000001,510000001463,
0,,Segment,0,1,1,100000001,510000001466,
7,,Segment,7,4,1,100000001,510000001495,
6,,Segment,6,2,1,100000001,510000001498,
13,,Segment,13,7,1,100000003,510000001505,
13,,Segment,13,6,1,100000003,510000001508,
11,,Segment,11,5,1,100000003,510000001515,
4,,Segment,4,2,1,100000001,510000001521,
3,,Segment,3,3,1,100000001,510000001525,
4,,Segment,4,2,1,100000001,510000001528,
3,,Segment,3,1,1,100000001,510000001539,
3,,Segment,3,2,1,100000001,510000001551,
8,,Segment,8,6,1,100000003,510000001580,
7,,Segment,7,5,1,100000003,510000001605,
6,,Segment,6,4,1,100000003,510000001621,
5,,Segment,5,4,1,100000003,510000001656,
4,,Segment,4,3,1,100000003,510000001736,
3,,Segment,3,2,1,100000003,510000001754,
2,,Segment,2,2,1,100000003,510000001756,
1,,Segment,1,2,1,100000003,510000001769,
9,,Segment,9,6,1,100000003,510000001772,
8,,Segment,8,5,1,100000003,510000001783,
9,,Segment,9,5,1,100000003,510000001786,
8,,Segment,8,4,1,100000003,510000001792,
7,,Segment,7,4,1,100000003,510000001799,
8,,Segment,8,5,1,100000003,510000001805,
18,,Segment,18,4,1,100000000,510000001818,
17,,Segment,17,4,1,100000000,510000001820,
16,,Segment,16,4,1,100000000,510000001833,
15,,Segment,15,3,1,100000000,510000001835,
14,,Segment,14,3,1,100000000,510000001842,
13,,Segment,13,3,1,100000000,510000001857,
11,,Segment,11,3,1,100000000,510000001865,
10,,Segment,10,3,1,100000000,510000001891,
9,,Segment,9,3,1,100000000,510000001899,
8,,Segment,8,3,1,100000000,510000001904,
7,,Segment,7,3,1,100000000,510000001920,
5,,Segment,5,3,1,100000000,510000001943,
4,,Segment,4,2,1,100000000,510000001963,
3,,Segment,3,1,1,100000000,510000001973,
2,,Segment,2,1,1,100000000,510000001975,
1,,Segment,1,1,1,100000000,510000001980,
0,,Segment,0,1,1,100000000,510000001987,
6,,Segment,6,5,1,100000003,510000002021,
18,,Segment,18,5,1,100000000,510000002024,
17,,Segment,17,5,1,100000000,510000002026,
5,,Segment,5,3,1,100000003,510000002031,
12,,Segment,12,5,1,100000000,510000002037,
11,,Segment,11,4,1,100000000,510000002093,
16,,Segment,16,3,1,100000000,510000002096,
15,,Segment,15,4,1,100000000,510000002100,
10,,Segment,10,4,1,100000000,510000002110,
9,,Segment,9,3,1,100000000,510000002112,
8,,Segment,8,3,1,100000000,510000002115,
6,,Segment,6,3,1,100000000,510000002125,
5,,Segment,5,2,1,100000000,510000002127,
4,,Segment,4,2,1,100000000,510000002145,
3,,Segment,3,1,1,100000000,510000002150,
2,,Segment,2,1,1,100000000,510000002183,
1,,Segment,1,1,1,100000000,510000002198,
0,,Segment,0,1,1,100000000,510000002231,
14,,Segment,14,4,1,100000000,510000002242,
8,,Segment,8,4,1,100000000,510000002247,
10,,Segment,10,4,1,100000003,510000002255,
5,,Segment,5,3,1,100000003,510000002269,
4,,Segment,4,2,1,100000003,510000002289,
12,,Segment,12,4,1,100000000,510000002291,
10,,Segment,10,3,1,100000000,510000002293,
9,,Segment,9,4,1,100000000,510000002297,
1,,Segment,1,2,1,100000000,510000002306,
0,,Segment,0,1,1,100000000,510000002364,
7,,Segment,7,3,1,100000003,510000002390,
6,,Segment,6,3,1,100000003,510000002404,
5,,Segment,5,1,1,100000003,510000002412,
5,,Segment,5,3,1,100000000,510000002422,
7,,Segment,7,4,1,100000003,510000002424,
9,,Segment,9,3,1,100000003,510000002428,
7,,Segment,7,4,1,100000000,510000002430,
2,,Segment,2,2,1,100000000,510000002440,
1,,Segment,1,1,1,100000000,510000002445,
5,,Segment,5,2,1,100000003,510000002450,
10,,Segment,10,4,1,100000000,510000002470,
2,,Segment,2,2,1,100000002,510000002487,
1,,Segment,1,2,1,100000002,510000002538,
0,,Segment,0,1,1,100000002,510000002542,
8,,Segment,8,4,1,100000003,510000002561,
6,,Segment,6,2,1,100000000,510000002565,
9,,Segment,9,4,1,100000000,510000002573,
4,,Segment,4,1,1,100000000,510000002590,
5,,Segment,5,2,1,100000003,510000002604,
2,,Segment,2,3,1,100000002,510000002617,
7,,Segment,7,4,1,100000003,510000002619,
4,,Segment,4,2,1,100000003,510000002631,
6,,Segment,6,2,1,100000003,510000002637,
5,,Segment,5,2,1,100000003,510000002647,
2,,Segment,2,3,1,100000003,510000002676,
6,,Segment,6,3,1,100000003,510000002684,
4,,Segment,4,2,1,100000003,510000002700,
6,,Segment,6,4,1,100000003,510000002702,
8,,Segment,8,4,1,100000000,510000002705,
4,,Segment,4,3,1,100000003,510000002715,
3,,Segment,3,2,1,100000000,510000002723,
3,,Segment,3,2,1,100000000,510000002725,
6,,Segment,6,3,1,100000000,510000002735,
5,,Segment,5,2,1,100000000,510000002751,
7,,Segment,7,3,1,100000000,510000002761,
6,,Segment,6,2,1,100000000,510000002773,
7,,Segment,7,2,1,100000000,510000002787,
2,,Segment,2,2,1,100000003,510000002792,
4,,Segment,4,3,1,100000003,510000002794,
3,,Segment,3,3,1,100000003,510000002796,
7,,Segment,7,4,1,100000000,510000002801,
5,,Segment,5,3,1,100000002,510000002813,
4,,Segment,4,2,1,100000002,510000002819,
3,,Segment,3,2,1,100000002,510000002825,
2,,Segment,2,1,1,100000002,510000002874,
1,,Segment,1,1,1,100000002,510000002881,
6,,Segment,6,4,1,100000000,510000002884,
3,,Segment,3,2,1,100000002,510000002913,
2,,Segment,2,2,1,100000002,510000002916,
3,,Segment,3,1,1,100000003,510000002918,
2,,Segment,2,2,1,100000000,510000002939,
3,,Segment,3,3,1,100000003,510000002943,
5,,Segment,5,2,1,100000002,510000002950,
1,,Segment,1,2,1,100000000,510000002966,
1,,Segment,1,1,1,100000000,510000002995,
0,,Segment,0,1,1,100000000,510000003015,
1,,Segment,1,2,1,100000003,510000003023,
0,,Segment,0,1,1,100000003,510000003043,
3,,Segment,3,1,1,100000002,510000003047,
1,,Segment,1,2,1,100000001,510000003057,
0,,Segment,0,1,1,100000001,510000003139,
4,,Segment,4,3,1,100000000,510000003145,
1,,Segment,1,2,1,100000000,510000003168,
2,,Segment,2,2,1,100000001,510000003174,
1,,Segment,1,1,1,100000001,510000003180,
4,,Segment,4,2,1,100000000,510000003184,
2,,Segment,2,1,1,100000001,510000003187,
1,,Segment,1,1,1,100000003,510000003190,
4,,Segment,4,3,1,100000001,510000003194,
2,,Segment,2,3,1,100000000,510000003198,
1,,Segment,1,2,1,100000003,510000003210,
5,,Segment,5,1,1,100000000,510000003223,
3,,Segment,3,3,1,100000000,510000003228,
1,,Segment,1,2,1,100000003,510000003231,
0,,Segment,0,1,1,100000003,510000003242,
2,,Segment,2,3,1,100000001,510000003272,
1,,Segment,1,2,1,100000001,510000003289,
0,,Segment,0,1,1,100000001,510000003296,
5,,Segment,5,2,1,100000000,510000003300,
2,,Segment,2,3,1,100000001,510000003309,
1,,Segment,1,1,1,100000000,510000003315,
0,,Segment,0,1,1,100000000,510000003339,
1,,Segment,1,1,1,100000001,510000003372,
1,,Segment,1,2,1,100000000,510000003374,
1,,Segment,1,2,1,100000000,510000003376,
1,,Segment,1,1,1,100000003,510000003379,
0,,Segment,0,1,1,100000003,510000003387,
3,,Segment,3,3,1,100000002,510000003390,
1,,Segment,1,1,1,100000002,510000003424,
0,,Segment,0,1,1,100000002,510000003430,
3,,Segment,3,2,1,100000000,510000003462,
2,,Segment,2,2,1,100000000,510000003471,
2,,Segment,2,2,1,100000001,510000003474,
1,,Segment,1,2,1,100000001,510000003495,
1,,Segment,1,2,1,100000002,510000003498,
0,,Segment,0,1,1,100000002,510000003501,
1,,Segment,1,1,1,100000001,510000003503,
0,,Segment,0,1,1,100000001,510000003551,
0,,Segment,0,1,1,100000002,510000003569,
6,,Segment,6,3,1,100000000,510000003585,
12,,Segment,12,3,1,100000000,510000003586,
13,,Segment,13,4,1,100000000,510000003587,
12,,Segment,12,4,1,100000000,510000003588,
4,,Segment,4,1,1,100000000,510000003589,
2,,Segment,2,2,1,100000000,510000003590,
3,,Segment,3,2,1,100000000,510000003591,
7,,Segment,7,3,1,100000000,510000003593,
2,,Segment,2,1,1,100000000,510000003594,
2,,Segment,2,1,1,100000001,510000003596,
4,,Segment,4,1,1,100000001,510000003597,
3,,Segment,3,2,1,100000001,510000003599,
5,,Segment,5,3,1,100000001,510000003600,
3,,Segment,3,3,1,100000001,510000003601,
4,,Segment,4,3,1,100000002,510000003604,
12,,Segment,12,6,1,100000003,510000003606,
8,,Segment,8,3,1,100000003,510000003607,
2,,Segment,2,1,1,100000003,510000003609,
