
Spine Mean Diameter
 ==================== 
Spine Mean Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.501276,µm,Spine,0,1,1,100000003,610000004470,
0.443302,µm,Spine,0,1,1,100000000,610000004473,
0.559424,µm,Spine,0,1,1,100000003,610000004476,
0.398983,µm,Spine,5,3,1,100000003,610000004478,
0.620283,µm,Spine,3,1,1,100000000,610000004480,
0.432011,µm,Spine,2,3,1,100000001,610000004482,
0.1625,µm,Spine,2,3,1,100000001,610000004484,
0.32011,µm,Spine,0,1,1,100000001,610000004489,
0.406185,µm,Spine,0,1,1,100000002,610000004491,
0.311913,µm,Spine,2,3,1,100000001,610000004494,
0.326465,µm,Spine,0,1,1,100000002,610000004497,
0.385884,µm,Spine,10,3,1,100000000,610000004499,
0.398161,µm,Spine,1,1,1,100000001,610000004502,
0.469206,µm,Spine,0,1,1,100000002,610000004508,
0.433783,µm,Spine,2,3,1,100000001,610000004511,
0.370703,µm,Spine,0,1,1,100000003,610000004513,
0.349292,µm,Spine,2,3,1,100000001,610000004519,
0.353212,µm,Spine,6,2,1,100000000,610000004524,
0.413042,µm,Spine,0,1,1,100000003,610000004526,
0.59767,µm,Spine,0,1,1,100000000,610000004530,
0.324401,µm,Spine,1,1,1,100000002,610000004532,
0.433063,µm,Spine,1,1,1,100000002,610000004535,
0.392409,µm,Spine,0,1,1,100000000,610000004538,
0.442089,µm,Spine,1,1,1,100000001,610000004543,
0.389186,µm,Spine,0,1,1,100000000,610000004562,
0.211717,µm,Spine,18,4,1,100000000,610000004597,
0.189784,µm,Spine,16,4,1,100000000,610000004598,
0.273101,µm,Spine,16,4,1,100000000,610000004599,
0.453799,µm,Spine,5,1,1,100000000,610000004600,
0.609943,µm,Spine,3,1,1,100000000,610000004601,
0.60152,µm,Spine,3,2,1,100000000,610000004602,
0.322814,µm,Spine,4,1,1,100000000,610000004603,
0.271757,µm,Spine,2,1,1,100000000,610000004604,
0.345943,µm,Spine,2,1,1,100000000,610000004605,
0.245918,µm,Spine,2,2,1,100000000,610000004606,
0.600262,µm,Spine,0,1,1,100000000,610000004607,
0.684665,µm,Spine,0,1,1,100000000,610000004608,
0.345058,µm,Spine,0,1,1,100000000,610000004617,
0.325229,µm,Spine,0,1,1,100000000,610000004618,
0.277418,µm,Spine,0,1,1,100000000,610000004619,
0.419644,µm,Spine,9,5,1,100000001,610000004621,
0.316011,µm,Spine,7,6,1,100000001,610000004622,
0.348742,µm,Spine,2,2,1,100000001,610000004623,
0.262931,µm,Spine,1,1,1,100000001,610000004624,
0.475669,µm,Spine,1,1,1,100000001,610000004625,
0.401273,µm,Spine,1,1,1,100000001,610000004626,
0.438948,µm,Spine,1,1,1,100000001,610000004627,
0.307404,µm,Spine,1,2,1,100000001,610000004628,
0.439876,µm,Spine,0,1,1,100000001,610000004629,
0.295892,µm,Spine,0,1,1,100000001,610000004630,
0.295396,µm,Spine,5,2,1,100000001,610000004633,
0.350316,µm,Spine,1,2,1,100000001,610000004634,
0.469253,µm,Spine,0,1,1,100000001,610000004635,
0.290849,µm,Spine,2,3,1,100000001,610000004638,
0.284009,µm,Spine,1,1,1,100000001,610000004639,
0.378774,µm,Spine,0,1,1,100000001,610000004640,
0.356224,µm,Spine,0,1,1,100000001,610000004641,
0.5293,µm,Spine,0,1,1,100000001,610000004642,
0.534176,µm,Spine,0,1,1,100000001,610000004643,
0.334383,µm,Spine,0,1,1,100000002,610000004650,
0.322967,µm,Spine,0,1,1,100000002,610000004651,
0.302164,µm,Spine,0,1,1,100000002,610000004652,
0.357995,µm,Spine,0,1,1,100000002,610000004653,
0.298225,µm,Spine,2,1,1,100000002,610000004654,
0.291022,µm,Spine,1,2,1,100000002,610000004656,
0.237532,µm,Spine,5,3,1,100000002,610000004657,
0.341594,µm,Spine,5,3,1,100000002,610000004658,
0.310904,µm,Spine,5,2,1,100000002,610000004659,
0.267732,µm,Spine,4,2,1,100000002,610000004660,
0.271788,µm,Spine,4,2,1,100000002,610000004661,
0.235432,µm,Spine,3,2,1,100000002,610000004662,
0.264243,µm,Spine,3,2,1,100000002,610000004663,
0.208092,µm,Spine,2,2,1,100000002,610000004664,
0.280945,µm,Spine,2,1,1,100000002,610000004665,
0.248272,µm,Spine,0,1,1,100000002,610000004666,
0.39102,µm,Spine,1,1,1,100000002,610000004668,
0.233671,µm,Spine,16,9,1,100000003,610000004670,
0.276562,µm,Spine,12,7,1,100000003,610000004671,
0.455298,µm,Spine,13,6,1,100000003,610000004672,
0.260101,µm,Spine,11,6,1,100000003,610000004673,
0.250419,µm,Spine,11,5,1,100000003,610000004674,
0.32585,µm,Spine,11,5,1,100000003,610000004675,
0.261737,µm,Spine,6,2,1,100000003,610000004676,
0.302663,µm,Spine,5,2,1,100000003,610000004677,
0.211995,µm,Spine,5,2,1,100000003,610000004678,
0.239005,µm,Spine,4,2,1,100000003,610000004679,
0.271143,µm,Spine,3,1,1,100000003,610000004680,
0.333528,µm,Spine,2,1,1,100000003,610000004681,
0.406596,µm,Spine,5,3,1,100000003,610000004682,
0.331972,µm,Spine,5,3,1,100000003,610000004683,
0.42397,µm,Spine,5,3,1,100000003,610000004684,
0.404526,µm,Spine,5,3,1,100000003,610000004685,
0.250739,µm,Spine,4,2,1,100000003,610000004686,
0.337788,µm,Spine,9,4,1,100000003,610000004690,
0.425734,µm,Spine,9,4,1,100000003,610000004691,
0.24847,µm,Spine,9,4,1,100000003,610000004692,
0.274907,µm,Spine,8,4,1,100000003,610000004693,
0.185463,µm,Spine,8,5,1,100000003,610000004694,
0.235572,µm,Spine,7,5,1,100000003,610000004695,
0.206998,µm,Spine,7,5,1,100000003,610000004696,
0.264062,µm,Spine,7,5,1,100000003,610000004697,
0.287042,µm,Spine,5,2,1,100000003,610000004698,
0.343705,µm,Spine,5,2,1,100000003,610000004699,
0.474948,µm,Spine,1,1,1,100000003,610000004700,
0.217695,µm,Spine,9,6,1,100000003,610000004701,
0.374032,µm,Spine,8,4,1,100000003,610000004702,
0.228948,µm,Spine,4,3,1,100000003,610000004703,
0.4056,µm,Spine,1,2,1,100000003,610000004704,
0.307085,µm,Spine,0,1,1,100000003,610000004705,
