
Spine Terminal Pt Intensity Center Ch=3 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
0,,Spine,3,12,Image 1,1,100000003,610000003961,
0,,Spine,3,3,Image 1,1,100000003,610000003967,
0,,Spine,3,1,Image 1,1,100000001,610000003984,
0,,Spine,3,2,Image 1,1,100000001,610000003988,
0,,Spine,3,0,Image 1,1,100000003,610000004015,
0,,Spine,3,0,Image 1,1,100000001,610000004026,
0,,Spine,3,9,Image 1,1,100000000,610000004030,
0,,Spine,3,0,Image 1,1,100000003,610000004053,
0,,Spine,3,0,Image 1,1,100000000,610000004056,
0,,Spine,3,3,Image 1,1,100000002,610000004060,
0,,Spine,3,0,Image 1,1,,610000004062,
0,,Spine,3,0,Image 1,1,100000003,610000004087,
0,,Spine,3,16,Image 1,1,100000000,610000004090,
0,,Spine,3,0,Image 1,1,,610000004092,
0,,Spine,3,3,Image 1,1,100000000,610000004111,
0,,Spine,3,0,Image 1,1,100000001,610000004118,
0,,Spine,3,2,Image 1,1,100000000,610000004122,
0,,Spine,3,6,Image 1,1,100000000,610000004126,
0,,Spine,3,0,Image 1,1,100000003,610000004141,
0,,Spine,3,0,Image 1,1,100000001,610000004147,
0,,Spine,3,0,Image 1,1,100000002,610000004150,
0,,Spine,3,10,Image 1,1,100000000,610000004152,
0,,Spine,3,11,Image 1,1,100000000,610000004155,
0,,Spine,3,3,Image 1,1,100000002,610000004157,
0,,Spine,3,0,Image 1,1,100000000,610000004162,
0,,Spine,3,3,Image 1,1,100000003,610000004166,
0,,Spine,3,2,Image 1,1,,610000004168,
0,,Spine,3,0,Image 1,1,,610000004173,
0,,Spine,3,2,Image 1,1,100000002,610000004179,
0,,Spine,3,1,Image 1,1,100000002,610000004181,
0,,Spine,3,4,Image 1,1,100000003,610000004184,
0,,Spine,3,1,Image 1,1,100000000,610000004186,
0,,Spine,3,0,Image 1,1,100000001,610000004191,
0,,Spine,3,0,Image 1,1,,610000004194,
0,,Spine,3,1,Image 1,1,100000001,610000004202,
0,,Spine,3,1,Image 1,1,100000003,610000004207,
0,,Spine,3,0,Image 1,1,100000003,610000004216,
0,,Spine,3,2,Image 1,1,100000001,610000004220,
0,,Spine,3,5,Image 1,1,100000003,610000004223,
0,,Spine,3,5,Image 1,1,100000002,610000004228,
0,,Spine,3,5,Image 1,1,100000001,610000004231,
0,,Spine,3,5,Image 1,1,100000000,610000004241,
0,,Spine,3,1,Image 1,1,100000001,610000004244,
0,,Spine,3,1,Image 1,1,100000002,610000004248,
0,,Spine,3,0,Image 1,1,100000001,610000004255,
0,,Spine,3,0,Image 1,1,,610000004257,
0,,Spine,3,0,Image 1,1,100000001,610000004262,
0,,Spine,3,0,Image 1,1,100000001,610000004268,
0,,Spine,3,2,Image 1,1,,610000004270,
0,,Spine,3,4,Image 1,1,100000001,610000004274,
0,,Spine,3,2,Image 1,1,,610000004278,
0,,Spine,3,2,Image 1,1,100000002,610000004282,
0,,Spine,3,1,Image 1,1,100000002,610000004288,
0,,Spine,3,0,Image 1,1,,610000004290,
0,,Spine,3,1,Image 1,1,100000002,610000004295,
0,,Spine,3,4,Image 1,1,100000000,610000004298,
0,,Spine,3,0,Image 1,1,100000001,610000004301,
0,,Spine,3,7,Image 1,1,100000000,610000004303,
0,,Spine,3,2,Image 1,1,100000000,610000004306,
0,,Spine,3,1,Image 1,1,100000001,610000004310,
0,,Spine,3,0,Image 1,1,100000003,610000004314,
0,,Spine,3,1,Image 1,1,100000001,610000004317,
0,,Spine,3,2,Image 1,1,,610000004319,
0,,Spine,3,0,Image 1,1,,610000004323,
0,,Spine,3,0,Image 1,1,100000001,610000004327,
0,,Spine,3,0,Image 1,1,100000000,610000004330,
0,,Spine,3,0,Image 1,1,,610000004332,
0,,Spine,3,2,Image 1,1,,610000004335,
0,,Spine,3,0,Image 1,1,100000000,610000004340,
0,,Spine,3,5,Image 1,1,100000002,610000004342,
0,,Spine,3,0,Image 1,1,100000002,610000004344,
0,,Spine,3,9,Image 1,1,100000003,610000004347,
0,,Spine,3,9,Image 1,1,100000003,610000004349,
0,,Spine,3,0,Image 1,1,100000003,610000004355,
0,,Spine,3,0,Image 1,1,,610000004357,
0,,Spine,3,0,Image 1,1,,610000004361,
0,,Spine,3,0,Image 1,1,,610000004365,
0,,Spine,3,0,Image 1,1,,610000004371,
0,,Spine,3,0,Image 1,1,100000001,610000004377,
0,,Spine,3,1,Image 1,1,100000001,610000004380,
0,,Spine,3,1,Image 1,1,100000003,610000004386,
0,,Spine,3,0,Image 1,1,,610000004388,
0,,Spine,3,12,Image 1,1,100000003,610000004392,
0,,Spine,3,1,Image 1,1,100000001,610000004394,
0,,Spine,3,2,Image 1,1,,610000004396,
0,,Spine,3,0,Image 1,1,,610000004401,
0,,Spine,3,1,Image 1,1,100000002,610000004407,
0,,Spine,3,0,Image 1,1,100000003,610000004409,
0,,Spine,3,7,Image 1,1,100000001,610000004412,
0,,Spine,3,0,Image 1,1,100000002,610000004418,
0,,Spine,3,4,Image 1,1,100000003,610000004424,
0,,Spine,3,3,Image 1,1,100000003,610000004429,
0,,Spine,3,0,Image 1,1,,610000004432,
0,,Spine,3,0,Image 1,1,100000001,610000004438,
0,,Spine,3,0,Image 1,1,100000001,610000004442,
0,,Spine,3,3,Image 1,1,100000003,610000004446,
0,,Spine,3,0,Image 1,1,,610000004453,
0,,Spine,3,0,Image 1,1,100000001,610000004457,
0,,Spine,3,1,Image 1,1,100000001,610000004460,
0,,Spine,3,1,Image 1,1,100000001,610000004464,
0,,Spine,3,0,Image 1,1,100000003,610000004476,
0,,Spine,3,5,Image 1,1,100000003,610000004478,
0,,Spine,3,3,Image 1,1,100000000,610000004480,
0,,Spine,3,0,Image 1,1,100000001,610000004489,
0,,Spine,3,0,Image 1,1,100000002,610000004497,
0,,Spine,3,10,Image 1,1,100000000,610000004499,
0,,Spine,3,1,Image 1,1,100000001,610000004502,
0,,Spine,3,6,Image 1,1,100000000,610000004524,
0,,Spine,3,1,Image 1,1,100000002,610000004532,
0,,Spine,3,1,Image 1,1,100000002,610000004535,
0,,Spine,3,0,Image 1,1,100000000,610000004538,
0,,Spine,3,1,Image 1,1,100000001,610000004543,
0,,Spine,3,5,Image 1,1,,610000004708,
0,,Spine,3,3,Image 1,1,,610000004708,
