
Spine Center Number of Voxel Ch=1 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
4,,Spine,1,12,Image 1,7,1,100000003,610000003961,
7,,Spine,1,3,Image 1,2,1,100000003,610000003967,
1,,Spine,1,1,Image 1,1,1,100000001,610000003984,
5,,Spine,1,2,Image 1,3,1,100000001,610000003988,
4,,Spine,1,0,Image 1,1,1,100000003,610000004015,
12,,Spine,1,0,Image 1,1,1,100000001,610000004026,
5,,Spine,1,9,Image 1,3,1,100000000,610000004030,
5,,Spine,1,0,Image 1,1,1,100000003,610000004053,
4,,Spine,1,0,Image 1,1,1,100000000,610000004056,
5,,Spine,1,3,Image 1,2,1,100000002,610000004060,
1,,Spine,1,0,Image 1,1,1,100000003,610000004070,
5,,Spine,1,0,Image 1,1,1,100000003,610000004087,
4,,Spine,1,16,Image 1,4,1,100000000,610000004090,
7,,Spine,1,0,Image 1,1,1,100000003,610000004108,
4,,Spine,1,3,Image 1,1,1,100000000,610000004111,
8,,Spine,1,0,Image 1,1,1,100000001,610000004118,
4,,Spine,1,2,Image 1,1,1,100000000,610000004122,
5,,Spine,1,6,Image 1,2,1,100000000,610000004126,
4,,Spine,1,0,Image 1,1,1,100000003,610000004141,
7,,Spine,1,0,Image 1,1,1,100000001,610000004147,
4,,Spine,1,0,Image 1,1,1,100000002,610000004150,
3,,Spine,1,10,Image 1,3,1,100000000,610000004152,
4,,Spine,1,11,Image 1,4,1,100000000,610000004155,
3,,Spine,1,3,Image 1,2,1,100000002,610000004157,
6,,Spine,1,0,Image 1,1,1,100000000,610000004162,
5,,Spine,1,3,Image 1,1,1,100000003,610000004166,
5,,Spine,1,1,Image 1,1,1,100000001,610000004171,
1,,Spine,1,0,Image 1,1,1,100000003,610000004177,
3,,Spine,1,2,Image 1,1,1,100000002,610000004179,
3,,Spine,1,1,Image 1,2,1,100000002,610000004181,
4,,Spine,1,4,Image 1,3,1,100000003,610000004184,
3,,Spine,1,1,Image 1,1,1,100000000,610000004186,
5,,Spine,1,0,Image 1,1,1,100000001,610000004191,
0,,Spine,1,0,Image 1,1,1,100000003,610000004197,
2,,Spine,1,0,Image 1,1,1,100000003,610000004199,
4,,Spine,1,1,Image 1,1,1,100000001,610000004202,
6,,Spine,1,1,Image 1,1,1,100000003,610000004207,
4,,Spine,1,0,Image 1,1,1,100000003,610000004216,
5,,Spine,1,2,Image 1,3,1,100000001,610000004220,
4,,Spine,1,5,Image 1,3,1,100000003,610000004223,
5,,Spine,1,5,Image 1,2,1,100000002,610000004228,
4,,Spine,1,5,Image 1,2,1,100000001,610000004231,
7,,Spine,1,0,Image 1,1,1,100000000,610000004238,
3,,Spine,1,5,Image 1,3,1,100000000,610000004241,
4,,Spine,1,1,Image 1,2,1,100000001,610000004244,
5,,Spine,1,1,Image 1,1,1,100000002,610000004248,
8,,Spine,1,0,Image 1,1,1,100000001,610000004255,
4,,Spine,1,0,Image 1,1,1,100000002,610000004259,
4,,Spine,1,0,Image 1,1,1,100000001,610000004262,
7,,Spine,1,0,Image 1,1,1,100000001,610000004268,
3,,Spine,1,1,Image 1,1,1,100000001,610000004271,
3,,Spine,1,4,Image 1,2,1,100000001,610000004274,
4,,Spine,1,1,Image 1,1,1,100000001,610000004280,
3,,Spine,1,2,Image 1,1,1,100000002,610000004282,
6,,Spine,1,1,Image 1,1,1,100000002,610000004288,
5,,Spine,1,0,Image 1,1,1,100000002,610000004293,
3,,Spine,1,1,Image 1,1,1,100000002,610000004295,
4,,Spine,1,4,Image 1,1,1,100000000,610000004298,
4,,Spine,1,0,Image 1,1,1,100000001,610000004301,
3,,Spine,1,7,Image 1,3,1,100000000,610000004303,
3,,Spine,1,2,Image 1,1,1,100000000,610000004306,
3,,Spine,1,1,Image 1,1,1,100000001,610000004310,
5,,Spine,1,0,Image 1,1,1,100000003,610000004314,
4,,Spine,1,1,Image 1,2,1,100000001,610000004317,
3,,Spine,1,1,Image 1,1,1,100000001,610000004320,
3,,Spine,1,0,Image 1,1,1,100000000,610000004324,
4,,Spine,1,0,Image 1,1,1,100000001,610000004327,
3,,Spine,1,0,Image 1,1,1,100000000,610000004330,
3,,Spine,1,0,Image 1,1,1,100000002,610000004333,
3,,Spine,1,1,Image 1,1,1,100000001,610000004336,
5,,Spine,1,0,Image 1,1,1,100000000,610000004340,
3,,Spine,1,5,Image 1,2,1,100000002,610000004342,
3,,Spine,1,0,Image 1,1,1,100000002,610000004344,
4,,Spine,1,9,Image 1,4,1,100000003,610000004347,
3,,Spine,1,9,Image 1,4,1,100000003,610000004349,
6,,Spine,1,0,Image 1,1,1,100000003,610000004355,
4,,Spine,1,0,Image 1,1,1,100000002,610000004359,
1,,Spine,1,0,Image 1,1,1,100000003,610000004363,
3,,Spine,1,0,Image 1,1,1,100000003,610000004367,
4,,Spine,1,0,Image 1,1,1,100000003,610000004373,
5,,Spine,1,0,Image 1,1,1,100000001,610000004377,
1,,Spine,1,1,Image 1,1,1,100000001,610000004380,
2,,Spine,1,1,Image 1,1,1,100000001,610000004382,
5,,Spine,1,1,Image 1,1,1,100000003,610000004386,
4,,Spine,1,0,Image 1,1,1,100000000,610000004390,
3,,Spine,1,12,Image 1,7,1,100000003,610000004392,
3,,Spine,1,1,Image 1,1,1,100000001,610000004394,
3,,Spine,1,1,Image 1,1,1,100000001,610000004397,
5,,Spine,1,0,Image 1,1,1,100000000,610000004404,
4,,Spine,1,1,Image 1,1,1,100000002,610000004407,
3,,Spine,1,0,Image 1,1,1,100000003,610000004409,
3,,Spine,1,7,Image 1,3,1,100000001,610000004412,
2,,Spine,1,0,Image 1,1,1,100000003,610000004415,
4,,Spine,1,0,Image 1,1,1,100000002,610000004418,
3,,Spine,1,4,Image 1,3,1,100000003,610000004424,
2,,Spine,1,1,Image 1,1,1,100000001,610000004426,
3,,Spine,1,3,Image 1,2,1,100000003,610000004429,
3,,Spine,1,0,Image 1,1,1,100000002,610000004433,
2,,Spine,1,0,Image 1,1,1,100000003,610000004435,
4,,Spine,1,0,Image 1,1,1,100000001,610000004438,
3,,Spine,1,0,Image 1,1,1,100000001,610000004442,
2,,Spine,1,1,Image 1,1,1,100000001,610000004444,
3,,Spine,1,3,Image 1,1,1,100000003,610000004446,
2,,Spine,1,1,Image 1,1,1,100000001,610000004448,
3,,Spine,1,0,Image 1,1,1,100000003,610000004454,
4,,Spine,1,0,Image 1,1,1,100000001,610000004457,
1,,Spine,1,1,Image 1,1,1,100000001,610000004460,
2,,Spine,1,0,Image 1,1,1,100000002,610000004462,
3,,Spine,1,1,Image 1,2,1,100000001,610000004464,
2,,Spine,1,1,Image 1,1,1,100000001,610000004468,
2,,Spine,1,0,Image 1,1,1,100000003,610000004470,
2,,Spine,1,0,Image 1,1,1,100000000,610000004473,
3,,Spine,1,0,Image 1,1,1,100000003,610000004476,
3,,Spine,1,5,Image 1,3,1,100000003,610000004478,
3,,Spine,1,3,Image 1,1,1,100000000,610000004480,
2,,Spine,1,1,Image 1,1,1,100000001,610000004482,
2,,Spine,1,1,Image 1,1,1,100000001,610000004484,
3,,Spine,1,0,Image 1,1,1,100000001,610000004489,
2,,Spine,1,0,Image 1,1,1,100000002,610000004491,
2,,Spine,1,1,Image 1,1,1,100000001,610000004494,
3,,Spine,1,0,Image 1,1,1,100000002,610000004497,
3,,Spine,1,10,Image 1,3,1,100000000,610000004499,
3,,Spine,1,1,Image 1,1,1,100000001,610000004502,
2,,Spine,1,0,Image 1,1,1,100000002,610000004508,
2,,Spine,1,1,Image 1,1,1,100000001,610000004511,
2,,Spine,1,0,Image 1,1,1,100000003,610000004513,
2,,Spine,1,1,Image 1,1,1,100000001,610000004519,
3,,Spine,1,6,Image 1,2,1,100000000,610000004524,
2,,Spine,1,0,Image 1,1,1,100000003,610000004526,
2,,Spine,1,0,Image 1,1,1,100000000,610000004530,
3,,Spine,1,1,Image 1,1,1,100000002,610000004532,
4,,Spine,1,1,Image 1,1,1,100000002,610000004535,
3,,Spine,1,0,Image 1,1,1,100000000,610000004538,
3,,Spine,1,1,Image 1,1,1,100000001,610000004543,
2,,Spine,1,0,Image 1,1,1,100000000,610000004562,
2,,Spine,1,18,Image 1,4,1,100000000,610000004597,
2,,Spine,1,16,Image 1,4,1,100000000,610000004598,
2,,Spine,1,16,Image 1,4,1,100000000,610000004599,
2,,Spine,1,5,Image 1,1,1,100000000,610000004600,
2,,Spine,1,3,Image 1,1,1,100000000,610000004601,
2,,Spine,1,3,Image 1,2,1,100000000,610000004602,
2,,Spine,1,4,Image 1,1,1,100000000,610000004603,
2,,Spine,1,2,Image 1,1,1,100000000,610000004604,
2,,Spine,1,2,Image 1,1,1,100000000,610000004605,
2,,Spine,1,2,Image 1,2,1,100000000,610000004606,
2,,Spine,1,0,Image 1,1,1,100000000,610000004607,
2,,Spine,1,0,Image 1,1,1,100000000,610000004608,
2,,Spine,1,0,Image 1,1,1,100000000,610000004617,
2,,Spine,1,0,Image 1,1,1,100000000,610000004618,
2,,Spine,1,0,Image 1,1,1,100000000,610000004619,
2,,Spine,1,9,Image 1,5,1,100000001,610000004621,
2,,Spine,1,7,Image 1,6,1,100000001,610000004622,
2,,Spine,1,2,Image 1,2,1,100000001,610000004623,
1,,Spine,1,1,Image 1,1,1,100000001,610000004624,
2,,Spine,1,1,Image 1,1,1,100000001,610000004625,
2,,Spine,1,1,Image 1,1,1,100000001,610000004626,
2,,Spine,1,1,Image 1,1,1,100000001,610000004627,
2,,Spine,1,1,Image 1,2,1,100000001,610000004628,
2,,Spine,1,0,Image 1,1,1,100000001,610000004629,
2,,Spine,1,0,Image 1,1,1,100000001,610000004630,
2,,Spine,1,5,Image 1,2,1,100000001,610000004633,
2,,Spine,1,1,Image 1,2,1,100000001,610000004634,
2,,Spine,1,0,Image 1,1,1,100000001,610000004635,
2,,Spine,1,2,Image 1,3,1,100000001,610000004638,
2,,Spine,1,1,Image 1,1,1,100000001,610000004639,
2,,Spine,1,0,Image 1,1,1,100000001,610000004640,
2,,Spine,1,0,Image 1,1,1,100000001,610000004641,
2,,Spine,1,0,Image 1,1,1,100000001,610000004642,
2,,Spine,1,0,Image 1,1,1,100000001,610000004643,
2,,Spine,1,0,Image 1,1,1,100000002,610000004650,
2,,Spine,1,0,Image 1,1,1,100000002,610000004651,
2,,Spine,1,0,Image 1,1,1,100000002,610000004652,
2,,Spine,1,0,Image 1,1,1,100000002,610000004653,
2,,Spine,1,2,Image 1,1,1,100000002,610000004654,
2,,Spine,1,1,Image 1,2,1,100000002,610000004656,
2,,Spine,1,5,Image 1,3,1,100000002,610000004657,
2,,Spine,1,5,Image 1,3,1,100000002,610000004658,
2,,Spine,1,5,Image 1,2,1,100000002,610000004659,
2,,Spine,1,4,Image 1,2,1,100000002,610000004660,
2,,Spine,1,4,Image 1,2,1,100000002,610000004661,
2,,Spine,1,3,Image 1,2,1,100000002,610000004662,
2,,Spine,1,3,Image 1,2,1,100000002,610000004663,
2,,Spine,1,2,Image 1,2,1,100000002,610000004664,
2,,Spine,1,2,Image 1,1,1,100000002,610000004665,
2,,Spine,1,0,Image 1,1,1,100000002,610000004666,
2,,Spine,1,1,Image 1,1,1,100000002,610000004668,
2,,Spine,1,16,Image 1,9,1,100000003,610000004670,
2,,Spine,1,12,Image 1,7,1,100000003,610000004671,
2,,Spine,1,13,Image 1,6,1,100000003,610000004672,
2,,Spine,1,11,Image 1,6,1,100000003,610000004673,
2,,Spine,1,11,Image 1,5,1,100000003,610000004674,
2,,Spine,1,11,Image 1,5,1,100000003,610000004675,
2,,Spine,1,6,Image 1,2,1,100000003,610000004676,
2,,Spine,1,5,Image 1,2,1,100000003,610000004677,
2,,Spine,1,5,Image 1,2,1,100000003,610000004678,
2,,Spine,1,4,Image 1,2,1,100000003,610000004679,
2,,Spine,1,3,Image 1,1,1,100000003,610000004680,
2,,Spine,1,2,Image 1,1,1,100000003,610000004681,
2,,Spine,1,5,Image 1,3,1,100000003,610000004682,
2,,Spine,1,5,Image 1,3,1,100000003,610000004683,
2,,Spine,1,5,Image 1,3,1,100000003,610000004684,
2,,Spine,1,5,Image 1,3,1,100000003,610000004685,
2,,Spine,1,4,Image 1,2,1,100000003,610000004686,
2,,Spine,1,9,Image 1,4,1,100000003,610000004690,
2,,Spine,1,9,Image 1,4,1,100000003,610000004691,
2,,Spine,1,9,Image 1,4,1,100000003,610000004692,
2,,Spine,1,8,Image 1,4,1,100000003,610000004693,
2,,Spine,1,8,Image 1,5,1,100000003,610000004694,
2,,Spine,1,7,Image 1,5,1,100000003,610000004695,
2,,Spine,1,7,Image 1,5,1,100000003,610000004696,
2,,Spine,1,7,Image 1,5,1,100000003,610000004697,
2,,Spine,1,5,Image 1,2,1,100000003,610000004698,
2,,Spine,1,5,Image 1,2,1,100000003,610000004699,
2,,Spine,1,1,Image 1,1,1,100000003,610000004700,
2,,Spine,1,9,Image 1,6,1,100000003,610000004701,
2,,Spine,1,8,Image 1,4,1,100000003,610000004702,
2,,Spine,1,4,Image 1,3,1,100000003,610000004703,
2,,Spine,1,1,Image 1,2,1,100000003,610000004704,
2,,Spine,1,0,Image 1,1,1,100000003,610000004705,
