
Segment Volume
 ==================== 
Segment Volume,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.0954652,µm^3,Segment,17,8,1,100000003,510000000015,
0.037102,µm^3,Segment,16,8,1,100000003,510000000019,
0.0331977,µm^3,Segment,15,8,1,100000003,510000000024,
0.117248,µm^3,Segment,14,7,1,100000003,510000000040,
0.0215317,µm^3,Segment,13,7,1,100000003,510000000042,
0.575604,µm^3,Segment,12,7,1,100000003,510000000131,
0.0989109,µm^3,Segment,11,6,1,100000003,510000000144,
0.0306835,µm^3,Segment,10,5,1,100000003,510000000154,
0.131095,µm^3,Segment,9,4,1,100000003,510000000172,
0.139111,µm^3,Segment,8,3,1,100000003,510000000188,
0.0911245,µm^3,Segment,7,3,1,100000003,510000000200,
0.0566186,µm^3,Segment,6,3,1,100000003,510000000205,
0.0839768,µm^3,Segment,5,3,1,100000003,510000000220,
0.0804596,µm^3,Segment,4,2,1,100000003,510000000227,
0.189895,µm^3,Segment,3,2,1,100000003,510000000241,
0.118389,µm^3,Segment,2,1,1,100000003,510000000251,
0.165197,µm^3,Segment,1,1,1,100000003,510000000260,
0.340126,µm^3,Segment,0,1,1,100000003,510000000272,
0.0331564,µm^3,Segment,17,9,1,100000003,510000000299,
0.0405832,µm^3,Segment,16,9,1,100000003,510000000304,
0.0339777,µm^3,Segment,14,8,1,100000003,510000000308,
0.0315518,µm^3,Segment,15,7,1,100000003,510000000310,
0.126097,µm^3,Segment,13,8,1,100000003,510000000324,
0.0918875,µm^3,Segment,6,3,1,100000003,510000000334,
0.527299,µm^3,Segment,5,3,1,100000003,510000000387,
0.0733251,µm^3,Segment,4,3,1,100000003,510000000404,
0.119745,µm^3,Segment,3,2,1,100000003,510000000417,
0.091466,µm^3,Segment,2,2,1,100000003,510000000427,
0.0233529,µm^3,Segment,6,4,1,100000003,510000000430,
0.0345674,µm^3,Segment,5,4,1,100000003,510000000433,
0.0539788,µm^3,Segment,9,6,1,100000001,510000000440,
0.0417964,µm^3,Segment,8,5,1,100000001,510000000442,
0.104036,µm^3,Segment,7,5,1,100000001,510000000452,
0.0408541,µm^3,Segment,6,5,1,100000001,510000000460,
0.0432024,µm^3,Segment,5,4,1,100000001,510000000466,
0.11482,µm^3,Segment,4,3,1,100000001,510000000491,
0.0781806,µm^3,Segment,3,2,1,100000001,510000000497,
0.265597,µm^3,Segment,2,2,1,100000001,510000000530,
0.918501,µm^3,Segment,1,1,1,100000001,510000000631,
0.0801513,µm^3,Segment,0,1,1,100000001,510000000660,
0.073409,µm^3,Segment,8,6,1,100000001,510000000666,
0.0546371,µm^3,Segment,9,5,1,100000001,510000000668,
0.0401815,µm^3,Segment,7,6,1,100000001,510000000671,
0.0767596,µm^3,Segment,5,3,1,100000001,510000000680,
0.0226583,µm^3,Segment,6,4,1,100000001,510000000682,
0.163994,µm^3,Segment,9,4,1,100000003,510000000704,
0.310347,µm^3,Segment,8,4,1,100000003,510000000760,
0.0106485,µm^3,Segment,7,4,1,100000003,510000000762,
0.0456409,µm^3,Segment,6,4,1,100000003,510000000775,
0.138281,µm^3,Segment,5,3,1,100000003,510000000798,
0.073398,µm^3,Segment,4,2,1,100000003,510000000806,
0.279798,µm^3,Segment,3,2,1,100000003,510000000828,
0.516441,µm^3,Segment,1,1,1,100000003,510000000845,
0.271381,µm^3,Segment,0,1,1,100000003,510000000864,
0.0338551,µm^3,Segment,9,5,1,100000003,510000000901,
0.127591,µm^3,Segment,7,5,1,100000003,510000000925,
0.0229454,µm^3,Segment,8,5,1,100000003,510000000928,
0.154967,µm^3,Segment,6,3,1,100000003,510000000961,
0.178679,µm^3,Segment,5,2,1,100000003,510000001005,
0.0904674,µm^3,Segment,4,1,1,100000003,510000001014,
0.413588,µm^3,Segment,3,1,1,100000003,510000001044,
0.00924055,µm^3,Segment,8,4,1,100000003,510000001046,
0.00967835,µm^3,Segment,7,3,1,100000003,510000001048,
0.0441375,µm^3,Segment,6,2,1,100000003,510000001053,
0.0232002,µm^3,Segment,7,2,1,100000003,510000001055,
0.024545,µm^3,Segment,3,2,1,100000002,510000001060,
0.629498,µm^3,Segment,2,1,1,100000002,510000001122,
0.0445338,µm^3,Segment,1,1,1,100000002,510000001124,
0.355309,µm^3,Segment,0,1,1,100000002,510000001158,
0.0331241,µm^3,Segment,3,1,1,100000002,510000001173,
0.150129,µm^3,Segment,2,2,1,100000002,510000001187,
0.0615395,µm^3,Segment,1,2,1,100000002,510000001190,
0.127917,µm^3,Segment,3,2,1,100000002,510000001215,
0.170169,µm^3,Segment,2,1,1,100000002,510000001237,
0.300935,µm^3,Segment,1,1,1,100000002,510000001249,
0.0694697,µm^3,Segment,0,1,1,100000002,510000001262,
0.0506436,µm^3,Segment,3,2,1,100000002,510000001287,
0.136489,µm^3,Segment,2,2,1,100000002,510000001308,
0.105685,µm^3,Segment,1,2,1,100000002,510000001315,
0.0576459,µm^3,Segment,3,1,1,100000002,510000001321,
0.158334,µm^3,Segment,2,2,1,100000002,510000001352,
0.0366939,µm^3,Segment,3,3,1,100000002,510000001358,
0.0322888,µm^3,Segment,2,3,1,100000002,510000001361,
0.35278,µm^3,Segment,7,3,1,100000001,510000001404,
0.0490802,µm^3,Segment,6,3,1,100000001,510000001415,
0.0754377,µm^3,Segment,5,2,1,100000001,510000001426,
0.0937121,µm^3,Segment,4,2,1,100000001,510000001446,
0.0375081,µm^3,Segment,2,2,1,100000001,510000001451,
0.247124,µm^3,Segment,1,2,1,100000001,510000001463,
0.0915353,µm^3,Segment,0,1,1,100000001,510000001466,
0.0576327,µm^3,Segment,7,4,1,100000001,510000001495,
0.037472,µm^3,Segment,6,2,1,100000001,510000001498,
0.0487563,µm^3,Segment,13,7,1,100000003,510000001505,
0.044785,µm^3,Segment,13,6,1,100000003,510000001508,
0.0667997,µm^3,Segment,11,5,1,100000003,510000001515,
0.0686502,µm^3,Segment,4,2,1,100000001,510000001521,
0.0776865,µm^3,Segment,3,3,1,100000001,510000001525,
0.0204234,µm^3,Segment,4,2,1,100000001,510000001528,
0.0881607,µm^3,Segment,3,1,1,100000001,510000001539,
0.0616825,µm^3,Segment,3,2,1,100000001,510000001551,
0.15105,µm^3,Segment,8,6,1,100000003,510000001580,
0.215368,µm^3,Segment,7,5,1,100000003,510000001605,
0.138093,µm^3,Segment,6,4,1,100000003,510000001621,
0.185727,µm^3,Segment,5,4,1,100000003,510000001656,
0.55527,µm^3,Segment,4,3,1,100000003,510000001736,
0.246688,µm^3,Segment,3,2,1,100000003,510000001754,
0.0209362,µm^3,Segment,2,2,1,100000003,510000001756,
0.256547,µm^3,Segment,1,2,1,100000003,510000001769,
0.016147,µm^3,Segment,9,6,1,100000003,510000001772,
0.133071,µm^3,Segment,8,5,1,100000003,510000001783,
0.0273351,µm^3,Segment,9,5,1,100000003,510000001786,
0.0508541,µm^3,Segment,8,4,1,100000003,510000001792,
0.101152,µm^3,Segment,7,4,1,100000003,510000001799,
0.067124,µm^3,Segment,8,5,1,100000003,510000001805,
0.0470186,µm^3,Segment,18,4,1,100000000,510000001818,
0.00896413,µm^3,Segment,17,4,1,100000000,510000001820,
0.0660782,µm^3,Segment,16,4,1,100000000,510000001833,
0.0246002,µm^3,Segment,15,3,1,100000000,510000001835,
0.0634869,µm^3,Segment,14,3,1,100000000,510000001842,
0.111704,µm^3,Segment,13,3,1,100000000,510000001857,
0.0816398,µm^3,Segment,11,3,1,100000000,510000001865,
0.191057,µm^3,Segment,10,3,1,100000000,510000001891,
0.103487,µm^3,Segment,9,3,1,100000000,510000001899,
0.0439557,µm^3,Segment,8,3,1,100000000,510000001904,
0.163149,µm^3,Segment,7,3,1,100000000,510000001920,
0.210607,µm^3,Segment,5,3,1,100000000,510000001943,
0.322628,µm^3,Segment,4,2,1,100000000,510000001963,
0.396553,µm^3,Segment,3,1,1,100000000,510000001973,
0.0629815,µm^3,Segment,2,1,1,100000000,510000001975,
0.227519,µm^3,Segment,1,1,1,100000000,510000001980,
0.279697,µm^3,Segment,0,1,1,100000000,510000001987,
0.0239823,µm^3,Segment,6,5,1,100000003,510000002021,
0.0235682,µm^3,Segment,18,5,1,100000000,510000002024,
0.014756,µm^3,Segment,17,5,1,100000000,510000002026,
0.0573477,µm^3,Segment,5,3,1,100000003,510000002031,
0.0399373,µm^3,Segment,12,5,1,100000000,510000002037,
0.338607,µm^3,Segment,11,4,1,100000000,510000002093,
0.0228716,µm^3,Segment,16,3,1,100000000,510000002096,
0.0287117,µm^3,Segment,15,4,1,100000000,510000002100,
0.0322042,µm^3,Segment,10,4,1,100000000,510000002110,
0.0238255,µm^3,Segment,9,3,1,100000000,510000002112,
0.0359007,µm^3,Segment,8,3,1,100000000,510000002115,
0.0779226,µm^3,Segment,6,3,1,100000000,510000002125,
0.0253303,µm^3,Segment,5,2,1,100000000,510000002127,
0.099538,µm^3,Segment,4,2,1,100000000,510000002145,
0.0392824,µm^3,Segment,3,1,1,100000000,510000002150,
0.250738,µm^3,Segment,2,1,1,100000000,510000002183,
0.146844,µm^3,Segment,1,1,1,100000000,510000002198,
0.154044,µm^3,Segment,0,1,1,100000000,510000002231,
0.0617683,µm^3,Segment,14,4,1,100000000,510000002242,
0.0582327,µm^3,Segment,8,4,1,100000000,510000002247,
0.0434587,µm^3,Segment,10,4,1,100000003,510000002255,
0.0745158,µm^3,Segment,5,3,1,100000003,510000002269,
0.165436,µm^3,Segment,4,2,1,100000003,510000002289,
0.0326542,µm^3,Segment,12,4,1,100000000,510000002291,
0.0150462,µm^3,Segment,10,3,1,100000000,510000002293,
0.0308864,µm^3,Segment,9,4,1,100000000,510000002297,
0.0406673,µm^3,Segment,1,2,1,100000000,510000002306,
0.385534,µm^3,Segment,0,1,1,100000000,510000002364,
0.134458,µm^3,Segment,7,3,1,100000003,510000002390,
0.119151,µm^3,Segment,6,3,1,100000003,510000002404,
0.0530864,µm^3,Segment,5,1,1,100000003,510000002412,
0.16058,µm^3,Segment,5,3,1,100000000,510000002422,
0.0254585,µm^3,Segment,7,4,1,100000003,510000002424,
0.0573135,µm^3,Segment,9,3,1,100000003,510000002428,
0.027367,µm^3,Segment,7,4,1,100000000,510000002430,
0.0753553,µm^3,Segment,2,2,1,100000000,510000002440,
0.0695276,µm^3,Segment,1,1,1,100000000,510000002445,
0.0469527,µm^3,Segment,5,2,1,100000003,510000002450,
0.129771,µm^3,Segment,10,4,1,100000000,510000002470,
0.0911953,µm^3,Segment,2,2,1,100000002,510000002487,
0.387955,µm^3,Segment,1,2,1,100000002,510000002538,
0.0807837,µm^3,Segment,0,1,1,100000002,510000002542,
0.0357994,µm^3,Segment,8,4,1,100000003,510000002561,
0.0644511,µm^3,Segment,6,2,1,100000000,510000002565,
0.0493269,µm^3,Segment,9,4,1,100000000,510000002573,
0.117612,µm^3,Segment,4,1,1,100000000,510000002590,
0.125329,µm^3,Segment,5,2,1,100000003,510000002604,
0.0842056,µm^3,Segment,2,3,1,100000002,510000002617,
0.0550514,µm^3,Segment,7,4,1,100000003,510000002619,
0.151116,µm^3,Segment,4,2,1,100000003,510000002631,
0.0375151,µm^3,Segment,6,2,1,100000003,510000002637,
0.0935942,µm^3,Segment,5,2,1,100000003,510000002647,
0.20357,µm^3,Segment,2,3,1,100000003,510000002676,
0.0501503,µm^3,Segment,6,3,1,100000003,510000002684,
0.131646,µm^3,Segment,4,2,1,100000003,510000002700,
0.044367,µm^3,Segment,6,4,1,100000003,510000002702,
0.0264873,µm^3,Segment,8,4,1,100000000,510000002705,
0.0572494,µm^3,Segment,4,3,1,100000003,510000002715,
0.0673119,µm^3,Segment,3,2,1,100000000,510000002723,
0.0201464,µm^3,Segment,3,2,1,100000000,510000002725,
0.0590871,µm^3,Segment,6,3,1,100000000,510000002735,
0.17588,µm^3,Segment,5,2,1,100000000,510000002751,
0.0767972,µm^3,Segment,7,3,1,100000000,510000002761,
0.132971,µm^3,Segment,6,2,1,100000000,510000002773,
0.092747,µm^3,Segment,7,2,1,100000000,510000002787,
0.0604501,µm^3,Segment,2,2,1,100000003,510000002792,
0.0301208,µm^3,Segment,4,3,1,100000003,510000002794,
0.0482036,µm^3,Segment,3,3,1,100000003,510000002796,
0.0495056,µm^3,Segment,7,4,1,100000000,510000002801,
0.0759884,µm^3,Segment,5,3,1,100000002,510000002813,
0.0673424,µm^3,Segment,4,2,1,100000002,510000002819,
0.0383727,µm^3,Segment,3,2,1,100000002,510000002825,
0.382829,µm^3,Segment,2,1,1,100000002,510000002874,
0.0741263,µm^3,Segment,1,1,1,100000002,510000002881,
0.0282034,µm^3,Segment,6,4,1,100000000,510000002884,
0.197495,µm^3,Segment,3,2,1,100000002,510000002913,
0.0269515,µm^3,Segment,2,2,1,100000002,510000002916,
0.0885058,µm^3,Segment,3,1,1,100000003,510000002918,
0.138493,µm^3,Segment,2,2,1,100000000,510000002939,
0.0491649,µm^3,Segment,3,3,1,100000003,510000002943,
0.0928303,µm^3,Segment,5,2,1,100000002,510000002950,
0.0891304,µm^3,Segment,1,2,1,100000000,510000002966,
0.303947,µm^3,Segment,1,1,1,100000000,510000002995,
0.40892,µm^3,Segment,0,1,1,100000000,510000003015,
0.0299894,µm^3,Segment,1,2,1,100000003,510000003023,
0.203631,µm^3,Segment,0,1,1,100000003,510000003043,
0.0363942,µm^3,Segment,3,1,1,100000002,510000003047,
0.0454155,µm^3,Segment,1,2,1,100000001,510000003057,
0.884872,µm^3,Segment,0,1,1,100000001,510000003139,
0.0510626,µm^3,Segment,4,3,1,100000000,510000003145,
0.34304,µm^3,Segment,1,2,1,100000000,510000003168,
0.0270444,µm^3,Segment,2,2,1,100000001,510000003174,
0.049166,µm^3,Segment,1,1,1,100000001,510000003180,
0.0713209,µm^3,Segment,4,2,1,100000000,510000003184,
