
Segment Spine Density
 ==================== 
Segment Spine Density,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,1/10µm,Segment,4,2,1,100000001,510000001528,
0,1/10µm,Segment,3,1,1,100000001,510000001539,
0,1/10µm,Segment,3,2,1,100000001,510000001551,
0,1/10µm,Segment,8,6,1,100000003,510000001580,
0,1/10µm,Segment,7,5,1,100000003,510000001605,
0,1/10µm,Segment,6,4,1,100000003,510000001621,
0,1/10µm,Segment,5,4,1,100000003,510000001656,
4.14873,1/10µm,Segment,4,3,1,100000003,510000001736,
4.97038,1/10µm,Segment,3,2,1,100000003,510000001754,
0,1/10µm,Segment,2,2,1,100000003,510000001756,
6.04862,1/10µm,Segment,1,2,1,100000003,510000001769,
31.2377,1/10µm,Segment,9,6,1,100000003,510000001772,
0,1/10µm,Segment,8,5,1,100000003,510000001783,
0,1/10µm,Segment,9,5,1,100000003,510000001786,
0,1/10µm,Segment,8,4,1,100000003,510000001792,
9.99512,1/10µm,Segment,7,4,1,100000003,510000001799,
0,1/10µm,Segment,8,5,1,100000003,510000001805,
8.66995,1/10µm,Segment,18,4,1,100000000,510000001818,
0,1/10µm,Segment,17,4,1,100000000,510000001820,
23.6931,1/10µm,Segment,16,4,1,100000000,510000001833,
0,1/10µm,Segment,15,3,1,100000000,510000001835,
0,1/10µm,Segment,14,3,1,100000000,510000001842,
0,1/10µm,Segment,13,3,1,100000000,510000001857,
0,1/10µm,Segment,11,3,1,100000000,510000001865,
9.29584,1/10µm,Segment,10,3,1,100000000,510000001891,
10.5458,1/10µm,Segment,9,3,1,100000000,510000001899,
0,1/10µm,Segment,8,3,1,100000000,510000001904,
6.54245,1/10µm,Segment,7,3,1,100000000,510000001920,
0,1/10µm,Segment,5,3,1,100000000,510000001943,
0,1/10µm,Segment,4,2,1,100000000,510000001963,
23.7733,1/10µm,Segment,3,1,1,100000000,510000001973,
0,1/10µm,Segment,2,1,1,100000000,510000001975,
0,1/10µm,Segment,1,1,1,100000000,510000001980,
18.3014,1/10µm,Segment,0,1,1,100000000,510000001987,
0,1/10µm,Segment,6,5,1,100000003,510000002021,
0,1/10µm,Segment,18,5,1,100000000,510000002024,
0,1/10µm,Segment,17,5,1,100000000,510000002026,
0,1/10µm,Segment,5,3,1,100000003,510000002031,
0,1/10µm,Segment,12,5,1,100000000,510000002037,
2.19213,1/10µm,Segment,11,4,1,100000000,510000002093,
0,1/10µm,Segment,16,3,1,100000000,510000002096,
0,1/10µm,Segment,15,4,1,100000000,510000002100,
0,1/10µm,Segment,10,4,1,100000000,510000002110,
0,1/10µm,Segment,9,3,1,100000000,510000002112,
0,1/10µm,Segment,8,3,1,100000000,510000002115,
0,1/10µm,Segment,6,3,1,100000000,510000002125,
0,1/10µm,Segment,5,2,1,100000000,510000002127,
0,1/10µm,Segment,4,2,1,100000000,510000002145,
0,1/10µm,Segment,3,1,1,100000000,510000002150,
13.2891,1/10µm,Segment,2,1,1,100000000,510000002183,
0,1/10µm,Segment,1,1,1,100000000,510000002198,
9.9238,1/10µm,Segment,0,1,1,100000000,510000002231,
0,1/10µm,Segment,14,4,1,100000000,510000002242,
0,1/10µm,Segment,8,4,1,100000000,510000002247,
0,1/10µm,Segment,10,4,1,100000003,510000002255,
0,1/10µm,Segment,5,3,1,100000003,510000002269,
5.21659,1/10µm,Segment,4,2,1,100000003,510000002289,
0,1/10µm,Segment,12,4,1,100000000,510000002291,
0,1/10µm,Segment,10,3,1,100000000,510000002293,
0,1/10µm,Segment,9,4,1,100000000,510000002297,
0,1/10µm,Segment,1,2,1,100000000,510000002306,
5.86674,1/10µm,Segment,0,1,1,100000000,510000002364,
0,1/10µm,Segment,7,3,1,100000003,510000002390,
0,1/10µm,Segment,6,3,1,100000003,510000002404,
0,1/10µm,Segment,5,1,1,100000003,510000002412,
7.82143,1/10µm,Segment,5,3,1,100000000,510000002422,
0,1/10µm,Segment,7,4,1,100000003,510000002424,
0,1/10µm,Segment,9,3,1,100000003,510000002428,
0,1/10µm,Segment,7,4,1,100000000,510000002430,
0,1/10µm,Segment,2,2,1,100000000,510000002440,
0,1/10µm,Segment,1,1,1,100000000,510000002445,
0,1/10µm,Segment,5,2,1,100000003,510000002450,
0,1/10µm,Segment,10,4,1,100000000,510000002470,
0,1/10µm,Segment,2,2,1,100000002,510000002487,
4.09908,1/10µm,Segment,1,2,1,100000002,510000002538,
0,1/10µm,Segment,0,1,1,100000002,510000002542,
0,1/10µm,Segment,8,4,1,100000003,510000002561,
0,1/10µm,Segment,6,2,1,100000000,510000002565,
0,1/10µm,Segment,9,4,1,100000000,510000002573,
12.8021,1/10µm,Segment,4,1,1,100000000,510000002590,
13.7933,1/10µm,Segment,5,2,1,100000003,510000002604,
0,1/10µm,Segment,2,3,1,100000002,510000002617,
0,1/10µm,Segment,7,4,1,100000003,510000002619,
0,1/10µm,Segment,4,2,1,100000003,510000002631,
18.7471,1/10µm,Segment,6,2,1,100000003,510000002637,
7.80156,1/10µm,Segment,5,2,1,100000003,510000002647,
0,1/10µm,Segment,2,3,1,100000003,510000002676,
0,1/10µm,Segment,6,3,1,100000003,510000002684,
5.83459,1/10µm,Segment,4,2,1,100000003,510000002700,
0,1/10µm,Segment,6,4,1,100000003,510000002702,
0,1/10µm,Segment,8,4,1,100000000,510000002705,
0,1/10µm,Segment,4,3,1,100000003,510000002715,
0,1/10µm,Segment,3,2,1,100000000,510000002723,
0,1/10µm,Segment,3,2,1,100000000,510000002725,
0,1/10µm,Segment,6,3,1,100000000,510000002735,
0,1/10µm,Segment,5,2,1,100000000,510000002751,
0,1/10µm,Segment,7,3,1,100000000,510000002761,
16.5262,1/10µm,Segment,6,2,1,100000000,510000002773,
0,1/10µm,Segment,7,2,1,100000000,510000002787,
0,1/10µm,Segment,2,2,1,100000003,510000002792,
0,1/10µm,Segment,4,3,1,100000003,510000002794,
0,1/10µm,Segment,3,3,1,100000003,510000002796,
0,1/10µm,Segment,7,4,1,100000000,510000002801,
15.9839,1/10µm,Segment,5,3,1,100000002,510000002813,
27.119,1/10µm,Segment,4,2,1,100000002,510000002819,
0,1/10µm,Segment,3,2,1,100000002,510000002825,
2.50437,1/10µm,Segment,2,1,1,100000002,510000002874,
10.7452,1/10µm,Segment,1,1,1,100000002,510000002881,
0,1/10µm,Segment,6,4,1,100000000,510000002884,
14.7313,1/10µm,Segment,3,2,1,100000002,510000002913,
19.4913,1/10µm,Segment,2,2,1,100000002,510000002916,
0,1/10µm,Segment,3,1,1,100000003,510000002918,
5.38977,1/10µm,Segment,2,2,1,100000000,510000002939,
0,1/10µm,Segment,3,3,1,100000003,510000002943,
26.0126,1/10µm,Segment,5,2,1,100000002,510000002950,
0,1/10µm,Segment,1,2,1,100000000,510000002966,
3.41835,1/10µm,Segment,1,1,1,100000000,510000002995,
0,1/10µm,Segment,0,1,1,100000000,510000003015,
0,1/10µm,Segment,1,2,1,100000003,510000003023,
9.17734,1/10µm,Segment,0,1,1,100000003,510000003043,
0,1/10µm,Segment,3,1,1,100000002,510000003047,
0,1/10µm,Segment,1,2,1,100000001,510000003057,
29.8118,1/10µm,Segment,0,1,1,100000001,510000003139,
0,1/10µm,Segment,4,3,1,100000000,510000003145,
0,1/10µm,Segment,1,2,1,100000000,510000003168,
0,1/10µm,Segment,2,2,1,100000001,510000003174,
0,1/10µm,Segment,1,1,1,100000001,510000003180,
0,1/10µm,Segment,4,2,1,100000000,510000003184,
0,1/10µm,Segment,2,1,1,100000001,510000003187,
0,1/10µm,Segment,1,1,1,100000003,510000003190,
0,1/10µm,Segment,4,3,1,100000001,510000003194,
0,1/10µm,Segment,2,3,1,100000000,510000003198,
0,1/10µm,Segment,1,2,1,100000003,510000003210,
5.94044,1/10µm,Segment,5,1,1,100000000,510000003223,
0,1/10µm,Segment,3,3,1,100000000,510000003228,
0,1/10µm,Segment,1,2,1,100000003,510000003231,
0,1/10µm,Segment,0,1,1,100000003,510000003242,
9.55305,1/10µm,Segment,2,3,1,100000001,510000003272,
0,1/10µm,Segment,1,2,1,100000001,510000003289,
14.3319,1/10µm,Segment,0,1,1,100000001,510000003296,
0,1/10µm,Segment,5,2,1,100000000,510000003300,
0,1/10µm,Segment,2,3,1,100000001,510000003309,
0,1/10µm,Segment,1,1,1,100000000,510000003315,
5.54422,1/10µm,Segment,0,1,1,100000000,510000003339,
4.04805,1/10µm,Segment,1,1,1,100000001,510000003372,
0,1/10µm,Segment,1,2,1,100000000,510000003374,
0,1/10µm,Segment,1,2,1,100000000,510000003376,
0,1/10µm,Segment,1,1,1,100000003,510000003379,
0,1/10µm,Segment,0,1,1,100000003,510000003387,
0,1/10µm,Segment,3,3,1,100000002,510000003390,
10.3434,1/10µm,Segment,1,1,1,100000002,510000003424,
0,1/10µm,Segment,0,1,1,100000002,510000003430,
7.92827,1/10µm,Segment,3,2,1,100000000,510000003462,
0,1/10µm,Segment,2,2,1,100000000,510000003471,
0,1/10µm,Segment,2,2,1,100000001,510000003474,
15.9191,1/10µm,Segment,1,2,1,100000001,510000003495,
0,1/10µm,Segment,1,2,1,100000002,510000003498,
0,1/10µm,Segment,0,1,1,100000002,510000003501,
0,1/10µm,Segment,1,1,1,100000001,510000003503,
0,1/10µm,Segment,0,1,1,100000001,510000003551,
0,1/10µm,Segment,0,1,1,100000002,510000003569,
0,1/10µm,Segment,6,3,1,100000000,510000003585,
0,1/10µm,Segment,12,3,1,100000000,510000003586,
0,1/10µm,Segment,13,4,1,100000000,510000003587,
0,1/10µm,Segment,12,4,1,100000000,510000003588,
0,1/10µm,Segment,4,1,1,100000000,510000003589,
0,1/10µm,Segment,2,2,1,100000000,510000003590,
0,1/10µm,Segment,3,2,1,100000000,510000003591,
0,1/10µm,Segment,7,3,1,100000000,510000003593,
0,1/10µm,Segment,2,1,1,100000000,510000003594,
0,1/10µm,Segment,2,1,1,100000001,510000003596,
0,1/10µm,Segment,4,1,1,100000001,510000003597,
0,1/10µm,Segment,3,2,1,100000001,510000003599,
0,1/10µm,Segment,5,3,1,100000001,510000003600,
0,1/10µm,Segment,3,3,1,100000001,510000003601,
0,1/10µm,Segment,4,3,1,100000002,510000003604,
0,1/10µm,Segment,12,6,1,100000003,510000003606,
0,1/10µm,Segment,8,3,1,100000003,510000003607,
0,1/10µm,Segment,2,1,1,100000003,510000003609,
