
Pt Time Type=Spine Attachment
 ==================== 
Pt Time,Unit,Category,Depth,Time,Type,FilamentID,ID,
0,s,Point,18,1,Spine Attachment,100000000,800000280,
0,s,Point,16,1,Spine Attachment,100000000,800000281,
0,s,Point,16,1,Spine Attachment,100000000,800000282,
0,s,Point,16,1,Spine Attachment,100000000,800000283,
0,s,Point,10,1,Spine Attachment,100000000,800000284,
0,s,Point,10,1,Spine Attachment,100000000,800000285,
0,s,Point,9,1,Spine Attachment,100000000,800000286,
0,s,Point,7,1,Spine Attachment,100000000,800000287,
0,s,Point,3,1,Spine Attachment,100000000,800000288,
0,s,Point,3,1,Spine Attachment,100000000,800000289,
0,s,Point,3,1,Spine Attachment,100000000,800000290,
0,s,Point,0,1,Spine Attachment,100000000,800000291,
0,s,Point,11,1,Spine Attachment,100000000,800000292,
0,s,Point,2,1,Spine Attachment,100000000,800000293,
0,s,Point,2,1,Spine Attachment,100000000,800000294,
0,s,Point,2,1,Spine Attachment,100000000,800000295,
0,s,Point,2,1,Spine Attachment,100000000,800000296,
0,s,Point,0,1,Spine Attachment,100000000,800000297,
0,s,Point,0,1,Spine Attachment,100000000,800000298,
0,s,Point,0,1,Spine Attachment,100000000,800000299,
0,s,Point,0,1,Spine Attachment,100000000,800000300,
0,s,Point,5,1,Spine Attachment,100000000,800000301,
0,s,Point,4,1,Spine Attachment,100000000,800000302,
0,s,Point,6,1,Spine Attachment,100000000,800000303,
0,s,Point,2,1,Spine Attachment,100000000,800000304,
0,s,Point,1,1,Spine Attachment,100000000,800000305,
0,s,Point,5,1,Spine Attachment,100000000,800000306,
0,s,Point,0,1,Spine Attachment,100000000,800000307,
0,s,Point,3,1,Spine Attachment,100000000,800000308,
0,s,Point,2,1,Spine Attachment,100000001,800000347,
0,s,Point,1,1,Spine Attachment,100000001,800000348,
0,s,Point,1,1,Spine Attachment,100000001,800000349,
0,s,Point,1,1,Spine Attachment,100000001,800000350,
0,s,Point,1,1,Spine Attachment,100000001,800000351,
0,s,Point,1,1,Spine Attachment,100000001,800000352,
0,s,Point,1,1,Spine Attachment,100000001,800000353,
0,s,Point,1,1,Spine Attachment,100000001,800000354,
0,s,Point,1,1,Spine Attachment,100000001,800000355,
0,s,Point,1,1,Spine Attachment,100000001,800000356,
0,s,Point,0,1,Spine Attachment,100000001,800000357,
0,s,Point,0,1,Spine Attachment,100000001,800000358,
0,s,Point,0,1,Spine Attachment,100000001,800000359,
0,s,Point,7,1,Spine Attachment,100000001,800000360,
0,s,Point,7,1,Spine Attachment,100000001,800000361,
0,s,Point,5,1,Spine Attachment,100000001,800000362,
0,s,Point,4,1,Spine Attachment,100000001,800000363,
0,s,Point,1,1,Spine Attachment,100000001,800000364,
0,s,Point,0,1,Spine Attachment,100000001,800000365,
0,s,Point,0,1,Spine Attachment,100000001,800000366,
0,s,Point,0,1,Spine Attachment,100000001,800000367,
0,s,Point,0,1,Spine Attachment,100000001,800000368,
0,s,Point,0,1,Spine Attachment,100000001,800000369,
0,s,Point,0,1,Spine Attachment,100000001,800000370,
0,s,Point,0,1,Spine Attachment,100000001,800000371,
0,s,Point,0,1,Spine Attachment,100000001,800000372,
0,s,Point,2,1,Spine Attachment,100000001,800000373,
0,s,Point,2,1,Spine Attachment,100000001,800000374,
0,s,Point,0,1,Spine Attachment,100000001,800000375,
0,s,Point,1,1,Spine Attachment,100000001,800000376,
0,s,Point,1,1,Spine Attachment,100000001,800000377,
0,s,Point,1,1,Spine Attachment,100000001,800000378,
0,s,Point,2,1,Spine Attachment,100000002,800000439,
0,s,Point,0,1,Spine Attachment,100000002,800000440,
0,s,Point,0,1,Spine Attachment,100000002,800000441,
0,s,Point,0,1,Spine Attachment,100000002,800000442,
0,s,Point,0,1,Spine Attachment,100000002,800000443,
0,s,Point,0,1,Spine Attachment,100000002,800000444,
0,s,Point,2,1,Spine Attachment,100000002,800000445,
0,s,Point,1,1,Spine Attachment,100000002,800000446,
0,s,Point,1,1,Spine Attachment,100000002,800000447,
0,s,Point,1,1,Spine Attachment,100000002,800000448,
0,s,Point,5,1,Spine Attachment,100000002,800000449,
0,s,Point,5,1,Spine Attachment,100000002,800000450,
0,s,Point,4,1,Spine Attachment,100000002,800000451,
0,s,Point,4,1,Spine Attachment,100000002,800000452,
0,s,Point,2,1,Spine Attachment,100000002,800000453,
0,s,Point,3,1,Spine Attachment,100000002,800000454,
0,s,Point,3,1,Spine Attachment,100000002,800000455,
0,s,Point,3,1,Spine Attachment,100000002,800000456,
0,s,Point,3,1,Spine Attachment,100000002,800000457,
0,s,Point,2,1,Spine Attachment,100000002,800000458,
0,s,Point,5,1,Spine Attachment,100000002,800000459,
0,s,Point,5,1,Spine Attachment,100000002,800000460,
0,s,Point,1,1,Spine Attachment,100000002,800000461,
0,s,Point,1,1,Spine Attachment,100000002,800000462,
0,s,Point,1,1,Spine Attachment,100000002,800000463,
0,s,Point,12,1,Spine Attachment,100000003,800000499,
0,s,Point,12,1,Spine Attachment,100000003,800000500,
0,s,Point,12,1,Spine Attachment,100000003,800000501,
0,s,Point,11,1,Spine Attachment,100000003,800000502,
0,s,Point,3,1,Spine Attachment,100000003,800000503,
0,s,Point,2,1,Spine Attachment,100000003,800000504,
0,s,Point,0,1,Spine Attachment,100000003,800000505,
0,s,Point,0,1,Spine Attachment,100000003,800000506,
0,s,Point,16,1,Spine Attachment,100000003,800000507,
0,s,Point,5,1,Spine Attachment,100000003,800000508,
0,s,Point,5,1,Spine Attachment,100000003,800000509,
0,s,Point,5,1,Spine Attachment,100000003,800000510,
0,s,Point,5,1,Spine Attachment,100000003,800000511,
0,s,Point,5,1,Spine Attachment,100000003,800000512,
0,s,Point,5,1,Spine Attachment,100000003,800000513,
0,s,Point,9,1,Spine Attachment,100000003,800000514,
0,s,Point,9,1,Spine Attachment,100000003,800000515,
0,s,Point,9,1,Spine Attachment,100000003,800000516,
0,s,Point,8,1,Spine Attachment,100000003,800000517,
0,s,Point,1,1,Spine Attachment,100000003,800000518,
0,s,Point,1,1,Spine Attachment,100000003,800000519,
0,s,Point,7,1,Spine Attachment,100000003,800000520,
0,s,Point,7,1,Spine Attachment,100000003,800000521,
0,s,Point,7,1,Spine Attachment,100000003,800000522,
0,s,Point,8,1,Spine Attachment,100000003,800000523,
0,s,Point,5,1,Spine Attachment,100000003,800000524,
0,s,Point,3,1,Spine Attachment,100000003,800000525,
0,s,Point,3,1,Spine Attachment,100000003,800000526,
0,s,Point,3,1,Spine Attachment,100000003,800000527,
0,s,Point,13,1,Spine Attachment,100000003,800000528,
0,s,Point,11,1,Spine Attachment,100000003,800000529,
0,s,Point,11,1,Spine Attachment,100000003,800000530,
0,s,Point,4,1,Spine Attachment,100000003,800000531,
0,s,Point,4,1,Spine Attachment,100000003,800000532,
0,s,Point,4,1,Spine Attachment,100000003,800000533,
0,s,Point,3,1,Spine Attachment,100000003,800000534,
0,s,Point,1,1,Spine Attachment,100000003,800000535,
0,s,Point,9,1,Spine Attachment,100000003,800000536,
0,s,Point,4,1,Spine Attachment,100000003,800000537,
0,s,Point,5,1,Spine Attachment,100000003,800000538,
0,s,Point,5,1,Spine Attachment,100000003,800000539,
0,s,Point,6,1,Spine Attachment,100000003,800000540,
0,s,Point,5,1,Spine Attachment,100000003,800000541,
0,s,Point,4,1,Spine Attachment,100000003,800000542,
0,s,Point,0,1,Spine Attachment,100000003,800000543,
0,s,Point,0,1,Spine Attachment,100000003,800000544,
