
Spine Center Intensity Sum Ch=2 Img=1
 ==================== 
Spine Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
134,,Spine,2,12,Image 1,7,1,100000003,610000003961,
492,,Spine,2,3,Image 1,2,1,100000003,610000003967,
70,,Spine,2,1,Image 1,1,1,100000001,610000003984,
127,,Spine,2,2,Image 1,3,1,100000001,610000003988,
604,,Spine,2,0,Image 1,1,1,100000003,610000004015,
1216,,Spine,2,0,Image 1,1,1,100000001,610000004026,
325,,Spine,2,9,Image 1,3,1,100000000,610000004030,
766,,Spine,2,0,Image 1,1,1,100000003,610000004053,
181,,Spine,2,0,Image 1,1,1,100000000,610000004056,
231,,Spine,2,3,Image 1,2,1,100000002,610000004060,
92,,Spine,2,0,Image 1,1,1,100000003,610000004070,
755,,Spine,2,0,Image 1,1,1,100000003,610000004087,
159,,Spine,2,16,Image 1,4,1,100000000,610000004090,
865,,Spine,2,0,Image 1,1,1,100000003,610000004108,
297,,Spine,2,3,Image 1,1,1,100000000,610000004111,
989,,Spine,2,0,Image 1,1,1,100000001,610000004118,
212,,Spine,2,2,Image 1,1,1,100000000,610000004122,
398,,Spine,2,6,Image 1,2,1,100000000,610000004126,
606,,Spine,2,0,Image 1,1,1,100000003,610000004141,
784,,Spine,2,0,Image 1,1,1,100000001,610000004147,
225,,Spine,2,0,Image 1,1,1,100000002,610000004150,
203,,Spine,2,10,Image 1,3,1,100000000,610000004152,
161,,Spine,2,11,Image 1,4,1,100000000,610000004155,
126,,Spine,2,3,Image 1,2,1,100000002,610000004157,
582,,Spine,2,0,Image 1,1,1,100000000,610000004162,
248,,Spine,2,3,Image 1,1,1,100000003,610000004166,
293,,Spine,2,1,Image 1,1,1,100000001,610000004171,
135,,Spine,2,0,Image 1,1,1,100000003,610000004177,
206,,Spine,2,2,Image 1,1,1,100000002,610000004179,
157,,Spine,2,1,Image 1,2,1,100000002,610000004181,
241,,Spine,2,4,Image 1,3,1,100000003,610000004184,
133,,Spine,2,1,Image 1,1,1,100000000,610000004186,
573,,Spine,2,0,Image 1,1,1,100000001,610000004191,
0,,Spine,2,0,Image 1,1,1,100000003,610000004197,
96,,Spine,2,0,Image 1,1,1,100000003,610000004199,
314,,Spine,2,1,Image 1,1,1,100000001,610000004202,
767,,Spine,2,1,Image 1,1,1,100000003,610000004207,
669,,Spine,2,0,Image 1,1,1,100000003,610000004216,
409,,Spine,2,2,Image 1,3,1,100000001,610000004220,
308,,Spine,2,5,Image 1,3,1,100000003,610000004223,
424,,Spine,2,5,Image 1,2,1,100000002,610000004228,
300,,Spine,2,5,Image 1,2,1,100000001,610000004231,
979,,Spine,2,0,Image 1,1,1,100000000,610000004238,
227,,Spine,2,5,Image 1,3,1,100000000,610000004241,
332,,Spine,2,1,Image 1,2,1,100000001,610000004244,
458,,Spine,2,1,Image 1,1,1,100000002,610000004248,
1287,,Spine,2,0,Image 1,1,1,100000001,610000004255,
461,,Spine,2,0,Image 1,1,1,100000002,610000004259,
323,,Spine,2,0,Image 1,1,1,100000001,610000004262,
849,,Spine,2,0,Image 1,1,1,100000001,610000004268,
261,,Spine,2,1,Image 1,1,1,100000001,610000004271,
105,,Spine,2,4,Image 1,2,1,100000001,610000004274,
383,,Spine,2,1,Image 1,1,1,100000001,610000004280,
144,,Spine,2,2,Image 1,1,1,100000002,610000004282,
741,,Spine,2,1,Image 1,1,1,100000002,610000004288,
643,,Spine,2,0,Image 1,1,1,100000002,610000004293,
293,,Spine,2,1,Image 1,1,1,100000002,610000004295,
397,,Spine,2,4,Image 1,1,1,100000000,610000004298,
373,,Spine,2,0,Image 1,1,1,100000001,610000004301,
172,,Spine,2,7,Image 1,3,1,100000000,610000004303,
111,,Spine,2,2,Image 1,1,1,100000000,610000004306,
160,,Spine,2,1,Image 1,1,1,100000001,610000004310,
793,,Spine,2,0,Image 1,1,1,100000003,610000004314,
362,,Spine,2,1,Image 1,2,1,100000001,610000004317,
297,,Spine,2,1,Image 1,1,1,100000001,610000004320,
296,,Spine,2,0,Image 1,1,1,100000000,610000004324,
462,,Spine,2,0,Image 1,1,1,100000001,610000004327,
269,,Spine,2,0,Image 1,1,1,100000000,610000004330,
356,,Spine,2,0,Image 1,1,1,100000002,610000004333,
170,,Spine,2,1,Image 1,1,1,100000001,610000004336,
493,,Spine,2,0,Image 1,1,1,100000000,610000004340,
311,,Spine,2,5,Image 1,2,1,100000002,610000004342,
258,,Spine,2,0,Image 1,1,1,100000002,610000004344,
451,,Spine,2,9,Image 1,4,1,100000003,610000004347,
228,,Spine,2,9,Image 1,4,1,100000003,610000004349,
958,,Spine,2,0,Image 1,1,1,100000003,610000004355,
488,,Spine,2,0,Image 1,1,1,100000002,610000004359,
161,,Spine,2,0,Image 1,1,1,100000003,610000004363,
311,,Spine,2,0,Image 1,1,1,100000003,610000004367,
477,,Spine,2,0,Image 1,1,1,100000003,610000004373,
780,,Spine,2,0,Image 1,1,1,100000001,610000004377,
157,,Spine,2,1,Image 1,1,1,100000001,610000004380,
148,,Spine,2,1,Image 1,1,1,100000001,610000004382,
504,,Spine,2,1,Image 1,1,1,100000003,610000004386,
463,,Spine,2,0,Image 1,1,1,100000000,610000004390,
198,,Spine,2,12,Image 1,7,1,100000003,610000004392,
320,,Spine,2,1,Image 1,1,1,100000001,610000004394,
268,,Spine,2,1,Image 1,1,1,100000001,610000004397,
697,,Spine,2,0,Image 1,1,1,100000000,610000004404,
558,,Spine,2,1,Image 1,1,1,100000002,610000004407,
373,,Spine,2,0,Image 1,1,1,100000003,610000004409,
334,,Spine,2,7,Image 1,3,1,100000001,610000004412,
102,,Spine,2,0,Image 1,1,1,100000003,610000004415,
495,,Spine,2,0,Image 1,1,1,100000002,610000004418,
183,,Spine,2,4,Image 1,3,1,100000003,610000004424,
227,,Spine,2,1,Image 1,1,1,100000001,610000004426,
188,,Spine,2,3,Image 1,2,1,100000003,610000004429,
264,,Spine,2,0,Image 1,1,1,100000002,610000004433,
249,,Spine,2,0,Image 1,1,1,100000003,610000004435,
675,,Spine,2,0,Image 1,1,1,100000001,610000004438,
459,,Spine,2,0,Image 1,1,1,100000001,610000004442,
250,,Spine,2,1,Image 1,1,1,100000001,610000004444,
257,,Spine,2,3,Image 1,1,1,100000003,610000004446,
112,,Spine,2,1,Image 1,1,1,100000001,610000004448,
382,,Spine,2,0,Image 1,1,1,100000003,610000004454,
501,,Spine,2,0,Image 1,1,1,100000001,610000004457,
56,,Spine,2,1,Image 1,1,1,100000001,610000004460,
238,,Spine,2,0,Image 1,1,1,100000002,610000004462,
250,,Spine,2,1,Image 1,2,1,100000001,610000004464,
308,,Spine,2,1,Image 1,1,1,100000001,610000004468,
271,,Spine,2,0,Image 1,1,1,100000003,610000004470,
269,,Spine,2,0,Image 1,1,1,100000000,610000004473,
496,,Spine,2,0,Image 1,1,1,100000003,610000004476,
331,,Spine,2,5,Image 1,3,1,100000003,610000004478,
335,,Spine,2,3,Image 1,1,1,100000000,610000004480,
290,,Spine,2,1,Image 1,1,1,100000001,610000004482,
129,,Spine,2,1,Image 1,1,1,100000001,610000004484,
312,,Spine,2,0,Image 1,1,1,100000001,610000004489,
154,,Spine,2,0,Image 1,1,1,100000002,610000004491,
297,,Spine,2,1,Image 1,1,1,100000001,610000004494,
408,,Spine,2,0,Image 1,1,1,100000002,610000004497,
288,,Spine,2,10,Image 1,3,1,100000000,610000004499,
384,,Spine,2,1,Image 1,1,1,100000001,610000004502,
200,,Spine,2,0,Image 1,1,1,100000002,610000004508,
323,,Spine,2,1,Image 1,1,1,100000001,610000004511,
253,,Spine,2,0,Image 1,1,1,100000003,610000004513,
263,,Spine,2,1,Image 1,1,1,100000001,610000004519,
319,,Spine,2,6,Image 1,2,1,100000000,610000004524,
283,,Spine,2,0,Image 1,1,1,100000003,610000004526,
152,,Spine,2,0,Image 1,1,1,100000000,610000004530,
372,,Spine,2,1,Image 1,1,1,100000002,610000004532,
433,,Spine,2,1,Image 1,1,1,100000002,610000004535,
