
Spine Part Max Diameter Neck
 ==================== 
Spine Part Max Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000004333,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000004336,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000004340,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000004342,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000004344,
0.24375,µm,Spine,Spine Part Max Diameter,9,4,1,100000003,610000004347,
0,µm,Spine,Spine Part Max Diameter,9,4,1,100000003,610000004349,
0.494276,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000004355,
0.436147,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000004359,
0.264062,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000004363,
0.264062,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000004367,
0.758349,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000004373,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000004377,
0.253906,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000004380,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000004382,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000004386,
0.24375,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000004390,
0,µm,Spine,Spine Part Max Diameter,12,7,1,100000003,610000004392,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000004394,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000004397,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000004404,
0.479991,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000004407,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000004409,
0,µm,Spine,Spine Part Max Diameter,7,3,1,100000001,610000004412,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000004415,
0.8589,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000004418,
0,µm,Spine,Spine Part Max Diameter,4,3,1,100000003,610000004424,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000004426,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000003,610000004429,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000004433,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000004435,
0.325,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000004438,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000004442,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000004444,
0,µm,Spine,Spine Part Max Diameter,3,1,1,100000003,610000004446,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000004448,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000004454,
0.247335,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000004457,
0.24375,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000004460,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000004462,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000004464,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000004468,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000004470,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000004473,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000004476,
0,µm,Spine,Spine Part Max Diameter,5,3,1,100000003,610000004478,
0,µm,Spine,Spine Part Max Diameter,3,1,1,100000000,610000004480,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000004482,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000004484,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000004489,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000004491,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000004494,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000004497,
0,µm,Spine,Spine Part Max Diameter,10,3,1,100000000,610000004499,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000004502,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000004508,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000004511,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000004513,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000004519,
0,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000004524,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000004526,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000004530,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000004532,
0.353761,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000004535,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000004538,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000004543,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000004562,
0,µm,Spine,Spine Part Max Diameter,18,4,1,100000000,610000004597,
0,µm,Spine,Spine Part Max Diameter,16,4,1,100000000,610000004598,
0,µm,Spine,Spine Part Max Diameter,16,4,1,100000000,610000004599,
0,µm,Spine,Spine Part Max Diameter,5,1,1,100000000,610000004600,
0,µm,Spine,Spine Part Max Diameter,3,1,1,100000000,610000004601,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000004602,
0,µm,Spine,Spine Part Max Diameter,4,1,1,100000000,610000004603,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000004604,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000004605,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000000,610000004606,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000004607,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000004608,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000004617,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000004618,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000004619,
0,µm,Spine,Spine Part Max Diameter,9,5,1,100000001,610000004621,
0,µm,Spine,Spine Part Max Diameter,7,6,1,100000001,610000004622,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000004623,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000004624,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000004625,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000004626,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000004627,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000004628,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000004629,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000004630,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000004633,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000001,610000004634,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000004635,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000004638,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000004639,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000004640,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000004641,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000004642,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000004643,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000004650,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000004651,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000004652,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000004653,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000004654,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000002,610000004656,
0,µm,Spine,Spine Part Max Diameter,5,3,1,100000002,610000004657,
0,µm,Spine,Spine Part Max Diameter,5,3,1,100000002,610000004658,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000004659,
0,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000004660,
0,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000004661,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000004662,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000004663,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000004664,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000004665,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000004666,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000002,610000004668,
0,µm,Spine,Spine Part Max Diameter,16,9,1,100000003,610000004670,
0,µm,Spine,Spine Part Max Diameter,12,7,1,100000003,610000004671,
0,µm,Spine,Spine Part Max Diameter,13,6,1,100000003,610000004672,
0,µm,Spine,Spine Part Max Diameter,11,6,1,100000003,610000004673,
0,µm,Spine,Spine Part Max Diameter,11,5,1,100000003,610000004674,
0,µm,Spine,Spine Part Max Diameter,11,5,1,100000003,610000004675,
0,µm,Spine,Spine Part Max Diameter,6,2,1,100000003,610000004676,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000003,610000004677,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000003,610000004678,
0,µm,Spine,Spine Part Max Diameter,4,2,1,100000003,610000004679,
0,µm,Spine,Spine Part Max Diameter,3,1,1,100000003,610000004680,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000003,610000004681,
0,µm,Spine,Spine Part Max Diameter,5,3,1,100000003,610000004682,
0,µm,Spine,Spine Part Max Diameter,5,3,1,100000003,610000004683,
0,µm,Spine,Spine Part Max Diameter,5,3,1,100000003,610000004684,
0,µm,Spine,Spine Part Max Diameter,5,3,1,100000003,610000004685,
0,µm,Spine,Spine Part Max Diameter,4,2,1,100000003,610000004686,
0,µm,Spine,Spine Part Max Diameter,9,4,1,100000003,610000004690,
0,µm,Spine,Spine Part Max Diameter,9,4,1,100000003,610000004691,
0,µm,Spine,Spine Part Max Diameter,9,4,1,100000003,610000004692,
0,µm,Spine,Spine Part Max Diameter,8,4,1,100000003,610000004693,
0,µm,Spine,Spine Part Max Diameter,8,5,1,100000003,610000004694,
0,µm,Spine,Spine Part Max Diameter,7,5,1,100000003,610000004695,
0,µm,Spine,Spine Part Max Diameter,7,5,1,100000003,610000004696,
0,µm,Spine,Spine Part Max Diameter,7,5,1,100000003,610000004697,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000003,610000004698,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000003,610000004699,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000004700,
0,µm,Spine,Spine Part Max Diameter,9,6,1,100000003,610000004701,
0,µm,Spine,Spine Part Max Diameter,8,4,1,100000003,610000004702,
0,µm,Spine,Spine Part Max Diameter,4,3,1,100000003,610000004703,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000003,610000004704,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000004705,
