
Segment Center Intensity StdDev Ch=1 Img=1
 ==================== 
Segment Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.65697,,Segment,1,17,Image 1,8,1,100000003,510000000015,
1.09545,,Segment,1,16,Image 1,8,1,100000003,510000000019,
1.38444,,Segment,1,15,Image 1,8,1,100000003,510000000024,
1.64285,,Segment,1,14,Image 1,7,1,100000003,510000000040,
0.942809,,Segment,1,13,Image 1,7,1,100000003,510000000042,
1.75879,,Segment,1,12,Image 1,7,1,100000003,510000000131,
3.05143,,Segment,1,11,Image 1,6,1,100000003,510000000144,
2.9034,,Segment,1,10,Image 1,5,1,100000003,510000000154,
1.46047,,Segment,1,9,Image 1,4,1,100000003,510000000172,
1.80733,,Segment,1,8,Image 1,3,1,100000003,510000000188,
1.1767,,Segment,1,7,Image 1,3,1,100000003,510000000200,
1.70783,,Segment,1,6,Image 1,3,1,100000003,510000000205,
1.4777,,Segment,1,5,Image 1,3,1,100000003,510000000220,
1.63936,,Segment,1,4,Image 1,2,1,100000003,510000000227,
2.03306,,Segment,1,3,Image 1,2,1,100000003,510000000241,
1.15708,,Segment,1,2,Image 1,1,1,100000003,510000000251,
2.02237,,Segment,1,1,Image 1,1,1,100000003,510000000260,
1.33235,,Segment,1,0,Image 1,1,1,100000003,510000000272,
1.41421,,Segment,1,17,Image 1,9,1,100000003,510000000299,
0.816497,,Segment,1,16,Image 1,9,1,100000003,510000000304,
2.87054,,Segment,1,14,Image 1,8,1,100000003,510000000308,
1.24722,,Segment,1,15,Image 1,7,1,100000003,510000000310,
2.04831,,Segment,1,13,Image 1,8,1,100000003,510000000324,
4.42756,,Segment,1,6,Image 1,3,1,100000003,510000000334,
2.20145,,Segment,1,5,Image 1,3,1,100000003,510000000387,
1.80278,,Segment,1,4,Image 1,3,1,100000003,510000000404,
1.62412,,Segment,1,3,Image 1,2,1,100000003,510000000417,
1.19226,,Segment,1,2,Image 1,2,1,100000003,510000000427,
1.11803,,Segment,1,6,Image 1,4,1,100000003,510000000430,
0.433013,,Segment,1,5,Image 1,4,1,100000003,510000000433,
1.31696,,Segment,1,9,Image 1,6,1,100000001,510000000440,
0.816497,,Segment,1,8,Image 1,5,1,100000001,510000000442,
1.23315,,Segment,1,7,Image 1,5,1,100000001,510000000452,
1.63299,,Segment,1,6,Image 1,5,1,100000001,510000000460,
1.66599,,Segment,1,5,Image 1,4,1,100000001,510000000466,
2.31952,,Segment,1,4,Image 1,3,1,100000001,510000000491,
0.880631,,Segment,1,3,Image 1,2,1,100000001,510000000497,
1.90882,,Segment,1,2,Image 1,2,1,100000001,510000000530,
2.46055,,Segment,1,1,Image 1,1,1,100000001,510000000631,
2.08791,,Segment,1,0,Image 1,1,1,100000001,510000000660,
2.29463,,Segment,1,8,Image 1,6,1,100000001,510000000666,
1.88562,,Segment,1,9,Image 1,5,1,100000001,510000000668,
0.829156,,Segment,1,7,Image 1,6,1,100000001,510000000671,
1.13578,,Segment,1,5,Image 1,3,1,100000001,510000000680,
1.24722,,Segment,1,6,Image 1,4,1,100000001,510000000682,
0.952561,,Segment,1,9,Image 1,4,1,100000003,510000000704,
1.81577,,Segment,1,8,Image 1,4,1,100000003,510000000760,
1.24722,,Segment,1,7,Image 1,4,1,100000003,510000000762,
1.22266,,Segment,1,6,Image 1,4,1,100000003,510000000775,
1.54054,,Segment,1,5,Image 1,3,1,100000003,510000000798,
2,,Segment,1,4,Image 1,2,1,100000003,510000000806,
3.60686,,Segment,1,3,Image 1,2,1,100000003,510000000828,
2.09299,,Segment,1,1,Image 1,1,1,100000003,510000000845,
1.31696,,Segment,1,0,Image 1,1,1,100000003,510000000864,
7.94906,,Segment,1,9,Image 1,5,1,100000003,510000000901,
3.77359,,Segment,1,7,Image 1,5,1,100000003,510000000925,
2.73861,,Segment,1,8,Image 1,5,1,100000003,510000000928,
1.36725,,Segment,1,6,Image 1,3,1,100000003,510000000961,
1.92399,,Segment,1,5,Image 1,2,1,100000003,510000001005,
1.9,,Segment,1,4,Image 1,1,1,100000003,510000001014,
2.5887,,Segment,1,3,Image 1,1,1,100000003,510000001044,
0.471405,,Segment,1,8,Image 1,4,1,100000003,510000001046,
1.88562,,Segment,1,7,Image 1,3,1,100000003,510000001048,
2.21108,,Segment,1,6,Image 1,2,1,100000003,510000001053,
1.41421,,Segment,1,7,Image 1,2,1,100000003,510000001055,
1.32665,,Segment,1,3,Image 1,2,1,100000002,510000001060,
1.70899,,Segment,1,2,Image 1,1,1,100000002,510000001122,
1.41421,,Segment,1,1,Image 1,1,1,100000002,510000001124,
1.69558,,Segment,1,0,Image 1,1,1,100000002,510000001158,
1.59861,,Segment,1,3,Image 1,1,1,100000002,510000001173,
1.78388,,Segment,1,2,Image 1,2,1,100000002,510000001187,
1.5,,Segment,1,1,Image 1,2,1,100000002,510000001190,
1.41474,,Segment,1,3,Image 1,2,1,100000002,510000001215,
1.17472,,Segment,1,2,Image 1,1,1,100000002,510000001237,
1.24035,,Segment,1,1,Image 1,1,1,100000002,510000001249,
1.23983,,Segment,1,0,Image 1,1,1,100000002,510000001262,
1.31901,,Segment,1,3,Image 1,2,1,100000002,510000001287,
1.2298,,Segment,1,2,Image 1,2,1,100000002,510000001308,
0.856957,,Segment,1,1,Image 1,2,1,100000002,510000001315,
1.97949,,Segment,1,3,Image 1,1,1,100000002,510000001321,
1.55341,,Segment,1,2,Image 1,2,1,100000002,510000001352,
1.2,,Segment,1,3,Image 1,3,1,100000002,510000001358,
0.707107,,Segment,1,2,Image 1,3,1,100000002,510000001361,
1.96811,,Segment,1,7,Image 1,3,1,100000001,510000001404,
2.16506,,Segment,1,6,Image 1,3,1,100000001,510000001415,
2.44949,,Segment,1,5,Image 1,2,1,100000001,510000001426,
2.06142,,Segment,1,4,Image 1,2,1,100000001,510000001446,
1.41421,,Segment,1,2,Image 1,2,1,100000001,510000001451,
3.62601,,Segment,1,1,Image 1,2,1,100000001,510000001463,
16.9378,,Segment,1,0,Image 1,1,1,100000001,510000001466,
0.927025,,Segment,1,7,Image 1,4,1,100000001,510000001495,
1.08972,,Segment,1,6,Image 1,2,1,100000001,510000001498,
1.03016,,Segment,1,13,Image 1,7,1,100000003,510000001505,
1.69967,,Segment,1,13,Image 1,6,1,100000003,510000001508,
58.9088,,Segment,1,11,Image 1,5,1,100000003,510000001515,
0.989743,,Segment,1,4,Image 1,2,1,100000001,510000001521,
0.632456,,Segment,1,3,Image 1,3,1,100000001,510000001525,
2.86138,,Segment,1,4,Image 1,2,1,100000001,510000001528,
2.13437,,Segment,1,3,Image 1,1,1,100000001,510000001539,
1.89113,,Segment,1,3,Image 1,2,1,100000001,510000001551,
3.60539,,Segment,1,8,Image 1,6,1,100000003,510000001580,
1.30316,,Segment,1,7,Image 1,5,1,100000003,510000001605,
1.32581,,Segment,1,6,Image 1,4,1,100000003,510000001621,
1.59861,,Segment,1,5,Image 1,4,1,100000003,510000001656,
3.07241,,Segment,1,4,Image 1,3,1,100000003,510000001736,
4.08158,,Segment,1,3,Image 1,2,1,100000003,510000001754,
0.471405,,Segment,1,2,Image 1,2,1,100000003,510000001756,
1.98977,,Segment,1,1,Image 1,2,1,100000003,510000001769,
2.27761,,Segment,1,9,Image 1,6,1,100000003,510000001772,
1.10554,,Segment,1,8,Image 1,5,1,100000003,510000001783,
1.65831,,Segment,1,9,Image 1,5,1,100000003,510000001786,
1.17803,,Segment,1,8,Image 1,4,1,100000003,510000001792,
1.47902,,Segment,1,7,Image 1,4,1,100000003,510000001799,
1.66599,,Segment,1,8,Image 1,5,1,100000003,510000001805,
1.23924,,Segment,1,18,Image 1,4,1,100000000,510000001818,
0.816497,,Segment,1,17,Image 1,4,1,100000000,510000001820,
1.4516,,Segment,1,16,Image 1,4,1,100000000,510000001833,
0.816497,,Segment,1,15,Image 1,3,1,100000000,510000001835,
1,,Segment,1,14,Image 1,3,1,100000000,510000001842,
1.1302,,Segment,1,13,Image 1,3,1,100000000,510000001857,
1.72753,,Segment,1,11,Image 1,3,1,100000000,510000001865,
1.46097,,Segment,1,10,Image 1,3,1,100000000,510000001891,
1.72848,,Segment,1,9,Image 1,3,1,100000000,510000001899,
1.11803,,Segment,1,8,Image 1,3,1,100000000,510000001904,
1.07825,,Segment,1,7,Image 1,3,1,100000000,510000001920,
1.22667,,Segment,1,5,Image 1,3,1,100000000,510000001943,
1.40133,,Segment,1,4,Image 1,2,1,100000000,510000001963,
1.67628,,Segment,1,3,Image 1,1,1,100000000,510000001973,
0.942809,,Segment,1,2,Image 1,1,1,100000000,510000001975,
2.21736,,Segment,1,1,Image 1,1,1,100000000,510000001980,
2.34187,,Segment,1,0,Image 1,1,1,100000000,510000001987,
1.24722,,Segment,1,6,Image 1,5,1,100000003,510000002021,
0.5,,Segment,1,18,Image 1,5,1,100000000,510000002024,
0.816497,,Segment,1,17,Image 1,5,1,100000000,510000002026,
2.03443,,Segment,1,5,Image 1,3,1,100000003,510000002031,
1.03016,,Segment,1,12,Image 1,5,1,100000000,510000002037,
3.20616,,Segment,1,11,Image 1,4,1,100000000,510000002093,
1.5,,Segment,1,16,Image 1,3,1,100000000,510000002096,
2.05913,,Segment,1,15,Image 1,4,1,100000000,510000002100,
2.68514,,Segment,1,10,Image 1,4,1,100000000,510000002110,
0.816497,,Segment,1,9,Image 1,3,1,100000000,510000002112,
1.92029,,Segment,1,8,Image 1,3,1,100000000,510000002115,
1.249,,Segment,1,6,Image 1,3,1,100000000,510000002125,
0.471405,,Segment,1,5,Image 1,2,1,100000000,510000002127,
3.99029,,Segment,1,4,Image 1,2,1,100000000,510000002145,
1.1547,,Segment,1,3,Image 1,1,1,100000000,510000002150,
1.85014,,Segment,1,2,Image 1,1,1,100000000,510000002183,
