
Spine Branch Depth
 ==================== 
Spine Branch Depth,Unit,Category,Depth,Level,Time,FilamentID,ID,
3,,Spine,3,2,1,100000000,610000004602,
4,,Spine,4,1,1,100000000,610000004603,
2,,Spine,2,1,1,100000000,610000004604,
2,,Spine,2,1,1,100000000,610000004605,
2,,Spine,2,2,1,100000000,610000004606,
0,,Spine,0,1,1,100000000,610000004607,
0,,Spine,0,1,1,100000000,610000004608,
0,,Spine,0,1,1,100000000,610000004617,
0,,Spine,0,1,1,100000000,610000004618,
0,,Spine,0,1,1,100000000,610000004619,
9,,Spine,9,5,1,100000001,610000004621,
7,,Spine,7,6,1,100000001,610000004622,
2,,Spine,2,2,1,100000001,610000004623,
1,,Spine,1,1,1,100000001,610000004624,
1,,Spine,1,1,1,100000001,610000004625,
1,,Spine,1,1,1,100000001,610000004626,
1,,Spine,1,1,1,100000001,610000004627,
1,,Spine,1,2,1,100000001,610000004628,
0,,Spine,0,1,1,100000001,610000004629,
0,,Spine,0,1,1,100000001,610000004630,
5,,Spine,5,2,1,100000001,610000004633,
1,,Spine,1,2,1,100000001,610000004634,
0,,Spine,0,1,1,100000001,610000004635,
2,,Spine,2,3,1,100000001,610000004638,
1,,Spine,1,1,1,100000001,610000004639,
0,,Spine,0,1,1,100000001,610000004640,
0,,Spine,0,1,1,100000001,610000004641,
0,,Spine,0,1,1,100000001,610000004642,
0,,Spine,0,1,1,100000001,610000004643,
0,,Spine,0,1,1,100000002,610000004650,
0,,Spine,0,1,1,100000002,610000004651,
0,,Spine,0,1,1,100000002,610000004652,
0,,Spine,0,1,1,100000002,610000004653,
2,,Spine,2,1,1,100000002,610000004654,
1,,Spine,1,2,1,100000002,610000004656,
5,,Spine,5,3,1,100000002,610000004657,
5,,Spine,5,3,1,100000002,610000004658,
5,,Spine,5,2,1,100000002,610000004659,
4,,Spine,4,2,1,100000002,610000004660,
4,,Spine,4,2,1,100000002,610000004661,
3,,Spine,3,2,1,100000002,610000004662,
3,,Spine,3,2,1,100000002,610000004663,
2,,Spine,2,2,1,100000002,610000004664,
2,,Spine,2,1,1,100000002,610000004665,
0,,Spine,0,1,1,100000002,610000004666,
1,,Spine,1,1,1,100000002,610000004668,
16,,Spine,16,9,1,100000003,610000004670,
12,,Spine,12,7,1,100000003,610000004671,
13,,Spine,13,6,1,100000003,610000004672,
11,,Spine,11,6,1,100000003,610000004673,
11,,Spine,11,5,1,100000003,610000004674,
11,,Spine,11,5,1,100000003,610000004675,
6,,Spine,6,2,1,100000003,610000004676,
5,,Spine,5,2,1,100000003,610000004677,
5,,Spine,5,2,1,100000003,610000004678,
4,,Spine,4,2,1,100000003,610000004679,
3,,Spine,3,1,1,100000003,610000004680,
2,,Spine,2,1,1,100000003,610000004681,
5,,Spine,5,3,1,100000003,610000004682,
5,,Spine,5,3,1,100000003,610000004683,
5,,Spine,5,3,1,100000003,610000004684,
5,,Spine,5,3,1,100000003,610000004685,
4,,Spine,4,2,1,100000003,610000004686,
9,,Spine,9,4,1,100000003,610000004690,
9,,Spine,9,4,1,100000003,610000004691,
9,,Spine,9,4,1,100000003,610000004692,
8,,Spine,8,4,1,100000003,610000004693,
8,,Spine,8,5,1,100000003,610000004694,
7,,Spine,7,5,1,100000003,610000004695,
7,,Spine,7,5,1,100000003,610000004696,
7,,Spine,7,5,1,100000003,610000004697,
5,,Spine,5,2,1,100000003,610000004698,
5,,Spine,5,2,1,100000003,610000004699,
1,,Spine,1,1,1,100000003,610000004700,
9,,Spine,9,6,1,100000003,610000004701,
8,,Spine,8,4,1,100000003,610000004702,
4,,Spine,4,3,1,100000003,610000004703,
1,,Spine,1,2,1,100000003,610000004704,
0,,Spine,0,1,1,100000003,610000004705,
