
Segment Branch Level
 ==================== 
Segment Branch Level,Unit,Category,Depth,Level,Time,FilamentID,ID,
2,,Segment,6,2,1,100000001,510000000575,
2,,Segment,5,2,1,100000001,510000000617,
1,,Segment,4,1,1,100000001,510000000622,
1,,Segment,3,1,1,100000001,510000000624,
1,,Segment,2,1,1,100000001,510000000645,
1,,Segment,1,1,1,100000001,510000000649,
1,,Segment,0,1,1,100000001,510000000671,
3,,Segment,6,3,1,100000001,510000000680,
2,,Segment,2,2,1,100000004,510000000721,
2,,Segment,1,2,1,100000004,510000000727,
1,,Segment,0,1,1,100000004,510000000749,
3,,Segment,2,3,1,100000004,510000000771,
2,,Segment,8,2,1,100000001,510000000854,
1,,Segment,7,1,1,100000001,510000000863,
1,,Segment,5,1,1,100000001,510000000901,
1,,Segment,8,1,1,100000001,510000000904,
2,,Segment,7,2,1,100000001,510000000908,
2,,Segment,6,2,1,100000001,510000000917,
2,,Segment,3,2,1,100000001,510000000951,
5,,Segment,6,5,1,100000006,510000000980,
4,,Segment,5,4,1,100000006,510000001021,
3,,Segment,4,3,1,100000006,510000001023,
3,,Segment,3,3,1,100000006,510000001028,
3,,Segment,2,3,1,100000006,510000001038,
2,,Segment,1,2,1,100000006,510000001052,
1,,Segment,0,1,1,100000006,510000001058,
4,,Segment,6,4,1,100000006,510000001068,
2,,Segment,4,2,1,100000002,510000001101,
2,,Segment,3,2,1,100000002,510000001104,
2,,Segment,2,2,1,100000002,510000001129,
1,,Segment,1,1,1,100000002,510000001144,
1,,Segment,0,1,1,100000002,510000001148,
3,,Segment,3,3,1,100000002,510000001190,
3,,Segment,4,3,1,100000002,510000001193,
2,,Segment,10,2,1,100000006,510000001213,
2,,Segment,8,2,1,100000006,510000001219,
2,,Segment,6,2,1,100000006,510000001226,
2,,Segment,5,2,1,100000006,510000001228,
2,,Segment,4,2,1,100000006,510000001262,
2,,Segment,3,2,1,100000006,510000001276,
3,,Segment,10,3,1,100000006,510000001290,
3,,Segment,9,3,1,100000006,510000001295,
3,,Segment,6,3,1,100000006,510000001302,
3,,Segment,5,3,1,100000006,510000001308,
3,,Segment,7,3,1,100000006,510000001311,
3,,Segment,8,3,1,100000006,510000001313,
3,,Segment,4,3,1,100000006,510000001315,
3,,Segment,5,3,1,100000006,510000001320,
4,,Segment,4,4,1,100000006,510000001326,
3,,Segment,2,3,1,100000006,510000001329,
3,,Segment,5,3,1,100000004,510000001362,
3,,Segment,3,3,1,100000004,510000001387,
3,,Segment,2,3,1,100000004,510000001400,
2,,Segment,1,2,1,100000004,510000001404,
1,,Segment,0,1,1,100000004,510000001406,
5,,Segment,5,5,1,100000004,510000001435,
4,,Segment,4,4,1,100000004,510000001446,
4,,Segment,5,4,1,100000004,510000001448,
4,,Segment,5,4,1,100000004,510000001455,
4,,Segment,10,4,1,100000003,510000001505,
4,,Segment,9,4,1,100000003,510000001519,
3,,Segment,8,3,1,100000003,510000001534,
5,,Segment,10,5,1,100000003,510000001541,
2,,Segment,1,2,1,100000005,510000001550,
1,,Segment,0,1,1,100000005,510000001583,
1,,Segment,1,1,1,100000005,510000001605,
3,,Segment,8,3,1,100000001,510000001627,
3,,Segment,7,3,1,100000001,510000001631,
3,,Segment,6,3,1,100000001,510000001667,
3,,Segment,5,3,1,100000001,510000001671,
3,,Segment,4,3,1,100000001,510000001679,
2,,Segment,3,2,1,100000001,510000001691,
1,,Segment,2,1,1,100000001,510000001705,
1,,Segment,1,1,1,100000001,510000001713,
1,,Segment,0,1,1,100000001,510000001725,
4,,Segment,4,4,1,100000001,510000001764,
3,,Segment,3,3,1,100000001,510000001812,
1,,Segment,1,1,1,100000001,510000001826,
1,,Segment,0,1,1,100000001,510000001872,
3,,Segment,4,3,1,100000001,510000001885,
2,,Segment,1,2,1,100000006,510000001916,
1,,Segment,0,1,1,100000006,510000001935,
1,,Segment,1,1,1,100000006,510000001953,
4,,Segment,6,4,1,100000001,510000001962,
4,,Segment,5,4,1,100000001,510000001970,
4,,Segment,8,4,1,100000001,510000002010,
3,,Segment,7,3,1,100000001,510000002017,
3,,Segment,6,3,1,100000001,510000002026,
2,,Segment,5,2,1,100000001,510000002055,
2,,Segment,4,2,1,100000001,510000002062,
2,,Segment,3,2,1,100000001,510000002084,
1,,Segment,1,1,1,100000001,510000002091,
1,,Segment,0,1,1,100000001,510000002106,
3,,Segment,8,3,1,100000001,510000002132,
4,,Segment,7,4,1,100000001,510000002136,
3,,Segment,5,3,1,100000002,510000002161,
2,,Segment,4,2,1,100000002,510000002176,
1,,Segment,3,1,1,100000002,510000002180,
1,,Segment,2,1,1,100000002,510000002193,
1,,Segment,1,1,1,100000002,510000002223,
1,,Segment,0,1,1,100000002,510000002250,
2,,Segment,2,2,1,100000005,510000002257,
2,,Segment,1,2,1,100000005,510000002273,
3,,Segment,5,3,1,100000001,510000002293,
2,,Segment,4,2,1,100000001,510000002310,
2,,Segment,5,2,1,100000001,510000002323,
4,,Segment,17,4,1,100000003,510000002335,
4,,Segment,15,4,1,100000003,510000002348,
3,,Segment,14,3,1,100000003,510000002379,
3,,Segment,13,3,1,100000003,510000002426,
5,,Segment,17,5,1,100000003,510000002429,
5,,Segment,16,5,1,100000003,510000002431,
2,,Segment,14,2,1,100000001,510000002445,
2,,Segment,13,2,1,100000001,510000002467,
1,,Segment,12,1,1,100000001,510000002504,
1,,Segment,11,1,1,100000001,510000002508,
1,,Segment,9,1,1,100000001,510000002511,
1,,Segment,8,1,1,100000001,510000002521,
1,,Segment,7,1,1,100000001,510000002524,
1,,Segment,6,1,1,100000001,510000002531,
1,,Segment,5,1,1,100000001,510000002534,
1,,Segment,4,1,1,100000001,510000002556,
1,,Segment,3,1,1,100000001,510000002578,
3,,Segment,14,3,1,100000001,510000002580,
2,,Segment,6,2,1,100000002,510000002592,
1,,Segment,5,1,1,100000002,510000002600,
1,,Segment,4,1,1,100000002,510000002621,
1,,Segment,6,1,1,100000002,510000002623,
2,,Segment,6,2,1,100000002,510000002626,
3,,Segment,6,3,1,100000002,510000002632,
2,,Segment,5,2,1,100000002,510000002650,
1,,Segment,4,1,1,100000002,510000002652,
1,,Segment,3,1,1,100000002,510000002658,
1,,Segment,2,1,1,100000002,510000002678,
1,,Segment,1,1,1,100000002,510000002696,
1,,Segment,0,1,1,100000002,510000002719,
2,,Segment,6,2,1,100000002,510000002723,
2,,Segment,4,2,1,100000002,510000002725,
5,,Segment,15,5,1,100000003,510000002731,
5,,Segment,9,5,1,100000001,510000002758,
4,,Segment,8,4,1,100000001,510000002760,
4,,Segment,7,4,1,100000001,510000002787,
5,,Segment,8,5,1,100000001,510000002790,
4,,Segment,9,4,1,100000001,510000002793,
4,,Segment,8,4,1,100000001,510000002800,
4,,Segment,6,4,1,100000001,510000002807,
3,,Segment,15,3,1,100000003,510000002810,
2,,Segment,1,2,1,100000005,510000002830,
1,,Segment,0,1,1,100000005,510000002944,
5,,Segment,15,5,1,100000003,510000003004,
5,,Segment,14,5,1,100000003,510000003015,
4,,Segment,13,4,1,100000003,510000003020,
4,,Segment,12,4,1,100000003,510000003039,
1,,Segment,1,1,1,100000005,510000003052,
4,,Segment,14,4,1,100000003,510000003057,
6,,Segment,15,6,1,100000003,510000003063,
2,,Segment,3,2,1,100000005,510000003078,
1,,Segment,2,1,1,100000005,510000003132,
1,,Segment,1,1,1,100000005,510000003179,
1,,Segment,0,1,1,100000005,510000003210,
5,,Segment,14,5,1,100000001,510000003244,
4,,Segment,13,4,1,100000001,510000003249,
4,,Segment,12,4,1,100000001,510000003252,
4,,Segment,11,4,1,100000001,510000003255,
4,,Segment,10,4,1,100000001,510000003279,
3,,Segment,9,3,1,100000001,510000003291,
2,,Segment,8,2,1,100000001,510000003317,
2,,Segment,7,2,1,100000001,510000003365,
3,,Segment,5,3,1,100000001,510000003382,
2,,Segment,4,2,1,100000001,510000003392,
2,,Segment,3,2,1,100000001,510000003425,
2,,Segment,1,2,1,100000001,510000003447,
5,,Segment,13,5,1,100000001,510000003476,
5,,Segment,12,5,1,100000001,510000003481,
1,,Segment,3,1,1,100000005,510000003487,
4,,Segment,14,4,1,100000003,510000003494,
4,,Segment,7,4,1,100000001,510000003521,
4,,Segment,6,4,1,100000001,510000003529,
3,,Segment,5,3,1,100000001,510000003573,
3,,Segment,4,3,1,100000001,510000003582,
2,,Segment,3,2,1,100000001,510000003591,
2,,Segment,2,2,1,100000001,510000003620,
1,,Segment,1,1,1,100000001,510000003622,
1,,Segment,0,1,1,100000001,510000003628,
4,,Segment,14,4,1,100000001,510000003631,
4,,Segment,9,4,1,100000001,510000003639,
3,,Segment,8,3,1,100000001,510000003646,
3,,Segment,7,3,1,100000001,510000003656,
3,,Segment,6,3,1,100000001,510000003677,
3,,Segment,5,3,1,100000001,510000003717,
3,,Segment,6,3,1,100000001,510000003720,
2,,Segment,5,2,1,100000001,510000003723,
5,,Segment,14,5,1,100000003,510000003730,
5,,Segment,7,5,1,100000001,510000003733,
5,,Segment,13,5,1,100000003,510000003737,
5,,Segment,13,5,1,100000001,510000003739,
2,,Segment,2,2,1,100000005,510000003749,
3,,Segment,9,3,1,100000001,510000003751,
4,,Segment,11,4,1,100000003,510000003772,
2,,Segment,6,2,1,100000001,510000003774,
5,,Segment,11,5,1,100000001,510000003776,
3,,Segment,6,3,1,100000001,510000003780,
4,,Segment,8,4,1,100000001,510000003783,
3,,Segment,10,3,1,100000001,510000003791,
2,,Segment,7,2,1,100000001,510000003820,
2,,Segment,6,2,1,100000001,510000003832,
2,,Segment,5,2,1,100000001,510000003837,
2,,Segment,4,2,1,100000001,510000003843,
2,,Segment,3,2,1,100000001,510000003896,
1,,Segment,2,1,1,100000001,510000003898,
5,,Segment,8,5,1,100000001,510000003916,
3,,Segment,6,3,1,100000001,510000003925,
3,,Segment,9,3,1,100000003,510000003932,
4,,Segment,10,4,1,100000003,510000003940,
2,,Segment,14,2,1,100000001,510000003945,
1,,Segment,13,1,1,100000001,510000003953,
4,,Segment,7,4,1,100000001,510000003956,
1,,Segment,14,1,1,100000001,510000003959,
4,,Segment,6,4,1,100000001,510000003966,
2,,Segment,12,2,1,100000001,510000003988,
3,,Segment,2,3,1,100000005,510000003990,
3,,Segment,7,3,1,100000001,510000004009,
3,,Segment,4,3,1,100000001,510000004011,
3,,Segment,7,3,1,100000001,510000004019,
2,,Segment,6,2,1,100000001,510000004021,
2,,Segment,2,2,1,100000001,510000004032,
2,,Segment,1,2,1,100000001,510000004053,
2,,Segment,5,2,1,100000002,510000004065,
3,,Segment,8,3,1,100000001,510000004071,
3,,Segment,2,3,1,100000001,510000004074,
3,,Segment,7,3,1,100000001,510000004076,
4,,Segment,8,4,1,100000001,510000004081,
2,,Segment,9,2,1,100000003,510000004087,
3,,Segment,6,3,1,100000003,510000004097,
4,,Segment,6,4,1,100000003,510000004106,
3,,Segment,5,3,1,100000003,510000004108,
2,,Segment,10,2,1,100000001,510000004114,
3,,Segment,7,3,1,100000003,510000004122,
2,,Segment,4,2,1,100000001,510000004166,
2,,Segment,3,2,1,100000001,510000004172,
2,,Segment,2,2,1,100000001,510000004203,
2,,Segment,1,2,1,100000001,510000004218,
2,,Segment,5,2,1,100000002,510000004225,
3,,Segment,11,3,1,100000002,510000004270,
2,,Segment,10,2,1,100000002,510000004273,
2,,Segment,9,2,1,100000002,510000004290,
2,,Segment,8,2,1,100000002,510000004294,
2,,Segment,7,2,1,100000002,510000004297,
2,,Segment,6,2,1,100000002,510000004303,
1,,Segment,5,1,1,100000002,510000004306,
1,,Segment,4,1,1,100000002,510000004311,
1,,Segment,3,1,1,100000002,510000004316,
1,,Segment,2,1,1,100000002,510000004329,
1,,Segment,1,1,1,100000002,510000004331,
1,,Segment,0,1,1,100000002,510000004357,
2,,Segment,11,2,1,100000001,510000004374,
3,,Segment,3,3,1,100000003,510000004408,
3,,Segment,2,3,1,100000001,510000004464,
2,,Segment,2,2,1,100000000,510000004479,
1,,Segment,1,1,1,100000000,510000004483,
1,,Segment,0,1,1,100000000,510000004497,
3,,Segment,8,3,1,100000002,510000004560,
3,,Segment,5,3,1,100000001,510000004563,
2,,Segment,1,2,1,100000005,510000004575,
3,,Segment,6,3,1,100000003,510000004577,
1,,Segment,1,1,1,100000006,510000004599,
2,,Segment,9,2,1,100000001,510000004604,
2,,Segment,6,2,1,100000001,510000004615,
1,,Segment,2,1,1,100000000,510000004626,
2,,Segment,11,2,1,100000002,510000004632,
2,,Segment,3,2,1,100000004,510000004641,
2,,Segment,2,2,1,100000004,510000004667,
2,,Segment,1,2,1,100000004,510000004673,
1,,Segment,0,1,1,100000004,510000004685,
1,,Segment,1,1,1,100000005,510000004751,
2,,Segment,3,2,1,100000001,510000004764,
3,,Segment,4,3,1,100000003,510000004770,
4,,Segment,4,4,1,100000006,510000004796,
3,,Segment,4,3,1,100000001,510000004802,
2,,Segment,8,2,1,100000001,510000004806,
4,,Segment,5,4,1,100000001,510000004810,
3,,Segment,3,3,1,100000001,510000004824,
2,,Segment,5,2,1,100000001,510000004828,
2,,Segment,3,2,1,100000002,510000004836,
4,,Segment,3,4,1,100000006,510000004864,
3,,Segment,3,3,1,100000004,510000004875,
2,,Segment,1,2,1,100000000,510000004877,
2,,Segment,2,2,1,100000002,510000004900,
2,,Segment,4,2,1,100000001,510000004922,
2,,Segment,3,2,1,100000002,510000004928,
1,,Segment,2,1,1,100000001,510000004937,
3,,Segment,3,3,1,100000001,510000004950,
4,,Segment,8,4,1,100000006,510000004957,
4,,Segment,7,4,1,100000006,510000004986,
3,,Segment,6,3,1,100000006,510000004990,
3,,Segment,5,3,1,100000006,510000004998,
2,,Segment,5,2,1,100000002,510000005003,
3,,Segment,4,3,1,100000001,510000005012,
1,,Segment,3,1,1,100000004,510000005041,
1,,Segment,2,1,1,100000004,510000005055,
1,,Segment,1,1,1,100000004,510000005058,
1,,Segment,0,1,1,100000004,510000005063,
3,,Segment,2,3,1,100000001,510000005066,
2,,Segment,2,2,1,100000002,510000005078,
1,,Segment,6,1,1,100000002,510000005083,
2,,Segment,4,2,1,100000004,510000005096,
2,,Segment,3,2,1,100000004,510000005098,
2,,Segment,2,2,1,100000004,510000005110,
1,,Segment,1,1,1,100000004,510000005119,
1,,Segment,0,1,1,100000004,510000005138,
3,,Segment,7,3,1,100000002,510000005141,
3,,Segment,4,3,1,100000002,510000005148,
2,,Segment,3,2,1,100000002,510000005167,
2,,Segment,4,2,1,100000002,510000005174,
3,,Segment,2,3,1,100000003,510000005179,
3,,Segment,5,3,1,100000006,510000005193,
2,,Segment,4,2,1,100000006,510000005200,
2,,Segment,3,2,1,100000006,510000005204,
2,,Segment,2,2,1,100000006,510000005206,
2,,Segment,1,2,1,100000002,510000005211,
1,,Segment,0,1,1,100000002,510000005246,
3,,Segment,3,3,1,100000001,510000005251,
3,,Segment,3,3,1,100000004,510000005257,
2,,Segment,2,2,1,100000004,510000005265,
1,,Segment,0,1,1,100000006,510000005277,
1,,Segment,0,1,1,100000000,510000005300,
2,,Segment,4,2,1,100000002,510000005308,
1,,Segment,0,1,1,100000003,510000005321,
2,,Segment,1,2,1,100000001,510000005357,
4,,Segment,8,4,1,100000006,510000005361,
3,,Segment,7,3,1,100000006,510000005364,
2,,Segment,3,2,1,100000004,510000005369,
1,,Segment,0,1,1,100000005,510000005373,
1,,Segment,1,1,1,100000002,510000005385,
2,,Segment,2,2,1,100000002,510000005405,
2,,Segment,1,2,1,100000002,510000005419,
4,,Segment,6,4,1,100000006,510000005427,
3,,Segment,2,3,1,100000002,510000005463,
1,,Segment,1,1,1,100000003,510000005472,
4,,Segment,3,4,1,100000004,510000005484,
3,,Segment,3,3,1,100000001,510000005489,
1,,Segment,0,1,1,100000003,510000005529,
2,,Segment,2,2,1,100000001,510000005540,
1,,Segment,0,1,1,100000004,510000005583,
1,,Segment,0,1,1,100000003,510000005600,
2,,Segment,1,2,1,100000002,510000005620,
3,,Segment,3,3,1,100000004,510000005622,
2,,Segment,5,2,1,100000006,510000005625,
1,,Segment,3,1,1,100000001,510000005628,
1,,Segment,1,1,1,100000001,510000005635,
1,,Segment,0,1,1,100000001,510000005655,
2,,Segment,3,2,1,100000001,510000005658,
2,,Segment,1,2,1,100000001,510000005663,
1,,Segment,0,1,1,100000005,510000005667,
1,,Segment,0,1,1,100000005,510000005671,
3,,Segment,4,3,1,100000006,510000005679,
2,,Segment,1,2,1,100000002,510000005686,
1,,Segment,0,1,1,100000002,510000005704,
2,,Segment,2,2,1,100000002,510000005729,
2,,Segment,1,2,1,100000001,510000005743,
2,,Segment,2,2,1,100000001,510000005755,
2,,Segment,4,2,1,100000001,510000005770,
1,,Segment,3,1,1,100000001,510000005775,
1,,Segment,0,1,1,100000004,510000005783,
1,,Segment,0,1,1,100000001,510000005822,
1,,Segment,0,1,1,100000006,510000005837,
3,,Segment,4,3,1,100000006,510000005843,
1,,Segment,0,1,1,100000000,510000005857,
2,,Segment,3,2,1,100000002,510000005865,
1,,Segment,2,1,1,100000002,510000005872,
2,,Segment,2,2,1,100000004,510000005875,
1,,Segment,0,1,1,100000001,510000005891,
2,,Segment,3,2,1,100000004,510000005901,
1,,Segment,2,1,1,100000004,510000005915,
1,,Segment,4,1,1,100000001,510000005917,
1,,Segment,3,1,1,100000002,510000005930,
1,,Segment,3,1,1,100000004,510000005935,
1,,Segment,0,1,1,100000002,510000005945,
3,,Segment,2,3,1,100000004,510000005950,
2,,Segment,1,2,1,100000002,510000005959,
1,,Segment,0,1,1,100000002,510000005975,
1,,Segment,0,1,1,100000004,510000005985,
1,,Segment,1,1,1,100000004,510000005989,
3,,Segment,3,3,1,100000006,510000005992,
1,,Segment,2,1,1,100000004,510000006001,
1,,Segment,1,1,1,100000004,510000006005,
1,,Segment,0,1,1,100000004,510000006013,
1,,Segment,1,1,1,100000006,510000006020,
1,,Segment,0,1,1,100000002,510000006074,
1,,Segment,0,1,1,100000006,510000006087,
2,,Segment,1,2,1,100000004,510000006091,
2,,Segment,1,2,1,100000004,510000006100,
2,,Segment,1,2,1,100000004,510000006110,
1,,Segment,0,1,1,100000004,510000006119,
1,,Segment,0,1,1,100000002,510000006154,
1,,Segment,6,1,1,100000001,510000006170,
2,,Segment,4,2,1,100000001,510000006171,
1,,Segment,2,1,1,100000001,510000006172,
2,,Segment,7,2,1,100000001,510000006173,
3,,Segment,4,3,1,100000001,510000006174,
2,,Segment,2,2,1,100000001,510000006175,
2,,Segment,4,2,1,100000001,510000006176,
4,,Segment,7,4,1,100000001,510000006177,
5,,Segment,6,5,1,100000001,510000006178,
1,,Segment,10,1,1,100000001,510000006179,
6,,Segment,13,6,1,100000001,510000006180,
2,,Segment,9,2,1,100000001,510000006181,
2,,Segment,2,2,1,100000001,510000006182,
2,,Segment,2,2,1,100000001,510000006183,
1,,Segment,5,1,1,100000002,510000006186,
3,,Segment,10,3,1,100000002,510000006187,
3,,Segment,9,3,1,100000002,510000006188,
1,,Segment,0,1,1,100000002,510000006190,
2,,Segment,8,2,1,100000003,510000006191,
4,,Segment,16,4,1,100000003,510000006192,
1,,Segment,1,1,1,100000004,510000006194,
3,,Segment,4,3,1,100000004,510000006196,
2,,Segment,3,2,1,100000004,510000006197,
1,,Segment,1,1,1,100000004,510000006198,
2,,Segment,2,2,1,100000004,510000006199,
3,,Segment,4,3,1,100000004,510000006200,
1,,Segment,0,1,1,100000005,510000006201,
2,,Segment,2,2,1,100000006,510000006208,
4,,Segment,6,4,1,100000006,510000006209,
2,,Segment,7,2,1,100000006,510000006210,
2,,Segment,9,2,1,100000006,510000006211,
5,,Segment,8,5,1,100000006,510000006214,
3,,Segment,8,3,1,100000006,510000006215,
