
Spine Terminal Pt Intensity Center Ch=4 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
1,,Spine,4,3,Image 1,1,100000002,610000006820,
0,,Spine,4,0,Image 1,1,,610000006822,
0,,Spine,4,10,Image 1,1,100000003,610000006841,
0,,Spine,4,10,Image 1,1,100000003,610000006844,
0,,Spine,4,1,Image 1,1,100000002,610000006852,
0,,Spine,4,1,Image 1,1,100000002,610000006858,
0,,Spine,4,0,Image 1,1,,610000006860,
0,,Spine,4,1,Image 1,1,100000002,610000006879,
0,,Spine,4,0,Image 1,1,,610000006881,
1,,Spine,4,3,Image 1,1,100000001,610000006899,
2,,Spine,4,0,Image 1,1,,610000006901,
11,,Spine,4,5,Image 1,1,100000001,610000006908,
0,,Spine,4,0,Image 1,1,,610000006910,
0,,Spine,4,4,Image 1,1,100000002,610000006922,
0,,Spine,4,1,Image 1,1,100000004,610000006928,
0,,Spine,4,3,Image 1,1,100000002,610000006932,
0,,Spine,4,1,Image 1,1,100000002,610000006936,
0,,Spine,4,12,Image 1,1,100000006,610000006941,
1,,Spine,4,0,Image 1,1,,610000006943,
2,,Spine,4,1,Image 1,1,100000004,610000006955,
0,,Spine,4,11,Image 1,1,100000002,610000006957,
0,,Spine,4,0,Image 1,1,,610000006959,
2,,Spine,4,1,Image 1,1,100000004,610000006969,
0,,Spine,4,6,Image 1,1,100000001,610000006972,
1,,Spine,4,0,Image 1,1,,610000006974,
0,,Spine,4,0,Image 1,1,,610000006980,
0,,Spine,4,16,Image 1,1,,610000006985,
0,,Spine,4,2,Image 1,1,100000004,610000006992,
1,,Spine,4,16,Image 1,1,,610000006994,
1,,Spine,4,0,Image 1,1,,610000006999,
0,,Spine,4,8,Image 1,1,100000001,610000007002,
4,,Spine,4,1,Image 1,1,100000004,610000007005,
0,,Spine,4,2,Image 1,1,100000004,610000007010,
1,,Spine,4,2,Image 1,1,100000002,610000007014,
0,,Spine,4,1,Image 1,1,100000004,610000007018,
0,,Spine,4,0,Image 1,1,,610000007020,
0,,Spine,4,0,Image 1,1,100000004,610000007025,
0,,Spine,4,0,Image 1,1,,610000007027,
0,,Spine,4,2,Image 1,1,100000004,610000007032,
0,,Spine,4,4,Image 1,1,100000002,610000007036,
0,,Spine,4,1,Image 1,1,100000004,610000007038,
0,,Spine,4,1,Image 1,1,100000005,610000007040,
1,,Spine,4,3,Image 1,1,100000002,610000007044,
0,,Spine,4,8,Image 1,1,100000001,610000007046,
3,,Spine,4,0,Image 1,1,,610000007048,
0,,Spine,4,5,Image 1,1,100000002,610000007051,
0,,Spine,4,3,Image 1,1,100000001,610000007054,
0,,Spine,4,7,Image 1,1,100000001,610000007056,
0,,Spine,4,2,Image 1,1,,610000007058,
0,,Spine,4,0,Image 1,1,,610000007063,
1,,Spine,4,0,Image 1,1,,610000007067,
1,,Spine,4,0,Image 1,1,,610000007072,
2,,Spine,4,0,Image 1,1,,610000007078,
1,,Spine,4,0,Image 1,1,,610000007081,
1,,Spine,4,7,Image 1,1,100000001,610000007085,
2,,Spine,4,0,Image 1,1,100000004,610000007088,
2,,Spine,4,1,Image 1,1,100000004,610000007091,
0,,Spine,4,0,Image 1,1,,610000007093,
0,,Spine,4,10,Image 1,1,100000003,610000007100,
0,,Spine,4,0,Image 1,1,100000004,610000007103,
0,,Spine,4,10,Image 1,1,100000006,610000007105,
1,,Spine,4,5,Image 1,1,100000004,610000007108,
1,,Spine,4,8,Image 1,1,100000001,610000007110,
2,,Spine,4,3,Image 1,1,100000001,610000007115,
0,,Spine,4,0,Image 1,1,,610000007117,
2,,Spine,4,0,Image 1,1,100000002,610000007121,
0,,Spine,4,0,Image 1,1,,610000007123,
1,,Spine,4,1,Image 1,1,100000002,610000007127,
0,,Spine,4,0,Image 1,1,,610000007129,
0,,Spine,4,0,Image 1,1,100000004,610000007133,
0,,Spine,4,1,Image 1,1,100000002,610000007137,
0,,Spine,4,0,Image 1,1,,610000007139,
1,,Spine,4,0,Image 1,1,,610000007148,
0,,Spine,4,0,Image 1,1,100000004,610000007153,
0,,Spine,4,0,Image 1,1,100000002,610000007159,
1,,Spine,4,0,Image 1,1,,610000007162,
7,,Spine,4,2,Image 1,1,100000001,610000007168,
1,,Spine,4,3,Image 1,1,100000002,610000007176,
0,,Spine,4,7,Image 1,1,100000001,610000007180,
0,,Spine,4,0,Image 1,1,100000002,610000007185,
1,,Spine,4,3,Image 1,1,100000002,610000007194,
0,,Spine,4,0,Image 1,1,100000004,610000007198,
3,,Spine,4,2,Image 1,1,,610000007201,
2,,Spine,4,0,Image 1,1,100000002,610000007206,
1,,Spine,4,4,Image 1,1,100000002,610000007208,
2,,Spine,4,0,Image 1,1,100000005,610000007211,
0,,Spine,4,0,Image 1,1,100000004,610000007215,
0,,Spine,4,0,Image 1,1,100000001,610000007217,
2,,Spine,4,1,Image 1,1,100000005,610000007219,
3,,Spine,4,3,Image 1,1,100000002,610000007221,
0,,Spine,4,5,Image 1,1,100000006,610000007226,
2,,Spine,4,0,Image 1,1,,610000007228,
0,,Spine,4,10,Image 1,1,100000006,610000007233,
1,,Spine,4,7,Image 1,1,100000001,610000007236,
0,,Spine,4,5,Image 1,1,100000002,610000007242,
0,,Spine,4,7,Image 1,1,100000001,610000007244,
0,,Spine,4,0,Image 1,1,100000004,610000007246,
1,,Spine,4,0,Image 1,1,,610000007248,
2,,Spine,4,7,Image 1,1,100000006,610000007255,
1,,Spine,4,6,Image 1,1,100000006,610000007258,
0,,Spine,4,5,Image 1,1,100000001,610000007261,
1,,Spine,4,3,Image 1,1,100000004,610000007265,
0,,Spine,4,1,Image 1,1,100000002,610000007267,
1,,Spine,4,12,Image 1,1,100000001,610000007269,
1,,Spine,4,1,Image 1,1,100000002,610000007271,
0,,Spine,4,5,Image 1,1,100000002,610000007277,
1,,Spine,4,2,Image 1,1,100000004,610000007281,
1,,Spine,4,3,Image 1,1,100000001,610000007286,
0,,Spine,4,1,Image 1,1,100000005,610000007288,
1,,Spine,4,1,Image 1,1,100000001,610000007291,
2,,Spine,4,1,Image 1,1,100000002,610000007294,
22,,Spine,4,8,Image 1,1,100000001,610000007296,
0,,Spine,4,0,Image 1,1,100000001,610000007298,
1,,Spine,4,2,Image 1,1,100000004,610000007300,
1,,Spine,4,1,Image 1,1,,610000007303,
1,,Spine,4,5,Image 1,1,100000006,610000007306,
0,,Spine,4,1,Image 1,1,100000006,610000007308,
1,,Spine,4,2,Image 1,1,100000004,610000007312,
0,,Spine,4,0,Image 1,1,,610000007315,
0,,Spine,4,0,Image 1,1,100000002,610000007320,
2,,Spine,4,0,Image 1,1,100000002,610000007322,
0,,Spine,4,2,Image 1,1,,610000007325,
0,,Spine,4,2,Image 1,1,,610000007330,
0,,Spine,4,1,Image 1,1,100000004,610000007337,
0,,Spine,4,0,Image 1,1,100000001,610000007341,
1,,Spine,4,4,Image 1,1,100000006,610000007347,
7,,Spine,4,11,Image 1,1,100000006,610000007351,
1,,Spine,4,2,Image 1,1,100000004,610000007353,
0,,Spine,4,2,Image 1,1,,610000007355,
1,,Spine,4,4,Image 1,1,100000001,610000007362,
1,,Spine,4,2,Image 1,1,100000002,610000007365,
0,,Spine,4,5,Image 1,1,100000004,610000007371,
0,,Spine,4,2,Image 1,1,100000004,610000007381,
1,,Spine,4,12,Image 1,1,100000001,610000007383,
0,,Spine,4,0,Image 1,1,100000001,610000007385,
0,,Spine,4,3,Image 1,1,100000002,610000007396,
0,,Spine,4,1,Image 1,1,100000002,610000007403,
1,,Spine,4,3,Image 1,1,100000002,610000007408,
1,,Spine,4,4,Image 1,1,100000001,610000007411,
2,,Spine,4,2,Image 1,1,,610000007415,
1,,Spine,4,1,Image 1,1,100000002,610000007419,
1,,Spine,4,3,Image 1,1,100000002,610000007425,
0,,Spine,4,0,Image 1,1,,610000007431,
6,,Spine,4,8,Image 1,1,100000006,610000007439,
0,,Spine,4,0,Image 1,1,,610000007441,
0,,Spine,4,1,Image 1,1,100000002,610000007449,
1,,Spine,4,0,Image 1,1,100000001,610000007451,
0,,Spine,4,0,Image 1,1,100000004,610000007454,
0,,Spine,4,0,Image 1,1,100000004,610000007459,
0,,Spine,4,1,Image 1,1,100000004,610000007461,
0,,Spine,4,1,Image 1,1,100000001,610000007465,
2,,Spine,4,0,Image 1,1,100000002,610000007475,
0,,Spine,4,1,Image 1,1,100000002,610000007479,
0,,Spine,4,2,Image 1,1,,610000007483,
0,,Spine,4,0,Image 1,1,,610000007494,
3,,Spine,4,0,Image 1,1,100000002,610000007504,
0,,Spine,4,2,Image 1,1,100000002,610000007506,
1,,Spine,4,0,Image 1,1,,610000007508,
2,,Spine,4,5,Image 1,1,100000001,610000007515,
1,,Spine,4,2,Image 1,1,100000002,610000007519,
1,,Spine,4,6,Image 1,1,100000001,610000007522,
1,,Spine,4,2,Image 1,1,100000002,610000007534,
1,,Spine,4,3,Image 1,1,100000002,610000007551,
0,,Spine,4,2,Image 1,1,100000004,610000007556,
0,,Spine,4,1,Image 1,1,100000002,610000007559,
1,,Spine,4,5,Image 1,1,100000006,610000007566,
3,,Spine,4,9,Image 1,1,100000001,610000007569,
0,,Spine,4,2,Image 1,1,100000006,610000007589,
2,,Spine,4,3,Image 1,1,100000002,610000007599,
1,,Spine,4,3,Image 1,1,100000002,610000007607,
0,,Spine,4,1,Image 1,1,100000002,610000007626,
1,,Spine,4,0,Image 1,1,100000002,610000007653,
0,,Spine,4,2,Image 1,1,100000002,610000007677,
2,,Spine,4,3,Image 1,1,100000006,610000007687,
0,,Spine,4,4,Image 1,1,,610000007941,
0,,Spine,4,6,Image 1,1,,610000007941,
1,,Spine,4,1,Image 1,1,,610000007941,
0,,Spine,4,2,Image 1,1,,610000007941,
0,,Spine,4,0,Image 1,1,,610000007941,
0,,Spine,4,3,Image 1,1,,610000007942,
0,,Spine,4,6,Image 1,1,,610000007942,
2,,Spine,4,1,Image 1,1,,610000007942,
0,,Spine,4,2,Image 1,1,,610000007942,
1,,Spine,4,0,Image 1,1,,610000007942,
0,,Spine,4,10,Image 1,1,,610000007943,
0,,Spine,4,1,Image 1,1,,610000007943,
