
Spine Straightness
 ==================== 
Spine Straightness,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.845981,,Spine,3,3,1,100000002,610000006820,
0.941809,,Spine,0,1,1,100000006,610000006838,
0.995955,,Spine,10,3,1,100000003,610000006841,
0.993733,,Spine,10,3,1,100000003,610000006844,
0.975799,,Spine,1,2,1,100000002,610000006852,
0.893003,,Spine,1,2,1,100000002,610000006858,
0.922056,,Spine,0,1,1,100000006,610000006873,
0.991737,,Spine,1,2,1,100000002,610000006879,
0.894091,,Spine,0,1,1,100000006,610000006891,
0.961112,,Spine,3,3,1,100000001,610000006899,
0.982719,,Spine,0,1,1,100000001,610000006906,
0.999493,,Spine,5,2,1,100000001,610000006908,
0.930228,,Spine,0,1,1,100000006,610000006919,
0.983897,,Spine,4,1,1,100000002,610000006922,
0.77998,,Spine,1,1,1,100000004,610000006928,
0.92067,,Spine,3,3,1,100000002,610000006932,
0.991473,,Spine,1,2,1,100000002,610000006936,
0.967211,,Spine,12,7,1,100000006,610000006941,
0.910826,,Spine,0,1,1,100000002,610000006950,
0.80624,,Spine,1,1,1,100000004,610000006955,
0.988799,,Spine,11,3,1,100000002,610000006957,
0.93087,,Spine,0,1,1,100000006,610000006963,
0.965405,,Spine,1,1,1,100000004,610000006969,
0.996452,,Spine,6,3,1,100000001,610000006972,
0.988809,,Spine,0,1,1,100000002,610000006978,
0.981793,,Spine,0,1,1,100000001,610000006983,
0.988595,,Spine,16,5,1,100000003,610000006988,
0.690739,,Spine,2,3,1,100000004,610000006992,
0.997333,,Spine,16,5,1,100000003,610000006996,
0.990106,,Spine,0,1,1,100000005,610000007000,
0.986309,,Spine,8,3,1,100000001,610000007002,
0.973873,,Spine,1,1,1,100000004,610000007005,
0.97553,,Spine,2,2,1,100000004,610000007010,
0.998433,,Spine,2,1,1,100000002,610000007014,
0.846436,,Spine,1,1,1,100000004,610000007018,
0.998689,,Spine,0,1,1,100000001,610000007021,
0.99295,,Spine,0,1,1,100000004,610000007025,
0.963011,,Spine,0,1,1,100000006,610000007030,
0.98589,,Spine,2,2,1,100000004,610000007032,
0.997625,,Spine,4,1,1,100000002,610000007036,
0.956131,,Spine,1,2,1,100000004,610000007038,
0.997524,,Spine,1,1,1,100000005,610000007040,
0.896977,,Spine,3,3,1,100000002,610000007044,
0.99871,,Spine,8,4,1,100000001,610000007046,
0.998607,,Spine,0,1,1,100000006,610000007049,
0.995069,,Spine,5,2,1,100000002,610000007051,
