
Spine Attachment Pt Distance
 ==================== 
Spine Attachment Pt Distance,Unit,Category,Depth,Level,Time,FilamentID,ID,
12.7892,µm,Spine,2,2,1,100000004,610000007842,
12.2182,µm,Spine,2,2,1,100000004,610000007843,
8.43968,µm,Spine,2,2,1,100000004,610000007844,
1.42724,µm,Spine,0,1,1,100000004,610000007845,
16.9793,µm,Spine,5,3,1,100000004,610000007848,
6.09885,µm,Spine,2,3,1,100000004,610000007849,
6.33809,µm,Spine,3,3,1,100000004,610000007850,
5.67953,µm,Spine,2,2,1,100000004,610000007851,
5.67953,µm,Spine,2,2,1,100000004,610000007852,
5.07577,µm,Spine,2,2,1,100000004,610000007853,
1.81582,µm,Spine,1,2,1,100000004,610000007854,
0,µm,Spine,0,1,1,100000004,610000007855,
1.30445,µm,Spine,0,1,1,100000004,610000007856,
0.490869,µm,Spine,0,1,1,100000004,610000007857,
8.33565,µm,Spine,0,1,1,100000004,610000007859,
7.69951,µm,Spine,0,1,1,100000004,610000007860,
7.29841,µm,Spine,0,1,1,100000004,610000007861,
12.2274,µm,Spine,3,1,1,100000004,610000007862,
4.31442,µm,Spine,2,1,1,100000004,610000007864,
3.04631,µm,Spine,1,1,1,100000004,610000007865,
3.60772,µm,Spine,1,2,1,100000004,610000007866,
1.84307,µm,Spine,1,1,1,100000004,610000007867,
0,µm,Spine,0,1,1,100000004,610000007868,
12.9261,µm,Spine,4,2,1,100000004,610000007871,
9.01696,µm,Spine,2,2,1,100000004,610000007872,
12.8142,µm,Spine,3,1,1,100000004,610000007873,
9.835,µm,Spine,2,1,1,100000004,610000007874,
0,µm,Spine,0,1,1,100000005,610000007875,
51.902,µm,Spine,11,8,1,100000006,610000007883,
50.1241,µm,Spine,10,7,1,100000006,610000007884,
57.1379,µm,Spine,12,6,1,100000006,610000007885,
53.3869,µm,Spine,12,6,1,100000006,610000007886,
52.1359,µm,Spine,11,6,1,100000006,610000007887,
51.3728,µm,Spine,11,6,1,100000006,610000007888,
37.883,µm,Spine,9,6,1,100000006,610000007889,
33.1091,µm,Spine,10,3,1,100000006,610000007890,
24.0918,µm,Spine,6,2,1,100000006,610000007891,
12.271,µm,Spine,3,2,1,100000006,610000007892,
4.07538,µm,Spine,1,2,1,100000006,610000007893,
2.89423,µm,Spine,1,2,1,100000006,610000007894,
1.96444,µm,Spine,1,2,1,100000006,610000007895,
0.986861,µm,Spine,1,2,1,100000006,610000007896,
1.56824,µm,Spine,1,1,1,100000006,610000007897,
0.485978,µm,Spine,1,1,1,100000006,610000007898,
0.485978,µm,Spine,1,1,1,100000006,610000007899,
6.29139,µm,Spine,1,2,1,100000006,610000007906,
4.39533,µm,Spine,1,2,1,100000006,610000007907,
6.21558,µm,Spine,1,1,1,100000006,610000007908,
24.1708,µm,Spine,5,4,1,100000006,610000007920,
28.7539,µm,Spine,8,4,1,100000006,610000007921,
24.0404,µm,Spine,7,4,1,100000006,610000007922,
19.9955,µm,Spine,6,3,1,100000006,610000007923,
14.0352,µm,Spine,5,3,1,100000006,610000007924,
15.9385,µm,Spine,4,4,1,100000006,610000007925,
19.8222,µm,Spine,3,4,1,100000006,610000007926,
7.78314,µm,Spine,2,3,1,100000006,610000007927,
6.21502,µm,Spine,2,3,1,100000006,610000007928,
11.0491,µm,Spine,5,2,1,100000006,610000007929,
11.0644,µm,Spine,4,3,1,100000006,610000007930,
9.91944,µm,Spine,4,3,1,100000006,610000007931,
7.63038,µm,Spine,4,2,1,100000006,610000007932,
7.63038,µm,Spine,4,2,1,100000006,610000007933,
7.74354,µm,Spine,3,3,1,100000006,610000007934,
7.74354,µm,Spine,3,3,1,100000006,610000007935,
6.14842,µm,Spine,2,2,1,100000006,610000007936,
4.81785,µm,Spine,1,2,1,100000006,610000007937,
3.72532,µm,Spine,1,2,1,100000006,610000007938,
3.23535,µm,Spine,1,1,1,100000006,610000007939,
3.65939,µm,Spine,0,1,1,100000006,610000007940,
