
Spine Center Intensity Mean Ch=1 Img=1
 ==================== 
Spine Center Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.307692,,Spine,1,3,Image 1,3,1,100000002,610000006820,
4.16667,,Spine,1,0,Image 1,1,1,100000006,610000006838,
0.75,,Spine,1,10,Image 1,3,1,100000003,610000006841,
0.5,,Spine,1,10,Image 1,3,1,100000003,610000006844,
0.555556,,Spine,1,1,Image 1,2,1,100000002,610000006852,
0.285714,,Spine,1,1,Image 1,2,1,100000002,610000006858,
4.73333,,Spine,1,0,Image 1,1,1,100000006,610000006873,
0.571429,,Spine,1,1,Image 1,2,1,100000002,610000006879,
5.58333,,Spine,1,0,Image 1,1,1,100000006,610000006891,
0.555556,,Spine,1,3,Image 1,3,1,100000001,610000006899,
0.285714,,Spine,1,0,Image 1,1,1,100000001,610000006906,
8,,Spine,1,5,Image 1,2,1,100000001,610000006908,
5.63636,,Spine,1,0,Image 1,1,1,100000006,610000006919,
0.5,,Spine,1,4,Image 1,1,1,100000002,610000006922,
0.571429,,Spine,1,1,Image 1,1,1,100000004,610000006928,
1.2,,Spine,1,3,Image 1,3,1,100000002,610000006932,
0.4,,Spine,1,1,Image 1,2,1,100000002,610000006936,
0.666667,,Spine,1,12,Image 1,7,1,100000006,610000006941,
0.222222,,Spine,1,0,Image 1,1,1,100000002,610000006950,
0.666667,,Spine,1,1,Image 1,1,1,100000004,610000006955,
0.333333,,Spine,1,11,Image 1,3,1,100000002,610000006957,
0.5,,Spine,1,0,Image 1,1,1,100000006,610000006963,
0.857143,,Spine,1,1,Image 1,1,1,100000004,610000006969,
0.25,,Spine,1,6,Image 1,3,1,100000001,610000006972,
0.333333,,Spine,1,0,Image 1,1,1,100000002,610000006978,
0.6,,Spine,1,0,Image 1,1,1,100000001,610000006983,
1.2,,Spine,1,10,Image 1,5,1,100000003,610000006988,
0.2,,Spine,1,2,Image 1,3,1,100000004,610000006992,
1,,Spine,1,10,Image 1,5,1,100000003,610000006996,
0,,Spine,1,0,Image 1,1,1,100000005,610000007000,
0.333333,,Spine,1,8,Image 1,3,1,100000001,610000007002,
1.75,,Spine,1,1,Image 1,1,1,100000004,610000007005,
0.5,,Spine,1,2,Image 1,2,1,100000004,610000007010,
0.2,,Spine,1,2,Image 1,1,1,100000002,610000007014,
0,,Spine,1,1,Image 1,1,1,100000004,610000007018,
0.333333,,Spine,1,0,Image 1,1,1,100000001,610000007021,
0.2,,Spine,1,0,Image 1,1,1,100000004,610000007025,
1,,Spine,1,0,Image 1,1,1,100000006,610000007030,
0.333333,,Spine,1,2,Image 1,2,1,100000004,610000007032,
0.2,,Spine,1,4,Image 1,1,1,100000002,610000007036,
0,,Spine,1,1,Image 1,2,1,100000004,610000007038,
0,,Spine,1,1,Image 1,1,1,100000005,610000007040,
0.8,,Spine,1,3,Image 1,3,1,100000002,610000007044,
0.333333,,Spine,1,8,Image 1,4,1,100000001,610000007046,
3.33333,,Spine,1,0,Image 1,1,1,100000006,610000007049,
2,,Spine,1,5,Image 1,2,1,100000002,610000007051,
0.25,,Spine,1,3,Image 1,2,1,100000001,610000007054,
0.333333,,Spine,1,7,Image 1,3,1,100000001,610000007056,
0,,Spine,1,1,Image 1,2,1,100000004,610000007061,
0.25,,Spine,1,0,Image 1,1,1,100000001,610000007065,
1.2,,Spine,1,0,Image 1,1,1,100000006,610000007070,
0.166667,,Spine,1,0,Image 1,1,1,100000002,610000007076,
1.33333,,Spine,1,0,Image 1,1,1,100000006,610000007079,
0,,Spine,1,0,Image 1,1,1,100000002,610000007083,
0.333333,,Spine,1,7,Image 1,4,1,100000001,610000007085,
1,,Spine,1,0,Image 1,1,1,100000004,610000007088,
0.25,,Spine,1,1,Image 1,1,1,100000004,610000007091,
1.66667,,Spine,1,0,Image 1,1,1,100000006,610000007094,
1.5,,Spine,1,10,Image 1,4,1,100000003,610000007100,
0,,Spine,1,0,Image 1,1,1,100000004,610000007103,
0.333333,,Spine,1,10,Image 1,2,1,100000006,610000007105,
0.75,,Spine,1,5,Image 1,3,1,100000004,610000007108,
0.666667,,Spine,1,8,Image 1,4,1,100000001,610000007110,
0,,Spine,1,1,Image 1,1,1,100000000,610000007112,
1.75,,Spine,1,3,Image 1,1,1,100000001,610000007115,
0.25,,Spine,1,0,Image 1,1,1,100000002,610000007119,
1.66667,,Spine,1,0,Image 1,1,1,100000002,610000007121,
0.333333,,Spine,1,0,Image 1,1,1,100000006,610000007124,
0.25,,Spine,1,1,Image 1,1,1,100000002,610000007127,
1,,Spine,1,0,Image 1,1,1,100000006,610000007130,
1,,Spine,1,0,Image 1,1,1,100000004,610000007133,
0.2,,Spine,1,1,Image 1,1,1,100000002,610000007137,
0.333333,,Spine,1,0,Image 1,1,1,100000002,610000007146,
0.2,,Spine,1,0,Image 1,1,1,100000002,610000007151,
0,,Spine,1,0,Image 1,1,1,100000004,610000007153,
0,,Spine,1,0,Image 1,1,1,100000006,610000007156,
0.25,,Spine,1,0,Image 1,1,1,100000002,610000007159,
0.6,,Spine,1,0,Image 1,1,1,100000002,610000007165,
5.25,,Spine,1,2,Image 1,2,1,100000001,610000007168,
0.833333,,Spine,1,3,Image 1,2,1,100000002,610000007176,
1,,Spine,1,7,Image 1,3,1,100000001,610000007180,
0,,Spine,1,0,Image 1,1,1,100000002,610000007185,
0.888889,,Spine,1,3,Image 1,2,1,100000002,610000007194,
1.6,,Spine,1,0,Image 1,1,1,100000004,610000007198,
0.4,,Spine,1,1,Image 1,2,1,100000004,610000007204,
0.333333,,Spine,1,0,Image 1,1,1,100000002,610000007206,
0.333333,,Spine,1,4,Image 1,1,1,100000002,610000007208,
3.25,,Spine,1,0,Image 1,1,1,100000005,610000007211,
0,,Spine,1,0,Image 1,1,1,100000004,610000007215,
0.666667,,Spine,1,0,Image 1,1,1,100000001,610000007217,
3,,Spine,1,1,Image 1,1,1,100000005,610000007219,
1.33333,,Spine,1,3,Image 1,3,1,100000002,610000007221,
0.666667,,Spine,1,5,Image 1,4,1,100000006,610000007226,
0.333333,,Spine,1,0,Image 1,1,1,100000006,610000007229,
0.333333,,Spine,1,10,Image 1,2,1,100000006,610000007233,
1.25,,Spine,1,7,Image 1,2,1,100000001,610000007236,
0,,Spine,1,0,Image 1,1,1,100000002,610000007238,
2.5,,Spine,1,0,Image 1,1,1,100000006,610000007240,
0.666667,,Spine,1,5,Image 1,2,1,100000002,610000007242,
0,,Spine,1,7,Image 1,4,1,100000001,610000007244,
0,,Spine,1,0,Image 1,1,1,100000004,610000007246,
0.2,,Spine,1,0,Image 1,1,1,100000002,610000007251,
1.2,,Spine,1,7,Image 1,4,1,100000006,610000007255,
6.5,,Spine,1,6,Image 1,3,1,100000006,610000007258,
1.25,,Spine,1,5,Image 1,3,1,100000001,610000007261,
0.75,,Spine,1,3,Image 1,2,1,100000004,610000007265,
0,,Spine,1,1,Image 1,1,1,100000002,610000007267,
0,,Spine,1,12,Image 1,1,1,100000001,610000007269,
0.333333,,Spine,1,1,Image 1,1,1,100000002,610000007271,
0,,Spine,1,0,Image 1,1,1,100000006,610000007273,
2,,Spine,1,0,Image 1,1,1,100000006,610000007275,
0,,Spine,1,5,Image 1,2,1,100000002,610000007277,
