
Spine Part Volume
 ==================== 
Spine Part Volume Ground,Spine Part Volume Head,Spine Part Volume Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.644509,1.76903,1.5321,µm^3,Spine,Spine Part Volume,0,1,1,100000006,610000006838,
0.78883,1.69697,1.2312,µm^3,Spine,Spine Part Volume,0,1,1,100000006,610000006873,
1.51234,1.57449,0.541247,µm^3,Spine,Spine Part Volume,0,1,1,100000006,610000006891,
0.972721,0.103894,0.18974,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000006906,
1.49173,1.5744,0.357064,µm^3,Spine,Spine Part Volume,0,1,1,100000006,610000006919,
0.836058,2.18467,0.950419,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000006950,
0.552148,0.0890471,0.0896601,µm^3,Spine,Spine Part Volume,0,1,1,100000006,610000006963,
1.07713,0.376853,0.138268,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000006978,
0.338819,0.104774,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000006983,
1.71409,4.09062,0,µm^3,Spine,Spine Part Volume,0,1,1,100000005,610000007000,
0.371006,0.0452859,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000007021,
2.07421,0.139176,0,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000007025,
0.43311,0.0917381,0,µm^3,Spine,Spine Part Volume,0,1,1,100000006,610000007030,
1.0265,0.166744,0,µm^3,Spine,Spine Part Volume,0,1,1,100000006,610000007049,
0.110836,0.018938,0.051579,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000007065,
0.224198,0.0726901,0,µm^3,Spine,Spine Part Volume,0,1,1,100000006,610000007070,
1.62019,1.61911,0.632135,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007076,
1.76582,0.151504,0,µm^3,Spine,Spine Part Volume,0,1,1,100000006,610000007079,
0.0859306,0.018938,0.048655,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007083,
0.623846,0.018938,0.117289,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000007088,
0.443499,0.0916783,0,µm^3,Spine,Spine Part Volume,0,1,1,100000006,610000007094,
1.23346,0.0887076,0.265307,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000007103,
0.0720106,0.018938,0.0355418,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007119,
0.813034,0.0780503,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007121,
0.340278,0.0270995,0,µm^3,Spine,Spine Part Volume,0,1,1,100000006,610000007124,
0.188733,0.0221278,0,µm^3,Spine,Spine Part Volume,0,1,1,100000006,610000007130,
1.27938,0.0639159,0.299973,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000007133,
1.05316,0.316272,0.967609,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007146,
0.621303,0.37103,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007151,
0.955115,0.0639159,0,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000007153,
0.320492,0.105264,0,µm^3,Spine,Spine Part Volume,0,1,1,100000006,610000007156,
0.405041,0.158119,0.146331,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007159,
0.150958,0.279629,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007165,
1.98077,0.76472,0.642542,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007185,
1.24881,0.146009,0,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000007198,
1.0408,0.018938,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007206,
0.547984,0.0908454,0.0822693,µm^3,Spine,Spine Part Volume,0,1,1,100000005,610000007211,
0.618017,0.0639159,0.222612,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000007215,
0.477708,0.018938,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000007217,
0.151808,0.0198175,0,µm^3,Spine,Spine Part Volume,0,1,1,100000006,610000007229,
0.121455,0.0190102,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007238,
0.0937783,0.018938,0,µm^3,Spine,Spine Part Volume,0,1,1,100000006,610000007240,
2.01572,0.394832,0,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000007246,
1.39522,1.62457,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007251,
0.175157,0.0222181,0,µm^3,Spine,Spine Part Volume,0,1,1,100000006,610000007273,
0.90136,0.492144,0,µm^3,Spine,Spine Part Volume,0,1,1,100000006,610000007275,
0.160526,0.0222181,0,µm^3,Spine,Spine Part Volume,0,1,1,100000006,610000007284,
0,0.0639159,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000007298,
0.246892,0.0317102,0,µm^3,Spine,Spine Part Volume,0,1,1,100000006,610000007316,
1.00324,0.671346,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007320,
0.306356,0.0289541,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007322,
0.215277,0.018938,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000007341,
0.131538,0.0362308,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007359,
0.0858057,0.018938,0,µm^3,Spine,Spine Part Volume,0,1,1,100000006,610000007368,
0.093368,0.0198175,0,µm^3,Spine,Spine Part Volume,0,1,1,100000006,610000007375,
0.122839,0.0305111,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000007378,
0.982657,0.604343,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000007385,
0.436581,0.154979,0,µm^3,Spine,Spine Part Volume,0,1,1,100000006,610000007390,
0.558403,0.320342,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000007432,
0.426041,0.785503,0.616228,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007443,
0.276712,0.113413,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000007446,
0.946709,0.0605173,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000007451,
0.670726,0.0207695,0,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000007454,
0.495539,0.018938,0,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000007459,
0.0727548,0.0193993,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000007470,
0,0.0369884,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007475,
1.59879,0.719589,0,µm^3,Spine,Spine Part Volume,0,1,1,100000006,610000007492,
0.676121,0.305341,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007495,
0.34204,0.018938,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007504,
2.88667,9.92958,2.79522,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007510,
0.338368,0.194017,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000007513,
0.27721,0.112014,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000007528,
1.73719,1.22484,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007553,
2.47298,1.66341,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007564,
0.272851,0.129507,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007573,
1.2856,0.625603,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007615,
0.247252,0.046954,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007620,
2.64047,1.96331,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007645,
1.29261,0.348702,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007653,
0.665301,0.10959,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000007709,
1.88145,0.539803,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000007710,
1.1811,0.527473,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000007711,
0.114069,0.0468414,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000007712,
1.30666,0.478684,0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000007713,
0,0.101496,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000007764,
0.264052,0.0639159,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000007778,
3.28983,1.86291,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000007779,
0.0551029,0.0317129,0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000007785,
2.9752,1.56563,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007800,
0.0922781,0.018938,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007801,
0.339119,0.0482043,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007802,
2.09063,1.13301,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007803,
0,0.0618912,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007816,
1.23578,0.607117,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007817,
1.15795,0.431774,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007818,
0.529092,0.137914,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007819,
2.45449,1.41876,0,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000007820,
0.646789,0.10933,0,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000007845,
0.862325,0.353535,0,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000007855,
0.574598,0.120231,0,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000007856,
0.583858,0.109415,0,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000007857,
0.53208,0.115157,0,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000007859,
0.605524,0.151504,0,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000007860,
1.8504,0.72181,0,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000007861,
0.690523,0.0387494,0,µm^3,Spine,Spine Part Volume,0,1,1,100000004,610000007868,
1.32358,0.42057,0,µm^3,Spine,Spine Part Volume,0,1,1,100000005,610000007875,
0.560651,0.107031,0,µm^3,Spine,Spine Part Volume,0,1,1,100000006,610000007940,
0.38148,0.168539,0.320317,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000006928,
0.391861,0.519699,0.142124,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000006955,
1.43299,0.47086,0.569237,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000006969,
0.183026,0.0247364,0.0625667,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000007005,
0.42936,0.25199,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000007018,
0.496742,0.0359367,0,µm^3,Spine,Spine Part Volume,1,1,1,100000005,610000007040,
0.307945,0.0429093,0.100234,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000007091,
0.426345,0.0717024,0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000007112,
1.06183,0.046597,0.185221,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000007127,
0.803177,0.199881,0,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000007137,
0.516546,0.129162,0,µm^3,Spine,Spine Part Volume,1,1,1,100000005,610000007219,
0.595536,0.0754588,0,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000007267,
1.29709,0.0620466,0,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000007271,
0.996174,0.0361791,0,µm^3,Spine,Spine Part Volume,1,1,1,100000005,610000007288,
0.995593,0.151504,0.289234,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000007294,
0.860441,0.822614,0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000007304,
1.0166,1.07119,0,µm^3,Spine,Spine Part Volume,1,1,1,100000006,610000007308,
0.985356,0.0940831,0.168573,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000007337,
0.91342,0.184747,0,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000007403,
0.710804,0.204539,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000007461,
1.25108,0.177534,0,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000007465,
0.714371,0.0950587,0,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000007626,
0.479865,0.104555,0,µm^3,Spine,Spine Part Volume,1,1,1,100000000,610000007708,
0.527215,0.0737877,0,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000007748,
0.441575,0.0734557,0,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000007776,
0.37317,0.0454864,0,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000007777,
6.89633,4.15487,0,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000007793,
1.84627,1.16505,0,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000007794,
1.73308,0.569381,0,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000007799,
1.50219,0.644867,0,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000007824,
1.26425,0.636655,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000007865,
2.22516,0.791072,0,µm^3,Spine,Spine Part Volume,1,1,1,100000004,610000007867,
0.689232,0.242316,0,µm^3,Spine,Spine Part Volume,1,1,1,100000006,610000007897,
0.46557,0.110951,0,µm^3,Spine,Spine Part Volume,1,1,1,100000006,610000007898,
0.832213,0.331129,0,µm^3,Spine,Spine Part Volume,1,1,1,100000006,610000007899,
0.305296,0.0582451,0,µm^3,Spine,Spine Part Volume,1,1,1,100000006,610000007908,
0.513389,0.0722429,0,µm^3,Spine,Spine Part Volume,1,1,1,100000006,610000007939,
1.96998,0.355675,0.594394,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000006852,
1.69505,0.682888,0.784484,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000006858,
1.61499,0.319237,0.672947,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000006879,
1.48052,0.439683,0,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000006936,
0.315236,0.018938,0,µm^3,Spine,Spine Part Volume,1,2,1,100000004,610000007038,
0.711953,0.018938,0,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000007291,
0.924524,0.0631007,0,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000007419,
0.43939,0.0500656,0,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000007449,
0.841285,0.151504,0.295717,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000007479,
0.817006,0.034611,0,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000007559,
0.729087,0.163319,0,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000007747,
1.16401,0.206258,0,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000007797,
0.628761,0.203125,0,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000007825,
0.572363,0.104887,0,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000007826,
1.31483,0.464916,0,µm^3,Spine,Spine Part Volume,1,2,1,100000004,610000007854,
0.442589,0.0727861,0,µm^3,Spine,Spine Part Volume,1,2,1,100000004,610000007866,
0.638632,0.151504,0,µm^3,Spine,Spine Part Volume,1,2,1,100000006,610000007893,
3.11553,1.87592,0,µm^3,Spine,Spine Part Volume,1,2,1,100000006,610000007894,
0.792233,0.32381,0,µm^3,Spine,Spine Part Volume,1,2,1,100000006,610000007895,
1.2319,0.619094,0,µm^3,Spine,Spine Part Volume,1,2,1,100000006,610000007896,
0.634452,0.138661,0,µm^3,Spine,Spine Part Volume,1,2,1,100000006,610000007906,
0.300248,0.0425737,0,µm^3,Spine,Spine Part Volume,1,2,1,100000006,610000007907,
0.803741,0.24681,0,µm^3,Spine,Spine Part Volume,1,2,1,100000006,610000007937,
0.866395,0.3545,0,µm^3,Spine,Spine Part Volume,1,2,1,100000006,610000007938,
0.692817,0.0492848,0,µm^3,Spine,Spine Part Volume,10,2,1,100000006,610000007105,
0.625997,0.0374546,0,µm^3,Spine,Spine Part Volume,10,2,1,100000006,610000007233,
0.117161,0.0329813,0.129184,µm^3,Spine,Spine Part Volume,10,3,1,100000003,610000006841,
0,0.0672169,0.124332,µm^3,Spine,Spine Part Volume,10,3,1,100000003,610000006844,
0.401641,0.0639159,0,µm^3,Spine,Spine Part Volume,10,3,1,100000006,610000007890,
1.22468,0.172843,0.139519,µm^3,Spine,Spine Part Volume,10,4,1,100000003,610000007100,
0.771512,0.219884,0,µm^3,Spine,Spine Part Volume,10,4,1,100000001,610000007762,
1.14189,0.487731,0,µm^3,Spine,Spine Part Volume,10,5,1,100000003,610000007835,
1.18018,0.527473,0,µm^3,Spine,Spine Part Volume,10,7,1,100000006,610000007884,
0.521046,0.0383928,0,µm^3,Spine,Spine Part Volume,11,3,1,100000002,610000006957,
0.293214,0.0398324,0,µm^3,Spine,Spine Part Volume,11,3,1,100000002,610000007808,
0.364815,0.0240093,0,µm^3,Spine,Spine Part Volume,11,6,1,100000006,610000007351,
1.41161,0.453441,0,µm^3,Spine,Spine Part Volume,11,6,1,100000006,610000007887,
0.243063,0.318437,0,µm^3,Spine,Spine Part Volume,11,6,1,100000006,610000007888,
0.271247,0.018938,0,µm^3,Spine,Spine Part Volume,11,8,1,100000006,610000007883,
1.5351,0.119126,0,µm^3,Spine,Spine Part Volume,12,1,1,100000001,610000007269,
1.07944,0.342549,0,µm^3,Spine,Spine Part Volume,12,1,1,100000001,610000007383,
0.515319,0.123282,0,µm^3,Spine,Spine Part Volume,12,5,1,100000001,610000007761,
0.286706,0.018938,0,µm^3,Spine,Spine Part Volume,12,6,1,100000006,610000007885,
0.338346,0.0361832,0,µm^3,Spine,Spine Part Volume,12,6,1,100000006,610000007886,
1.31699,0.42036,0.331793,µm^3,Spine,Spine Part Volume,12,7,1,100000006,610000006941,
0.717245,0.284181,0,µm^3,Spine,Spine Part Volume,13,1,1,100000001,610000007759,
0.535038,0.172499,0,µm^3,Spine,Spine Part Volume,13,2,1,100000001,610000007758,
0.341051,0.0639159,0,µm^3,Spine,Spine Part Volume,14,2,1,100000001,610000007757,
0.438484,0.263208,0,µm^3,Spine,Spine Part Volume,14,4,1,100000003,610000007834,
2.72777,5.56204,0,µm^3,Spine,Spine Part Volume,16,5,1,100000003,610000006988,
1.34963,0.018938,0.086829,µm^3,Spine,Spine Part Volume,16,5,1,100000003,610000006996,
0.805197,0.25311,0,µm^3,Spine,Spine Part Volume,16,5,1,100000003,610000007833,
1.69785,0.136462,0,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000007014,
1.49134,4.94603,0,µm^3,Spine,Spine Part Volume,2,1,1,100000004,610000007061,
3.24252,4.26554,0,µm^3,Spine,Spine Part Volume,2,1,1,100000004,610000007204,
1.61094,0.725451,0,µm^3,Spine,Spine Part Volume,2,1,1,100000004,610000007326,
1.43111,4.30013,1.61273,µm^3,Spine,Spine Part Volume,2,1,1,100000004,610000007332,
0.426125,0.179167,0,µm^3,Spine,Spine Part Volume,2,1,1,100000004,610000007356,
4.93679,0.0639159,1.19977,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000007365,
1.99215,2.53019,1.55165,µm^3,Spine,Spine Part Volume,2,1,1,100000004,610000007417,
1.60531,0.811969,0,µm^3,Spine,Spine Part Volume,2,1,1,100000004,610000007429,
3.21985,1.49117,0,µm^3,Spine,Spine Part Volume,2,1,1,100000004,610000007436,
1.15195,4.30013,1.24513,µm^3,Spine,Spine Part Volume,2,1,1,100000004,610000007485,
4.8074,0.151504,0.632182,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000007519,
0.928858,0.51456,0,µm^3,Spine,Spine Part Volume,2,1,1,100000004,610000007530,
1.02388,0.399967,0,µm^3,Spine,Spine Part Volume,2,1,1,100000004,610000007581,
0.857426,0.414589,0,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000007677,
3.1591,1.74149,0,µm^3,Spine,Spine Part Volume,2,1,1,100000001,610000007746,
1.62471,0.665696,0,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000007805,
1.27946,0.561911,0,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000007806,
0,0.018938,0,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000007814,
1.14595,0.406263,0,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000007815,
1.05526,0.40956,0,µm^3,Spine,Spine Part Volume,2,1,1,100000004,610000007864,
0.71889,0.311599,0,µm^3,Spine,Spine Part Volume,2,1,1,100000004,610000007874,
3.83408,0.230909,0.461061,µm^3,Spine,Spine Part Volume,2,2,1,100000004,610000007010,
0.746851,0.274995,0,µm^3,Spine,Spine Part Volume,2,2,1,100000004,610000007032,
1.47006,0.0639159,0.58503,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000007168,
0.72942,0.104951,0,µm^3,Spine,Spine Part Volume,2,2,1,100000004,610000007281,
0.625276,0.161361,0,µm^3,Spine,Spine Part Volume,2,2,1,100000004,610000007300,
3.03555,0.597762,0.763601,µm^3,Spine,Spine Part Volume,2,2,1,100000004,610000007312,
0.0965812,0.018938,0,µm^3,Spine,Spine Part Volume,2,2,1,100000004,610000007353,
1.06171,0.0639159,0.150688,µm^3,Spine,Spine Part Volume,2,2,1,100000004,610000007381,
1.64307,0.0639159,0,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000007534,
0.298063,0.018938,0,µm^3,Spine,Spine Part Volume,2,2,1,100000004,610000007556,
0,0.359504,0,µm^3,Spine,Spine Part Volume,2,2,1,100000006,610000007589,
1.71923,1.19336,0,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000007724,
3.12772,1.72573,0,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000007736,
3.49296,1.89502,0,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000007737,
0.144552,0.018938,0,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000007790,
0.815037,0.37203,0,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000007795,
0.472426,0.100275,0,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000007807,
0.837043,0.403304,0,µm^3,Spine,Spine Part Volume,2,2,1,100000004,610000007839,
1.42652,0.456705,0,µm^3,Spine,Spine Part Volume,2,2,1,100000004,610000007840,
0.421794,0.192425,0,µm^3,Spine,Spine Part Volume,2,2,1,100000004,610000007841,
1.618,0.584671,0,µm^3,Spine,Spine Part Volume,2,2,1,100000004,610000007842,
0.421589,0.151504,0,µm^3,Spine,Spine Part Volume,2,2,1,100000004,610000007843,
0.392771,0.082041,0,µm^3,Spine,Spine Part Volume,2,2,1,100000004,610000007844,
1.01346,0.356886,0,µm^3,Spine,Spine Part Volume,2,2,1,100000004,610000007851,
0.802474,0.281328,0,µm^3,Spine,Spine Part Volume,2,2,1,100000004,610000007852,
1.8931,0.825767,0,µm^3,Spine,Spine Part Volume,2,2,1,100000004,610000007853,
