
Spine Attachment Pt Time Index
 ==================== 
Spine Attachment Pt Time Index,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Spine,9,6,1,,610000007951,
1,,Spine,2,2,1,,610000007952,
1,,Spine,12,6,1,,610000007952,
1,,Spine,4,2,1,,610000007952,
1,,Spine,13,2,1,,610000007952,
1,,Spine,2,2,1,,610000007953,
1,,Spine,12,6,1,,610000007953,
1,,Spine,1,2,1,,610000007953,
1,,Spine,13,1,1,,610000007953,
1,,Spine,2,3,1,,610000007954,
1,,Spine,1,2,1,,610000007954,
1,,Spine,11,6,1,,610000007954,
1,,Spine,1,1,1,,610000007955,
1,,Spine,5,3,1,,610000007955,
1,,Spine,12,5,1,,610000007955,
1,,Spine,11,6,1,,610000007955,
1,,Spine,5,2,1,,610000007956,
1,,Spine,10,4,1,,610000007956,
1,,Spine,10,7,1,,610000007956,
1,,Spine,2,2,1,,610000007957,
1,,Spine,3,1,1,,610000007957,
1,,Spine,8,2,1,,610000007957,
1,,Spine,11,8,1,,610000007957,
1,,Spine,2,1,1,,610000007958,
1,,Spine,1,1,1,,610000007958,
1,,Spine,5,3,1,,610000007958,
1,,Spine,2,2,1,,610000007959,
1,,Spine,2,1,1,,610000007959,
1,,Spine,1,2,1,,610000007959,
1,,Spine,5,3,1,,610000007959,
1,,Spine,6,3,1,,610000007960,
1,,Spine,6,2,1,,610000007960,
1,,Spine,4,2,1,,610000007960,
1,,Spine,1,2,1,,610000007960,
1,,Spine,6,3,1,,610000007961,
1,,Spine,0,1,1,,610000007961,
1,,Spine,4,3,1,,610000007962,
1,,Spine,7,4,1,,610000007962,
1,,Spine,0,1,1,,610000007962,
1,,Spine,4,3,1,,610000007963,
1,,Spine,8,3,1,,610000007963,
1,,Spine,0,1,1,,610000007963,
1,,Spine,0,1,1,,610000007964,
1,,Spine,2,1,1,,610000007964,
1,,Spine,0,1,1,,610000007965,
1,,Spine,2,1,1,,610000007965,
1,,Spine,3,2,1,,610000007966,
1,,Spine,1,1,1,,610000007966,
1,,Spine,4,1,1,,610000007967,
1,,Spine,1,1,1,,610000007967,
1,,Spine,3,3,1,,610000007967,
1,,Spine,1,2,1,,610000007967,
1,,Spine,5,2,1,,610000007968,
1,,Spine,2,2,1,,610000007968,
1,,Spine,3,2,1,,610000007968,
1,,Spine,2,3,1,,610000007969,
1,,Spine,1,1,1,,610000007969,
1,,Spine,3,3,1,,610000007969,
1,,Spine,2,3,1,,610000007970,
1,,Spine,3,3,1,,610000007970,
1,,Spine,9,2,1,,610000007970,
1,,Spine,11,3,1,,610000007971,
1,,Spine,4,4,1,,610000007971,
1,,Spine,3,4,1,,610000007971,
1,,Spine,4,4,1,,610000007972,
1,,Spine,0,1,1,,610000007972,
1,,Spine,3,2,1,,610000007972,
1,,Spine,0,1,1,,610000007973,
1,,Spine,5,3,1,,610000007973,
1,,Spine,8,4,1,,610000007973,
1,,Spine,5,2,1,,610000007974,
1,,Spine,7,4,1,,610000007974,
1,,Spine,0,1,1,,610000007974,
1,,Spine,6,3,1,,610000007975,
1,,Spine,0,1,1,,610000007975,
1,,Spine,7,3,1,,610000007975,
1,,Spine,1,2,1,,610000007976,
1,,Spine,5,4,1,,610000007977,
1,,Spine,7,2,1,,610000007978,
1,,Spine,0,1,1,,610000007978,
1,,Spine,1,1,1,,610000007978,
1,,Spine,7,2,1,,610000007979,
1,,Spine,1,2,1,,610000007979,
1,,Spine,8,5,1,,610000007980,
1,,Spine,1,2,1,,610000007980,
1,,Spine,0,1,1,,610000007981,
1,,Spine,8,5,1,,610000007981,
1,,Spine,6,3,1,,610000007982,
1,,Spine,3,2,1,,610000007983,
1,,Spine,4,1,1,,610000007984,
1,,Spine,2,1,1,,610000007986,
1,,Spine,2,2,1,,610000007987,
1,,Spine,2,2,1,,610000007988,
1,,Spine,5,3,1,,610000007989,
1,,Spine,0,1,1,,610000007990,
