
Segment Number of Voxel Ch=2 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
513,,Segment,2,12,Image 1,8,1,100000006,510000000026,
281,,Segment,2,11,Image 1,8,1,100000006,510000000032,
439,,Segment,2,10,Image 1,7,1,100000006,510000000050,
841,,Segment,2,9,Image 1,6,1,100000006,510000000113,
204,,Segment,2,8,Image 1,5,1,100000006,510000000127,
425,,Segment,2,7,Image 1,4,1,100000006,510000000136,
417,,Segment,2,5,Image 1,4,1,100000006,510000000169,
69,,Segment,2,4,Image 1,3,1,100000006,510000000172,
69,,Segment,2,3,Image 1,3,1,100000006,510000000175,
549,,Segment,2,1,Image 1,2,1,100000006,510000000196,
9,,Segment,2,0,Image 1,1,1,100000006,510000000208,
518,,Segment,2,12,Image 1,6,1,100000006,510000000235,
854,,Segment,2,11,Image 1,6,1,100000006,510000000246,
251,,Segment,2,10,Image 1,6,1,100000006,510000000248,
257,,Segment,2,12,Image 1,7,1,100000006,510000000253,
310,,Segment,2,11,Image 1,7,1,100000006,510000000262,
87,,Segment,2,12,Image 1,9,1,100000006,510000000264,
271,,Segment,2,11,Image 1,7,1,100000006,510000000276,
155,,Segment,2,9,Image 1,5,1,100000006,510000000282,
83,,Segment,2,8,Image 1,4,1,100000006,510000000284,
129,,Segment,2,6,Image 1,5,1,100000006,510000000288,
199,,Segment,2,7,Image 1,5,1,100000006,510000000292,
418,,Segment,2,17,Image 1,6,1,100000003,510000000325,
403,,Segment,2,16,Image 1,5,1,100000003,510000000343,
247,,Segment,2,15,Image 1,4,1,100000003,510000000361,
77,,Segment,2,14,Image 1,4,1,100000003,510000000365,
208,,Segment,2,13,Image 1,4,1,100000003,510000000381,
193,,Segment,2,12,Image 1,3,1,100000003,510000000385,
140,,Segment,2,11,Image 1,3,1,100000003,510000000388,
930,,Segment,2,10,Image 1,3,1,100000003,510000000423,
241,,Segment,2,9,Image 1,3,1,100000003,510000000432,
302,,Segment,2,7,Image 1,2,1,100000003,510000000436,
394,,Segment,2,6,Image 1,2,1,100000003,510000000444,
619,,Segment,2,5,Image 1,2,1,100000003,510000000452,
411,,Segment,2,4,Image 1,2,1,100000003,510000000454,
538,,Segment,2,3,Image 1,2,1,100000003,510000000464,
1166,,Segment,2,2,Image 1,2,1,100000003,510000000479,
216,,Segment,2,1,Image 1,2,1,100000003,510000000484,
418,,Segment,2,0,Image 1,1,1,100000003,510000000497,
265,,Segment,2,17,Image 1,5,1,100000003,510000000519,
188,,Segment,2,16,Image 1,4,1,100000003,510000000524,
704,,Segment,2,6,Image 1,2,1,100000001,510000000575,
882,,Segment,2,5,Image 1,2,1,100000001,510000000617,
463,,Segment,2,4,Image 1,1,1,100000001,510000000622,
235,,Segment,2,3,Image 1,1,1,100000001,510000000624,
657,,Segment,2,2,Image 1,1,1,100000001,510000000645,
856,,Segment,2,1,Image 1,1,1,100000001,510000000649,
842,,Segment,2,0,Image 1,1,1,100000001,510000000671,
174,,Segment,2,6,Image 1,3,1,100000001,510000000680,
1215,,Segment,2,2,Image 1,2,1,100000004,510000000721,
122,,Segment,2,1,Image 1,2,1,100000004,510000000727,
828,,Segment,2,0,Image 1,1,1,100000004,510000000749,
250,,Segment,2,2,Image 1,3,1,100000004,510000000771,
882,,Segment,2,8,Image 1,2,1,100000001,510000000854,
300,,Segment,2,7,Image 1,1,1,100000001,510000000863,
932,,Segment,2,5,Image 1,1,1,100000001,510000000901,
123,,Segment,2,8,Image 1,1,1,100000001,510000000904,
122,,Segment,2,7,Image 1,2,1,100000001,510000000908,
276,,Segment,2,6,Image 1,2,1,100000001,510000000917,
775,,Segment,2,3,Image 1,2,1,100000001,510000000951,
391,,Segment,2,6,Image 1,5,1,100000006,510000000980,
719,,Segment,2,5,Image 1,4,1,100000006,510000001021,
232,,Segment,2,4,Image 1,3,1,100000006,510000001023,
951,,Segment,2,3,Image 1,3,1,100000006,510000001028,
1046,,Segment,2,2,Image 1,3,1,100000006,510000001038,
591,,Segment,2,1,Image 1,2,1,100000006,510000001052,
691,,Segment,2,0,Image 1,1,1,100000006,510000001058,
318,,Segment,2,6,Image 1,4,1,100000006,510000001068,
429,,Segment,2,4,Image 1,2,1,100000002,510000001101,
218,,Segment,2,3,Image 1,2,1,100000002,510000001104,
715,,Segment,2,2,Image 1,2,1,100000002,510000001129,
1195,,Segment,2,1,Image 1,1,1,100000002,510000001144,
611,,Segment,2,0,Image 1,1,1,100000002,510000001148,
481,,Segment,2,3,Image 1,3,1,100000002,510000001190,
144,,Segment,2,4,Image 1,3,1,100000002,510000001193,
541,,Segment,2,10,Image 1,2,1,100000006,510000001213,
179,,Segment,2,8,Image 1,2,1,100000006,510000001219,
276,,Segment,2,6,Image 1,2,1,100000006,510000001226,
95,,Segment,2,5,Image 1,2,1,100000006,510000001228,
602,,Segment,2,4,Image 1,2,1,100000006,510000001262,
449,,Segment,2,3,Image 1,2,1,100000006,510000001276,
237,,Segment,2,10,Image 1,3,1,100000006,510000001290,
111,,Segment,2,9,Image 1,3,1,100000006,510000001295,
142,,Segment,2,6,Image 1,3,1,100000006,510000001302,
194,,Segment,2,5,Image 1,3,1,100000006,510000001308,
142,,Segment,2,7,Image 1,3,1,100000006,510000001311,
104,,Segment,2,8,Image 1,3,1,100000006,510000001313,
44,,Segment,2,4,Image 1,3,1,100000006,510000001315,
135,,Segment,2,5,Image 1,3,1,100000006,510000001320,
124,,Segment,2,4,Image 1,4,1,100000006,510000001326,
76,,Segment,2,2,Image 1,3,1,100000006,510000001329,
913,,Segment,2,5,Image 1,3,1,100000004,510000001362,
452,,Segment,2,3,Image 1,3,1,100000004,510000001387,
341,,Segment,2,2,Image 1,3,1,100000004,510000001400,
253,,Segment,2,1,Image 1,2,1,100000004,510000001404,
156,,Segment,2,0,Image 1,1,1,100000004,510000001406,
105,,Segment,2,5,Image 1,5,1,100000004,510000001435,
328,,Segment,2,4,Image 1,4,1,100000004,510000001446,
135,,Segment,2,5,Image 1,4,1,100000004,510000001448,
280,,Segment,2,5,Image 1,4,1,100000004,510000001455,
609,,Segment,2,10,Image 1,4,1,100000003,510000001505,
227,,Segment,2,9,Image 1,4,1,100000003,510000001519,
386,,Segment,2,8,Image 1,3,1,100000003,510000001534,
178,,Segment,2,10,Image 1,5,1,100000003,510000001541,
143,,Segment,2,1,Image 1,2,1,100000005,510000001550,
704,,Segment,2,0,Image 1,1,1,100000005,510000001583,
199,,Segment,2,1,Image 1,1,1,100000005,510000001605,
175,,Segment,2,8,Image 1,3,1,100000001,510000001627,
188,,Segment,2,7,Image 1,3,1,100000001,510000001631,
540,,Segment,2,6,Image 1,3,1,100000001,510000001667,
263,,Segment,2,5,Image 1,3,1,100000001,510000001671,
246,,Segment,2,4,Image 1,3,1,100000001,510000001679,
343,,Segment,2,3,Image 1,2,1,100000001,510000001691,
1167,,Segment,2,2,Image 1,1,1,100000001,510000001705,
1150,,Segment,2,1,Image 1,1,1,100000001,510000001713,
1261,,Segment,2,0,Image 1,1,1,100000001,510000001725,
406,,Segment,2,4,Image 1,4,1,100000001,510000001764,
816,,Segment,2,3,Image 1,3,1,100000001,510000001812,
634,,Segment,2,1,Image 1,1,1,100000001,510000001826,
1223,,Segment,2,0,Image 1,1,1,100000001,510000001872,
361,,Segment,2,4,Image 1,3,1,100000001,510000001885,
627,,Segment,2,1,Image 1,2,1,100000006,510000001916,
315,,Segment,2,0,Image 1,1,1,100000006,510000001935,
279,,Segment,2,1,Image 1,1,1,100000006,510000001953,
143,,Segment,2,6,Image 1,4,1,100000001,510000001962,
231,,Segment,2,5,Image 1,4,1,100000001,510000001970,
424,,Segment,2,8,Image 1,4,1,100000001,510000002010,
299,,Segment,2,7,Image 1,3,1,100000001,510000002017,
129,,Segment,2,6,Image 1,3,1,100000001,510000002026,
950,,Segment,2,5,Image 1,2,1,100000001,510000002055,
442,,Segment,2,4,Image 1,2,1,100000001,510000002062,
540,,Segment,2,3,Image 1,2,1,100000001,510000002084,
159,,Segment,2,1,Image 1,1,1,100000001,510000002091,
29,,Segment,2,0,Image 1,1,1,100000001,510000002106,
169,,Segment,2,8,Image 1,3,1,100000001,510000002132,
165,,Segment,2,7,Image 1,4,1,100000001,510000002136,
409,,Segment,2,5,Image 1,3,1,100000002,510000002161,
392,,Segment,2,4,Image 1,2,1,100000002,510000002176,
210,,Segment,2,3,Image 1,1,1,100000002,510000002180,
239,,Segment,2,2,Image 1,1,1,100000002,510000002193,
629,,Segment,2,1,Image 1,1,1,100000002,510000002223,
104,,Segment,2,0,Image 1,1,1,100000002,510000002250,
37,,Segment,2,2,Image 1,2,1,100000005,510000002257,
380,,Segment,2,1,Image 1,2,1,100000005,510000002273,
335,,Segment,2,5,Image 1,3,1,100000001,510000002293,
576,,Segment,2,4,Image 1,2,1,100000001,510000002310,
555,,Segment,2,5,Image 1,2,1,100000001,510000002323,
266,,Segment,2,17,Image 1,4,1,100000003,510000002335,
307,,Segment,2,15,Image 1,4,1,100000003,510000002348,
