
Segment Center Number of Voxel Ch=3 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
11,,Segment,3,3,Image 1,2,1,100000003,510000000464,
16,,Segment,3,2,Image 1,2,1,100000003,510000000479,
6,,Segment,3,1,Image 1,2,1,100000003,510000000484,
10,,Segment,3,0,Image 1,1,1,100000003,510000000497,
5,,Segment,3,17,Image 1,5,1,100000003,510000000519,
6,,Segment,3,16,Image 1,4,1,100000003,510000000524,
52,,Segment,3,6,Image 1,2,1,100000001,510000000575,
43,,Segment,3,5,Image 1,2,1,100000001,510000000617,
6,,Segment,3,4,Image 1,1,1,100000001,510000000622,
3,,Segment,3,3,Image 1,1,1,100000001,510000000624,
22,,Segment,3,2,Image 1,1,1,100000001,510000000645,
5,,Segment,3,1,Image 1,1,1,100000001,510000000649,
8,,Segment,3,0,Image 1,1,1,100000001,510000000671,
9,,Segment,3,6,Image 1,3,1,100000001,510000000680,
42,,Segment,3,2,Image 1,2,1,100000004,510000000721,
7,,Segment,3,1,Image 1,2,1,100000004,510000000727,
20,,Segment,3,0,Image 1,1,1,100000004,510000000749,
10,,Segment,3,2,Image 1,3,1,100000004,510000000771,
75,,Segment,3,8,Image 1,2,1,100000001,510000000854,
10,,Segment,3,7,Image 1,1,1,100000001,510000000863,
38,,Segment,3,5,Image 1,1,1,100000001,510000000901,
4,,Segment,3,8,Image 1,1,1,100000001,510000000904,
5,,Segment,3,7,Image 1,2,1,100000001,510000000908,
10,,Segment,3,6,Image 1,2,1,100000001,510000000917,
35,,Segment,3,3,Image 1,2,1,100000001,510000000951,
29,,Segment,3,6,Image 1,5,1,100000006,510000000980,
42,,Segment,3,5,Image 1,4,1,100000006,510000001021,
3,,Segment,3,4,Image 1,3,1,100000006,510000001023,
6,,Segment,3,3,Image 1,3,1,100000006,510000001028,
11,,Segment,3,2,Image 1,3,1,100000006,510000001038,
15,,Segment,3,1,Image 1,2,1,100000006,510000001052,
4,,Segment,3,0,Image 1,1,1,100000006,510000001058,
5,,Segment,3,6,Image 1,4,1,100000006,510000001068,
34,,Segment,3,4,Image 1,2,1,100000002,510000001101,
4,,Segment,3,3,Image 1,2,1,100000002,510000001104,
26,,Segment,3,2,Image 1,2,1,100000002,510000001129,
16,,Segment,3,1,Image 1,1,1,100000002,510000001144,
4,,Segment,3,0,Image 1,1,1,100000002,510000001148,
15,,Segment,3,3,Image 1,3,1,100000002,510000001190,
4,,Segment,3,4,Image 1,3,1,100000002,510000001193,
21,,Segment,3,10,Image 1,2,1,100000006,510000001213,
6,,Segment,3,8,Image 1,2,1,100000006,510000001219,
7,,Segment,3,6,Image 1,2,1,100000006,510000001226,
3,,Segment,3,5,Image 1,2,1,100000006,510000001228,
35,,Segment,3,4,Image 1,2,1,100000006,510000001262,
15,,Segment,3,3,Image 1,2,1,100000006,510000001276,
15,,Segment,3,10,Image 1,3,1,100000006,510000001290,
6,,Segment,3,9,Image 1,3,1,100000006,510000001295,
8,,Segment,3,6,Image 1,3,1,100000006,510000001302,
7,,Segment,3,5,Image 1,3,1,100000006,510000001308,
4,,Segment,3,7,Image 1,3,1,100000006,510000001311,
3,,Segment,3,8,Image 1,3,1,100000006,510000001313,
3,,Segment,3,4,Image 1,3,1,100000006,510000001315,
6,,Segment,3,5,Image 1,3,1,100000006,510000001320,
7,,Segment,3,4,Image 1,4,1,100000006,510000001326,
4,,Segment,3,2,Image 1,3,1,100000006,510000001329,
34,,Segment,3,5,Image 1,3,1,100000004,510000001362,
25,,Segment,3,3,Image 1,3,1,100000004,510000001387,
14,,Segment,3,2,Image 1,3,1,100000004,510000001400,
5,,Segment,3,1,Image 1,2,1,100000004,510000001404,
2,,Segment,3,0,Image 1,1,1,100000004,510000001406,
5,,Segment,3,5,Image 1,5,1,100000004,510000001435,
12,,Segment,3,4,Image 1,4,1,100000004,510000001446,
3,,Segment,3,5,Image 1,4,1,100000004,510000001448,
8,,Segment,3,5,Image 1,4,1,100000004,510000001455,
51,,Segment,3,10,Image 1,4,1,100000003,510000001505,
15,,Segment,3,9,Image 1,4,1,100000003,510000001519,
16,,Segment,3,8,Image 1,3,1,100000003,510000001534,
8,,Segment,3,10,Image 1,5,1,100000003,510000001541,
10,,Segment,3,1,Image 1,2,1,100000005,510000001550,
33,,Segment,3,0,Image 1,1,1,100000005,510000001583,
11,,Segment,3,1,Image 1,1,1,100000005,510000001605,
23,,Segment,3,8,Image 1,3,1,100000001,510000001627,
5,,Segment,3,7,Image 1,3,1,100000001,510000001631,
37,,Segment,3,6,Image 1,3,1,100000001,510000001667,
5,,Segment,3,5,Image 1,3,1,100000001,510000001671,
9,,Segment,3,4,Image 1,3,1,100000001,510000001679,
13,,Segment,3,3,Image 1,2,1,100000001,510000001691,
15,,Segment,3,2,Image 1,1,1,100000001,510000001705,
9,,Segment,3,1,Image 1,1,1,100000001,510000001713,
10,,Segment,3,0,Image 1,1,1,100000001,510000001725,
30,,Segment,3,4,Image 1,4,1,100000001,510000001764,
49,,Segment,3,3,Image 1,3,1,100000001,510000001812,
14,,Segment,3,1,Image 1,1,1,100000001,510000001826,
20,,Segment,3,0,Image 1,1,1,100000001,510000001872,
12,,Segment,3,4,Image 1,3,1,100000001,510000001885,
32,,Segment,3,1,Image 1,2,1,100000006,510000001916,
12,,Segment,3,0,Image 1,1,1,100000006,510000001935,
10,,Segment,3,1,Image 1,1,1,100000006,510000001953,
10,,Segment,3,6,Image 1,4,1,100000001,510000001962,
9,,Segment,3,5,Image 1,4,1,100000001,510000001970,
26,,Segment,3,8,Image 1,4,1,100000001,510000002010,
8,,Segment,3,7,Image 1,3,1,100000001,510000002017,
10,,Segment,3,6,Image 1,3,1,100000001,510000002026,
30,,Segment,3,5,Image 1,2,1,100000001,510000002055,
8,,Segment,3,4,Image 1,2,1,100000001,510000002062,
23,,Segment,3,3,Image 1,2,1,100000001,510000002084,
7,,Segment,3,1,Image 1,1,1,100000001,510000002091,
3,,Segment,3,0,Image 1,1,1,100000001,510000002106,
9,,Segment,3,8,Image 1,3,1,100000001,510000002132,
5,,Segment,3,7,Image 1,4,1,100000001,510000002136,
26,,Segment,3,5,Image 1,3,1,100000002,510000002161,
16,,Segment,3,4,Image 1,2,1,100000002,510000002176,
5,,Segment,3,3,Image 1,1,1,100000002,510000002180,
14,,Segment,3,2,Image 1,1,1,100000002,510000002193,
31,,Segment,3,1,Image 1,1,1,100000002,510000002223,
2,,Segment,3,0,Image 1,1,1,100000002,510000002250,
6,,Segment,3,2,Image 1,2,1,100000005,510000002257,
17,,Segment,3,1,Image 1,2,1,100000005,510000002273,
9,,Segment,3,5,Image 1,3,1,100000001,510000002293,
18,,Segment,3,4,Image 1,2,1,100000001,510000002310,
14,,Segment,3,5,Image 1,2,1,100000001,510000002323,
13,,Segment,3,17,Image 1,4,1,100000003,510000002335,
13,,Segment,3,15,Image 1,4,1,100000003,510000002348,
32,,Segment,3,14,Image 1,3,1,100000003,510000002379,
48,,Segment,3,13,Image 1,3,1,100000003,510000002426,
4,,Segment,3,17,Image 1,5,1,100000003,510000002429,
3,,Segment,3,16,Image 1,5,1,100000003,510000002431,
15,,Segment,3,14,Image 1,2,1,100000001,510000002445,
23,,Segment,3,13,Image 1,2,1,100000001,510000002467,
38,,Segment,3,12,Image 1,1,1,100000001,510000002504,
5,,Segment,3,11,Image 1,1,1,100000001,510000002508,
3,,Segment,3,9,Image 1,1,1,100000001,510000002511,
11,,Segment,3,8,Image 1,1,1,100000001,510000002521,
4,,Segment,3,7,Image 1,1,1,100000001,510000002524,
8,,Segment,3,6,Image 1,1,1,100000001,510000002531,
4,,Segment,3,5,Image 1,1,1,100000001,510000002534,
23,,Segment,3,4,Image 1,1,1,100000001,510000002556,
23,,Segment,3,3,Image 1,1,1,100000001,510000002578,
3,,Segment,3,14,Image 1,3,1,100000001,510000002580,
13,,Segment,3,6,Image 1,2,1,100000002,510000002592,
9,,Segment,3,5,Image 1,1,1,100000002,510000002600,
22,,Segment,3,4,Image 1,1,1,100000002,510000002621,
3,,Segment,3,6,Image 1,1,1,100000002,510000002623,
4,,Segment,3,6,Image 1,2,1,100000002,510000002626,
7,,Segment,3,6,Image 1,3,1,100000002,510000002632,
19,,Segment,3,5,Image 1,2,1,100000002,510000002650,
3,,Segment,3,4,Image 1,1,1,100000002,510000002652,
7,,Segment,3,3,Image 1,1,1,100000002,510000002658,
21,,Segment,3,2,Image 1,1,1,100000002,510000002678,
19,,Segment,3,1,Image 1,1,1,100000002,510000002696,
8,,Segment,3,0,Image 1,1,1,100000002,510000002719,
5,,Segment,3,6,Image 1,2,1,100000002,510000002723,
3,,Segment,3,4,Image 1,2,1,100000002,510000002725,
6,,Segment,3,15,Image 1,5,1,100000003,510000002731,
28,,Segment,3,9,Image 1,5,1,100000001,510000002758,
3,,Segment,3,8,Image 1,4,1,100000001,510000002760,
28,,Segment,3,7,Image 1,4,1,100000001,510000002787,
4,,Segment,3,8,Image 1,5,1,100000001,510000002790,
4,,Segment,3,9,Image 1,4,1,100000001,510000002793,
8,,Segment,3,8,Image 1,4,1,100000001,510000002800,
8,,Segment,3,6,Image 1,4,1,100000001,510000002807,
4,,Segment,3,15,Image 1,3,1,100000003,510000002810,
21,,Segment,3,1,Image 1,2,1,100000005,510000002830,
105,,Segment,3,0,Image 1,1,1,100000005,510000002944,
48,,Segment,3,15,Image 1,5,1,100000003,510000003004,
12,,Segment,3,14,Image 1,5,1,100000003,510000003015,
6,,Segment,3,13,Image 1,4,1,100000003,510000003020,
20,,Segment,3,12,Image 1,4,1,100000003,510000003039,
14,,Segment,3,1,Image 1,1,1,100000005,510000003052,
6,,Segment,3,14,Image 1,4,1,100000003,510000003057,
7,,Segment,3,15,Image 1,6,1,100000003,510000003063,
16,,Segment,3,3,Image 1,2,1,100000005,510000003078,
55,,Segment,3,2,Image 1,1,1,100000005,510000003132,
48,,Segment,3,1,Image 1,1,1,100000005,510000003179,
27,,Segment,3,0,Image 1,1,1,100000005,510000003210,
22,,Segment,3,14,Image 1,5,1,100000001,510000003244,
6,,Segment,3,13,Image 1,4,1,100000001,510000003249,
4,,Segment,3,12,Image 1,4,1,100000001,510000003252,
4,,Segment,3,11,Image 1,4,1,100000001,510000003255,
25,,Segment,3,10,Image 1,4,1,100000001,510000003279,
13,,Segment,3,9,Image 1,3,1,100000001,510000003291,
27,,Segment,3,8,Image 1,2,1,100000001,510000003317,
49,,Segment,3,7,Image 1,2,1,100000001,510000003365,
18,,Segment,3,5,Image 1,3,1,100000001,510000003382,
11,,Segment,3,4,Image 1,2,1,100000001,510000003392,
34,,Segment,3,3,Image 1,2,1,100000001,510000003425,
22,,Segment,3,1,Image 1,2,1,100000001,510000003447,
30,,Segment,3,13,Image 1,5,1,100000001,510000003476,
6,,Segment,3,12,Image 1,5,1,100000001,510000003481,
7,,Segment,3,3,Image 1,1,1,100000005,510000003487,
8,,Segment,3,14,Image 1,4,1,100000003,510000003494,
28,,Segment,3,7,Image 1,4,1,100000001,510000003521,
9,,Segment,3,6,Image 1,4,1,100000001,510000003529,
45,,Segment,3,5,Image 1,3,1,100000001,510000003573,
10,,Segment,3,4,Image 1,3,1,100000001,510000003582,
10,,Segment,3,3,Image 1,2,1,100000001,510000003591,
30,,Segment,3,2,Image 1,2,1,100000001,510000003620,
3,,Segment,3,1,Image 1,1,1,100000001,510000003622,
4,,Segment,3,0,Image 1,1,1,100000001,510000003628,
4,,Segment,3,14,Image 1,4,1,100000001,510000003631,
9,,Segment,3,9,Image 1,4,1,100000001,510000003639,
8,,Segment,3,8,Image 1,3,1,100000001,510000003646,
11,,Segment,3,7,Image 1,3,1,100000001,510000003656,
22,,Segment,3,6,Image 1,3,1,100000001,510000003677,
41,,Segment,3,5,Image 1,3,1,100000001,510000003717,
4,,Segment,3,6,Image 1,3,1,100000001,510000003720,
4,,Segment,3,5,Image 1,2,1,100000001,510000003723,
7,,Segment,3,14,Image 1,5,1,100000003,510000003730,
4,,Segment,3,7,Image 1,5,1,100000001,510000003733,
5,,Segment,3,13,Image 1,5,1,100000003,510000003737,
3,,Segment,3,13,Image 1,5,1,100000001,510000003739,
11,,Segment,3,2,Image 1,2,1,100000005,510000003749,
3,,Segment,3,9,Image 1,3,1,100000001,510000003751,
22,,Segment,3,11,Image 1,4,1,100000003,510000003772,
3,,Segment,3,6,Image 1,2,1,100000001,510000003774,
3,,Segment,3,11,Image 1,5,1,100000001,510000003776,
5,,Segment,3,6,Image 1,3,1,100000001,510000003780,
4,,Segment,3,8,Image 1,4,1,100000001,510000003783,
9,,Segment,3,10,Image 1,3,1,100000001,510000003791,
30,,Segment,3,7,Image 1,2,1,100000001,510000003820,
13,,Segment,3,6,Image 1,2,1,100000001,510000003832,
6,,Segment,3,5,Image 1,2,1,100000001,510000003837,
7,,Segment,3,4,Image 1,2,1,100000001,510000003843,
54,,Segment,3,3,Image 1,2,1,100000001,510000003896,
3,,Segment,3,2,Image 1,1,1,100000001,510000003898,
19,,Segment,3,8,Image 1,5,1,100000001,510000003916,
9,,Segment,3,6,Image 1,3,1,100000001,510000003925,
8,,Segment,3,9,Image 1,3,1,100000003,510000003932,
9,,Segment,3,10,Image 1,4,1,100000003,510000003940,
6,,Segment,3,14,Image 1,2,1,100000001,510000003945,
9,,Segment,3,13,Image 1,1,1,100000001,510000003953,
4,,Segment,3,7,Image 1,4,1,100000001,510000003956,
3,,Segment,3,14,Image 1,1,1,100000001,510000003959,
8,,Segment,3,6,Image 1,4,1,100000001,510000003966,
23,,Segment,3,12,Image 1,2,1,100000001,510000003988,
3,,Segment,3,2,Image 1,3,1,100000005,510000003990,
20,,Segment,3,7,Image 1,3,1,100000001,510000004009,
3,,Segment,3,4,Image 1,3,1,100000001,510000004011,
9,,Segment,3,7,Image 1,3,1,100000001,510000004019,
3,,Segment,3,6,Image 1,2,1,100000001,510000004021,
12,,Segment,3,2,Image 1,2,1,100000001,510000004032,
22,,Segment,3,1,Image 1,2,1,100000001,510000004053,
13,,Segment,3,5,Image 1,2,1,100000002,510000004065,
7,,Segment,3,8,Image 1,3,1,100000001,510000004071,
3,,Segment,3,2,Image 1,3,1,100000001,510000004074,
3,,Segment,3,7,Image 1,3,1,100000001,510000004076,
6,,Segment,3,8,Image 1,4,1,100000001,510000004081,
7,,Segment,3,9,Image 1,2,1,100000003,510000004087,
10,,Segment,3,6,Image 1,3,1,100000003,510000004097,
10,,Segment,3,6,Image 1,4,1,100000003,510000004106,
3,,Segment,3,5,Image 1,3,1,100000003,510000004108,
7,,Segment,3,10,Image 1,2,1,100000001,510000004114,
9,,Segment,3,7,Image 1,3,1,100000003,510000004122,
45,,Segment,3,4,Image 1,2,1,100000001,510000004166,
7,,Segment,3,3,Image 1,2,1,100000001,510000004172,
32,,Segment,3,2,Image 1,2,1,100000001,510000004203,
16,,Segment,3,1,Image 1,2,1,100000001,510000004218,
8,,Segment,3,5,Image 1,2,1,100000002,510000004225,
46,,Segment,3,11,Image 1,3,1,100000002,510000004270,
4,,Segment,3,10,Image 1,2,1,100000002,510000004273,
18,,Segment,3,9,Image 1,2,1,100000002,510000004290,
5,,Segment,3,8,Image 1,2,1,100000002,510000004294,
4,,Segment,3,7,Image 1,2,1,100000002,510000004297,
7,,Segment,3,6,Image 1,2,1,100000002,510000004303,
4,,Segment,3,5,Image 1,1,1,100000002,510000004306,
6,,Segment,3,4,Image 1,1,1,100000002,510000004311,
6,,Segment,3,3,Image 1,1,1,100000002,510000004316,
14,,Segment,3,2,Image 1,1,1,100000002,510000004329,
3,,Segment,3,1,Image 1,1,1,100000002,510000004331,
22,,Segment,3,0,Image 1,1,1,100000002,510000004357,
7,,Segment,3,11,Image 1,2,1,100000001,510000004374,
35,,Segment,3,3,Image 1,3,1,100000003,510000004408,
56,,Segment,3,2,Image 1,3,1,100000001,510000004464,
16,,Segment,3,2,Image 1,2,1,100000000,510000004479,
5,,Segment,3,1,Image 1,1,1,100000000,510000004483,
15,,Segment,3,0,Image 1,1,1,100000000,510000004497,
34,,Segment,3,8,Image 1,3,1,100000002,510000004560,
4,,Segment,3,5,Image 1,3,1,100000001,510000004563,
13,,Segment,3,1,Image 1,2,1,100000005,510000004575,
3,,Segment,3,6,Image 1,3,1,100000003,510000004577,
23,,Segment,3,1,Image 1,1,1,100000006,510000004599,
6,,Segment,3,9,Image 1,2,1,100000001,510000004604,
12,,Segment,3,6,Image 1,2,1,100000001,510000004615,
12,,Segment,3,2,Image 1,1,1,100000000,510000004626,
7,,Segment,3,11,Image 1,2,1,100000002,510000004632,
10,,Segment,3,3,Image 1,2,1,100000004,510000004641,
27,,Segment,3,2,Image 1,2,1,100000004,510000004667,
7,,Segment,3,1,Image 1,2,1,100000004,510000004673,
9,,Segment,3,0,Image 1,1,1,100000004,510000004685,
51,,Segment,3,1,Image 1,1,1,100000005,510000004751,
14,,Segment,3,3,Image 1,2,1,100000001,510000004764,
7,,Segment,3,4,Image 1,3,1,100000003,510000004770,
27,,Segment,3,4,Image 1,4,1,100000006,510000004796,
7,,Segment,3,4,Image 1,3,1,100000001,510000004802,
5,,Segment,3,8,Image 1,2,1,100000001,510000004806,
5,,Segment,3,5,Image 1,4,1,100000001,510000004810,
13,,Segment,3,3,Image 1,3,1,100000001,510000004824,
5,,Segment,3,5,Image 1,2,1,100000001,510000004828,
9,,Segment,3,3,Image 1,2,1,100000002,510000004836,
29,,Segment,3,3,Image 1,4,1,100000006,510000004864,
4,,Segment,3,3,Image 1,3,1,100000004,510000004875,
3,,Segment,3,1,Image 1,2,1,100000000,510000004877,
24,,Segment,3,2,Image 1,2,1,100000002,510000004900,
23,,Segment,3,4,Image 1,2,1,100000001,510000004922,
7,,Segment,3,3,Image 1,2,1,100000002,510000004928,
10,,Segment,3,2,Image 1,1,1,100000001,510000004937,
14,,Segment,3,3,Image 1,3,1,100000001,510000004950,
8,,Segment,3,8,Image 1,4,1,100000006,510000004957,
30,,Segment,3,7,Image 1,4,1,100000006,510000004986,
5,,Segment,3,6,Image 1,3,1,100000006,510000004990,
9,,Segment,3,5,Image 1,3,1,100000006,510000004998,
6,,Segment,3,5,Image 1,2,1,100000002,510000005003,
10,,Segment,3,4,Image 1,3,1,100000001,510000005012,
30,,Segment,3,3,Image 1,1,1,100000004,510000005041,
15,,Segment,3,2,Image 1,1,1,100000004,510000005055,
4,,Segment,3,1,Image 1,1,1,100000004,510000005058,
3,,Segment,3,0,Image 1,1,1,100000004,510000005063,
4,,Segment,3,2,Image 1,3,1,100000001,510000005066,
13,,Segment,3,2,Image 1,2,1,100000002,510000005078,
6,,Segment,3,6,Image 1,1,1,100000002,510000005083,
11,,Segment,3,4,Image 1,2,1,100000004,510000005096,
3,,Segment,3,3,Image 1,2,1,100000004,510000005098,
13,,Segment,3,2,Image 1,2,1,100000004,510000005110,
10,,Segment,3,1,Image 1,1,1,100000004,510000005119,
11,,Segment,3,0,Image 1,1,1,100000004,510000005138,
4,,Segment,3,7,Image 1,3,1,100000002,510000005141,
8,,Segment,3,4,Image 1,3,1,100000002,510000005148,
20,,Segment,3,3,Image 1,2,1,100000002,510000005167,
7,,Segment,3,4,Image 1,2,1,100000002,510000005174,
6,,Segment,3,2,Image 1,3,1,100000003,510000005179,
15,,Segment,3,5,Image 1,3,1,100000006,510000005193,
8,,Segment,3,4,Image 1,2,1,100000006,510000005200,
5,,Segment,3,3,Image 1,2,1,100000006,510000005204,
3,,Segment,3,2,Image 1,2,1,100000006,510000005206,
6,,Segment,3,1,Image 1,2,1,100000002,510000005211,
33,,Segment,3,0,Image 1,1,1,100000002,510000005246,
6,,Segment,3,3,Image 1,3,1,100000001,510000005251,
7,,Segment,3,3,Image 1,3,1,100000004,510000005257,
9,,Segment,3,2,Image 1,2,1,100000004,510000005265,
3,,Segment,3,0,Image 1,1,1,100000006,510000005277,
18,,Segment,3,0,Image 1,1,1,100000000,510000005300,
8,,Segment,3,4,Image 1,2,1,100000002,510000005308,
10,,Segment,3,0,Image 1,1,1,100000003,510000005321,
12,,Segment,3,1,Image 1,2,1,100000001,510000005357,
5,,Segment,3,8,Image 1,4,1,100000006,510000005361,
4,,Segment,3,7,Image 1,3,1,100000006,510000005364,
6,,Segment,3,3,Image 1,2,1,100000004,510000005369,
4,,Segment,3,0,Image 1,1,1,100000005,510000005373,
13,,Segment,3,1,Image 1,1,1,100000002,510000005385,
21,,Segment,3,2,Image 1,2,1,100000002,510000005405,
15,,Segment,3,1,Image 1,2,1,100000002,510000005419,
9,,Segment,3,6,Image 1,4,1,100000006,510000005427,
17,,Segment,3,2,Image 1,3,1,100000002,510000005463,
3,,Segment,3,1,Image 1,1,1,100000003,510000005472,
9,,Segment,3,3,Image 1,4,1,100000004,510000005484,
6,,Segment,3,3,Image 1,3,1,100000001,510000005489,
23,,Segment,3,0,Image 1,1,1,100000003,510000005529,
12,,Segment,3,2,Image 1,2,1,100000001,510000005540,
39,,Segment,3,0,Image 1,1,1,100000004,510000005583,
13,,Segment,3,0,Image 1,1,1,100000003,510000005600,
20,,Segment,3,1,Image 1,2,1,100000002,510000005620,
3,,Segment,3,3,Image 1,3,1,100000004,510000005622,
4,,Segment,3,5,Image 1,2,1,100000006,510000005625,
4,,Segment,3,3,Image 1,1,1,100000001,510000005628,
8,,Segment,3,1,Image 1,1,1,100000001,510000005635,
10,,Segment,3,0,Image 1,1,1,100000001,510000005655,
4,,Segment,3,3,Image 1,2,1,100000001,510000005658,
6,,Segment,3,1,Image 1,2,1,100000001,510000005663,
3,,Segment,3,0,Image 1,1,1,100000005,510000005667,
5,,Segment,3,0,Image 1,1,1,100000005,510000005671,
9,,Segment,3,4,Image 1,3,1,100000006,510000005679,
7,,Segment,3,1,Image 1,2,1,100000002,510000005686,
19,,Segment,3,0,Image 1,1,1,100000002,510000005704,
5,,Segment,3,2,Image 1,2,1,100000002,510000005729,
15,,Segment,3,1,Image 1,2,1,100000001,510000005743,
13,,Segment,3,2,Image 1,2,1,100000001,510000005755,
14,,Segment,3,4,Image 1,2,1,100000001,510000005770,
6,,Segment,3,3,Image 1,1,1,100000001,510000005775,
8,,Segment,3,0,Image 1,1,1,100000004,510000005783,
32,,Segment,3,0,Image 1,1,1,100000001,510000005822,
2,,Segment,3,0,Image 1,1,1,100000006,510000005837,
6,,Segment,3,4,Image 1,3,1,100000006,510000005843,
7,,Segment,3,0,Image 1,1,1,100000000,510000005857,
9,,Segment,3,3,Image 1,2,1,100000002,510000005865,
8,,Segment,3,2,Image 1,1,1,100000002,510000005872,
4,,Segment,3,2,Image 1,2,1,100000004,510000005875,
2,,Segment,3,0,Image 1,1,1,100000001,510000005891,
11,,Segment,3,3,Image 1,2,1,100000004,510000005901,
15,,Segment,3,2,Image 1,1,1,100000004,510000005915,
3,,Segment,3,4,Image 1,1,1,100000001,510000005917,
11,,Segment,3,3,Image 1,1,1,100000002,510000005930,
4,,Segment,3,3,Image 1,1,1,100000004,510000005935,
5,,Segment,3,0,Image 1,1,1,100000002,510000005945,
6,,Segment,3,2,Image 1,3,1,100000004,510000005950,
10,,Segment,3,1,Image 1,2,1,100000002,510000005959,
16,,Segment,3,0,Image 1,1,1,100000002,510000005975,
10,,Segment,3,0,Image 1,1,1,100000004,510000005985,
5,,Segment,3,1,Image 1,1,1,100000004,510000005989,
4,,Segment,3,3,Image 1,3,1,100000006,510000005992,
10,,Segment,3,2,Image 1,1,1,100000004,510000006001,
5,,Segment,3,1,Image 1,1,1,100000004,510000006005,
5,,Segment,3,0,Image 1,1,1,100000004,510000006013,
6,,Segment,3,1,Image 1,1,1,100000006,510000006020,
7,,Segment,3,0,Image 1,1,1,100000002,510000006074,
12,,Segment,3,0,Image 1,1,1,100000006,510000006087,
5,,Segment,3,1,Image 1,2,1,100000004,510000006091,
10,,Segment,3,1,Image 1,2,1,100000004,510000006100,
11,,Segment,3,1,Image 1,2,1,100000004,510000006110,
4,,Segment,3,0,Image 1,1,1,100000004,510000006119,
3,,Segment,3,0,Image 1,1,1,100000002,510000006154,
2,,Segment,3,6,Image 1,1,1,100000001,510000006170,
2,,Segment,3,4,Image 1,2,1,100000001,510000006171,
2,,Segment,3,2,Image 1,1,1,100000001,510000006172,
2,,Segment,3,7,Image 1,2,1,100000001,510000006173,
2,,Segment,3,4,Image 1,3,1,100000001,510000006174,
2,,Segment,3,2,Image 1,2,1,100000001,510000006175,
2,,Segment,3,4,Image 1,2,1,100000001,510000006176,
2,,Segment,3,7,Image 1,4,1,100000001,510000006177,
2,,Segment,3,6,Image 1,5,1,100000001,510000006178,
2,,Segment,3,10,Image 1,1,1,100000001,510000006179,
2,,Segment,3,13,Image 1,6,1,100000001,510000006180,
2,,Segment,3,9,Image 1,2,1,100000001,510000006181,
2,,Segment,3,2,Image 1,2,1,100000001,510000006182,
2,,Segment,3,2,Image 1,2,1,100000001,510000006183,
2,,Segment,3,5,Image 1,1,1,100000002,510000006186,
2,,Segment,3,10,Image 1,3,1,100000002,510000006187,
2,,Segment,3,9,Image 1,3,1,100000002,510000006188,
2,,Segment,3,0,Image 1,1,1,100000002,510000006190,
2,,Segment,3,8,Image 1,2,1,100000003,510000006191,
2,,Segment,3,16,Image 1,4,1,100000003,510000006192,
2,,Segment,3,1,Image 1,1,1,100000004,510000006194,
2,,Segment,3,4,Image 1,3,1,100000004,510000006196,
2,,Segment,3,3,Image 1,2,1,100000004,510000006197,
2,,Segment,3,1,Image 1,1,1,100000004,510000006198,
2,,Segment,3,2,Image 1,2,1,100000004,510000006199,
