
Spine Position Y
 ==================== 
Spine Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
20810.9,µm,Spine,Spine Position,7,3,1,100000001,610000007180,
20831.7,µm,Spine,Spine Position,0,1,1,100000002,610000007185,
20837.2,µm,Spine,Spine Position,3,2,1,100000002,610000007194,
20797.2,µm,Spine,Spine Position,0,1,1,100000004,610000007198,
20794.2,µm,Spine,Spine Position,2,1,1,100000004,610000007204,
20842.4,µm,Spine,Spine Position,0,1,1,100000002,610000007206,
20836,µm,Spine,Spine Position,4,1,1,100000002,610000007208,
20869.6,µm,Spine,Spine Position,0,1,1,100000005,610000007211,
20795.7,µm,Spine,Spine Position,0,1,1,100000004,610000007215,
20839.5,µm,Spine,Spine Position,0,1,1,100000001,610000007217,
20863.4,µm,Spine,Spine Position,1,1,1,100000005,610000007219,
20850.8,µm,Spine,Spine Position,3,3,1,100000002,610000007221,
20877.1,µm,Spine,Spine Position,5,4,1,100000006,610000007226,
20888.3,µm,Spine,Spine Position,0,1,1,100000006,610000007229,
20877.9,µm,Spine,Spine Position,10,2,1,100000006,610000007233,
20809.2,µm,Spine,Spine Position,7,2,1,100000001,610000007236,
20834,µm,Spine,Spine Position,0,1,1,100000002,610000007238,
20888,µm,Spine,Spine Position,0,1,1,100000006,610000007240,
20817,µm,Spine,Spine Position,5,2,1,100000002,610000007242,
20846.5,µm,Spine,Spine Position,7,4,1,100000001,610000007244,
20797,µm,Spine,Spine Position,0,1,1,100000004,610000007246,
20842,µm,Spine,Spine Position,0,1,1,100000002,610000007251,
20876,µm,Spine,Spine Position,7,4,1,100000006,610000007255,
20877.8,µm,Spine,Spine Position,6,3,1,100000006,610000007258,
20824.7,µm,Spine,Spine Position,5,3,1,100000001,610000007261,
20786.5,µm,Spine,Spine Position,3,2,1,100000004,610000007265,
20825.1,µm,Spine,Spine Position,1,1,1,100000002,610000007267,
20870.5,µm,Spine,Spine Position,12,1,1,100000001,610000007269,
20842.5,µm,Spine,Spine Position,1,1,1,100000002,610000007271,
20886.2,µm,Spine,Spine Position,0,1,1,100000006,610000007273,
20889.5,µm,Spine,Spine Position,0,1,1,100000006,610000007275,
20836.5,µm,Spine,Spine Position,5,2,1,100000002,610000007277,
20802,µm,Spine,Spine Position,2,2,1,100000004,610000007281,
20886.3,µm,Spine,Spine Position,0,1,1,100000006,610000007284,
20854.5,µm,Spine,Spine Position,3,3,1,100000001,610000007286,
20874.9,µm,Spine,Spine Position,1,1,1,100000005,610000007288,
20836.9,µm,Spine,Spine Position,1,2,1,100000001,610000007291,
20840.7,µm,Spine,Spine Position,1,1,1,100000002,610000007294,
20848.7,µm,Spine,Spine Position,8,3,1,100000001,610000007296,
20842,µm,Spine,Spine Position,0,1,1,100000001,610000007298,
20802.7,µm,Spine,Spine Position,2,2,1,100000004,610000007300,
20844.5,µm,Spine,Spine Position,1,1,1,100000000,610000007304,
20878.9,µm,Spine,Spine Position,5,2,1,100000006,610000007306,
20891.9,µm,Spine,Spine Position,1,1,1,100000006,610000007308,
20801.5,µm,Spine,Spine Position,2,2,1,100000004,610000007312,
20892.4,µm,Spine,Spine Position,0,1,1,100000006,610000007316,
20833.5,µm,Spine,Spine Position,0,1,1,100000002,610000007320,
20830.3,µm,Spine,Spine Position,0,1,1,100000002,610000007322,
20795.2,µm,Spine,Spine Position,2,1,1,100000004,610000007326,
20793.7,µm,Spine,Spine Position,2,1,1,100000004,610000007332,
20789.9,µm,Spine,Spine Position,1,1,1,100000004,610000007337,
20842.6,µm,Spine,Spine Position,0,1,1,100000001,610000007341,
20881.4,µm,Spine,Spine Position,4,3,1,100000006,610000007347,
20898.5,µm,Spine,Spine Position,11,6,1,100000006,610000007351,
20799.7,µm,Spine,Spine Position,2,2,1,100000004,610000007353,
20787.6,µm,Spine,Spine Position,2,1,1,100000004,610000007356,
20833.7,µm,Spine,Spine Position,0,1,1,100000002,610000007359,
20855.8,µm,Spine,Spine Position,4,1,1,100000001,610000007362,
20840.1,µm,Spine,Spine Position,2,1,1,100000002,610000007365,
20891.3,µm,Spine,Spine Position,0,1,1,100000006,610000007368,
20802.4,µm,Spine,Spine Position,5,3,1,100000004,610000007371,
20888.5,µm,Spine,Spine Position,0,1,1,100000006,610000007375,
20842.3,µm,Spine,Spine Position,0,1,1,100000001,610000007378,
20794,µm,Spine,Spine Position,2,2,1,100000004,610000007381,
20871.6,µm,Spine,Spine Position,12,1,1,100000001,610000007383,
20845.8,µm,Spine,Spine Position,0,1,1,100000001,610000007385,
20890.8,µm,Spine,Spine Position,0,1,1,100000006,610000007390,
20838.1,µm,Spine,Spine Position,3,1,1,100000002,610000007396,
20840.7,µm,Spine,Spine Position,1,1,1,100000002,610000007403,
20837.5,µm,Spine,Spine Position,3,2,1,100000002,610000007408,
20858.1,µm,Spine,Spine Position,4,1,1,100000001,610000007411,
20794.4,µm,Spine,Spine Position,2,1,1,100000004,610000007417,
20827.6,µm,Spine,Spine Position,1,2,1,100000002,610000007419,
20837.8,µm,Spine,Spine Position,3,2,1,100000002,610000007425,
20795.4,µm,Spine,Spine Position,2,1,1,100000004,610000007429,
20831.8,µm,Spine,Spine Position,0,1,1,100000001,610000007432,
20790.7,µm,Spine,Spine Position,2,1,1,100000004,610000007436,
20879.1,µm,Spine,Spine Position,8,3,1,100000006,610000007439,
20835.4,µm,Spine,Spine Position,0,1,1,100000002,610000007443,
20833.7,µm,Spine,Spine Position,0,1,1,100000001,610000007446,
20827.7,µm,Spine,Spine Position,1,2,1,100000002,610000007449,
20843.6,µm,Spine,Spine Position,0,1,1,100000001,610000007451,
20793.9,µm,Spine,Spine Position,0,1,1,100000004,610000007454,
20796.2,µm,Spine,Spine Position,0,1,1,100000004,610000007459,
20788,µm,Spine,Spine Position,1,1,1,100000004,610000007461,
20831,µm,Spine,Spine Position,1,1,1,100000001,610000007465,
20841.2,µm,Spine,Spine Position,0,1,1,100000001,610000007470,
20839.6,µm,Spine,Spine Position,0,1,1,100000002,610000007475,
20825.7,µm,Spine,Spine Position,1,2,1,100000002,610000007479,
20794.1,µm,Spine,Spine Position,2,1,1,100000004,610000007485,
20890,µm,Spine,Spine Position,0,1,1,100000006,610000007492,
20837.8,µm,Spine,Spine Position,0,1,1,100000002,610000007495,
20831.6,µm,Spine,Spine Position,0,1,1,100000002,610000007504,
20837.1,µm,Spine,Spine Position,2,3,1,100000002,610000007506,
20837.4,µm,Spine,Spine Position,0,1,1,100000002,610000007510,
20842.8,µm,Spine,Spine Position,0,1,1,100000001,610000007513,
20848.2,µm,Spine,Spine Position,5,3,1,100000001,610000007515,
20840.1,µm,Spine,Spine Position,2,1,1,100000002,610000007519,
20815,µm,Spine,Spine Position,6,2,1,100000001,610000007522,
20832.8,µm,Spine,Spine Position,0,1,1,100000001,610000007528,
20796.5,µm,Spine,Spine Position,2,1,1,100000004,610000007530,
20840.5,µm,Spine,Spine Position,2,2,1,100000002,610000007534,
20837.6,µm,Spine,Spine Position,3,2,1,100000002,610000007551,
20840.3,µm,Spine,Spine Position,0,1,1,100000002,610000007553,
20801.8,µm,Spine,Spine Position,2,2,1,100000004,610000007556,
20825.9,µm,Spine,Spine Position,1,2,1,100000002,610000007559,
20840.8,µm,Spine,Spine Position,0,1,1,100000002,610000007564,
20880,µm,Spine,Spine Position,5,4,1,100000006,610000007566,
20874,µm,Spine,Spine Position,9,3,1,100000001,610000007569,
20833.8,µm,Spine,Spine Position,0,1,1,100000002,610000007573,
20787.7,µm,Spine,Spine Position,2,1,1,100000004,610000007581,
20881.6,µm,Spine,Spine Position,2,2,1,100000006,610000007589,
20838,µm,Spine,Spine Position,3,2,1,100000002,610000007599,
20837.9,µm,Spine,Spine Position,3,2,1,100000002,610000007607,
20840.8,µm,Spine,Spine Position,0,1,1,100000002,610000007615,
20833.7,µm,Spine,Spine Position,0,1,1,100000002,610000007620,
20825.3,µm,Spine,Spine Position,1,1,1,100000002,610000007626,
20840.5,µm,Spine,Spine Position,0,1,1,100000002,610000007645,
20831.7,µm,Spine,Spine Position,0,1,1,100000002,610000007653,
20838.9,µm,Spine,Spine Position,2,1,1,100000002,610000007677,
20879.9,µm,Spine,Spine Position,3,3,1,100000006,610000007687,
20847.3,µm,Spine,Spine Position,1,1,1,100000000,610000007708,
20847,µm,Spine,Spine Position,0,1,1,100000000,610000007709,
20846.3,µm,Spine,Spine Position,0,1,1,100000000,610000007710,
20846,µm,Spine,Spine Position,0,1,1,100000000,610000007711,
20843.4,µm,Spine,Spine Position,0,1,1,100000000,610000007712,
20843.6,µm,Spine,Spine Position,0,1,1,100000000,610000007713,
20838.4,µm,Spine,Spine Position,3,2,1,100000001,610000007720,
20837.9,µm,Spine,Spine Position,3,2,1,100000001,610000007721,
20820.9,µm,Spine,Spine Position,4,2,1,100000001,610000007722,
20821.7,µm,Spine,Spine Position,3,3,1,100000001,610000007723,
20827.3,µm,Spine,Spine Position,2,2,1,100000001,610000007724,
20824.3,µm,Spine,Spine Position,2,3,1,100000001,610000007725,
20825.5,µm,Spine,Spine Position,2,3,1,100000001,610000007726,
20825.5,µm,Spine,Spine Position,2,3,1,100000001,610000007727,
20826.1,µm,Spine,Spine Position,2,3,1,100000001,610000007728,
20835.2,µm,Spine,Spine Position,7,3,1,100000001,610000007729,
20833.6,µm,Spine,Spine Position,5,2,1,100000001,610000007730,
20824.8,µm,Spine,Spine Position,5,3,1,100000001,610000007731,
20833.6,µm,Spine,Spine Position,3,2,1,100000001,610000007732,
20815.6,µm,Spine,Spine Position,5,3,1,100000001,610000007735,
20829.2,µm,Spine,Spine Position,2,2,1,100000001,610000007736,
20829.6,µm,Spine,Spine Position,2,2,1,100000001,610000007737,
20808.9,µm,Spine,Spine Position,7,2,1,100000001,610000007738,
20811,µm,Spine,Spine Position,7,2,1,100000001,610000007739,
20810.5,µm,Spine,Spine Position,8,5,1,100000001,610000007740,
20811.4,µm,Spine,Spine Position,8,5,1,100000001,610000007741,
20812.6,µm,Spine,Spine Position,6,3,1,100000001,610000007742,
20821.5,µm,Spine,Spine Position,3,2,1,100000001,610000007743,
20830.8,µm,Spine,Spine Position,4,1,1,100000001,610000007744,
20828.9,µm,Spine,Spine Position,3,1,1,100000001,610000007745,
20829.2,µm,Spine,Spine Position,2,1,1,100000001,610000007746,
20832.5,µm,Spine,Spine Position,1,2,1,100000001,610000007747,
20830.9,µm,Spine,Spine Position,1,1,1,100000001,610000007748,
20849.1,µm,Spine,Spine Position,8,3,1,100000001,610000007751,
20846.6,µm,Spine,Spine Position,7,4,1,100000001,610000007752,
20848.4,µm,Spine,Spine Position,6,3,1,100000001,610000007753,
20848.2,µm,Spine,Spine Position,6,3,1,100000001,610000007754,
20848.1,µm,Spine,Spine Position,5,3,1,100000001,610000007755,
20847.9,µm,Spine,Spine Position,5,3,1,100000001,610000007756,
20876.8,µm,Spine,Spine Position,14,2,1,100000001,610000007757,
20874.8,µm,Spine,Spine Position,13,2,1,100000001,610000007758,
20873.3,µm,Spine,Spine Position,13,1,1,100000001,610000007759,
20861.8,µm,Spine,Spine Position,8,1,1,100000001,610000007760,
20881.2,µm,Spine,Spine Position,12,5,1,100000001,610000007761,
20880.5,µm,Spine,Spine Position,10,4,1,100000001,610000007762,
20872.1,µm,Spine,Spine Position,8,2,1,100000001,610000007763,
20842.1,µm,Spine,Spine Position,0,1,1,100000001,610000007764,
20857.2,µm,Spine,Spine Position,4,4,1,100000001,610000007772,
20855.2,µm,Spine,Spine Position,3,3,1,100000001,610000007773,
20847.8,µm,Spine,Spine Position,3,3,1,100000001,610000007774,
20847.5,µm,Spine,Spine Position,3,2,1,100000001,610000007775,
20847,µm,Spine,Spine Position,1,1,1,100000001,610000007776,
20846.8,µm,Spine,Spine Position,1,1,1,100000001,610000007777,
20845,µm,Spine,Spine Position,0,1,1,100000001,610000007778,
20843.7,µm,Spine,Spine Position,0,1,1,100000001,610000007779,
20839.2,µm,Spine,Spine Position,0,1,1,100000001,610000007785,
20850.4,µm,Spine,Spine Position,4,2,1,100000002,610000007786,
20850.8,µm,Spine,Spine Position,3,3,1,100000002,610000007787,
20850.6,µm,Spine,Spine Position,3,3,1,100000002,610000007788,
20850.6,µm,Spine,Spine Position,3,3,1,100000002,610000007789,
20843.1,µm,Spine,Spine Position,2,2,1,100000002,610000007790,
20837.9,µm,Spine,Spine Position,3,2,1,100000002,610000007791,
20838.1,µm,Spine,Spine Position,3,2,1,100000002,610000007792,
20839.8,µm,Spine,Spine Position,1,1,1,100000002,610000007793,
20839.7,µm,Spine,Spine Position,1,1,1,100000002,610000007794,
20839,µm,Spine,Spine Position,2,2,1,100000002,610000007795,
20836.5,µm,Spine,Spine Position,2,3,1,100000002,610000007796,
20839.5,µm,Spine,Spine Position,1,2,1,100000002,610000007797,
20842.3,µm,Spine,Spine Position,1,1,1,100000002,610000007799,
20841.3,µm,Spine,Spine Position,0,1,1,100000002,610000007800,
20841.1,µm,Spine,Spine Position,0,1,1,100000002,610000007801,
20840.3,µm,Spine,Spine Position,0,1,1,100000002,610000007802,
20839.6,µm,Spine,Spine Position,0,1,1,100000002,610000007803,
20841.1,µm,Spine,Spine Position,6,2,1,100000002,610000007804,
20840.2,µm,Spine,Spine Position,2,1,1,100000002,610000007805,
20840.2,µm,Spine,Spine Position,2,1,1,100000002,610000007806,
20843.8,µm,Spine,Spine Position,2,2,1,100000002,610000007807,
20810,µm,Spine,Spine Position,11,3,1,100000002,610000007808,
20817.4,µm,Spine,Spine Position,9,2,1,100000002,610000007809,
20817.4,µm,Spine,Spine Position,9,2,1,100000002,610000007810,
20821.9,µm,Spine,Spine Position,5,2,1,100000002,610000007811,
20822.4,µm,Spine,Spine Position,4,1,1,100000002,610000007812,
20827.6,µm,Spine,Spine Position,3,2,1,100000002,610000007813,
20827.1,µm,Spine,Spine Position,2,1,1,100000002,610000007814,
20827.3,µm,Spine,Spine Position,2,1,1,100000002,610000007815,
20830.7,µm,Spine,Spine Position,0,1,1,100000002,610000007816,
20832.4,µm,Spine,Spine Position,0,1,1,100000002,610000007817,
20832.9,µm,Spine,Spine Position,0,1,1,100000002,610000007818,
20833.6,µm,Spine,Spine Position,0,1,1,100000002,610000007819,
20833.7,µm,Spine,Spine Position,0,1,1,100000002,610000007820,
20817.5,µm,Spine,Spine Position,5,2,1,100000002,610000007823,
20828.5,µm,Spine,Spine Position,1,1,1,100000002,610000007824,
20827.6,µm,Spine,Spine Position,1,2,1,100000002,610000007825,
20829.6,µm,Spine,Spine Position,1,2,1,100000002,610000007826,
20811.4,µm,Spine,Spine Position,16,5,1,100000003,610000007833,
20820.8,µm,Spine,Spine Position,14,4,1,100000003,610000007834,
20802.1,µm,Spine,Spine Position,10,5,1,100000003,610000007835,
20800,µm,Spine,Spine Position,6,3,1,100000003,610000007836,
20800.1,µm,Spine,Spine Position,6,3,1,100000003,610000007837,
20804.3,µm,Spine,Spine Position,2,2,1,100000004,610000007839,
20803.1,µm,Spine,Spine Position,2,2,1,100000004,610000007840,
20802.7,µm,Spine,Spine Position,2,2,1,100000004,610000007841,
20801.7,µm,Spine,Spine Position,2,2,1,100000004,610000007842,
20801.6,µm,Spine,Spine Position,2,2,1,100000004,610000007843,
20799.7,µm,Spine,Spine Position,2,2,1,100000004,610000007844,
20797.4,µm,Spine,Spine Position,0,1,1,100000004,610000007845,
20803.3,µm,Spine,Spine Position,5,3,1,100000004,610000007848,
20796.6,µm,Spine,Spine Position,2,3,1,100000004,610000007849,
20793,µm,Spine,Spine Position,3,3,1,100000004,610000007850,
20793.4,µm,Spine,Spine Position,2,2,1,100000004,610000007851,
20793.4,µm,Spine,Spine Position,2,2,1,100000004,610000007852,
20793.7,µm,Spine,Spine Position,2,2,1,100000004,610000007853,
20794.8,µm,Spine,Spine Position,1,2,1,100000004,610000007854,
20794.9,µm,Spine,Spine Position,0,1,1,100000004,610000007855,
20796.8,µm,Spine,Spine Position,0,1,1,100000004,610000007856,
20796.1,µm,Spine,Spine Position,0,1,1,100000004,610000007857,
20796.3,µm,Spine,Spine Position,0,1,1,100000004,610000007859,
20796.5,µm,Spine,Spine Position,0,1,1,100000004,610000007860,
20796.4,µm,Spine,Spine Position,0,1,1,100000004,610000007861,
20785.9,µm,Spine,Spine Position,3,1,1,100000004,610000007862,
20783.8,µm,Spine,Spine Position,2,1,1,100000004,610000007864,
20784.8,µm,Spine,Spine Position,1,1,1,100000004,610000007865,
20785.3,µm,Spine,Spine Position,1,2,1,100000004,610000007866,
20785.6,µm,Spine,Spine Position,1,1,1,100000004,610000007867,
20786.5,µm,Spine,Spine Position,0,1,1,100000004,610000007868,
20785.2,µm,Spine,Spine Position,4,2,1,100000004,610000007871,
20785,µm,Spine,Spine Position,2,2,1,100000004,610000007872,
20782,µm,Spine,Spine Position,3,1,1,100000004,610000007873,
20782.8,µm,Spine,Spine Position,2,1,1,100000004,610000007874,
20872,µm,Spine,Spine Position,0,1,1,100000005,610000007875,
20894.8,µm,Spine,Spine Position,11,8,1,100000006,610000007883,
20895.5,µm,Spine,Spine Position,10,7,1,100000006,610000007884,
20901.6,µm,Spine,Spine Position,12,6,1,100000006,610000007885,
20900.1,µm,Spine,Spine Position,12,6,1,100000006,610000007886,
20899.5,µm,Spine,Spine Position,11,6,1,100000006,610000007887,
20899,µm,Spine,Spine Position,11,6,1,100000006,610000007888,
20896.1,µm,Spine,Spine Position,9,6,1,100000006,610000007889,
20872.4,µm,Spine,Spine Position,10,3,1,100000006,610000007890,
20879.2,µm,Spine,Spine Position,6,2,1,100000006,610000007891,
20885.2,µm,Spine,Spine Position,3,2,1,100000006,610000007892,
20890.3,µm,Spine,Spine Position,1,2,1,100000006,610000007893,
20890.7,µm,Spine,Spine Position,1,2,1,100000006,610000007894,
20890.8,µm,Spine,Spine Position,1,2,1,100000006,610000007895,
20890.3,µm,Spine,Spine Position,1,2,1,100000006,610000007896,
20890.3,µm,Spine,Spine Position,1,1,1,100000006,610000007897,
20890,µm,Spine,Spine Position,1,1,1,100000006,610000007898,
20890,µm,Spine,Spine Position,1,1,1,100000006,610000007899,
20894.1,µm,Spine,Spine Position,1,2,1,100000006,610000007906,
20893.3,µm,Spine,Spine Position,1,2,1,100000006,610000007907,
20892.6,µm,Spine,Spine Position,1,1,1,100000006,610000007908,
20877.1,µm,Spine,Spine Position,5,4,1,100000006,610000007920,
20875.2,µm,Spine,Spine Position,8,4,1,100000006,610000007921,
20876,µm,Spine,Spine Position,7,4,1,100000006,610000007922,
20877.9,µm,Spine,Spine Position,6,3,1,100000006,610000007923,
20879.3,µm,Spine,Spine Position,5,3,1,100000006,610000007924,
20877.2,µm,Spine,Spine Position,4,4,1,100000006,610000007925,
20873.7,µm,Spine,Spine Position,3,4,1,100000006,610000007926,
20880.5,µm,Spine,Spine Position,2,3,1,100000006,610000007927,
20881,µm,Spine,Spine Position,2,3,1,100000006,610000007928,
20878.8,µm,Spine,Spine Position,5,2,1,100000006,610000007929,
20879.4,µm,Spine,Spine Position,4,3,1,100000006,610000007930,
20880.8,µm,Spine,Spine Position,4,3,1,100000006,610000007931,
20880.8,µm,Spine,Spine Position,4,2,1,100000006,610000007932,
20880.8,µm,Spine,Spine Position,4,2,1,100000006,610000007933,
20881.1,µm,Spine,Spine Position,3,3,1,100000006,610000007934,
20881.1,µm,Spine,Spine Position,3,3,1,100000006,610000007935,
20881.4,µm,Spine,Spine Position,2,2,1,100000006,610000007936,
20881.7,µm,Spine,Spine Position,1,2,1,100000006,610000007937,
20882.4,µm,Spine,Spine Position,1,2,1,100000006,610000007938,
20883.5,µm,Spine,Spine Position,1,1,1,100000006,610000007939,
20887.1,µm,Spine,Spine Position,0,1,1,100000006,610000007940,
