
Spine Center Intensity Min Ch=3 Img=1
 ==================== 
Spine Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0,,Spine,3,3,Image 1,3,1,100000002,610000006820,
14,,Spine,3,0,Image 1,1,1,100000006,610000006838,
0,,Spine,3,10,Image 1,3,1,100000003,610000006841,
0,,Spine,3,10,Image 1,3,1,100000003,610000006844,
32,,Spine,3,1,Image 1,2,1,100000002,610000006852,
30,,Spine,3,1,Image 1,2,1,100000002,610000006858,
14,,Spine,3,0,Image 1,1,1,100000006,610000006873,
32,,Spine,3,1,Image 1,2,1,100000002,610000006879,
14,,Spine,3,0,Image 1,1,1,100000006,610000006891,
33,,Spine,3,3,Image 1,3,1,100000001,610000006899,
0,,Spine,3,0,Image 1,1,1,100000001,610000006906,
0,,Spine,3,5,Image 1,2,1,100000001,610000006908,
14,,Spine,3,0,Image 1,1,1,100000006,610000006919,
0,,Spine,3,4,Image 1,1,1,100000002,610000006922,
0,,Spine,3,1,Image 1,1,1,100000004,610000006928,
0,,Spine,3,3,Image 1,3,1,100000002,610000006932,
29,,Spine,3,1,Image 1,2,1,100000002,610000006936,
15,,Spine,3,12,Image 1,7,1,100000006,610000006941,
0,,Spine,3,0,Image 1,1,1,100000002,610000006950,
20,,Spine,3,1,Image 1,1,1,100000004,610000006955,
13,,Spine,3,11,Image 1,3,1,100000002,610000006957,
30,,Spine,3,0,Image 1,1,1,100000006,610000006963,
16,,Spine,3,1,Image 1,1,1,100000004,610000006969,
0,,Spine,3,6,Image 1,3,1,100000001,610000006972,
32,,Spine,3,0,Image 1,1,1,100000002,610000006978,
0,,Spine,3,0,Image 1,1,1,100000001,610000006983,
20,,Spine,3,10,Image 1,5,1,100000003,610000006988,
17,,Spine,3,2,Image 1,3,1,100000004,610000006992,
0,,Spine,3,10,Image 1,5,1,100000003,610000006996,
0,,Spine,3,0,Image 1,1,1,100000005,610000007000,
0,,Spine,3,8,Image 1,3,1,100000001,610000007002,
0,,Spine,3,1,Image 1,1,1,100000004,610000007005,
29,,Spine,3,2,Image 1,2,1,100000004,610000007010,
0,,Spine,3,2,Image 1,1,1,100000002,610000007014,
20,,Spine,3,1,Image 1,1,1,100000004,610000007018,
0,,Spine,3,0,Image 1,1,1,100000001,610000007021,
0,,Spine,3,0,Image 1,1,1,100000004,610000007025,
35,,Spine,3,0,Image 1,1,1,100000006,610000007030,
0,,Spine,3,2,Image 1,2,1,100000004,610000007032,
8,,Spine,3,4,Image 1,1,1,100000002,610000007036,
14,,Spine,3,1,Image 1,2,1,100000004,610000007038,
14,,Spine,3,1,Image 1,1,1,100000005,610000007040,
0,,Spine,3,3,Image 1,3,1,100000002,610000007044,
16,,Spine,3,8,Image 1,4,1,100000001,610000007046,
22,,Spine,3,0,Image 1,1,1,100000006,610000007049,
18,,Spine,3,5,Image 1,2,1,100000002,610000007051,
28,,Spine,3,3,Image 1,2,1,100000001,610000007054,
21,,Spine,3,7,Image 1,3,1,100000001,610000007056,
0,,Spine,3,1,Image 1,2,1,100000004,610000007061,
0,,Spine,3,0,Image 1,1,1,100000001,610000007065,
31,,Spine,3,0,Image 1,1,1,100000006,610000007070,
54,,Spine,3,0,Image 1,1,1,100000002,610000007076,
0,,Spine,3,0,Image 1,1,1,100000006,610000007079,
0,,Spine,3,0,Image 1,1,1,100000002,610000007083,
8,,Spine,3,7,Image 1,4,1,100000001,610000007085,
0,,Spine,3,0,Image 1,1,1,100000004,610000007088,
20,,Spine,3,1,Image 1,1,1,100000004,610000007091,
37,,Spine,3,0,Image 1,1,1,100000006,610000007094,
17,,Spine,3,10,Image 1,4,1,100000003,610000007100,
0,,Spine,3,0,Image 1,1,1,100000004,610000007103,
33,,Spine,3,10,Image 1,2,1,100000006,610000007105,
0,,Spine,3,5,Image 1,3,1,100000004,610000007108,
16,,Spine,3,8,Image 1,4,1,100000001,610000007110,
24,,Spine,3,1,Image 1,1,1,100000000,610000007112,
0,,Spine,3,3,Image 1,1,1,100000001,610000007115,
0,,Spine,3,0,Image 1,1,1,100000002,610000007119,
0,,Spine,3,0,Image 1,1,1,100000002,610000007121,
22,,Spine,3,0,Image 1,1,1,100000006,610000007124,
18,,Spine,3,1,Image 1,1,1,100000002,610000007127,
38,,Spine,3,0,Image 1,1,1,100000006,610000007130,
