
Spine Area
 ==================== 
Spine Area,Unit,Category,Depth,Level,Time,FilamentID,ID,
11.15,µm^2,Spine,0,1,1,100000002,610000007185,
10.8327,µm^2,Spine,3,2,1,100000002,610000007194,
5.36646,µm^2,Spine,0,1,1,100000004,610000007198,
17.7372,µm^2,Spine,2,1,1,100000004,610000007204,
4.29179,µm^2,Spine,0,1,1,100000002,610000007206,
0.813248,µm^2,Spine,4,1,1,100000002,610000007208,
3.60731,µm^2,Spine,0,1,1,100000005,610000007211,
4.43867,µm^2,Spine,0,1,1,100000004,610000007215,
2.47588,µm^2,Spine,0,1,1,100000001,610000007217,
3.31692,µm^2,Spine,1,1,1,100000005,610000007219,
7.61537,µm^2,Spine,3,3,1,100000002,610000007221,
1.96431,µm^2,Spine,5,4,1,100000006,610000007226,
1.35514,µm^2,Spine,0,1,1,100000006,610000007229,
3.17734,µm^2,Spine,10,2,1,100000006,610000007233,
4.20712,µm^2,Spine,7,2,1,100000001,610000007236,
0.977462,µm^2,Spine,0,1,1,100000002,610000007238,
0.718466,µm^2,Spine,0,1,1,100000006,610000007240,
3.24125,µm^2,Spine,5,2,1,100000002,610000007242,
5.13611,µm^2,Spine,7,4,1,100000001,610000007244,
8.82314,µm^2,Spine,0,1,1,100000004,610000007246,
7.12007,µm^2,Spine,0,1,1,100000002,610000007251,
7.37516,µm^2,Spine,7,4,1,100000006,610000007255,
6.59654,µm^2,Spine,6,3,1,100000006,610000007258,
4.16181,µm^2,Spine,5,3,1,100000001,610000007261,
2.32762,µm^2,Spine,3,2,1,100000004,610000007265,
3.23577,µm^2,Spine,1,1,1,100000002,610000007267,
6.93543,µm^2,Spine,12,1,1,100000001,610000007269,
4.1953,µm^2,Spine,1,1,1,100000002,610000007271,
0.493693,µm^2,Spine,0,1,1,100000006,610000007273,
2.39259,µm^2,Spine,0,1,1,100000006,610000007275,
3.35981,µm^2,Spine,5,2,1,100000002,610000007277,
3.3319,µm^2,Spine,2,2,1,100000004,610000007281,
0.721589,µm^2,Spine,0,1,1,100000006,610000007284,
4.06435,µm^2,Spine,3,3,1,100000001,610000007286,
3.0802,µm^2,Spine,1,1,1,100000005,610000007288,
3.45418,µm^2,Spine,1,2,1,100000001,610000007291,
6.35493,µm^2,Spine,1,1,1,100000002,610000007294,
2.00231,µm^2,Spine,8,3,1,100000001,610000007296,
1.76955,µm^2,Spine,0,1,1,100000001,610000007298,
3.37736,µm^2,Spine,2,2,1,100000004,610000007300,
5.91196,µm^2,Spine,1,1,1,100000000,610000007304,
1.44457,µm^2,Spine,5,2,1,100000006,610000007306,
7.24167,µm^2,Spine,1,1,1,100000006,610000007308,
11.2491,µm^2,Spine,2,2,1,100000004,610000007312,
0.706195,µm^2,Spine,0,1,1,100000006,610000007316,
7.87825,µm^2,Spine,0,1,1,100000002,610000007320,
1.74646,µm^2,Spine,0,1,1,100000002,610000007322,
7.01476,µm^2,Spine,2,1,1,100000004,610000007326,
17.9253,µm^2,Spine,2,1,1,100000004,610000007332,
4.86133,µm^2,Spine,1,1,1,100000004,610000007337,
1.45379,µm^2,Spine,0,1,1,100000001,610000007341,
4.52904,µm^2,Spine,4,3,1,100000006,610000007347,
2.25597,µm^2,Spine,11,6,1,100000006,610000007351,
1.13451,µm^2,Spine,2,2,1,100000004,610000007353,
3.06384,µm^2,Spine,2,1,1,100000004,610000007356,
0.960221,µm^2,Spine,0,1,1,100000002,610000007359,
3.29557,µm^2,Spine,4,1,1,100000001,610000007362,
12.5946,µm^2,Spine,2,1,1,100000002,610000007365,
0.64193,µm^2,Spine,0,1,1,100000006,610000007368,
6.34704,µm^2,Spine,5,3,1,100000004,610000007371,
0.673386,µm^2,Spine,0,1,1,100000006,610000007375,
0.934017,µm^2,Spine,0,1,1,100000001,610000007378,
5.34142,µm^2,Spine,2,2,1,100000004,610000007381,
5.81868,µm^2,Spine,12,1,1,100000001,610000007383,
4.8773,µm^2,Spine,0,1,1,100000001,610000007385,
1.10745,µm^2,Spine,0,1,1,100000006,610000007390,
7.75155,µm^2,Spine,3,1,1,100000002,610000007396,
4.80072,µm^2,Spine,1,1,1,100000002,610000007403,
10.3136,µm^2,Spine,3,2,1,100000002,610000007408,
3.80544,µm^2,Spine,4,1,1,100000001,610000007411,
11.9086,µm^2,Spine,2,1,1,100000004,610000007417,
3.61974,µm^2,Spine,1,2,1,100000002,610000007419,
6.57458,µm^2,Spine,3,2,1,100000002,610000007425,
3.77294,µm^2,Spine,2,1,1,100000004,610000007429,
3.64587,µm^2,Spine,0,1,1,100000001,610000007432,
8.12657,µm^2,Spine,2,1,1,100000004,610000007436,
4.35405,µm^2,Spine,8,3,1,100000006,610000007439,
7.1834,µm^2,Spine,0,1,1,100000002,610000007443,
1.47808,µm^2,Spine,0,1,1,100000001,610000007446,
2.37339,µm^2,Spine,1,2,1,100000002,610000007449,
3.29615,µm^2,Spine,0,1,1,100000001,610000007451,
2.96933,µm^2,Spine,0,1,1,100000004,610000007454,
2.31588,µm^2,Spine,0,1,1,100000004,610000007459,
3.43832,µm^2,Spine,1,1,1,100000004,610000007461,
5.13909,µm^2,Spine,1,1,1,100000001,610000007465,
0.416551,µm^2,Spine,0,1,1,100000001,610000007470,
1.56324,µm^2,Spine,0,1,1,100000002,610000007475,
5.67259,µm^2,Spine,1,2,1,100000002,610000007479,
14.9126,µm^2,Spine,2,1,1,100000004,610000007485,
3.08222,µm^2,Spine,0,1,1,100000006,610000007492,
2.78664,µm^2,Spine,0,1,1,100000002,610000007495,
1.91593,µm^2,Spine,0,1,1,100000002,610000007504,
3.35177,µm^2,Spine,2,3,1,100000002,610000007506,
24.547,µm^2,Spine,0,1,1,100000002,610000007510,
1.28637,µm^2,Spine,0,1,1,100000001,610000007513,
4.17738,µm^2,Spine,5,3,1,100000001,610000007515,
11.7716,µm^2,Spine,2,1,1,100000002,610000007519,
4.98594,µm^2,Spine,6,2,1,100000001,610000007522,
1.6287,µm^2,Spine,0,1,1,100000001,610000007528,
3.08564,µm^2,Spine,2,1,1,100000004,610000007530,
4.73778,µm^2,Spine,2,2,1,100000002,610000007534,
9.0871,µm^2,Spine,3,2,1,100000002,610000007551,
4.50934,µm^2,Spine,0,1,1,100000002,610000007553,
1.67683,µm^2,Spine,2,2,1,100000004,610000007556,
3.56708,µm^2,Spine,1,2,1,100000002,610000007559,
5.38858,µm^2,Spine,0,1,1,100000002,610000007564,
3.15872,µm^2,Spine,5,4,1,100000006,610000007566,
5.0422,µm^2,Spine,9,3,1,100000001,610000007569,
0.982507,µm^2,Spine,0,1,1,100000002,610000007573,
3.91192,µm^2,Spine,2,1,1,100000004,610000007581,
2.33313,µm^2,Spine,2,2,1,100000006,610000007589,
7.81699,µm^2,Spine,3,2,1,100000002,610000007599,
7.15915,µm^2,Spine,3,2,1,100000002,610000007607,
2.80763,µm^2,Spine,0,1,1,100000002,610000007615,
0.499561,µm^2,Spine,0,1,1,100000002,610000007620,
3.72482,µm^2,Spine,1,1,1,100000002,610000007626,
6.0182,µm^2,Spine,0,1,1,100000002,610000007645,
5.3629,µm^2,Spine,0,1,1,100000002,610000007653,
3.13534,µm^2,Spine,2,1,1,100000002,610000007677,
1.44038,µm^2,Spine,3,3,1,100000006,610000007687,
2.62642,µm^2,Spine,1,1,1,100000000,610000007708,
3.05868,µm^2,Spine,0,1,1,100000000,610000007709,
6.26254,µm^2,Spine,0,1,1,100000000,610000007710,
5.3942,µm^2,Spine,0,1,1,100000000,610000007711,
0.947948,µm^2,Spine,0,1,1,100000000,610000007712,
4.29362,µm^2,Spine,0,1,1,100000000,610000007713,
2.72088,µm^2,Spine,3,2,1,100000001,610000007720,
2.441,µm^2,Spine,3,2,1,100000001,610000007721,
4.19441,µm^2,Spine,4,2,1,100000001,610000007722,
1.02665,µm^2,Spine,3,3,1,100000001,610000007723,
4.31838,µm^2,Spine,2,2,1,100000001,610000007724,
1.59524,µm^2,Spine,2,3,1,100000001,610000007725,
1.9519,µm^2,Spine,2,3,1,100000001,610000007726,
2.39759,µm^2,Spine,2,3,1,100000001,610000007727,
6.78798,µm^2,Spine,2,3,1,100000001,610000007728,
3.4289,µm^2,Spine,7,3,1,100000001,610000007729,
2.78789,µm^2,Spine,5,2,1,100000001,610000007730,
2.71762,µm^2,Spine,5,3,1,100000001,610000007731,
3.66324,µm^2,Spine,3,2,1,100000001,610000007732,
3.52087,µm^2,Spine,5,3,1,100000001,610000007735,
10.7115,µm^2,Spine,2,2,1,100000001,610000007736,
11.4734,µm^2,Spine,2,2,1,100000001,610000007737,
2.74974,µm^2,Spine,7,2,1,100000001,610000007738,
2.79499,µm^2,Spine,7,2,1,100000001,610000007739,
3.92676,µm^2,Spine,8,5,1,100000001,610000007740,
1.59134,µm^2,Spine,8,5,1,100000001,610000007741,
1.47546,µm^2,Spine,6,3,1,100000001,610000007742,
2.00031,µm^2,Spine,3,2,1,100000001,610000007743,
2.53514,µm^2,Spine,4,1,1,100000001,610000007744,
4.4278,µm^2,Spine,3,1,1,100000001,610000007745,
6.64144,µm^2,Spine,2,1,1,100000001,610000007746,
2.92974,µm^2,Spine,1,2,1,100000001,610000007747,
2.0438,µm^2,Spine,1,1,1,100000001,610000007748,
1.1789,µm^2,Spine,8,3,1,100000001,610000007751,
4.49891,µm^2,Spine,7,4,1,100000001,610000007752,
1.90979,µm^2,Spine,6,3,1,100000001,610000007753,
1.50667,µm^2,Spine,6,3,1,100000001,610000007754,
3.44111,µm^2,Spine,5,3,1,100000001,610000007755,
1.39833,µm^2,Spine,5,3,1,100000001,610000007756,
1.5976,µm^2,Spine,14,2,1,100000001,610000007757,
2.59981,µm^2,Spine,13,2,1,100000001,610000007758,
2.87255,µm^2,Spine,13,1,1,100000001,610000007759,
2.64639,µm^2,Spine,8,1,1,100000001,610000007760,
2.37187,µm^2,Spine,12,5,1,100000001,610000007761,
3.30411,µm^2,Spine,10,4,1,100000001,610000007762,
10.0436,µm^2,Spine,8,2,1,100000001,610000007763,
1.09252,µm^2,Spine,0,1,1,100000001,610000007764,
2.18268,µm^2,Spine,4,4,1,100000001,610000007772,
1.59396,µm^2,Spine,3,3,1,100000001,610000007773,
2.48934,µm^2,Spine,3,3,1,100000001,610000007774,
2.00878,µm^2,Spine,3,2,1,100000001,610000007775,
2.0386,µm^2,Spine,1,1,1,100000001,610000007776,
1.6557,µm^2,Spine,1,1,1,100000001,610000007777,
1.43047,µm^2,Spine,0,1,1,100000001,610000007778,
6.81515,µm^2,Spine,0,1,1,100000001,610000007779,
0.664254,µm^2,Spine,0,1,1,100000001,610000007785,
3.77491,µm^2,Spine,4,2,1,100000002,610000007786,
4.19709,µm^2,Spine,3,3,1,100000002,610000007787,
1.84793,µm^2,Spine,3,3,1,100000002,610000007788,
3.14735,µm^2,Spine,3,3,1,100000002,610000007789,
0.835858,µm^2,Spine,2,2,1,100000002,610000007790,
1.71695,µm^2,Spine,3,2,1,100000002,610000007791,
7.51645,µm^2,Spine,3,2,1,100000002,610000007792,
11.3078,µm^2,Spine,1,1,1,100000002,610000007793,
4.52428,µm^2,Spine,1,1,1,100000002,610000007794,
3.13758,µm^2,Spine,2,2,1,100000002,610000007795,
2.12478,µm^2,Spine,2,3,1,100000002,610000007796,
4.36436,µm^2,Spine,1,2,1,100000002,610000007797,
5.18989,µm^2,Spine,1,1,1,100000002,610000007799,
7.4508,µm^2,Spine,0,1,1,100000002,610000007800,
0.772325,µm^2,Spine,0,1,1,100000002,610000007801,
1.49343,µm^2,Spine,0,1,1,100000002,610000007802,
5.28981,µm^2,Spine,0,1,1,100000002,610000007803,
2.84751,µm^2,Spine,6,2,1,100000002,610000007804,
4.86567,µm^2,Spine,2,1,1,100000002,610000007805,
3.96342,µm^2,Spine,2,1,1,100000002,610000007806,
2.19572,µm^2,Spine,2,2,1,100000002,610000007807,
1.43815,µm^2,Spine,11,3,1,100000002,610000007808,
1.90049,µm^2,Spine,9,2,1,100000002,610000007809,
1.80519,µm^2,Spine,9,2,1,100000002,610000007810,
1.49511,µm^2,Spine,5,2,1,100000002,610000007811,
2.1974,µm^2,Spine,4,1,1,100000002,610000007812,
1.40725,µm^2,Spine,3,2,1,100000002,610000007813,
0.628544,µm^2,Spine,2,1,1,100000002,610000007814,
3.6467,µm^2,Spine,2,1,1,100000002,610000007815,
1.15654,µm^2,Spine,0,1,1,100000002,610000007816,
3.64057,µm^2,Spine,0,1,1,100000002,610000007817,
5.40617,µm^2,Spine,0,1,1,100000002,610000007818,
3.02723,µm^2,Spine,0,1,1,100000002,610000007819,
8.74171,µm^2,Spine,0,1,1,100000002,610000007820,
2.04484,µm^2,Spine,5,2,1,100000002,610000007823,
4.98572,µm^2,Spine,1,1,1,100000002,610000007824,
2.75297,µm^2,Spine,1,2,1,100000002,610000007825,
2.75992,µm^2,Spine,1,2,1,100000002,610000007826,
3.34904,µm^2,Spine,16,5,1,100000003,610000007833,
1.84744,µm^2,Spine,14,4,1,100000003,610000007834,
4.53196,µm^2,Spine,10,5,1,100000003,610000007835,
2.52654,µm^2,Spine,6,3,1,100000003,610000007836,
2.22651,µm^2,Spine,6,3,1,100000003,610000007837,
2.88628,µm^2,Spine,2,2,1,100000004,610000007839,
6.07538,µm^2,Spine,2,2,1,100000004,610000007840,
1.78942,µm^2,Spine,2,2,1,100000004,610000007841,
5.18349,µm^2,Spine,2,2,1,100000004,610000007842,
1.82366,µm^2,Spine,2,2,1,100000004,610000007843,
1.74178,µm^2,Spine,2,2,1,100000004,610000007844,
2.95565,µm^2,Spine,0,1,1,100000004,610000007845,
5.02028,µm^2,Spine,5,3,1,100000004,610000007848,
3.46875,µm^2,Spine,2,3,1,100000004,610000007849,
1.99728,µm^2,Spine,3,3,1,100000004,610000007850,
3.34478,µm^2,Spine,2,2,1,100000004,610000007851,
2.82138,µm^2,Spine,2,2,1,100000004,610000007852,
5.37041,µm^2,Spine,2,2,1,100000004,610000007853,
4.66727,µm^2,Spine,1,2,1,100000004,610000007854,
2.91476,µm^2,Spine,0,1,1,100000004,610000007855,
2.86125,µm^2,Spine,0,1,1,100000004,610000007856,
2.87899,µm^2,Spine,0,1,1,100000004,610000007857,
2.7563,µm^2,Spine,0,1,1,100000004,610000007859,
2.76834,µm^2,Spine,0,1,1,100000004,610000007860,
6.29861,µm^2,Spine,0,1,1,100000004,610000007861,
1.43934,µm^2,Spine,3,1,1,100000004,610000007862,
3.54537,µm^2,Spine,2,1,1,100000004,610000007864,
3.70438,µm^2,Spine,1,1,1,100000004,610000007865,
2.0715,µm^2,Spine,1,2,1,100000004,610000007866,
5.92204,µm^2,Spine,1,1,1,100000004,610000007867,
2.15266,µm^2,Spine,0,1,1,100000004,610000007868,
3.04017,µm^2,Spine,4,2,1,100000004,610000007871,
3.28606,µm^2,Spine,2,2,1,100000004,610000007872,
2.61082,µm^2,Spine,3,1,1,100000004,610000007873,
2.57451,µm^2,Spine,2,1,1,100000004,610000007874,
4.29396,µm^2,Spine,0,1,1,100000005,610000007875,
1.21241,µm^2,Spine,11,8,1,100000006,610000007883,
3.87267,µm^2,Spine,10,7,1,100000006,610000007884,
1.24157,µm^2,Spine,12,6,1,100000006,610000007885,
1.488,µm^2,Spine,12,6,1,100000006,610000007886,
4.11789,µm^2,Spine,11,6,1,100000006,610000007887,
2.09751,µm^2,Spine,11,6,1,100000006,610000007888,
3.10428,µm^2,Spine,9,6,1,100000006,610000007889,
2.09613,µm^2,Spine,10,3,1,100000006,610000007890,
2.11595,µm^2,Spine,6,2,1,100000006,610000007891,
1.47634,µm^2,Spine,3,2,1,100000006,610000007892,
2.80177,µm^2,Spine,1,2,1,100000006,610000007893,
6.76339,µm^2,Spine,1,2,1,100000006,610000007894,
3.95606,µm^2,Spine,1,2,1,100000006,610000007895,
5.95014,µm^2,Spine,1,2,1,100000006,610000007896,
4.41614,µm^2,Spine,1,1,1,100000006,610000007897,
3.59899,µm^2,Spine,1,1,1,100000006,610000007898,
4.89155,µm^2,Spine,1,1,1,100000006,610000007899,
2.48915,µm^2,Spine,1,2,1,100000006,610000007906,
1.59444,µm^2,Spine,1,2,1,100000006,610000007907,
1.50536,µm^2,Spine,1,1,1,100000006,610000007908,
3.15552,µm^2,Spine,5,4,1,100000006,610000007920,
2.26396,µm^2,Spine,8,4,1,100000006,610000007921,
4.81711,µm^2,Spine,7,4,1,100000006,610000007922,
3.32633,µm^2,Spine,6,3,1,100000006,610000007923,
1.4399,µm^2,Spine,5,3,1,100000006,610000007924,
1.97749,µm^2,Spine,4,4,1,100000006,610000007925,
2.30834,µm^2,Spine,3,4,1,100000006,610000007926,
4.47291,µm^2,Spine,2,3,1,100000006,610000007927,
4.09048,µm^2,Spine,2,3,1,100000006,610000007928,
3.18803,µm^2,Spine,5,2,1,100000006,610000007929,
1.89718,µm^2,Spine,4,3,1,100000006,610000007930,
1.12759,µm^2,Spine,4,3,1,100000006,610000007931,
7.32776,µm^2,Spine,4,2,1,100000006,610000007932,
5.44787,µm^2,Spine,4,2,1,100000006,610000007933,
8.43098,µm^2,Spine,3,3,1,100000006,610000007934,
8.33716,µm^2,Spine,3,3,1,100000006,610000007935,
6.10575,µm^2,Spine,2,2,1,100000006,610000007936,
3.05766,µm^2,Spine,1,2,1,100000006,610000007937,
3.29172,µm^2,Spine,1,2,1,100000006,610000007938,
2.10817,µm^2,Spine,1,1,1,100000006,610000007939,
2.64607,µm^2,Spine,0,1,1,100000006,610000007940,
