
Segment Intensity StdDev Ch=1 Img=1
 ==================== 
Segment Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
1.12617,,Segment,1,12,Image 1,8,1,100000006,510000000026,
0.910559,,Segment,1,11,Image 1,8,1,100000006,510000000032,
0.976119,,Segment,1,10,Image 1,7,1,100000006,510000000050,
0.996431,,Segment,1,9,Image 1,6,1,100000006,510000000113,
0.840683,,Segment,1,8,Image 1,5,1,100000006,510000000127,
0.819634,,Segment,1,7,Image 1,4,1,100000006,510000000136,
1.0752,,Segment,1,5,Image 1,4,1,100000006,510000000169,
0.672001,,Segment,1,4,Image 1,3,1,100000006,510000000172,
2.5395,,Segment,1,3,Image 1,3,1,100000006,510000000175,
2.4454,,Segment,1,1,Image 1,2,1,100000006,510000000196,
0.831479,,Segment,1,0,Image 1,1,1,100000006,510000000208,
1.42372,,Segment,1,12,Image 1,6,1,100000006,510000000235,
1.40313,,Segment,1,11,Image 1,6,1,100000006,510000000246,
1.11225,,Segment,1,10,Image 1,6,1,100000006,510000000248,
0.595776,,Segment,1,12,Image 1,7,1,100000006,510000000253,
1.4779,,Segment,1,11,Image 1,7,1,100000006,510000000262,
0.994635,,Segment,1,12,Image 1,9,1,100000006,510000000264,
1.24778,,Segment,1,11,Image 1,7,1,100000006,510000000276,
1.04301,,Segment,1,9,Image 1,5,1,100000006,510000000282,
0.81037,,Segment,1,8,Image 1,4,1,100000006,510000000284,
0.864124,,Segment,1,6,Image 1,5,1,100000006,510000000288,
1.29703,,Segment,1,7,Image 1,5,1,100000006,510000000292,
3.11149,,Segment,1,17,Image 1,6,1,100000003,510000000325,
1.23611,,Segment,1,16,Image 1,5,1,100000003,510000000343,
0.78884,,Segment,1,15,Image 1,4,1,100000003,510000000361,
0.594573,,Segment,1,14,Image 1,4,1,100000003,510000000365,
1.05014,,Segment,1,13,Image 1,4,1,100000003,510000000381,
0.94272,,Segment,1,12,Image 1,3,1,100000003,510000000385,
1.00143,,Segment,1,11,Image 1,3,1,100000003,510000000388,
2.00502,,Segment,1,10,Image 1,3,1,100000003,510000000423,
1.7444,,Segment,1,9,Image 1,3,1,100000003,510000000432,
1.28087,,Segment,1,7,Image 1,2,1,100000003,510000000436,
1.17,,Segment,1,6,Image 1,2,1,100000003,510000000444,
0.687664,,Segment,1,5,Image 1,2,1,100000003,510000000452,
0.686778,,Segment,1,4,Image 1,2,1,100000003,510000000454,
1.31484,,Segment,1,3,Image 1,2,1,100000003,510000000464,
2.2136,,Segment,1,2,Image 1,2,1,100000003,510000000479,
1.09149,,Segment,1,1,Image 1,2,1,100000003,510000000484,
0.513575,,Segment,1,0,Image 1,1,1,100000003,510000000497,
4.27938,,Segment,1,17,Image 1,5,1,100000003,510000000519,
3.03795,,Segment,1,16,Image 1,4,1,100000003,510000000524,
2.00301,,Segment,1,6,Image 1,2,1,100000001,510000000575,
1.88294,,Segment,1,5,Image 1,2,1,100000001,510000000617,
1.17065,,Segment,1,4,Image 1,1,1,100000001,510000000622,
1.17709,,Segment,1,3,Image 1,1,1,100000001,510000000624,
0.762392,,Segment,1,2,Image 1,1,1,100000001,510000000645,
0.822453,,Segment,1,1,Image 1,1,1,100000001,510000000649,
0.814042,,Segment,1,0,Image 1,1,1,100000001,510000000671,
5.76029,,Segment,1,6,Image 1,3,1,100000001,510000000680,
1.11812,,Segment,1,2,Image 1,2,1,100000004,510000000721,
0.542038,,Segment,1,1,Image 1,2,1,100000004,510000000727,
0.576146,,Segment,1,0,Image 1,1,1,100000004,510000000749,
0.685857,,Segment,1,2,Image 1,3,1,100000004,510000000771,
3.1638,,Segment,1,8,Image 1,2,1,100000001,510000000854,
2.03768,,Segment,1,7,Image 1,1,1,100000001,510000000863,
0.879035,,Segment,1,5,Image 1,1,1,100000001,510000000901,
5.32111,,Segment,1,8,Image 1,1,1,100000001,510000000904,
0.969468,,Segment,1,7,Image 1,2,1,100000001,510000000908,
0.681959,,Segment,1,6,Image 1,2,1,100000001,510000000917,
4.93646,,Segment,1,3,Image 1,2,1,100000001,510000000951,
1.42477,,Segment,1,6,Image 1,5,1,100000006,510000000980,
1.20956,,Segment,1,5,Image 1,4,1,100000006,510000001021,
