
Soma Intensity StdDev Ch=4 Img=1
 ==================== 
Soma Intensity StdDev,Unit,Category,Channel,Image,Time,FilamentID,ID,
0.84955,,Soma,4,Image 1,1,100000000,800000000,
0.736018,,Soma,4,Image 1,1,100000001,800000001,
0.975646,,Soma,4,Image 1,1,100000002,800000002,
1.41974,,Soma,4,Image 1,1,100000003,800000003,
0.805289,,Soma,4,Image 1,1,100000004,800000004,
1.15403,,Soma,4,Image 1,1,100000005,800000005,
4.28156,,Soma,4,Image 1,1,100000006,800000006,
