
Spine Terminal Pt Position X
 ==================== 
Spine Terminal Pt Position X,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
276.983,µm,Spine,Spine Terminal Pt Position,,,1,,610000006994,
308.817,µm,Spine,Spine Terminal Pt Position,,,1,,610000006999,
358.817,µm,Spine,Spine Terminal Pt Position,8,3,1,100000001,610000007002,
385.65,µm,Spine,Spine Terminal Pt Position,1,1,1,100000004,610000007005,
392.15,µm,Spine,Spine Terminal Pt Position,2,2,1,100000004,610000007010,
389.983,µm,Spine,Spine Terminal Pt Position,2,1,1,100000002,610000007014,
380.317,µm,Spine,Spine Terminal Pt Position,1,1,1,100000004,610000007018,
335.15,µm,Spine,Spine Terminal Pt Position,,,1,,610000007020,
384.15,µm,Spine,Spine Terminal Pt Position,0,1,1,100000004,610000007025,
386.15,µm,Spine,Spine Terminal Pt Position,2,2,1,100000004,610000007032,
375.537,µm,Spine,Spine Terminal Pt Position,4,1,1,100000002,610000007036,
387.983,µm,Spine,Spine Terminal Pt Position,1,2,1,100000004,610000007038,
287.982,µm,Spine,Spine Terminal Pt Position,1,1,1,100000005,610000007040,
391.65,µm,Spine,Spine Terminal Pt Position,3,3,1,100000002,610000007044,
346.95,µm,Spine,Spine Terminal Pt Position,8,4,1,100000001,610000007046,
392.694,µm,Spine,Spine Terminal Pt Position,5,2,1,100000002,610000007051,
338.983,µm,Spine,Spine Terminal Pt Position,3,2,1,100000001,610000007054,
351.817,µm,Spine,Spine Terminal Pt Position,7,3,1,100000001,610000007056,
381.317,µm,Spine,Spine Terminal Pt Position,,,1,,610000007058,
334.15,µm,Spine,Spine Terminal Pt Position,,,1,,610000007063,
384.204,µm,Spine,Spine Terminal Pt Position,,,1,,610000007072,
382.317,µm,Spine,Spine Terminal Pt Position,,,1,,610000007081,
359.817,µm,Spine,Spine Terminal Pt Position,7,4,1,100000001,610000007085,
376.65,µm,Spine,Spine Terminal Pt Position,0,1,1,100000004,610000007088,
379.983,µm,Spine,Spine Terminal Pt Position,1,1,1,100000004,610000007091,
301.317,µm,Spine,Spine Terminal Pt Position,10,4,1,100000003,610000007100,
384.483,µm,Spine,Spine Terminal Pt Position,0,1,1,100000004,610000007103,
365.317,µm,Spine,Spine Terminal Pt Position,10,2,1,100000006,610000007105,
365.817,µm,Spine,Spine Terminal Pt Position,5,3,1,100000004,610000007108,
355.483,µm,Spine,Spine Terminal Pt Position,8,4,1,100000001,610000007110,
342.317,µm,Spine,Spine Terminal Pt Position,3,1,1,100000001,610000007115,
380.983,µm,Spine,Spine Terminal Pt Position,,,1,,610000007117,
390.65,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000007121,
379.317,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000007127,
382.983,µm,Spine,Spine Terminal Pt Position,0,1,1,100000004,610000007133,
379.516,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000007137,
383.983,µm,Spine,Spine Terminal Pt Position,,,1,,610000007139,
383.483,µm,Spine,Spine Terminal Pt Position,,,1,,610000007148,
385.15,µm,Spine,Spine Terminal Pt Position,0,1,1,100000004,610000007153,
383.15,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000007159,
382.65,µm,Spine,Spine Terminal Pt Position,,,1,,610000007162,
336.983,µm,Spine,Spine Terminal Pt Position,2,2,1,100000001,610000007168,
396.65,µm,Spine,Spine Terminal Pt Position,3,2,1,100000002,610000007176,
343.817,µm,Spine,Spine Terminal Pt Position,7,3,1,100000001,610000007180,
382.817,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000007185,
398.317,µm,Spine,Spine Terminal Pt Position,3,2,1,100000002,610000007194,
382.983,µm,Spine,Spine Terminal Pt Position,0,1,1,100000004,610000007198,
381.874,µm,Spine,Spine Terminal Pt Position,,,1,,610000007201,
392.817,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000007206,
376.15,µm,Spine,Spine Terminal Pt Position,4,1,1,100000002,610000007208,
303.817,µm,Spine,Spine Terminal Pt Position,0,1,1,100000005,610000007211,
375.983,µm,Spine,Spine Terminal Pt Position,0,1,1,100000004,610000007215,
331.983,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000007217,
295.817,µm,Spine,Spine Terminal Pt Position,1,1,1,100000005,610000007219,
389.483,µm,Spine,Spine Terminal Pt Position,3,3,1,100000002,610000007221,
386.483,µm,Spine,Spine Terminal Pt Position,5,4,1,100000006,610000007226,
362.483,µm,Spine,Spine Terminal Pt Position,10,2,1,100000006,610000007233,
348.15,µm,Spine,Spine Terminal Pt Position,7,2,1,100000001,610000007236,
374.317,µm,Spine,Spine Terminal Pt Position,5,2,1,100000002,610000007242,
357.817,µm,Spine,Spine Terminal Pt Position,7,4,1,100000001,610000007244,
384.483,µm,Spine,Spine Terminal Pt Position,0,1,1,100000004,610000007246,
384.15,µm,Spine,Spine Terminal Pt Position,,,1,,610000007248,
392.983,µm,Spine,Spine Terminal Pt Position,7,4,1,100000006,610000007255,
392.817,µm,Spine,Spine Terminal Pt Position,6,3,1,100000006,610000007258,
347.15,µm,Spine,Spine Terminal Pt Position,5,3,1,100000001,610000007261,
376.317,µm,Spine,Spine Terminal Pt Position,3,2,1,100000004,610000007265,
380.65,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000007267,
350.317,µm,Spine,Spine Terminal Pt Position,12,1,1,100000001,610000007269,
392.317,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000007271,
378.103,µm,Spine,Spine Terminal Pt Position,5,2,1,100000002,610000007277,
390.983,µm,Spine,Spine Terminal Pt Position,2,2,1,100000004,610000007281,
325.983,µm,Spine,Spine Terminal Pt Position,3,3,1,100000001,610000007286,
320.15,µm,Spine,Spine Terminal Pt Position,1,1,1,100000005,610000007288,
338.32,µm,Spine,Spine Terminal Pt Position,1,2,1,100000001,610000007291,
395.317,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000007294,
357.15,µm,Spine,Spine Terminal Pt Position,8,3,1,100000001,610000007296,
339.15,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000007298,
395.15,µm,Spine,Spine Terminal Pt Position,2,2,1,100000004,610000007300,
398.317,µm,Spine,Spine Terminal Pt Position,5,2,1,100000006,610000007306,
378.15,µm,Spine,Spine Terminal Pt Position,1,1,1,100000006,610000007308,
391.95,µm,Spine,Spine Terminal Pt Position,2,2,1,100000004,610000007312,
383.6,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000007320,
376.483,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000007322,
376.487,µm,Spine,Spine Terminal Pt Position,,,1,,610000007325,
382.317,µm,Spine,Spine Terminal Pt Position,,,1,,610000007330,
378.483,µm,Spine,Spine Terminal Pt Position,1,1,1,100000004,610000007337,
331.65,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000007341,
393.983,µm,Spine,Spine Terminal Pt Position,4,3,1,100000006,610000007347,
351.317,µm,Spine,Spine Terminal Pt Position,11,6,1,100000006,610000007351,
390.817,µm,Spine,Spine Terminal Pt Position,2,2,1,100000004,610000007353,
383.817,µm,Spine,Spine Terminal Pt Position,,,1,,610000007355,
343.65,µm,Spine,Spine Terminal Pt Position,4,1,1,100000001,610000007362,
393.983,µm,Spine,Spine Terminal Pt Position,2,1,1,100000002,610000007365,
366.468,µm,Spine,Spine Terminal Pt Position,5,3,1,100000004,610000007371,
373.65,µm,Spine,Spine Terminal Pt Position,2,2,1,100000004,610000007381,
352.15,µm,Spine,Spine Terminal Pt Position,12,1,1,100000001,610000007383,
328.317,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000007385,
396.483,µm,Spine,Spine Terminal Pt Position,3,1,1,100000002,610000007396,
394.983,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000007403,
398.317,µm,Spine,Spine Terminal Pt Position,3,2,1,100000002,610000007408,
343.704,µm,Spine,Spine Terminal Pt Position,4,1,1,100000001,610000007411,
386.65,µm,Spine,Spine Terminal Pt Position,1,2,1,100000002,610000007419,
397.983,µm,Spine,Spine Terminal Pt Position,3,2,1,100000002,610000007425,
335.483,µm,Spine,Spine Terminal Pt Position,,,1,,610000007431,
393.65,µm,Spine,Spine Terminal Pt Position,8,3,1,100000006,610000007439,
386.317,µm,Spine,Spine Terminal Pt Position,,,1,,610000007441,
380.15,µm,Spine,Spine Terminal Pt Position,1,2,1,100000002,610000007449,
331.983,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000007451,
381.15,µm,Spine,Spine Terminal Pt Position,0,1,1,100000004,610000007454,
382.983,µm,Spine,Spine Terminal Pt Position,0,1,1,100000004,610000007459,
377.983,µm,Spine,Spine Terminal Pt Position,1,1,1,100000004,610000007461,
336.983,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000007465,
385.983,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000007475,
378.983,µm,Spine,Spine Terminal Pt Position,1,2,1,100000002,610000007479,
382.483,µm,Spine,Spine Terminal Pt Position,,,1,,610000007483,
387.483,µm,Spine,Spine Terminal Pt Position,,,1,,610000007494,
380.983,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000007504,
392.983,µm,Spine,Spine Terminal Pt Position,2,3,1,100000002,610000007506,
347.483,µm,Spine,Spine Terminal Pt Position,5,3,1,100000001,610000007515,
394.317,µm,Spine,Spine Terminal Pt Position,2,1,1,100000002,610000007519,
344.15,µm,Spine,Spine Terminal Pt Position,6,2,1,100000001,610000007522,
392.15,µm,Spine,Spine Terminal Pt Position,2,2,1,100000002,610000007534,
397.65,µm,Spine,Spine Terminal Pt Position,3,2,1,100000002,610000007551,
391.15,µm,Spine,Spine Terminal Pt Position,2,2,1,100000004,610000007556,
379.15,µm,Spine,Spine Terminal Pt Position,1,2,1,100000002,610000007559,
391.15,µm,Spine,Spine Terminal Pt Position,5,4,1,100000006,610000007566,
336.15,µm,Spine,Spine Terminal Pt Position,9,3,1,100000001,610000007569,
393.65,µm,Spine,Spine Terminal Pt Position,2,2,1,100000006,610000007589,
398.317,µm,Spine,Spine Terminal Pt Position,3,2,1,100000002,610000007599,
398.056,µm,Spine,Spine Terminal Pt Position,3,2,1,100000002,610000007607,
380.483,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000007626,
396.317,µm,Spine,Spine Terminal Pt Position,2,1,1,100000002,610000007677,
393.65,µm,Spine,Spine Terminal Pt Position,3,3,1,100000006,610000007687,
396.609,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000007941,
286.15,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000007941,
378.317,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000007941,
288.983,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000007941,
317.792,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000007941,
388.483,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000007942,
286.145,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000007942,
289.169,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000007942,
394.483,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000007942,
325.817,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000007942,
328.762,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000007943,
391.317,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000007943,
283.15,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000007943,
378.65,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000007943,
301.15,µm,Spine,Spine Terminal Pt Position,10,5,1,,610000007943,
391.65,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000007944,
377.817,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000007944,
283.317,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000007944,
390.567,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000007944,
329.65,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000007944,
295.983,µm,Spine,Spine Terminal Pt Position,14,4,1,,610000007944,
394.65,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000007945,
378.15,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000007945,
286.15,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000007945,
393.65,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000007945,
329.483,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000007945,
300.15,µm,Spine,Spine Terminal Pt Position,16,5,1,,610000007945,
397.983,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000007946,
395.648,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000007946,
286.317,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000007946,
328.983,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000007946,
397.65,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000007947,
397.047,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000007947,
377.817,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000007947,
327.755,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000007947,
330.817,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000007948,
390.817,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000007948,
376.554,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000007948,
365.15,µm,Spine,Spine Terminal Pt Position,10,3,1,,610000007948,
329.817,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000007949,
376.983,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000007949,
369.317,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000007949,
390.483,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000007949,
373.875,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000007950,
336.983,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000007950,
391.483,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000007950,
374.15,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000007951,
390.981,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000007951,
356.252,µm,Spine,Spine Terminal Pt Position,14,2,1,,610000007951,
356.724,µm,Spine,Spine Terminal Pt Position,9,6,1,,610000007951,
373.983,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000007952,
397.499,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000007952,
352.817,µm,Spine,Spine Terminal Pt Position,12,6,1,,610000007952,
354.317,µm,Spine,Spine Terminal Pt Position,13,2,1,,610000007952,
374.483,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000007953,
380.483,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000007953,
351.15,µm,Spine,Spine Terminal Pt Position,12,6,1,,610000007953,
351.817,µm,Spine,Spine Terminal Pt Position,13,1,1,,610000007953,
380.983,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000007954,
373.483,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000007954,
346.65,µm,Spine,Spine Terminal Pt Position,8,1,1,,610000007954,
349.721,µm,Spine,Spine Terminal Pt Position,11,6,1,,610000007954,
380.508,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000007955,
366.317,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000007955,
333.817,µm,Spine,Spine Terminal Pt Position,12,5,1,,610000007955,
351.15,µm,Spine,Spine Terminal Pt Position,11,6,1,,610000007955,
374.483,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000007956,
375.845,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000007956,
334.111,µm,Spine,Spine Terminal Pt Position,10,4,1,,610000007956,
347.65,µm,Spine,Spine Terminal Pt Position,10,7,1,,610000007956,
376.317,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000007957,
389.983,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000007957,
336.405,µm,Spine,Spine Terminal Pt Position,8,2,1,,610000007957,
348.15,µm,Spine,Spine Terminal Pt Position,11,8,1,,610000007957,
388.6,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000007958,
375.483,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000007958,
347.483,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000007958,
387.724,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000007959,
392.483,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000007959,
374.779,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000007959,
347.817,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000007959,
391.817,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000007960,
378.61,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000007960,
350.15,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000007960,
390.15,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000007960,
397.317,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000007961,
385.483,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000007961,
354.817,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000007961,
398.317,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000007962,
385.317,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000007962,
358.211,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000007962,
395.15,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000007963,
357.221,µm,Spine,Spine Terminal Pt Position,8,3,1,,610000007963,
385.317,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000007963,
376.317,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000007964,
395.483,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000007964,
389.483,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000007964,
330.15,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000007965,
394.483,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000007965,
389.817,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000007965,
396.317,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000007966,
385.983,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000007966,
325.817,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000007966,
394.65,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000007966,
391.817,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000007967,
387.817,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000007967,
326.15,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000007967,
395.15,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000007967,
392.781,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000007968,
326.15,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000007968,
393.483,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000007968,
384.65,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000007968,
384.65,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000007969,
392.317,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000007969,
328.868,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000007969,
393.65,µm,Spine,Spine Terminal Pt Position,9,2,1,,610000007969,
384.61,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000007970,
394.317,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000007970,
327.983,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000007970,
393.483,µm,Spine,Spine Terminal Pt Position,9,2,1,,610000007970,
381.517,µm,Spine,Spine Terminal Pt Position,,,1,,610000007971,
393.817,µm,Spine,Spine Terminal Pt Position,11,3,1,,610000007971,
325.635,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000007971,
387.817,µm,Spine,Spine Terminal Pt Position,3,4,1,,610000007971,
382.983,µm,Spine,Spine Terminal Pt Position,,,1,,610000007972,
342.008,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000007972,
387.317,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000007972,
391.616,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000007972,
382.15,µm,Spine,Spine Terminal Pt Position,,,1,,610000007973,
387.483,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000007973,
390.483,µm,Spine,Spine Terminal Pt Position,8,4,1,,610000007973,
347.817,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000007973,
383.483,µm,Spine,Spine Terminal Pt Position,,,1,,610000007974,
349.257,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000007974,
389.317,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000007974,
393.671,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000007974,
389.858,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000007975,
393.317,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000007975,
352.548,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000007975,
336.592,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000007976,
394.421,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000007976,
392.483,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000007976,
387.027,µm,Spine,Spine Terminal Pt Position,5,4,1,,610000007977,
338.317,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000007977,
347.65,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000007978,
384.65,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000007978,
388.65,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000007978,
382.15,µm,Spine,Spine Terminal Pt Position,,,1,,610000007979,
344.388,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000007979,
388.483,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000007979,
381.817,µm,Spine,Spine Terminal Pt Position,,,1,,610000007980,
388.044,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000007980,
348.918,µm,Spine,Spine Terminal Pt Position,8,5,1,,610000007980,
385.983,µm,Spine,Spine Terminal Pt Position,,,1,,610000007981,
392.483,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000007981,
345.817,µm,Spine,Spine Terminal Pt Position,8,5,1,,610000007981,
389.317,µm,Spine,Spine Terminal Pt Position,,,1,,610000007982,
343.65,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000007982,
379.483,µm,Spine,Spine Terminal Pt Position,,,1,,610000007983,
343.817,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000007983,
341.15,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000007984,
337.65,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000007985,
338.65,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000007986,
337.997,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000007987,
337.983,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000007988,
328.447,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000007989,
378.483,µm,Spine,Spine Terminal Pt Position,,,1,,610000007990,
331.65,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000007990,
334.15,µm,Spine,Spine Terminal Pt Position,,,1,,610000007992,
