
Spine Part Mean Diameter Ground
 ==================== 
Spine Part Mean Diameter Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.375122,µm,Spine,Spine Part Mean Diameter,4,3,1,100000002,610000002677,
0.536783,µm,Spine,Spine Part Mean Diameter,4,1,1,100000002,610000002682,
0.339633,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000002688,
0.660115,µm,Spine,Spine Part Mean Diameter,4,3,1,100000002,610000002692,
0.586614,µm,Spine,Spine Part Mean Diameter,4,3,1,100000002,610000002695,
0.398776,µm,Spine,Spine Part Mean Diameter,3,1,1,100000002,610000002700,
0.477874,µm,Spine,Spine Part Mean Diameter,4,3,1,100000002,610000002703,
0.588393,µm,Spine,Spine Part Mean Diameter,4,3,1,100000002,610000002705,
0.518146,µm,Spine,Spine Part Mean Diameter,5,5,1,100000000,610000002726,
0.307492,µm,Spine,Spine Part Mean Diameter,5,5,1,100000000,610000002737,
0.245496,µm,Spine,Spine Part Mean Diameter,4,5,1,100000000,610000002738,
0.262965,µm,Spine,Spine Part Mean Diameter,7,5,1,100000000,610000002739,
0.1625,µm,Spine,Spine Part Mean Diameter,4,4,1,100000000,610000002740,
0.32573,µm,Spine,Spine Part Mean Diameter,5,4,1,100000000,610000002741,
0.267511,µm,Spine,Spine Part Mean Diameter,2,3,1,100000000,610000002742,
0.2911,µm,Spine,Spine Part Mean Diameter,2,3,1,100000000,610000002743,
0.277136,µm,Spine,Spine Part Mean Diameter,2,2,1,100000000,610000002744,
0.375642,µm,Spine,Spine Part Mean Diameter,0,1,1,100000000,610000002745,
0.319681,µm,Spine,Spine Part Mean Diameter,9,4,1,100000001,610000002746,
0.318199,µm,Spine,Spine Part Mean Diameter,9,4,1,100000001,610000002747,
0.335131,µm,Spine,Spine Part Mean Diameter,6,3,1,100000001,610000002748,
0.466424,µm,Spine,Spine Part Mean Diameter,3,1,1,100000001,610000002749,
0.30269,µm,Spine,Spine Part Mean Diameter,5,2,1,100000001,610000002750,
0.279263,µm,Spine,Spine Part Mean Diameter,2,2,1,100000001,610000002751,
0.36918,µm,Spine,Spine Part Mean Diameter,1,1,1,100000001,610000002752,
0.43699,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000002753,
0.234188,µm,Spine,Spine Part Mean Diameter,4,2,1,100000002,610000002754,
0.283686,µm,Spine,Spine Part Mean Diameter,8,1,1,100000002,610000002755,
0.341237,µm,Spine,Spine Part Mean Diameter,5,1,1,100000002,610000002756,
0.507734,µm,Spine,Spine Part Mean Diameter,4,1,1,100000002,610000002757,
0.245824,µm,Spine,Spine Part Mean Diameter,2,2,1,100000002,610000002758,
0.415311,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000002759,
0.323442,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000002763,
0.248676,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000002768,
0.298337,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000002769,
0.307448,µm,Spine,Spine Part Mean Diameter,1,2,1,100000002,610000002770,
0.213814,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000002771,
0.30111,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000002772,
0.261385,µm,Spine,Spine Part Mean Diameter,2,1,1,100000002,610000002773,
0.389858,µm,Spine,Spine Part Mean Diameter,1,1,1,100000002,610000002774,
0.298203,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000002778,
0.364373,µm,Spine,Spine Part Mean Diameter,3,4,1,100000002,610000002780,
0.282359,µm,Spine,Spine Part Mean Diameter,2,3,1,100000002,610000002781,
0.380759,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000002782,
0.316206,µm,Spine,Spine Part Mean Diameter,2,2,1,100000002,610000002783,
0.385035,µm,Spine,Spine Part Mean Diameter,2,2,1,100000002,610000002784,
0.333986,µm,Spine,Spine Part Mean Diameter,2,2,1,100000002,610000002785,
0.27184,µm,Spine,Spine Part Mean Diameter,4,3,1,100000002,610000002787,
0.242184,µm,Spine,Spine Part Mean Diameter,3,2,1,100000002,610000002788,
