
Segment Center Intensity Max Ch=2 Img=1
 ==================== 
Segment Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
145,,Segment,2,5,Image 1,6,1,100000000,510000000013,
174,,Segment,2,4,Image 1,5,1,100000000,510000000095,
144,,Segment,2,3,Image 1,4,1,100000000,510000000105,
144,,Segment,2,2,Image 1,3,1,100000000,510000000132,
142,,Segment,2,1,Image 1,2,1,100000000,510000000139,
197,,Segment,2,0,Image 1,1,1,100000000,510000000158,
150,,Segment,2,5,Image 1,5,1,100000000,510000000194,
96,,Segment,2,5,Image 1,2,1,100000001,510000000205,
173,,Segment,2,4,Image 1,1,1,100000001,510000000211,
139,,Segment,2,3,Image 1,1,1,100000001,510000000223,
88,,Segment,2,2,Image 1,1,1,100000001,510000000226,
166,,Segment,2,1,Image 1,1,1,100000001,510000000235,
127,,Segment,2,0,Image 1,1,1,100000001,510000000260,
63,,Segment,2,4,Image 1,4,1,100000001,510000000270,
180,,Segment,2,3,Image 1,3,1,100000001,510000000287,
130,,Segment,2,2,Image 1,2,1,100000001,510000000312,
182,,Segment,2,2,Image 1,2,1,100000002,510000000320,
182,,Segment,2,0,Image 1,1,1,100000002,510000000328,
110,,Segment,2,8,Image 1,2,1,100000001,510000000388,
81,,Segment,2,7,Image 1,2,1,100000001,510000000393,
116,,Segment,2,6,Image 1,2,1,100000001,510000000431,
163,,Segment,2,5,Image 1,2,1,100000001,510000000445,
153,,Segment,2,4,Image 1,2,1,100000001,510000000474,
42,,Segment,2,9,Image 1,4,1,100000001,510000000477,
114,,Segment,2,8,Image 1,3,1,100000001,510000000514,
156,,Segment,2,7,Image 1,3,1,100000001,510000000527,
169,,Segment,2,6,Image 1,3,1,100000001,510000000571,
118,,Segment,2,5,Image 1,3,1,100000001,510000000588,
178,,Segment,2,9,Image 1,4,1,100000001,510000000618,
114,,Segment,2,8,Image 1,4,1,100000001,510000000623,
50,,Segment,2,9,Image 1,5,1,100000001,510000000628,
86,,Segment,2,8,Image 1,3,1,100000001,510000000635,
141,,Segment,2,2,Image 1,1,1,100000002,510000000680,
168,,Segment,2,0,Image 1,1,1,100000002,510000000733,
81,,Segment,2,7,Image 1,3,1,100000001,510000000761,
103,,Segment,2,5,Image 1,5,1,100000000,510000000764,
134,,Segment,2,4,Image 1,4,1,100000000,510000000806,
168,,Segment,2,3,Image 1,3,1,100000000,510000000824,
36,,Segment,2,8,Image 1,5,1,100000000,510000000826,
157,,Segment,2,7,Image 1,5,1,100000000,510000000867,
163,,Segment,2,6,Image 1,5,1,100000000,510000000878,
122,,Segment,2,5,Image 1,4,1,100000000,510000000893,
119,,Segment,2,4,Image 1,4,1,100000000,510000000897,
71,,Segment,2,8,Image 1,6,1,100000000,510000000899,
146,,Segment,2,2,Image 1,2,1,100000002,510000000984,
154,,Segment,2,0,Image 1,1,1,100000002,510000001022,
152,,Segment,2,7,Image 1,4,1,100000001,510000001032,
165,,Segment,2,1,Image 1,2,1,100000002,510000001121,
136,,Segment,2,0,Image 1,1,1,100000002,510000001131,
45,,Segment,2,9,Image 1,2,1,100000002,510000001149,
113,,Segment,2,8,Image 1,1,1,100000002,510000001158,
110,,Segment,2,7,Image 1,1,1,100000002,510000001162,
142,,Segment,2,6,Image 1,1,1,100000002,510000001172,
183,,Segment,2,5,Image 1,1,1,100000002,510000001183,
172,,Segment,2,4,Image 1,1,1,100000002,510000001203,
176,,Segment,2,3,Image 1,1,1,100000002,510000001212,
132,,Segment,2,2,Image 1,1,1,100000002,510000001219,
127,,Segment,2,1,Image 1,1,1,100000002,510000001221,
162,,Segment,2,0,Image 1,1,1,100000002,510000001238,
90,,Segment,2,7,Image 1,6,1,100000000,510000001249,
94,,Segment,2,5,Image 1,3,1,100000001,510000001258,
154,,Segment,2,4,Image 1,2,1,100000001,510000001270,
162,,Segment,2,3,Image 1,2,1,100000001,510000001354,
114,,Segment,2,7,Image 1,4,1,100000000,510000001369,
138,,Segment,2,6,Image 1,4,1,100000000,510000001377,
146,,Segment,2,5,Image 1,3,1,100000000,510000001384,
172,,Segment,2,4,Image 1,3,1,100000000,510000001393,
96,,Segment,2,5,Image 1,2,1,100000001,510000001396,
154,,Segment,2,4,Image 1,3,1,100000002,510000001438,
140,,Segment,2,2,Image 1,3,1,100000002,510000001470,
140,,Segment,2,1,Image 1,2,1,100000002,510000001480,
109,,Segment,2,0,Image 1,1,1,100000002,510000001485,
129,,Segment,2,3,Image 1,3,1,100000002,510000001513,
88,,Segment,2,2,Image 1,3,1,100000002,510000001526,
143,,Segment,2,1,Image 1,2,1,100000002,510000001544,
89,,Segment,2,3,Image 1,4,1,100000002,510000001565,
96,,Segment,2,6,Image 1,3,1,100000001,510000001581,
104,,Segment,2,4,Image 1,3,1,100000001,510000001586,
114,,Segment,2,7,Image 1,5,1,100000000,510000001589,
102,,Segment,2,9,Image 1,1,1,100000002,510000001596,
103,,Segment,2,4,Image 1,3,1,100000002,510000001604,
164,,Segment,2,3,Image 1,2,1,100000002,510000001628,
