
Segment Center Intensity Sum Ch=1 Img=1
 ==================== 
Segment Center Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
16,,Segment,1,5,Image 1,6,1,100000000,510000000013,
275,,Segment,1,4,Image 1,5,1,100000000,510000000095,
42,,Segment,1,3,Image 1,4,1,100000000,510000000105,
122,,Segment,1,2,Image 1,3,1,100000000,510000000132,
33,,Segment,1,1,Image 1,2,1,100000000,510000000139,
60,,Segment,1,0,Image 1,1,1,100000000,510000000158,
36,,Segment,1,5,Image 1,5,1,100000000,510000000194,
50,,Segment,1,5,Image 1,2,1,100000001,510000000205,
16,,Segment,1,4,Image 1,1,1,100000001,510000000211,
38,,Segment,1,3,Image 1,1,1,100000001,510000000223,
11,,Segment,1,2,Image 1,1,1,100000001,510000000226,
26,,Segment,1,1,Image 1,1,1,100000001,510000000235,
53,,Segment,1,0,Image 1,1,1,100000001,510000000260,
14,,Segment,1,4,Image 1,4,1,100000001,510000000270,
59,,Segment,1,3,Image 1,3,1,100000001,510000000287,
89,,Segment,1,2,Image 1,2,1,100000001,510000000312,
42,,Segment,1,2,Image 1,2,1,100000002,510000000320,
12,,Segment,1,0,Image 1,1,1,100000002,510000000328,
128,,Segment,1,8,Image 1,2,1,100000001,510000000388,
22,,Segment,1,7,Image 1,2,1,100000001,510000000393,
86,,Segment,1,6,Image 1,2,1,100000001,510000000431,
44,,Segment,1,5,Image 1,2,1,100000001,510000000445,
76,,Segment,1,4,Image 1,2,1,100000001,510000000474,
27,,Segment,1,9,Image 1,4,1,100000001,510000000477,
165,,Segment,1,8,Image 1,3,1,100000001,510000000514,
52,,Segment,1,7,Image 1,3,1,100000001,510000000527,
163,,Segment,1,6,Image 1,3,1,100000001,510000000571,
54,,Segment,1,5,Image 1,3,1,100000001,510000000588,
131,,Segment,1,9,Image 1,4,1,100000001,510000000618,
21,,Segment,1,8,Image 1,4,1,100000001,510000000623,
23,,Segment,1,9,Image 1,5,1,100000001,510000000628,
24,,Segment,1,8,Image 1,3,1,100000001,510000000635,
100,,Segment,1,2,Image 1,1,1,100000002,510000000680,
139,,Segment,1,0,Image 1,1,1,100000002,510000000733,
19,,Segment,1,7,Image 1,3,1,100000001,510000000761,
18,,Segment,1,5,Image 1,5,1,100000000,510000000764,
193,,Segment,1,4,Image 1,4,1,100000000,510000000806,
80,,Segment,1,3,Image 1,3,1,100000000,510000000824,
11,,Segment,1,8,Image 1,5,1,100000000,510000000826,
129,,Segment,1,7,Image 1,5,1,100000000,510000000867,
46,,Segment,1,6,Image 1,5,1,100000000,510000000878,
55,,Segment,1,5,Image 1,4,1,100000000,510000000893,
23,,Segment,1,4,Image 1,4,1,100000000,510000000897,
10,,Segment,1,8,Image 1,6,1,100000000,510000000899,
186,,Segment,1,2,Image 1,2,1,100000002,510000000984,
109,,Segment,1,0,Image 1,1,1,100000002,510000001022,
19,,Segment,1,7,Image 1,4,1,100000001,510000001032,
297,,Segment,1,1,Image 1,2,1,100000002,510000001121,
18,,Segment,1,0,Image 1,1,1,100000002,510000001131,
26,,Segment,1,9,Image 1,2,1,100000002,510000001149,
33,,Segment,1,8,Image 1,1,1,100000002,510000001158,
7,,Segment,1,7,Image 1,1,1,100000002,510000001162,
43,,Segment,1,6,Image 1,1,1,100000002,510000001172,
29,,Segment,1,5,Image 1,1,1,100000002,510000001183,
92,,Segment,1,4,Image 1,1,1,100000002,510000001203,
44,,Segment,1,3,Image 1,1,1,100000002,510000001212,
28,,Segment,1,2,Image 1,1,1,100000002,510000001219,
11,,Segment,1,1,Image 1,1,1,100000002,510000001221,
59,,Segment,1,0,Image 1,1,1,100000002,510000001238,
34,,Segment,1,7,Image 1,6,1,100000000,510000001249,
33,,Segment,1,5,Image 1,3,1,100000001,510000001258,
38,,Segment,1,4,Image 1,2,1,100000001,510000001270,
184,,Segment,1,3,Image 1,2,1,100000001,510000001354,
235,,Segment,1,7,Image 1,4,1,100000000,510000001369,
32,,Segment,1,6,Image 1,4,1,100000000,510000001377,
22,,Segment,1,5,Image 1,3,1,100000000,510000001384,
51,,Segment,1,4,Image 1,3,1,100000000,510000001393,
10,,Segment,1,5,Image 1,2,1,100000001,510000001396,
134,,Segment,1,4,Image 1,3,1,100000002,510000001438,
93,,Segment,1,2,Image 1,3,1,100000002,510000001470,
45,,Segment,1,1,Image 1,2,1,100000002,510000001480,
14,,Segment,1,0,Image 1,1,1,100000002,510000001485,
90,,Segment,1,3,Image 1,3,1,100000002,510000001513,
32,,Segment,1,2,Image 1,3,1,100000002,510000001526,
46,,Segment,1,1,Image 1,2,1,100000002,510000001544,
75,,Segment,1,3,Image 1,4,1,100000002,510000001565,
42,,Segment,1,6,Image 1,3,1,100000001,510000001581,
16,,Segment,1,4,Image 1,3,1,100000001,510000001586,
10,,Segment,1,7,Image 1,5,1,100000000,510000001589,
32,,Segment,1,9,Image 1,1,1,100000002,510000001596,
54,,Segment,1,4,Image 1,3,1,100000002,510000001604,
101,,Segment,1,3,Image 1,2,1,100000002,510000001628,
42,,Segment,1,2,Image 1,2,1,100000002,510000001638,
134,,Segment,1,1,Image 1,1,1,100000002,510000001675,
8,,Segment,1,0,Image 1,1,1,100000002,510000001677,
7,,Segment,1,3,Image 1,3,1,100000002,510000001685,
25,,Segment,1,2,Image 1,2,1,100000002,510000001693,
16,,Segment,1,8,Image 1,2,1,100000002,510000001700,
46,,Segment,1,3,Image 1,4,1,100000002,510000001714,
49,,Segment,1,6,Image 1,2,1,100000002,510000001721,
15,,Segment,1,3,Image 1,2,1,100000002,510000001724,
18,,Segment,1,1,Image 1,2,1,100000002,510000001729,
65,,Segment,1,4,Image 1,2,1,100000002,510000001741,
13,,Segment,1,7,Image 1,4,1,100000000,510000001744,
