
Segment Number of Voxel Ch=5 Img=1
 ==================== 
Segment Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
161,,Segment,5,5,Image 1,6,1,100000000,510000000013,
1161,,Segment,5,4,Image 1,5,1,100000000,510000000095,
192,,Segment,5,3,Image 1,4,1,100000000,510000000105,
489,,Segment,5,2,Image 1,3,1,100000000,510000000132,
210,,Segment,5,1,Image 1,2,1,100000000,510000000139,
407,,Segment,5,0,Image 1,1,1,100000000,510000000158,
364,,Segment,5,5,Image 1,5,1,100000000,510000000194,
205,,Segment,5,5,Image 1,2,1,100000001,510000000205,
275,,Segment,5,4,Image 1,1,1,100000001,510000000211,
614,,Segment,5,3,Image 1,1,1,100000001,510000000223,
121,,Segment,5,2,Image 1,1,1,100000001,510000000226,
320,,Segment,5,1,Image 1,1,1,100000001,510000000235,
980,,Segment,5,0,Image 1,1,1,100000001,510000000260,
58,,Segment,5,4,Image 1,4,1,100000001,510000000270,
379,,Segment,5,3,Image 1,3,1,100000001,510000000287,
603,,Segment,5,2,Image 1,2,1,100000001,510000000312,
106,,Segment,5,2,Image 1,2,1,100000002,510000000320,
299,,Segment,5,0,Image 1,1,1,100000002,510000000328,
599,,Segment,5,8,Image 1,2,1,100000001,510000000388,
91,,Segment,5,7,Image 1,2,1,100000001,510000000393,
561,,Segment,5,6,Image 1,2,1,100000001,510000000431,
431,,Segment,5,5,Image 1,2,1,100000001,510000000445,
676,,Segment,5,4,Image 1,2,1,100000001,510000000474,
25,,Segment,5,9,Image 1,4,1,100000001,510000000477,
491,,Segment,5,8,Image 1,3,1,100000001,510000000514,
320,,Segment,5,7,Image 1,3,1,100000001,510000000527,
698,,Segment,5,6,Image 1,3,1,100000001,510000000571,
326,,Segment,5,5,Image 1,3,1,100000001,510000000588,
695,,Segment,5,9,Image 1,4,1,100000001,510000000618,
165,,Segment,5,8,Image 1,4,1,100000001,510000000623,
107,,Segment,5,9,Image 1,5,1,100000001,510000000628,
74,,Segment,5,8,Image 1,3,1,100000001,510000000635,
696,,Segment,5,2,Image 1,1,1,100000002,510000000680,
714,,Segment,5,0,Image 1,1,1,100000002,510000000733,
73,,Segment,5,7,Image 1,3,1,100000001,510000000761,
32,,Segment,5,5,Image 1,5,1,100000000,510000000764,
799,,Segment,5,4,Image 1,4,1,100000000,510000000806,
602,,Segment,5,3,Image 1,3,1,100000000,510000000824,
113,,Segment,5,8,Image 1,5,1,100000000,510000000826,
861,,Segment,5,7,Image 1,5,1,100000000,510000000867,
316,,Segment,5,6,Image 1,5,1,100000000,510000000878,
356,,Segment,5,5,Image 1,4,1,100000000,510000000893,
162,,Segment,5,4,Image 1,4,1,100000000,510000000897,
118,,Segment,5,8,Image 1,6,1,100000000,510000000899,
1225,,Segment,5,2,Image 1,2,1,100000002,510000000984,
1543,,Segment,5,0,Image 1,1,1,100000002,510000001022,
118,,Segment,5,7,Image 1,4,1,100000001,510000001032,
1230,,Segment,5,1,Image 1,2,1,100000002,510000001121,
355,,Segment,5,0,Image 1,1,1,100000002,510000001131,
83,,Segment,5,9,Image 1,2,1,100000002,510000001149,
150,,Segment,5,8,Image 1,1,1,100000002,510000001158,
102,,Segment,5,7,Image 1,1,1,100000002,510000001162,
220,,Segment,5,6,Image 1,1,1,100000002,510000001172,
266,,Segment,5,5,Image 1,1,1,100000002,510000001183,
895,,Segment,5,4,Image 1,1,1,100000002,510000001203,
364,,Segment,5,3,Image 1,1,1,100000002,510000001212,
248,,Segment,5,2,Image 1,1,1,100000002,510000001219,
178,,Segment,5,1,Image 1,1,1,100000002,510000001221,
493,,Segment,5,0,Image 1,1,1,100000002,510000001238,
171,,Segment,5,7,Image 1,6,1,100000000,510000001249,
200,,Segment,5,5,Image 1,3,1,100000001,510000001258,
334,,Segment,5,4,Image 1,2,1,100000001,510000001270,
1451,,Segment,5,3,Image 1,2,1,100000001,510000001354,
640,,Segment,5,7,Image 1,4,1,100000000,510000001369,
254,,Segment,5,6,Image 1,4,1,100000000,510000001377,
272,,Segment,5,5,Image 1,3,1,100000000,510000001384,
495,,Segment,5,4,Image 1,3,1,100000000,510000001393,
226,,Segment,5,5,Image 1,2,1,100000001,510000001396,
1229,,Segment,5,4,Image 1,3,1,100000002,510000001438,
819,,Segment,5,2,Image 1,3,1,100000002,510000001470,
521,,Segment,5,1,Image 1,2,1,100000002,510000001480,
571,,Segment,5,0,Image 1,1,1,100000002,510000001485,
398,,Segment,5,3,Image 1,3,1,100000002,510000001513,
154,,Segment,5,2,Image 1,3,1,100000002,510000001526,
429,,Segment,5,1,Image 1,2,1,100000002,510000001544,
304,,Segment,5,3,Image 1,4,1,100000002,510000001565,
229,,Segment,5,6,Image 1,3,1,100000001,510000001581,
154,,Segment,5,4,Image 1,3,1,100000001,510000001586,
77,,Segment,5,7,Image 1,5,1,100000000,510000001589,
96,,Segment,5,9,Image 1,1,1,100000002,510000001596,
150,,Segment,5,4,Image 1,3,1,100000002,510000001604,
338,,Segment,5,3,Image 1,2,1,100000002,510000001628,
252,,Segment,5,2,Image 1,2,1,100000002,510000001638,
982,,Segment,5,1,Image 1,1,1,100000002,510000001675,
168,,Segment,5,0,Image 1,1,1,100000002,510000001677,
86,,Segment,5,3,Image 1,3,1,100000002,510000001685,
236,,Segment,5,2,Image 1,2,1,100000002,510000001693,
77,,Segment,5,8,Image 1,2,1,100000002,510000001700,
335,,Segment,5,3,Image 1,4,1,100000002,510000001714,
95,,Segment,5,6,Image 1,2,1,100000002,510000001721,
83,,Segment,5,3,Image 1,2,1,100000002,510000001724,
87,,Segment,5,1,Image 1,2,1,100000002,510000001729,
229,,Segment,5,4,Image 1,2,1,100000002,510000001741,
151,,Segment,5,7,Image 1,4,1,100000000,510000001744,
388,,Segment,5,2,Image 1,1,1,100000002,510000001771,
860,,Segment,5,1,Image 1,1,1,100000002,510000001794,
736,,Segment,5,0,Image 1,1,1,100000002,510000001797,
84,,Segment,5,7,Image 1,2,1,100000002,510000001800,
61,,Segment,5,2,Image 1,2,1,100000002,510000001803,
678,,Segment,5,1,Image 1,2,1,100000001,510000001838,
127,,Segment,5,6,Image 1,5,1,100000000,510000001842,
180,,Segment,5,5,Image 1,4,1,100000000,510000001846,
116,,Segment,5,4,Image 1,3,1,100000001,510000001849,
111,,Segment,5,7,Image 1,5,1,100000000,510000001853,
216,,Segment,5,6,Image 1,4,1,100000000,510000001858,
135,,Segment,5,7,Image 1,4,1,100000000,510000001862,
156,,Segment,5,1,Image 1,1,1,100000001,510000001867,
376,,Segment,5,0,Image 1,1,1,100000001,510000001909,
206,,Segment,5,1,Image 1,2,1,100000001,510000001919,
210,,Segment,5,6,Image 1,3,1,100000000,510000001921,
110,,Segment,5,5,Image 1,5,1,100000000,510000001923,
177,,Segment,5,4,Image 1,4,1,100000002,510000001925,
487,,Segment,5,2,Image 1,2,1,100000002,510000001950,
554,,Segment,5,1,Image 1,1,1,100000002,510000001954,
329,,Segment,5,3,Image 1,2,1,100000002,510000001976,
395,,Segment,5,2,Image 1,1,1,100000002,510000001987,
170,,Segment,5,3,Image 1,2,1,100000001,510000001993,
165,,Segment,5,5,Image 1,2,1,100000002,510000001997,
314,,Segment,5,5,Image 1,1,1,100000001,510000002015,
103,,Segment,5,3,Image 1,3,1,100000002,510000002018,
46,,Segment,5,3,Image 1,2,1,100000002,510000002033,
591,,Segment,5,2,Image 1,1,1,100000002,510000002059,
213,,Segment,5,1,Image 1,1,1,100000002,510000002061,
296,,Segment,5,2,Image 1,2,1,100000000,510000002081,
328,,Segment,5,1,Image 1,1,1,100000000,510000002091,
218,,Segment,5,2,Image 1,2,1,100000002,510000002106,
288,,Segment,5,4,Image 1,2,1,100000002,510000002117,
349,,Segment,5,2,Image 1,1,1,100000002,510000002129,
137,,Segment,5,3,Image 1,2,1,100000002,510000002137,
280,,Segment,5,2,Image 1,1,1,100000002,510000002140,
68,,Segment,5,3,Image 1,1,1,100000002,510000002142,
320,,Segment,5,3,Image 1,2,1,100000002,510000002153,
359,,Segment,5,2,Image 1,2,1,100000002,510000002157,
628,,Segment,5,1,Image 1,2,1,100000002,510000002175,
240,,Segment,5,2,Image 1,2,1,100000002,510000002186,
259,,Segment,5,3,Image 1,3,1,100000002,510000002195,
227,,Segment,5,2,Image 1,2,1,100000002,510000002203,
