
Segment Center Intensity Min Ch=3 Img=1
 ==================== 
Segment Center Intensity Min,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
32,,Segment,3,5,Image 1,6,1,100000000,510000000013,
0,,Segment,3,4,Image 1,5,1,100000000,510000000095,
32,,Segment,3,3,Image 1,4,1,100000000,510000000105,
31,,Segment,3,2,Image 1,3,1,100000000,510000000132,
63,,Segment,3,1,Image 1,2,1,100000000,510000000139,
117,,Segment,3,0,Image 1,1,1,100000000,510000000158,
75,,Segment,3,5,Image 1,5,1,100000000,510000000194,
0,,Segment,3,5,Image 1,2,1,100000001,510000000205,
73,,Segment,3,4,Image 1,1,1,100000001,510000000211,
47,,Segment,3,3,Image 1,1,1,100000001,510000000223,
72,,Segment,3,2,Image 1,1,1,100000001,510000000226,
80,,Segment,3,1,Image 1,1,1,100000001,510000000235,
41,,Segment,3,0,Image 1,1,1,100000001,510000000260,
6,,Segment,3,4,Image 1,4,1,100000001,510000000270,
42,,Segment,3,3,Image 1,3,1,100000001,510000000287,
39,,Segment,3,2,Image 1,2,1,100000001,510000000312,
0,,Segment,3,2,Image 1,2,1,100000002,510000000320,
99,,Segment,3,0,Image 1,1,1,100000002,510000000328,
0,,Segment,3,8,Image 1,2,1,100000001,510000000388,
28,,Segment,3,7,Image 1,2,1,100000001,510000000393,
38,,Segment,3,6,Image 1,2,1,100000001,510000000431,
68,,Segment,3,5,Image 1,2,1,100000001,510000000445,
9,,Segment,3,4,Image 1,2,1,100000001,510000000474,
19,,Segment,3,9,Image 1,4,1,100000001,510000000477,
0,,Segment,3,8,Image 1,3,1,100000001,510000000514,
89,,Segment,3,7,Image 1,3,1,100000001,510000000527,
16,,Segment,3,6,Image 1,3,1,100000001,510000000571,
41,,Segment,3,5,Image 1,3,1,100000001,510000000588,
31,,Segment,3,9,Image 1,4,1,100000001,510000000618,
31,,Segment,3,8,Image 1,4,1,100000001,510000000623,
6,,Segment,3,9,Image 1,5,1,100000001,510000000628,
0,,Segment,3,8,Image 1,3,1,100000001,510000000635,
0,,Segment,3,2,Image 1,1,1,100000002,510000000680,
0,,Segment,3,0,Image 1,1,1,100000002,510000000733,
0,,Segment,3,7,Image 1,3,1,100000001,510000000761,
3,,Segment,3,5,Image 1,5,1,100000000,510000000764,
0,,Segment,3,4,Image 1,4,1,100000000,510000000806,
91,,Segment,3,3,Image 1,3,1,100000000,510000000824,
17,,Segment,3,8,Image 1,5,1,100000000,510000000826,
15,,Segment,3,7,Image 1,5,1,100000000,510000000867,
49,,Segment,3,6,Image 1,5,1,100000000,510000000878,
52,,Segment,3,5,Image 1,4,1,100000000,510000000893,
104,,Segment,3,4,Image 1,4,1,100000000,510000000897,
17,,Segment,3,8,Image 1,6,1,100000000,510000000899,
10,,Segment,3,2,Image 1,2,1,100000002,510000000984,
77,,Segment,3,0,Image 1,1,1,100000002,510000001022,
0,,Segment,3,7,Image 1,4,1,100000001,510000001032,
0,,Segment,3,1,Image 1,2,1,100000002,510000001121,
33,,Segment,3,0,Image 1,1,1,100000002,510000001131,
5,,Segment,3,9,Image 1,2,1,100000002,510000001149,
15,,Segment,3,8,Image 1,1,1,100000002,510000001158,
43,,Segment,3,7,Image 1,1,1,100000002,510000001162,
31,,Segment,3,6,Image 1,1,1,100000002,510000001172,
25,,Segment,3,5,Image 1,1,1,100000002,510000001183,
56,,Segment,3,4,Image 1,1,1,100000002,510000001203,
74,,Segment,3,3,Image 1,1,1,100000002,510000001212,
30,,Segment,3,2,Image 1,1,1,100000002,510000001219,
88,,Segment,3,1,Image 1,1,1,100000002,510000001221,
88,,Segment,3,0,Image 1,1,1,100000002,510000001238,
0,,Segment,3,7,Image 1,6,1,100000000,510000001249,
42,,Segment,3,5,Image 1,3,1,100000001,510000001258,
37,,Segment,3,4,Image 1,2,1,100000001,510000001270,
40,,Segment,3,3,Image 1,2,1,100000001,510000001354,
0,,Segment,3,7,Image 1,4,1,100000000,510000001369,
0,,Segment,3,6,Image 1,4,1,100000000,510000001377,
99,,Segment,3,5,Image 1,3,1,100000000,510000001384,
71,,Segment,3,4,Image 1,3,1,100000000,510000001393,
51,,Segment,3,5,Image 1,2,1,100000001,510000001396,
10,,Segment,3,4,Image 1,3,1,100000002,510000001438,
32,,Segment,3,2,Image 1,3,1,100000002,510000001470,
79,,Segment,3,1,Image 1,2,1,100000002,510000001480,
64,,Segment,3,0,Image 1,1,1,100000002,510000001485,
0,,Segment,3,3,Image 1,3,1,100000002,510000001513,
14,,Segment,3,2,Image 1,3,1,100000002,510000001526,
22,,Segment,3,1,Image 1,2,1,100000002,510000001544,
23,,Segment,3,3,Image 1,4,1,100000002,510000001565,
0,,Segment,3,6,Image 1,3,1,100000001,510000001581,
14,,Segment,3,4,Image 1,3,1,100000001,510000001586,
0,,Segment,3,7,Image 1,5,1,100000000,510000001589,
17,,Segment,3,9,Image 1,1,1,100000002,510000001596,
5,,Segment,3,4,Image 1,3,1,100000002,510000001604,
37,,Segment,3,3,Image 1,2,1,100000002,510000001628,
71,,Segment,3,2,Image 1,2,1,100000002,510000001638,
0,,Segment,3,1,Image 1,1,1,100000002,510000001675,
104,,Segment,3,0,Image 1,1,1,100000002,510000001677,
22,,Segment,3,3,Image 1,3,1,100000002,510000001685,
25,,Segment,3,2,Image 1,2,1,100000002,510000001693,
0,,Segment,3,8,Image 1,2,1,100000002,510000001700,
0,,Segment,3,3,Image 1,4,1,100000002,510000001714,
0,,Segment,3,6,Image 1,2,1,100000002,510000001721,
33,,Segment,3,3,Image 1,2,1,100000002,510000001724,
0,,Segment,3,1,Image 1,2,1,100000002,510000001729,
23,,Segment,3,4,Image 1,2,1,100000002,510000001741,
20,,Segment,3,7,Image 1,4,1,100000000,510000001744,
9,,Segment,3,2,Image 1,1,1,100000002,510000001771,
73,,Segment,3,1,Image 1,1,1,100000002,510000001794,
92,,Segment,3,0,Image 1,1,1,100000002,510000001797,
0,,Segment,3,7,Image 1,2,1,100000002,510000001800,
0,,Segment,3,2,Image 1,2,1,100000002,510000001803,
0,,Segment,3,1,Image 1,2,1,100000001,510000001838,
0,,Segment,3,6,Image 1,5,1,100000000,510000001842,
98,,Segment,3,5,Image 1,4,1,100000000,510000001846,
32,,Segment,3,4,Image 1,3,1,100000001,510000001849,
0,,Segment,3,7,Image 1,5,1,100000000,510000001853,
98,,Segment,3,6,Image 1,4,1,100000000,510000001858,
22,,Segment,3,7,Image 1,4,1,100000000,510000001862,
12,,Segment,3,1,Image 1,1,1,100000001,510000001867,
0,,Segment,3,0,Image 1,1,1,100000001,510000001909,
0,,Segment,3,1,Image 1,2,1,100000001,510000001919,
138,,Segment,3,6,Image 1,3,1,100000000,510000001921,
6,,Segment,3,5,Image 1,5,1,100000000,510000001923,
54,,Segment,3,4,Image 1,4,1,100000002,510000001925,
28,,Segment,3,2,Image 1,2,1,100000002,510000001950,
25,,Segment,3,1,Image 1,1,1,100000002,510000001954,
54,,Segment,3,3,Image 1,2,1,100000002,510000001976,
36,,Segment,3,2,Image 1,1,1,100000002,510000001987,
40,,Segment,3,3,Image 1,2,1,100000001,510000001993,
0,,Segment,3,5,Image 1,2,1,100000002,510000001997,
70,,Segment,3,5,Image 1,1,1,100000001,510000002015,
0,,Segment,3,3,Image 1,3,1,100000002,510000002018,
0,,Segment,3,3,Image 1,2,1,100000002,510000002033,
74,,Segment,3,2,Image 1,1,1,100000002,510000002059,
136,,Segment,3,1,Image 1,1,1,100000002,510000002061,
7,,Segment,3,2,Image 1,2,1,100000000,510000002081,
68,,Segment,3,1,Image 1,1,1,100000000,510000002091,
33,,Segment,3,2,Image 1,2,1,100000002,510000002106,
30,,Segment,3,4,Image 1,2,1,100000002,510000002117,
0,,Segment,3,2,Image 1,1,1,100000002,510000002129,
0,,Segment,3,3,Image 1,2,1,100000002,510000002137,
156,,Segment,3,2,Image 1,1,1,100000002,510000002140,
0,,Segment,3,3,Image 1,1,1,100000002,510000002142,
62,,Segment,3,3,Image 1,2,1,100000002,510000002153,
113,,Segment,3,2,Image 1,2,1,100000002,510000002157,
24,,Segment,3,1,Image 1,2,1,100000002,510000002175,
25,,Segment,3,2,Image 1,2,1,100000002,510000002186,
65,,Segment,3,3,Image 1,3,1,100000002,510000002195,
22,,Segment,3,2,Image 1,2,1,100000002,510000002203,
0,,Segment,3,4,Image 1,2,1,100000002,510000002212,
100,,Segment,3,2,Image 1,1,1,100000002,510000002217,
106,,Segment,3,4,Image 1,1,1,100000002,510000002235,
28,,Segment,3,3,Image 1,2,1,100000002,510000002239,
29,,Segment,3,2,Image 1,3,1,100000002,510000002243,
98,,Segment,3,2,Image 1,1,1,100000000,510000002246,
89,,Segment,3,2,Image 1,2,1,100000000,510000002249,
36,,Segment,3,0,Image 1,1,1,100000002,510000002262,
117,,Segment,3,2,Image 1,2,1,100000002,510000002264,
88,,Segment,3,1,Image 1,2,1,100000002,510000002282,
36,,Segment,3,1,Image 1,2,1,100000002,510000002284,
90,,Segment,3,0,Image 1,1,1,100000001,510000002291,
36,,Segment,3,0,Image 1,1,1,100000001,510000002328,
20,,Segment,3,6,Image 1,4,1,100000000,510000002332,
20,,Segment,3,7,Image 1,5,1,100000000,510000002333,
34,,Segment,3,5,Image 1,4,1,100000000,510000002334,
42,,Segment,3,9,Image 1,3,1,100000001,510000002336,
0,,Segment,3,6,Image 1,4,1,100000001,510000002337,
176,,Segment,3,1,Image 1,1,1,100000002,510000002338,
100,,Segment,3,3,Image 1,1,1,100000002,510000002339,
117,,Segment,3,1,Image 1,2,1,100000002,510000002340,
84,,Segment,3,1,Image 1,1,1,100000002,510000002341,
99,,Segment,3,3,Image 1,1,1,100000002,510000002342,
63,,Segment,3,1,Image 1,1,1,100000002,510000002343,
