
Segment Intensity Max Ch=2 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
190,,Segment,2,4,Image 1,1,1,100000002,510000001203,
176,,Segment,2,3,Image 1,1,1,100000002,510000001212,
173,,Segment,2,2,Image 1,1,1,100000002,510000001219,
178,,Segment,2,1,Image 1,1,1,100000002,510000001221,
178,,Segment,2,0,Image 1,1,1,100000002,510000001238,
154,,Segment,2,7,Image 1,6,1,100000000,510000001249,
110,,Segment,2,5,Image 1,3,1,100000001,510000001258,
154,,Segment,2,4,Image 1,2,1,100000001,510000001270,
170,,Segment,2,3,Image 1,2,1,100000001,510000001354,
141,,Segment,2,7,Image 1,4,1,100000000,510000001369,
179,,Segment,2,6,Image 1,4,1,100000000,510000001377,
179,,Segment,2,5,Image 1,3,1,100000000,510000001384,
174,,Segment,2,4,Image 1,3,1,100000000,510000001393,
118,,Segment,2,5,Image 1,2,1,100000001,510000001396,
157,,Segment,2,4,Image 1,3,1,100000002,510000001438,
151,,Segment,2,2,Image 1,3,1,100000002,510000001470,
151,,Segment,2,1,Image 1,2,1,100000002,510000001480,
132,,Segment,2,0,Image 1,1,1,100000002,510000001485,
129,,Segment,2,3,Image 1,3,1,100000002,510000001513,
124,,Segment,2,2,Image 1,3,1,100000002,510000001526,
157,,Segment,2,1,Image 1,2,1,100000002,510000001544,
124,,Segment,2,3,Image 1,4,1,100000002,510000001565,
105,,Segment,2,6,Image 1,3,1,100000001,510000001581,
117,,Segment,2,4,Image 1,3,1,100000001,510000001586,
141,,Segment,2,7,Image 1,5,1,100000000,510000001589,
127,,Segment,2,9,Image 1,1,1,100000002,510000001596,
132,,Segment,2,4,Image 1,3,1,100000002,510000001604,
164,,Segment,2,3,Image 1,2,1,100000002,510000001628,
181,,Segment,2,2,Image 1,2,1,100000002,510000001638,
188,,Segment,2,1,Image 1,1,1,100000002,510000001675,
188,,Segment,2,0,Image 1,1,1,100000002,510000001677,
77,,Segment,2,3,Image 1,3,1,100000002,510000001685,
84,,Segment,2,2,Image 1,2,1,100000002,510000001693,
128,,Segment,2,8,Image 1,2,1,100000002,510000001700,
109,,Segment,2,3,Image 1,4,1,100000002,510000001714,
172,,Segment,2,6,Image 1,2,1,100000002,510000001721,
77,,Segment,2,3,Image 1,2,1,100000002,510000001724,
176,,Segment,2,1,Image 1,2,1,100000002,510000001729,
150,,Segment,2,4,Image 1,2,1,100000002,510000001741,
91,,Segment,2,7,Image 1,4,1,100000000,510000001744,
129,,Segment,2,2,Image 1,1,1,100000002,510000001771,
177,,Segment,2,1,Image 1,1,1,100000002,510000001794,
171,,Segment,2,0,Image 1,1,1,100000002,510000001797,
110,,Segment,2,7,Image 1,2,1,100000002,510000001800,
134,,Segment,2,2,Image 1,2,1,100000002,510000001803,
180,,Segment,2,1,Image 1,2,1,100000001,510000001838,
159,,Segment,2,6,Image 1,5,1,100000000,510000001842,
171,,Segment,2,5,Image 1,4,1,100000000,510000001846,
96,,Segment,2,4,Image 1,3,1,100000001,510000001849,
152,,Segment,2,7,Image 1,5,1,100000000,510000001853,
159,,Segment,2,6,Image 1,4,1,100000000,510000001858,
149,,Segment,2,7,Image 1,4,1,100000000,510000001862,
100,,Segment,2,1,Image 1,1,1,100000001,510000001867,
146,,Segment,2,0,Image 1,1,1,100000001,510000001909,
162,,Segment,2,1,Image 1,2,1,100000001,510000001919,
187,,Segment,2,6,Image 1,3,1,100000000,510000001921,
123,,Segment,2,5,Image 1,5,1,100000000,510000001923,
124,,Segment,2,4,Image 1,4,1,100000002,510000001925,
100,,Segment,2,2,Image 1,2,1,100000002,510000001950,
132,,Segment,2,1,Image 1,1,1,100000002,510000001954,
177,,Segment,2,3,Image 1,2,1,100000002,510000001976,
157,,Segment,2,2,Image 1,1,1,100000002,510000001987,
118,,Segment,2,3,Image 1,2,1,100000001,510000001993,
179,,Segment,2,5,Image 1,2,1,100000002,510000001997,
164,,Segment,2,5,Image 1,1,1,100000001,510000002015,
164,,Segment,2,3,Image 1,3,1,100000002,510000002018,
150,,Segment,2,3,Image 1,2,1,100000002,510000002033,
190,,Segment,2,2,Image 1,1,1,100000002,510000002059,
190,,Segment,2,1,Image 1,1,1,100000002,510000002061,
137,,Segment,2,2,Image 1,2,1,100000000,510000002081,
154,,Segment,2,1,Image 1,1,1,100000000,510000002091,
129,,Segment,2,2,Image 1,2,1,100000002,510000002106,
172,,Segment,2,4,Image 1,2,1,100000002,510000002117,
122,,Segment,2,2,Image 1,1,1,100000002,510000002129,
173,,Segment,2,3,Image 1,2,1,100000002,510000002137,
199,,Segment,2,2,Image 1,1,1,100000002,510000002140,
150,,Segment,2,3,Image 1,1,1,100000002,510000002142,
177,,Segment,2,3,Image 1,2,1,100000002,510000002153,
185,,Segment,2,2,Image 1,2,1,100000002,510000002157,
155,,Segment,2,1,Image 1,2,1,100000002,510000002175,
190,,Segment,2,2,Image 1,2,1,100000002,510000002186,
177,,Segment,2,3,Image 1,3,1,100000002,510000002195,
163,,Segment,2,2,Image 1,2,1,100000002,510000002203,
163,,Segment,2,4,Image 1,2,1,100000002,510000002212,
186,,Segment,2,2,Image 1,1,1,100000002,510000002217,
194,,Segment,2,4,Image 1,1,1,100000002,510000002235,
159,,Segment,2,3,Image 1,2,1,100000002,510000002239,
187,,Segment,2,2,Image 1,3,1,100000002,510000002243,
155,,Segment,2,2,Image 1,1,1,100000000,510000002246,
141,,Segment,2,2,Image 1,2,1,100000000,510000002249,
182,,Segment,2,0,Image 1,1,1,100000002,510000002262,
187,,Segment,2,2,Image 1,2,1,100000002,510000002264,
192,,Segment,2,1,Image 1,2,1,100000002,510000002282,
188,,Segment,2,1,Image 1,2,1,100000002,510000002284,
160,,Segment,2,0,Image 1,1,1,100000001,510000002291,
153,,Segment,2,0,Image 1,1,1,100000001,510000002328,
110,,Segment,2,6,Image 1,4,1,100000000,510000002332,
106,,Segment,2,7,Image 1,5,1,100000000,510000002333,
44,,Segment,2,5,Image 1,4,1,100000000,510000002334,
64,,Segment,2,9,Image 1,3,1,100000001,510000002336,
106,,Segment,2,6,Image 1,4,1,100000001,510000002337,
191,,Segment,2,1,Image 1,1,1,100000002,510000002338,
159,,Segment,2,3,Image 1,1,1,100000002,510000002339,
187,,Segment,2,1,Image 1,2,1,100000002,510000002340,
157,,Segment,2,1,Image 1,1,1,100000002,510000002341,
132,,Segment,2,3,Image 1,1,1,100000002,510000002342,
134,,Segment,2,1,Image 1,1,1,100000002,510000002343,
124,,Segment,2,3,Image 1,3,1,100000002,510000002346,
