
Segment Center Number of Voxel Ch=4 Img=1
 ==================== 
Segment Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
5,,Segment,4,4,Image 1,4,1,100000000,510000000897,
3,,Segment,4,8,Image 1,6,1,100000000,510000000899,
86,,Segment,4,2,Image 1,2,1,100000002,510000000984,
38,,Segment,4,0,Image 1,1,1,100000002,510000001022,
4,,Segment,4,7,Image 1,4,1,100000001,510000001032,
90,,Segment,4,1,Image 1,2,1,100000002,510000001121,
8,,Segment,4,0,Image 1,1,1,100000002,510000001131,
9,,Segment,4,9,Image 1,2,1,100000002,510000001149,
10,,Segment,4,8,Image 1,1,1,100000002,510000001158,
5,,Segment,4,7,Image 1,1,1,100000002,510000001162,
11,,Segment,4,6,Image 1,1,1,100000002,510000001172,
12,,Segment,4,5,Image 1,1,1,100000002,510000001183,
21,,Segment,4,4,Image 1,1,1,100000002,510000001203,
10,,Segment,4,3,Image 1,1,1,100000002,510000001212,
8,,Segment,4,2,Image 1,1,1,100000002,510000001219,
3,,Segment,4,1,Image 1,1,1,100000002,510000001221,
16,,Segment,4,0,Image 1,1,1,100000002,510000001238,
12,,Segment,4,7,Image 1,6,1,100000000,510000001249,
10,,Segment,4,5,Image 1,3,1,100000001,510000001258,
13,,Segment,4,4,Image 1,2,1,100000001,510000001270,
85,,Segment,4,3,Image 1,2,1,100000001,510000001354,
16,,Segment,4,7,Image 1,4,1,100000000,510000001369,
9,,Segment,4,6,Image 1,4,1,100000000,510000001377,
8,,Segment,4,5,Image 1,3,1,100000000,510000001384,
10,,Segment,4,4,Image 1,3,1,100000000,510000001393,
4,,Segment,4,5,Image 1,2,1,100000001,510000001396,
43,,Segment,4,4,Image 1,3,1,100000002,510000001438,
32,,Segment,4,2,Image 1,3,1,100000002,510000001470,
11,,Segment,4,1,Image 1,2,1,100000002,510000001480,
4,,Segment,4,0,Image 1,1,1,100000002,510000001485,
27,,Segment,4,3,Image 1,3,1,100000002,510000001513,
14,,Segment,4,2,Image 1,3,1,100000002,510000001526,
19,,Segment,4,1,Image 1,2,1,100000002,510000001544,
22,,Segment,4,3,Image 1,4,1,100000002,510000001565,
17,,Segment,4,6,Image 1,3,1,100000001,510000001581,
6,,Segment,4,4,Image 1,3,1,100000001,510000001586,
4,,Segment,4,7,Image 1,5,1,100000000,510000001589,
8,,Segment,4,9,Image 1,1,1,100000002,510000001596,
9,,Segment,4,4,Image 1,3,1,100000002,510000001604,
25,,Segment,4,3,Image 1,2,1,100000002,510000001628,
11,,Segment,4,2,Image 1,2,1,100000002,510000001638,
38,,Segment,4,1,Image 1,1,1,100000002,510000001675,
2,,Segment,4,0,Image 1,1,1,100000002,510000001677,
6,,Segment,4,3,Image 1,3,1,100000002,510000001685,
9,,Segment,4,2,Image 1,2,1,100000002,510000001693,
7,,Segment,4,8,Image 1,2,1,100000002,510000001700,
15,,Segment,4,3,Image 1,4,1,100000002,510000001714,
8,,Segment,4,6,Image 1,2,1,100000002,510000001721,
4,,Segment,4,3,Image 1,2,1,100000002,510000001724,
6,,Segment,4,1,Image 1,2,1,100000002,510000001729,
13,,Segment,4,4,Image 1,2,1,100000002,510000001741,
4,,Segment,4,7,Image 1,4,1,100000000,510000001744,
27,,Segment,4,2,Image 1,1,1,100000002,510000001771,
24,,Segment,4,1,Image 1,1,1,100000002,510000001794,
4,,Segment,4,0,Image 1,1,1,100000002,510000001797,
4,,Segment,4,7,Image 1,2,1,100000002,510000001800,
3,,Segment,4,2,Image 1,2,1,100000002,510000001803,
24,,Segment,4,1,Image 1,2,1,100000001,510000001838,
5,,Segment,4,6,Image 1,5,1,100000000,510000001842,
5,,Segment,4,5,Image 1,4,1,100000000,510000001846,
4,,Segment,4,4,Image 1,3,1,100000001,510000001849,
5,,Segment,4,7,Image 1,5,1,100000000,510000001853,
6,,Segment,4,6,Image 1,4,1,100000000,510000001858,
5,,Segment,4,7,Image 1,4,1,100000000,510000001862,
6,,Segment,4,1,Image 1,1,1,100000001,510000001867,
19,,Segment,4,0,Image 1,1,1,100000001,510000001909,
11,,Segment,4,1,Image 1,2,1,100000001,510000001919,
3,,Segment,4,6,Image 1,3,1,100000000,510000001921,
3,,Segment,4,5,Image 1,5,1,100000000,510000001923,
3,,Segment,4,4,Image 1,4,1,100000002,510000001925,
23,,Segment,4,2,Image 1,2,1,100000002,510000001950,
5,,Segment,4,1,Image 1,1,1,100000002,510000001954,
13,,Segment,4,3,Image 1,2,1,100000002,510000001976,
12,,Segment,4,2,Image 1,1,1,100000002,510000001987,
7,,Segment,4,3,Image 1,2,1,100000001,510000001993,
5,,Segment,4,5,Image 1,2,1,100000002,510000001997,
19,,Segment,4,5,Image 1,1,1,100000001,510000002015,
4,,Segment,4,3,Image 1,3,1,100000002,510000002018,
16,,Segment,4,3,Image 1,2,1,100000002,510000002033,
27,,Segment,4,2,Image 1,1,1,100000002,510000002059,
3,,Segment,4,1,Image 1,1,1,100000002,510000002061,
21,,Segment,4,2,Image 1,2,1,100000000,510000002081,
11,,Segment,4,1,Image 1,1,1,100000000,510000002091,
16,,Segment,4,2,Image 1,2,1,100000002,510000002106,
12,,Segment,4,4,Image 1,2,1,100000002,510000002117,
13,,Segment,4,2,Image 1,1,1,100000002,510000002129,
8,,Segment,4,3,Image 1,2,1,100000002,510000002137,
4,,Segment,4,2,Image 1,1,1,100000002,510000002140,
3,,Segment,4,3,Image 1,1,1,100000002,510000002142,
8,,Segment,4,3,Image 1,2,1,100000002,510000002153,
5,,Segment,4,2,Image 1,2,1,100000002,510000002157,
19,,Segment,4,1,Image 1,2,1,100000002,510000002175,
12,,Segment,4,2,Image 1,2,1,100000002,510000002186,
10,,Segment,4,3,Image 1,3,1,100000002,510000002195,
9,,Segment,4,2,Image 1,2,1,100000002,510000002203,
10,,Segment,4,4,Image 1,2,1,100000002,510000002212,
5,,Segment,4,2,Image 1,1,1,100000002,510000002217,
19,,Segment,4,4,Image 1,1,1,100000002,510000002235,
5,,Segment,4,3,Image 1,2,1,100000002,510000002239,
5,,Segment,4,2,Image 1,3,1,100000002,510000002243,
3,,Segment,4,2,Image 1,1,1,100000000,510000002246,
4,,Segment,4,2,Image 1,2,1,100000000,510000002249,
14,,Segment,4,0,Image 1,1,1,100000002,510000002262,
3,,Segment,4,2,Image 1,2,1,100000002,510000002264,
4,,Segment,4,1,Image 1,2,1,100000002,510000002282,
3,,Segment,4,1,Image 1,2,1,100000002,510000002284,
3,,Segment,4,0,Image 1,1,1,100000001,510000002291,
13,,Segment,4,0,Image 1,1,1,100000001,510000002328,
2,,Segment,4,6,Image 1,4,1,100000000,510000002332,
2,,Segment,4,7,Image 1,5,1,100000000,510000002333,
2,,Segment,4,5,Image 1,4,1,100000000,510000002334,
2,,Segment,4,9,Image 1,3,1,100000001,510000002336,
2,,Segment,4,6,Image 1,4,1,100000001,510000002337,
2,,Segment,4,1,Image 1,1,1,100000002,510000002338,
2,,Segment,4,3,Image 1,1,1,100000002,510000002339,
2,,Segment,4,1,Image 1,2,1,100000002,510000002340,
2,,Segment,4,1,Image 1,1,1,100000002,510000002341,
2,,Segment,4,3,Image 1,1,1,100000002,510000002342,
2,,Segment,4,1,Image 1,1,1,100000002,510000002343,
2,,Segment,4,3,Image 1,3,1,100000002,510000002346,
