
Spine Terminal Pt Intensity Center Ch=1 Img=1
 ==================== 
Spine Terminal Pt Intensity Center,Unit,Category,Channel,Depth,Image,Time,FilamentID,ID,
1,,Spine,1,1,Image 1,1,100000002,610000000670,
3,,Spine,1,1,Image 1,1,100000002,610000000693,
0,,Spine,1,0,Image 1,1,100000001,610000000715,
0,,Spine,1,0,Image 1,1,100000001,610000000736,
2,,Spine,1,1,Image 1,1,100000002,610000000752,
12,,Spine,1,0,Image 1,1,100000001,610000000771,
6,,Spine,1,0,Image 1,1,100000001,610000000788,
0,,Spine,1,1,Image 1,1,100000002,610000000801,
1,,Spine,1,0,Image 1,1,100000001,610000000820,
0,,Spine,1,0,Image 1,1,,610000000822,
15,,Spine,1,0,Image 1,1,100000001,610000000849,
1,,Spine,1,0,Image 1,1,100000001,610000000862,
1,,Spine,1,0,Image 1,1,100000001,610000000878,
1,,Spine,1,,Image 1,1,,610000000880,
2,,Spine,1,1,Image 1,1,100000002,610000000893,
4,,Spine,1,0,Image 1,1,,610000000895,
1,,Spine,1,,Image 1,1,,610000000905,
1,,Spine,1,0,Image 1,1,100000001,610000000916,
4,,Spine,1,0,Image 1,1,,610000000918,
1,,Spine,1,,Image 1,1,,610000000926,
0,,Spine,1,,Image 1,1,,610000000932,
4,,Spine,1,0,Image 1,1,,610000000935,
0,,Spine,1,0,Image 1,1,,610000000942,
0,,Spine,1,,Image 1,1,,610000000951,
4,,Spine,1,0,Image 1,1,,610000000955,
4,,Spine,1,0,Image 1,1,,610000000961,
2,,Spine,1,,Image 1,1,,610000000967,
3,,Spine,1,,Image 1,1,,610000000971,
0,,Spine,1,0,Image 1,1,,610000000976,
3,,Spine,1,1,Image 1,1,100000002,610000000988,
1,,Spine,1,0,Image 1,1,100000001,610000000995,
0,,Spine,1,0,Image 1,1,100000001,610000001001,
0,,Spine,1,0,Image 1,1,100000001,610000001007,
1,,Spine,1,1,Image 1,1,100000002,610000001010,
3,,Spine,1,1,Image 1,1,100000002,610000001013,
1,,Spine,1,0,Image 1,1,,610000001015,
1,,Spine,1,0,Image 1,1,100000001,610000001022,
0,,Spine,1,,Image 1,1,,610000001024,
1,,Spine,1,0,Image 1,1,100000001,610000001031,
1,,Spine,1,,Image 1,1,,610000001033,
0,,Spine,1,0,Image 1,1,100000001,610000001039,
1,,Spine,1,0,Image 1,1,,610000001041,
4,,Spine,1,0,Image 1,1,,610000001046,
0,,Spine,1,1,Image 1,1,100000002,610000001051,
7,,Spine,1,0,Image 1,1,100000001,610000001056,
0,,Spine,1,0,Image 1,1,100000001,610000001061,
2,,Spine,1,0,Image 1,1,100000002,610000001063,
0,,Spine,1,0,Image 1,1,100000001,610000001066,
0,,Spine,1,0,Image 1,1,100000001,610000001069,
5,,Spine,1,0,Image 1,1,,610000001071,
3,,Spine,1,0,Image 1,1,100000001,610000001081,
1,,Spine,1,0,Image 1,1,,610000001110,
0,,Spine,1,,Image 1,1,,610000001110,
0,,Spine,1,0,Image 1,1,,610000001111,
0,,Spine,1,0,Image 1,1,,610000001112,
4,,Spine,1,0,Image 1,1,,610000001113,
0,,Spine,1,0,Image 1,1,,610000001114,
1,,Spine,1,0,Image 1,1,,610000001115,
3,,Spine,1,0,Image 1,1,,610000001116,
0,,Spine,1,0,Image 1,1,,610000001117,
0,,Spine,1,0,Image 1,1,,610000001118,
0,,Spine,1,0,Image 1,1,,610000001119,
