
Spine Center Intensity StdDev Ch=3 Img=1
 ==================== 
Spine Center Intensity StdDev,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
14.8795,,Spine,3,1,Image 1,1,1,100000002,610000000670,
14.4549,,Spine,3,1,Image 1,1,1,100000002,610000000693,
10.7579,,Spine,3,0,Image 1,1,1,100000001,610000000715,
11.6608,,Spine,3,0,Image 1,1,1,100000001,610000000736,
17.2486,,Spine,3,1,Image 1,1,1,100000002,610000000752,
13.9871,,Spine,3,0,Image 1,1,1,100000001,610000000771,
11.803,,Spine,3,0,Image 1,1,1,100000001,610000000788,
18.5941,,Spine,3,1,Image 1,1,1,100000002,610000000801,
28.1448,,Spine,3,0,Image 1,1,1,100000001,610000000820,
13.0955,,Spine,3,0,Image 1,1,1,100000001,610000000835,
12.7408,,Spine,3,0,Image 1,1,1,100000001,610000000849,
9.30328,,Spine,3,0,Image 1,1,1,100000001,610000000862,
29.3197,,Spine,3,0,Image 1,1,1,100000001,610000000878,
26.4291,,Spine,3,0,Image 1,1,1,100000000,610000000886,
16.4388,,Spine,3,1,Image 1,1,1,100000002,610000000893,
17.2177,,Spine,3,0,Image 1,1,1,100000002,610000000903,
12.9301,,Spine,3,0,Image 1,1,1,100000000,610000000907,
15.9574,,Spine,3,0,Image 1,1,1,100000001,610000000916,
10.4283,,Spine,3,0,Image 1,1,1,100000002,610000000924,
23.6179,,Spine,3,0,Image 1,1,1,100000000,610000000930,
10.9848,,Spine,3,0,Image 1,1,1,100000000,610000000933,
11.119,,Spine,3,0,Image 1,1,1,100000002,610000000940,
8.17856,,Spine,3,0,Image 1,1,1,100000001,610000000949,
16.225,,Spine,3,0,Image 1,1,1,100000000,610000000953,
12.3884,,Spine,3,0,Image 1,1,1,100000002,610000000959,
12.6678,,Spine,3,0,Image 1,1,1,100000002,610000000965,
4.60977,,Spine,3,0,Image 1,1,1,100000000,610000000969,
7.15542,,Spine,3,0,Image 1,1,1,100000000,610000000974,
6.79869,,Spine,3,0,Image 1,1,1,100000001,610000000983,
13.7171,,Spine,3,1,Image 1,1,1,100000002,610000000988,
10.9202,,Spine,3,0,Image 1,1,1,100000001,610000000995,
30.1175,,Spine,3,0,Image 1,1,1,100000001,610000001001,
26.9057,,Spine,3,0,Image 1,1,1,100000001,610000001007,
10.8397,,Spine,3,1,Image 1,1,1,100000002,610000001010,
8.52936,,Spine,3,1,Image 1,1,1,100000002,610000001013,
26.8921,,Spine,3,0,Image 1,1,1,100000002,610000001017,
13.351,,Spine,3,0,Image 1,1,1,100000001,610000001022,
21.6376,,Spine,3,0,Image 1,1,1,100000000,610000001026,
9.67241,,Spine,3,0,Image 1,1,1,100000001,610000001031,
4.49691,,Spine,3,0,Image 1,1,1,100000000,610000001034,
27.8069,,Spine,3,0,Image 1,1,1,100000001,610000001039,
7.58654,,Spine,3,0,Image 1,1,1,100000002,610000001042,
9,,Spine,3,0,Image 1,1,1,100000000,610000001044,
12.1929,,Spine,3,0,Image 1,1,1,100000002,610000001047,
16.5435,,Spine,3,1,Image 1,1,1,100000002,610000001051,
35.0983,,Spine,3,0,Image 1,1,1,100000001,610000001056,
8.5,,Spine,3,0,Image 1,1,1,100000002,610000001058,
4.96865,,Spine,3,0,Image 1,1,1,100000001,610000001061,
25.7725,,Spine,3,0,Image 1,1,1,100000002,610000001063,
6.81909,,Spine,3,0,Image 1,1,1,100000001,610000001066,
8.30662,,Spine,3,0,Image 1,1,1,100000001,610000001069,
31.581,,Spine,3,0,Image 1,1,1,100000002,610000001074,
5.5,,Spine,3,0,Image 1,1,1,100000002,610000001076,
8.5,,Spine,3,0,Image 1,1,1,100000002,610000001078,
15.9138,,Spine,3,0,Image 1,1,1,100000001,610000001081,
8.5,,Spine,3,0,Image 1,1,1,100000002,610000001083,
23,,Spine,3,0,Image 1,1,1,100000002,610000001086,
3,,Spine,3,0,Image 1,1,1,100000001,610000001099,
4.5,,Spine,3,0,Image 1,1,1,100000001,610000001100,
0,,Spine,3,0,Image 1,1,1,100000001,610000001101,
21,,Spine,3,0,Image 1,1,1,100000002,610000001103,
10,,Spine,3,0,Image 1,1,1,100000002,610000001104,
6.5,,Spine,3,0,Image 1,1,1,100000002,610000001105,
13.5,,Spine,3,0,Image 1,1,1,100000002,610000001106,
4,,Spine,3,0,Image 1,1,1,100000002,610000001107,
