
Spine Center Intensity Max Ch=2 Img=1
 ==================== 
Spine Center Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
66,,Spine,2,1,Image 1,1,1,100000002,610000000670,
57,,Spine,2,1,Image 1,1,1,100000002,610000000693,
62,,Spine,2,0,Image 1,1,1,100000001,610000000715,
62,,Spine,2,0,Image 1,1,1,100000001,610000000736,
57,,Spine,2,1,Image 1,1,1,100000002,610000000752,
62,,Spine,2,0,Image 1,1,1,100000001,610000000771,
62,,Spine,2,0,Image 1,1,1,100000001,610000000788,
57,,Spine,2,1,Image 1,1,1,100000002,610000000801,
113,,Spine,2,0,Image 1,1,1,100000001,610000000820,
56,,Spine,2,0,Image 1,1,1,100000001,610000000835,
62,,Spine,2,0,Image 1,1,1,100000001,610000000849,
62,,Spine,2,0,Image 1,1,1,100000001,610000000862,
113,,Spine,2,0,Image 1,1,1,100000001,610000000878,
84,,Spine,2,0,Image 1,1,1,100000000,610000000886,
57,,Spine,2,1,Image 1,1,1,100000002,610000000893,
65,,Spine,2,0,Image 1,1,1,100000002,610000000903,
39,,Spine,2,0,Image 1,1,1,100000000,610000000907,
63,,Spine,2,0,Image 1,1,1,100000001,610000000916,
65,,Spine,2,0,Image 1,1,1,100000002,610000000924,
64,,Spine,2,0,Image 1,1,1,100000000,610000000930,
29,,Spine,2,0,Image 1,1,1,100000000,610000000933,
65,,Spine,2,0,Image 1,1,1,100000002,610000000940,
60,,Spine,2,0,Image 1,1,1,100000001,610000000949,
42,,Spine,2,0,Image 1,1,1,100000000,610000000953,
68,,Spine,2,0,Image 1,1,1,100000002,610000000959,
62,,Spine,2,0,Image 1,1,1,100000002,610000000965,
28,,Spine,2,0,Image 1,1,1,100000000,610000000969,
43,,Spine,2,0,Image 1,1,1,100000000,610000000974,
55,,Spine,2,0,Image 1,1,1,100000001,610000000983,
57,,Spine,2,1,Image 1,1,1,100000002,610000000988,
60,,Spine,2,0,Image 1,1,1,100000001,610000000995,
113,,Spine,2,0,Image 1,1,1,100000001,610000001001,
107,,Spine,2,0,Image 1,1,1,100000001,610000001007,
57,,Spine,2,1,Image 1,1,1,100000002,610000001010,
57,,Spine,2,1,Image 1,1,1,100000002,610000001013,
90,,Spine,2,0,Image 1,1,1,100000002,610000001017,
63,,Spine,2,0,Image 1,1,1,100000001,610000001022,
73,,Spine,2,0,Image 1,1,1,100000000,610000001026,
57,,Spine,2,0,Image 1,1,1,100000001,610000001031,
26,,Spine,2,0,Image 1,1,1,100000000,610000001034,
113,,Spine,2,0,Image 1,1,1,100000001,610000001039,
52,,Spine,2,0,Image 1,1,1,100000002,610000001042,
59,,Spine,2,0,Image 1,1,1,100000000,610000001044,
59,,Spine,2,0,Image 1,1,1,100000002,610000001047,
57,,Spine,2,1,Image 1,1,1,100000002,610000001051,
103,,Spine,2,0,Image 1,1,1,100000001,610000001056,
43,,Spine,2,0,Image 1,1,1,100000002,610000001058,
46,,Spine,2,0,Image 1,1,1,100000001,610000001061,
60,,Spine,2,0,Image 1,1,1,100000002,610000001063,
44,,Spine,2,0,Image 1,1,1,100000001,610000001066,
49,,Spine,2,0,Image 1,1,1,100000001,610000001069,
95,,Spine,2,0,Image 1,1,1,100000002,610000001074,
59,,Spine,2,0,Image 1,1,1,100000002,610000001076,
48,,Spine,2,0,Image 1,1,1,100000002,610000001078,
103,,Spine,2,0,Image 1,1,1,100000001,610000001081,
31,,Spine,2,0,Image 1,1,1,100000002,610000001083,
78,,Spine,2,0,Image 1,1,1,100000002,610000001086,
59,,Spine,2,0,Image 1,1,1,100000001,610000001099,
42,,Spine,2,0,Image 1,1,1,100000001,610000001100,
40,,Spine,2,0,Image 1,1,1,100000001,610000001101,
85,,Spine,2,0,Image 1,1,1,100000002,610000001103,
46,,Spine,2,0,Image 1,1,1,100000002,610000001104,
58,,Spine,2,0,Image 1,1,1,100000002,610000001105,
71,,Spine,2,0,Image 1,1,1,100000002,610000001106,
43,,Spine,2,0,Image 1,1,1,100000002,610000001107,
