
Spine Part Mean Diameter Ground
 ==================== 
Spine Part Mean Diameter Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.277901,µm,Spine,Spine Part Mean Diameter,1,1,1,100000002,610000000670,
0.307257,µm,Spine,Spine Part Mean Diameter,1,1,1,100000002,610000000693,
0.279374,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000000715,
0.279374,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000000736,
0.309477,µm,Spine,Spine Part Mean Diameter,1,1,1,100000002,610000000752,
0.275957,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000000771,
0.275957,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000000788,
0.312374,µm,Spine,Spine Part Mean Diameter,1,1,1,100000002,610000000801,
0.333223,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000000820,
0.285968,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000000835,
0.289757,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000000849,
0.289757,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000000862,
0.333223,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000000878,
0.284941,µm,Spine,Spine Part Mean Diameter,,,1,100000000,610000000886,
0.351787,µm,Spine,Spine Part Mean Diameter,1,1,1,100000002,610000000893,
0.320486,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000000903,
0.218494,µm,Spine,Spine Part Mean Diameter,,,1,100000000,610000000907,
0.288201,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000000916,
0.232591,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000000924,
0.399833,µm,Spine,Spine Part Mean Diameter,,,1,100000000,610000000930,
0.47305,µm,Spine,Spine Part Mean Diameter,,,1,100000000,610000000933,
0.250107,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000000940,
0.383622,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000000949,
0.202917,µm,Spine,Spine Part Mean Diameter,,,1,100000000,610000000953,
0.274491,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000000959,
0.371645,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000000965,
0.330919,µm,Spine,Spine Part Mean Diameter,,,1,100000000,610000000969,
0.224074,µm,Spine,Spine Part Mean Diameter,,,1,100000000,610000000974,
0.516194,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000000983,
0.351787,µm,Spine,Spine Part Mean Diameter,1,1,1,100000002,610000000988,
0.281766,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000000995,
0.378399,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000001001,
0.378399,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000001007,
0.381434,µm,Spine,Spine Part Mean Diameter,1,1,1,100000002,610000001010,
0.381434,µm,Spine,Spine Part Mean Diameter,1,1,1,100000002,610000001013,
0.365607,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000001017,
0.313246,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000001022,
0.451912,µm,Spine,Spine Part Mean Diameter,,,1,100000000,610000001026,
0.281766,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000001031,
0.467033,µm,Spine,Spine Part Mean Diameter,,,1,100000000,610000001034,
0.378399,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000001039,
0.523374,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000001042,
0.41562,µm,Spine,Spine Part Mean Diameter,,,1,100000000,610000001044,
0.425399,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000001047,
0.466748,µm,Spine,Spine Part Mean Diameter,1,1,1,100000002,610000001051,
0.378399,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000001056,
0.269799,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000001058,
0.320083,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000001061,
0.335869,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000001063,
0.329463,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000001066,
0.268472,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000001069,
0.369665,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000001074,
0.701298,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000001076,
0.316238,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000001078,
0.395287,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000001081,
0.488953,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000001083,
0.397127,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000001086,
0.270865,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000001099,
0.275439,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000001100,
0.326704,µm,Spine,Spine Part Mean Diameter,0,1,1,100000001,610000001101,
0.459988,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000001103,
0.317985,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000001104,
0.359004,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000001105,
0.383754,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000001106,
0.339678,µm,Spine,Spine Part Mean Diameter,0,1,1,100000002,610000001107,
