
Segment Position Y
 ==================== 
Segment Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
19006.8,µm,Segment,Segment Position,2,1,1,100000000,510000001306,
19005.5,µm,Segment,Segment Position,1,1,1,100000000,510000001328,
19003.7,µm,Segment,Segment Position,5,3,1,100000000,510000001337,
19006.7,µm,Segment,Segment Position,4,2,1,100000000,510000001341,
19004.5,µm,Segment,Segment Position,3,2,1,100000000,510000001399,
19002.9,µm,Segment,Segment Position,2,1,1,100000000,510000001418,
19006.7,µm,Segment,Segment Position,4,3,1,100000000,510000001424,
19000.5,µm,Segment,Segment Position,5,2,1,100000000,510000001430,
19008.9,µm,Segment,Segment Position,4,3,1,100000000,510000001442,
19001.4,µm,Segment,Segment Position,4,3,1,100000000,510000001445,
19005.5,µm,Segment,Segment Position,3,3,1,100000000,510000001468,
19015.5,µm,Segment,Segment Position,4,3,1,100000001,510000001494,
19015.7,µm,Segment,Segment Position,3,2,1,100000001,510000001510,
19017.3,µm,Segment,Segment Position,5,2,1,100000001,510000001518,
19016.5,µm,Segment,Segment Position,4,2,1,100000001,510000001539,
19017.3,µm,Segment,Segment Position,5,3,1,100000001,510000001544,
19013.4,µm,Segment,Segment Position,4,2,1,100000001,510000001557,
19006.4,µm,Segment,Segment Position,2,2,1,100000000,510000001575,
19001.7,µm,Segment,Segment Position,4,2,1,100000000,510000001580,
19002.3,µm,Segment,Segment Position,3,1,1,100000000,510000001590,
19007.5,µm,Segment,Segment Position,3,1,1,100000000,510000001603,
19004,µm,Segment,Segment Position,3,3,1,100000000,510000001611,
19001.5,µm,Segment,Segment Position,4,1,1,100000000,510000001616,
19005.8,µm,Segment,Segment Position,2,2,1,100000000,510000001622,
19004.9,µm,Segment,Segment Position,2,3,1,100000000,510000001635,
19002.6,µm,Segment,Segment Position,1,1,1,100000000,510000001643,
19002.6,µm,Segment,Segment Position,0,1,1,100000000,510000001672,
19002.8,µm,Segment,Segment Position,1,2,1,100000000,510000001686,
19005,µm,Segment,Segment Position,0,1,1,100000000,510000001724,
19004.5,µm,Segment,Segment Position,0,1,1,100000000,510000001742,
19015.9,µm,Segment,Segment Position,2,2,1,100000001,510000001744,
19001.6,µm,Segment,Segment Position,6,2,1,100000000,510000001767,
19016.3,µm,Segment,Segment Position,0,1,1,100000001,510000001768,
19018.4,µm,Segment,Segment Position,3,2,1,100000001,510000001770,
